,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600352.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X600027.SH,X000898.SZ,X600516.SH,X002466.SZ,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X000723.SZ,X000990.SZ,X600299.SH,X000786.SZ,X600801.SH,X600219.SH,X002271.SZ,X000629.SZ,X600489.SH,X600808.SH,X601158.SH,X000825.SZ,X600583.SH,X000553.SZ,X600157.SH,X000883.SZ,X002110.SZ,X000630.SZ,X600339.SH,X000539.SZ,X000027.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0365589692635976,0,0.163557628662114,0,0,0,0,0,0,0,0,0,0,-0.00864279441386652,0.105550170722089,0,0,0,0,0,0,0,0.0135634943374858,0.164294476177962,0,0,-0.0111420416504306,0,0,0.0146609822472127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252542761159075,0,0,0,0,0,0.00122342452752138,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.254589006854506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532927313329085,0.0237461736327577,-0.0769809336306573,-0.0445582638950185,0,0,0,0.2906450458809,0.0437177005573243,0,0,0,0,0,0.122343038926287,0,0,0,0,0,0,0,0,0,0.0464596180571616,0,0,-3.46944695195361e-18,0,0,0,0
X601088.SH,0,0,0,0,0,0.160607849940394,0,0.0787260778077839,0,0,0,0,0,0,0,-0.257828349337983,0,0,0,0,0.0177749230374567,0,0,0,0.0605319347473551,0.0282260701936205,0,0,0,0.0278641139707828,0.00963140694677998,0,0.132643722343208,0,0.10213160422327,0,0,0,0,0,0,0,0.0505092365841763,0,0,0,0,0,0,0.024506922012642,0,0.00190065648441064,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0981764950879107,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00989847583423188,0,0,0,-0.0169262450228882,-0.0424237161089786,0.0228023952095646,0.51448112862926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345933950115038,0.00209496572508598,0,0,0,0,0,0
X600019.SH,0,0,0.0367244320645087,0,0,0,0,0.0154916186827273,0,0.0025541740459101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144676547829316,0.16233233512298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402506323270289,0,0.230973996066337,0,0,0,0,0,0,5.44043786819839e-05,0.00623943642552651,0,0,0,0,0,0
X600309.SH,0,0,0,0.417602216341975,0,0,0,0,0,0,0,0,0,0,0,0.0775562963057231,0,0,0,0,0,0,0.0835137829857714,1.73472347597681e-18,0,0,0,0,0.148684924170702,0,0,0,0.00661274816257287,0,0,0,0,0,0,0,0,0,0.0238622682174657,0,0,-0.0235175077204322,0,0.0458917066161881,0,0.217069250264379,0,-0.0204478423420103,0.0554705253121028,0,0,0,0.0204384193398782,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466579944092495,0,0,0.625148890050497,0,-0.14763901391114,0,0,-0.0274414020003513,0,0,0.0625922938827101,0,0,0.119003661764237,0,0,0,0,0,0,0,-0.114920394259066,0,0,0,0,-0.0636004628057638,0,0,0,-0.0351609907765603,0,0,0.0063343342384056,0.0064585036752008,0,0,0,0,0,0
X600010.SH,0,0.0974024543604843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157420365623079,0,0,0,0.133616005782682,0,0,0,0.284999638220171,0,0,0,0,-0.0592677869775759,0,0,0,0.315719538900424,0.0115912087573618,0.0745431968305115,0,0,0,0,0,0,0.00380574449565183,0,0,0,0,0,0,0,0,0,-0.00753626338979712,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0262829361612019,0,0,0,0,0,0,0,-0.0324153072144802,0,0,0,0,0,0,0,0,0,0.00385311145748195,0,0,0,0,0,0,0,-0.0125748648317441,0,0,1.01925973883386,0,0,0,0,0,0.0467961625285446,0,0,0,0,0,-0.0339448418810804,0,-0.060299367269714,-0.0203845316684777,0.027461245379617,0,0,0,0.0747872395248317,0,0
X601600.SH,0,0,0,0,0,0,0,0.0719869872807358,0,0,0,0,0,0,0,0,0.251542643646,0,0,0,0,0,0,0,0.039522777480451,0,0,0.0807789367414925,0.0100565001982378,0,0,0,0,0.16645980024349,0,0.0787570728899002,0,0,0,0,0.0189487346364729,0,0,0,0,0,0.0463274161084623,0,0,0.0610505548953725,0,-0.022559154667974,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0792527895577036,0,0.0669977735687266,0,0.173404517445906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880913092876814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176752452225839,0,0,0.0525739813509931,0,0,0,0.00357599988673319,0,0,0.144915947804443,0,0.00335658534020722,0,0,0,0,0,0,0
