,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600362.SH,X601600.SH,X600547.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600660.SH,X600886.SH,X600309.SH,X600489.SH,X000723.SZ,X000792.SZ,X600299.SH,X600623.SH,X000898.SZ,X002466.SZ,X601158.SH,X000983.SZ,X000959.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000937.SZ,X000630.SZ,X601699.SH,X600549.SH,X000060.SZ,X600352.SH,X000539.SZ,X000012.SZ,X000027.SZ,X600176.SH,X002092.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0317134460840412,0,0,0.0171031069318894,0,0,0.00320185820490061,0.0508313710960861,0,0,0,0,0,0,0,0,0,0.00970259472859349,0,0,0,0,0.0022953969594661,0,0,0,0,0,0.181266192053831,0,0,0,0,0,0.0523424348359513,0,0,0,0,0,0.0209199663314135,-2.16840434497101e-19,0,0,-0.00567588948489831,0,0,0,0,0,0
X600028.SH,0,0,0.011854458418653,0,0,0.0173885725098819,0,0,-0.0279896698435496,0,-0.00525297903443333,0,0,0,0.0292541832924864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260048031565109,0.0412476316857156,0,0,0,0,0.322314362204507,0,0,0.028843209453456,0,-0.0370481919561388,0,0,0,-0.00472032232700817,0,0,0.0852770083737552,0,0,-0.00997689517782906,-0.0031400231806199,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.153747894490881,0.166912661488371,0.00285805641022958,0,0.0629226581083835,0,0,0,0,0.108686798080149,0,0,0,0,0,0,0.0364670465845705,0,0,0.0363418789234725,0,-0.19566181629169,0,0,0,0,-0.00432119513646616,0,0.0345981390686692,0,0,0,0.0581822972386422,0.0672955539976648,0,0.0206524336997434,0,0,0,0,0,0,0,0,0,0,-0.0570407317807795,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0317958640216912,0,0.0517374387322247,0,0,-0.0482123685288477,0,0,0,0.0903873070616937,0,0,0,0,0,0.0343496256961699,0,-0.0179156311235947,0,0,0,0,0,0,0,0,0,-0.037608824929763,0,0,0,0,0,0.0400153310660109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280375171637988,0.0482060958189543,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.521290261267383,0,0,0.0566063570738204,0,-0.0118410023774911,0,-0.0856890250584134,0,0,0,0,0,0,0,0,0,0.0587987696715863,0,0,0,0,0.0263776178801417,0,0,0,-0.0856021758212637,0.019874345514082,0,0,0.0241429856417293,0,0,0,0,0.268306065569498,0,0,0,0,-0.0150365334258302,0,0,2.71050543121376e-20,-0.0304251728558955,0,0.0697368363724956,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.0782263171734644,0,0,-0.0515820295315133,0,0,0,0.0866664561592816,0,0,0,0,0,0.157564533752365,0,0.0927530191852848,0,0.0450032526887479,0,-0.0347463107319791,0,0.157118403434081,0,0,0,0,0,0,0,0,0,0.0299966370702988,0,0.127511540352315,0,0,0,0,0.136026062701078,0,0,-0.118426387785491,0,0,0.03064566145646,-8.67361737988404e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0394097201364054,0,0,0,0.0121742253216071,0,0,0,0,0,0,0,0,0,0.0249927724911356,0.111076870263729,0,0,0,0,0,0,0,0,0.0940300390336951,0,0,0,0,0.0302226897578041,0.0423869090922616,0,0.0823045123479086,0,0,0.0120423064652152,0,0.0401612522688923,0.0229702170809582,0,0,-0.0222628743140839,0,0,0,0,0,0,0
X601898.SH,0,0,0.277334010085863,0,0,0,0,0,0,0,0,0,0,0.144357703028299,0,0.00529732568095828,0,0,0,0,0.0344791630707983,0,0,0,0,0,0,0,0,0,0,0.190192773772436,0,0,0,-0.0707767115564577,0,0,0.0900402383105633,0,0,0,0,0.416058636426265,0,0,0,0.000549900636012124,0,-0.0507656847077055,0,0,-0.0576945099603036,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0985704875015406,0.163976877549003,0,0,0,0,1.73472347597681e-18,0,0,0.186248011180872,0,0,0,0,0,0,0,0,0,-0.0418191886753907,0.0396682060735213,0.0953998339118826,0,0,-0.0201936993832587,0,0,0,0.0609457322109278,0,0,0,0,0,0,0.620693920926008,0,0,0,0,0,0,0,-0.0239858918256803,0.0918564572748136,0.0379810098410501,0,-0.0942988903850635,0,0,0,0,0,0,0
X601600.SH,0,0,0.061699755304792,0,0,0,0,0.0433712348520755,0,0,0.0309781680276466,0,0,0,0,0,0,0,0,0,0,0,0,0.0127271004261578,-0.0125366795615028,0.183276913877694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141432779205947,0,0,0.149260597027389,0,0,0,0,0,0,0,0,-0.0264007420781302,-0.0423293699511975,0,0,0,0,0,0
