,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X600027.SH,X601991.SH,X600886.SH,X600362.SH,X600157.SH,X600299.SH,X600111.SH,X601992.SH,X600188.SH,X601158.SH,X000792.SZ,X600160.SH,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X000539.SZ,X600309.SH,X600660.SH,X002466.SZ,X000709.SZ,X000898.SZ,X000630.SZ,X000629.SZ,X600098.SH,X000883.SZ,X000060.SZ,X002470.SZ,X600021.SH,X000012.SZ,X600547.SH,X600489.SH,X600578.SH,X600315.SH,X002004.SZ,X300072.SZ,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.380012030069105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462494345015412,0.0204909811904866,0.102700165469723,0,0,0,0,0,0,0,0.104249573964516,0,0.0247491437458622,0,0,0,0.0459290973678398,0,0,0,0,0,0,0,0,0,0,0,0,0.00752321535847524,0,0.0169993530339279,0,0,0,0,0
X600028.SH,0.313471812937062,0,0,0,0,0,0.0632958042943742,0,0,0,0,0,0,0,0,0,0,0,0,0.0440746605247537,0,0,0,0.181986377794946,0,0,0,0,0,0,0,0,0,0,0.0383368598856905,0,0,0.00958117220258033,0,0,0,0,0,0,0,0,0,0,0,0,0.0101925447597953,0,0.0318157587072767,0,0,0,0,0
X601088.SH,0.114768083566927,0,0,0,0,0,0.0604571187704186,0.196023600249829,0,0,0,0,0,0.0362968571653523,0,0,0,0,0,0,0,0.0261138509426607,0,0,0,0,0,0,0,0,0,0.100178974930261,0,0,0,0,0,0.0882316034808707,0,0,0.0259941231038695,0,0,0,0,0,0,0,0,0,-0.00402130614522167,-0.00932405684409464,0.0577618448628019,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0191235458475501,0.0300343117516793,0,0,0,0,0,0.132026718527887,0,0,0,0,0,0.109085148357269,0,5.34098686268288e-05,0.0512963128442396,0,0,0,0,0,0.0388312825579411,0,0,0,0,0,0,0.0370699678202754,0,0.0304941145974941,0,0,0.0560490213765205,0,0,0,0,0,0,0,0,0,0,0.023606481026303,0,0,0,0,0,0
X600010.SH,0,0,0.0842232996203201,0,0,0,0,0,0,0,0,0,0,0.012305534479724,0,0,0,0.417477862745769,0.0268918738036634,0.110946367725073,0,0,0,0,-0.0195490649860426,0,0,0,0,0,0.032478643170195,0,0,0.0608548136786913,0.120067974371394,0,0,0.0539344956008913,0,0,0,0,0,0,0,0.000296083173514736,0,0,0,0,-0.00500338179185553,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129468614721343,0,0,0,0,0.186415815809061,0,0,0,0.00909987989819235,0,0,0,0,0,0,0,0,0.0563518121178615,0,0,0,0,0,0.046322709586609,0,0,0,0,0.14391333463472,0,0,0,0,0,0,0,0.00346256738927412,0.0176902745855637,0,0,0,0,0,0
X600585.SH,0,0.187907974772175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238363005483781,0,0.0224660987919432,0,0,0,0.0554332410853909,0.19274239717058,0,0,0.114040173891623,0,0,0,0.0305337085454211,0.0408439042580252,0,0,0,0,0,0.0830330473848538,0,0,0,0,0,0,0,0,0,0.0647880986681597,0,0,-0.00705781500497292,3.46944695195361e-18,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0886283008328096,0,0,0,0.161937833331055,0,0,0.0138228706152445,-1.38777878078145e-17,0.15324209289548,0,0.0758186102105167,0,0,0.0818089207618413,0,0,0,0,0,0,0,0,0,0,0.036987423890824,0,0.0259820438574938,0,0.0293077402362827,0.0637969250495275,0,0,0,0,0.0801166590800847,0,0,0,0,-0.008596478238769,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.061840849861374,0,0,0,0.064582576375716,0,0,0,0.0400830467902928,0,0,0,0.0786527494103162,1.73472347597681e-18,0,0,0.0531433468142036,0,0.0191828314150689,0,0.0134282466264646,0,0,0,0,0.0393207571290534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226693445220676,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181094243375039,0.0387994714675678,0,0,0,0.122710917951512,0,0,0.0116993032845893,0,0,0,0,0,0,0,0,0.188953074664955,0,0,0,0,0,0.163424970714177,0,0,0,0,0.0419417017687033,0,0,0,0,0,0,0,-0.00170173151800429,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201948839895361,0,0,0.0174078564097671,0,0.146083385375659,0,0.0191473009184166,0,0.0292172486523644,0.0695078168784109,0,0,0,0,0.0250082528125798,0,0,0,0,0.15148598724996,0,0.103693760659572,0,0,0,0,0.182128438967642,0,-0.0199649964514732,0,0,0.00856770618133129,0,0,0.00371437902743013,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185484472289689,0,0.169495518683078,0.0305991298112999,0,0.0224249600866863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10046406373684,0,0.020876598343401,0,0,0.0536849160671255,0,0,0,0,0,0,0,0,0,0,0.0142009556724293,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0368151029875057,0.143315203335462,0,0,0.0393235724211751,0,0,0.0549011675211312,0,0,0,0,0,0.232344993564316,0,0.00054136465786561,0,0,0,0,0,0,0.0514285013357352,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0121960639142609,0.0186145932721501,0,0,0,0,0,0
X600886.SH,0,0,0,0.308449739330739,0,0,0,0,0,0,0,0,0,0,0.0494389236730191,0.244609846111176,0,0,0.0748536678470167,0,0,0,0,0,0,0.0556365602720272,0,0,0,0,-0.00578805277581531,0.209366227228083,0,0,0,0.0826065669822894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973894368334581,-0.0123562151060918,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.103633082671964,0,0,0.588281996490877,0.0752039687635219,0,0,0,0,0,0,0,0,0,0.00114410825572785,0,-0.0394696766172149,0,0,-0.0636853930216527,0,0,0,0,0,0,0,0,0.0321993533056921,0,0,0.0716357541447483,0,0,0,0.273208517644767,0.0128692873719622,0,0,0,0,0,0,0,0,0.00566875496489638,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154368267892307,0,0.0702527304221253,0,0,0,0,0,0,0,0,0.0958667527377423,0,0,0,0,0,0,0,0,0,0,0,0.0965194338493781,0,0.16208778663949,0.0871729928037555,0,0,0,0,0,0,0,0.252346408921078,0,0.00694771151132679,-0.0182678489426527,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215504721168586,0,0,0,0,0,0.199255225493862,0,0,0,0,0,0,0,0,0.087557949502088,0,0,0.240273218646415,0,0,0,-0.0876286450863274,0.0927131048449804,0.00241477843085301,0,0,0,0.0476582441720664,0.0186652380295013,0,0,0,0,0,0
