,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X000786.SZ,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X601898.SH,X600010.SH,X600188.SH,X000301.SZ,X600801.SH,X002466.SZ,X600352.SH,X300037.SZ,X600489.SH,X600111.SH,X601991.SH,X600795.SH,X600688.SH,X600486.SH,X600803.SH,X002353.SZ,X002080.SZ,X600299.SH,X601992.SH,X600027.SH,X600219.SH,X601168.SH,X000932.SZ,X600529.SH,X000898.SZ,X002409.SZ,X600315.SH,X600399.SH,X000723.SZ,X000027.SZ,X000630.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0241195395271838,0.0410596846717052,0.0700761413055822,0,0,0,0,0,0,0,0,0,0,0.01539019852936,0,0,0,0,0,0,0,0,0,0,0.00655235640348102,0,0,0,0,0.00714861103674633,0,-0.0245893253126761,0,0,-0.0050589480300538,-0.0025883492344641,0,0,0,0,0,0,0,0,0,0,-0.00419598280255176,0,0
X600028.SH,0,0,0,0,0.0130962117326687,0,0,0,0,0,-0.0504965912328896,0.055047284308118,0,0,0,0,0.0244802480443858,0.0499310192650407,0,0,0,0.0168543892905338,0,-0.0228116352527021,0,0,0,0.0300214060507083,0,0,0,0,0,0,0.06149859764408,0,0,0,0,0,0,-0.0260019106971204,0.173850222720604,0,-0.0356789335545908,0,0,0,0,0,0,-0.00432272439270785,0,0,0,0,-0.0105772233380839,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0490525458453972,0,0,0,0.0185905313966575,0,0,0,0.663663980426084,0,0.157812680423807,0,0,-0.00316347354293115,0,-0.000920036992221189,0,0,0,0,0,0,0,0,-0.0685642537997025,-0.10769027152678,0,0,0,0,0,0,0,0,0,-0.0678490519222408,0,0,0,0,0,0.00405114521434456,0,0,0,0,-0.00893030420955455,0,0
X600585.SH,0,0,0,0,0,0,0.0190397859694538,0,0.0333464169219593,0,-0.0557273844907969,0,0,0,0,0,0.121832364063677,0,0,0,0,0,0,0,0,0,0.0776493287426696,0,0,0,0,0,0,-0.0958249438484172,-0.0194788800988525,0,0,0,0,0.0142877331773581,0,0.0240201461605132,0.188367296484678,0,0,0,0,0.0428102432159507,0.0337003316058503,0,0,0.0366499445846264,0,0,0,0,0.00852879803068281,0,0
X600309.SH,0,0,0,0,0,0.0362913326250542,0,0.222417307146786,0,0,0,-0.283433087953409,0,0,0,0,0.146766371655937,0,0,0,0,0,0,0.0070539624266147,0,0.0670702465141315,0.392062170069298,0,0,0,0,0.0599292932643019,-0.210676272840791,0,0.0526608859063515,0,0,0,0,0,0,-0.127836210502287,0,0,0,0,0,0,0,0.0128130150650894,0,0,0.0188595985279887,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0875395263618456,0,0,0.0594273244921425,0,0.0232475138602644,0,0,0,0.129401003704914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139622318415697,0,0,0,0,0,0,0,0,0,0,0.0487211113343576,0,0,0.0978877021467348,0.0328474686299307,0.0555383395209433,0.0253266906669925,0.0495699729775031,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.162816435446698,0,0,0,0.133933036600039,0.156375802567785,0,0.107251699807111,-0.0759309829472666,0,0,0,0,0,0,0,0,0,0.375164680146206,0,0.237670643859173,0,0,0,0,0,-0.171693608317457,0,0.209163947303617,0,0,0,0,0,0.195617912894969,0,0,0,-0.13589011077956,0.0610252663147688,0,0,0,0,-0.181219715275583,0,-0.019179496120894,0,0,0,0,-0.0349160024748049,0,0
X000708.SZ,0,0,0,0,0.0720995153830317,0,0.0293583569310787,0,0,0,0,0,0,0,0,0,0,0.0300952372389497,0,0,-0.0473224164389656,0,0,0,0,-0.0725840875942376,0,0.0760309417108935,0,0,0,0,0.0734122172297678,0.0167393270913936,-0.0446401904824605,0.110909072476735,0,0,0.417616731742351,0,0.201160349672135,0,0,0,0,-0.0237647564338995,0,0,0,0,0,-0.0217091831975773,0.0190147574970385,0,0,0,0.0038917763973805,0,0
X600547.SH,0,0,0,0,0,0.00260311975993481,0.0370117433762563,0,0,-0.0463782564284357,0,0.025724437774484,0,0,0,0,0,-0.089995544176083,0,0,0,0,0,-0.0269887083978055,0,0,0.634583024631865,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0453074984448457,0,0,0,0,0,0,0.0138141951451582,0,0,0,0,0.00828396290708846,0,0
X600660.SH,0,0,0,0,0,-0.146634610025657,0,0,0,0,0,0,0,0,0,0,-0.0207670285319509,0,0,0,0,0.0177549124916066,0.17229006103189,0,0.0334200914377653,0.224026811393799,0,0,0,0,0,0,0,0.0505606897899726,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.108816903841572,0,0.0783631143099575,0,0,0,0,0,0,0.02325777581723,0,0,0,0.00857473192012264,0,0
X002271.SZ,0,0,0,0,0.0984142984077592,0,0,0,0,0.0141422281255376,0,0,0,0,0,0,0,0.15816944162458,0,0,0.113868764985671,0,0,0,0,0.147867229253403,0,0,0,0,0,0.063972812702591,0,0,0,0,0,0,0,0,0,0,0,0.0869719811109246,0,-0.0364379695959208,0,0,0,0,0,-0.0834759866600981,0.202581426074671,0,0,0,0.018105488543186,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20263143825748,0,0,0.082676365401136,0,0,0,0,0,0,0,0,0.0289548015235168,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.105157712371647,0,0.141754382323151,0,0.0527425935573554,0,0,0,0,0,0,0,-0.0232063398791861,-0.00526548219455611,0,0,0,-1.0842021724855e-19,0,0
X600362.SH,0,0,0,0,0,0,0.0287534316119901,0,0,0,0,0,0,0,0.0804201724165134,0,0.0365743749805301,0,0,0,0,0,0,0,0.032001884829175,0,0.12212748414743,0.154352072087065,0,0,0,0,-0.0218517721838974,0,0,0,0,0,0,0.0197318427125637,0,0,0,0,0,0,0.0387212274546896,0,0,0.247993525553491,0,0.0574210165540838,-0.110270507980297,0,0,0,-0.00679292831614371,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.147279352475681,0,0,0,0,0,0.122719446292231,0,0,0,0,0,0,-0.114525928162225,0,-0.0269799974957474,0,0,0,0,0,0,0.0806303295442226,0,0,0,0,0,0,0,0.276463333619852,0.155278456991422,0,0,0,0,0,0,0,0,0,-1.85345268798155e-05,0,0,0,0,0.00328784463346666,0,0
X601600.SH,0,0,0,0,0,0.108191573873963,0.0460970435408583,0,0,-0.0132769534781566,0,0,0.0202597054541599,0,0,0,0,0,0,0,0,0,0,0,0,0.0286375192487506,0,0.0702733931286772,0,0,0,0,0,0,0,0,0,0,0.259184895416759,0.0370980368575772,0,0,0,0,0,0,0,0,0.0383220922672919,0.149067159595505,0,0,-0.00407894548983696,0,0,0,-0.0123700126182007,0,0
X600886.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.178317500121544,0,0.157281654161035,0,0,0,0,0,0,0,0.0209474080987372,0,-0.000114491658457965,0,-0.00961985997244453,0.0236691102822647,0,0,0,0,0,0,0.083206588361191,0,0,0,0,0,0,-0.0875076780947717,0,0,0,0,0,0,0,0,0,0,0.0160910801649824,0,0,0,0,-0.012512632210536,0,0
X600426.SH,0,0,0,0,0.349341758904468,0,0,0,0,0,0,0,0,0.226340909388262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997674554414716,0,0,0.0184953420645867,0,0,0,0,0,0.0598541130037492,-0.0157771246217092,0,0,0,0.00299589518409445,0,0,0,0,0,0.00862532530207222,0.0128322294799587,0,0,0,0,0,0
