,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X600176.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X000629.SZ,X300037.SZ,X600688.SH,X002080.SZ,X002409.SZ,X601168.SH,X600096.SH,X002353.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.996346825357784,0,0,0,0,0,-0.043114999480238,0,0.128630913159488,0,0,0,0,0,0,0,0,0,0,0.0225162064308145,0,0,0,0,0,0,-0.156525939549282,0,0,0,0,-0.0216972966549298,0,0,0.111170768411107,0,0,0,0,0,0.0946682386226507,-0.0922681967274581,0,0,0,0.0880248634728386,0,0,-0.0544937308998954,0.0316816874957587,-0.00143852803602599,0,0.0487310588696883,0,0,0,0,0
X600028.SH,0.56038737174803,0,0,0,0,0.0670645420434535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096293484412908,0,0,0,0,0,0.0127042650432263,0,0,0,0,0,0,0.0464581739554326,0,0,0,0,0,0,-0.102096039792634,-0.0808525251782071,0,-0.046731493335695,0.00331244537205909,-0.00221967211751536,0,0,0,0,0,0
X601088.SH,0,0.03797234439359,0,0,0.307803677134802,0.010487097165443,0,-0.0782732590100939,0,0,0,0,0,0,0,0,0.225373140555127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166329208066457,0,0,0,-0.0644966018833273,0,0,0,0,0.00418709326364989,0,0,0,4.33680868994202e-19,0,0.107758586027045,0,0,0,0,-0.00242584792153575,0,0.0613206934729994,0,0,0,0,0
X600309.SH,0.07264428862503,0,0,0,0.0357763723451981,0,0,0,0,0,0.151733216233414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810807417225967,0,0,0.00513614501216113,0,0,0,0.08705845346707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832407435880024,0.0180073085249212,0,0,0,0.0299904674956346,0,0,0,0,0,0,0
X600188.SH,0,0,0.520655031830705,-0.000345488511985289,0,0,0,0,-0.186959001012244,0,0.105297003497973,0,0,0,0,0,0,0,0,0,0.142005804238339,0,0,0,-0.213710702500902,0.500061807191241,0,0,0,0,0,0,0,0,-0.0541194491828392,0,0,0.196722705421365,0,0,0,0,0,0,0,-0.155797711363783,0,0,0,0,0,0,-0.041630315067271,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0168991061990263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167442723942483,0,0,0,0.0533520860878261,0,0,0,0.054532717456765,0.123772191530921,0,0,0,0,0,0,0.30176403716599,0,0,0,0,0,0,0,-0.180551620481091,0,0,-0.0441780054282662,0,0,0,0.0575845576682854,-0.0419840402421437,5.42101086242752e-20,0.0204377365932775,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.14649168842094,0,-0.18150529732765,0,0,0,0,0,0.020697712210562,0,0,0,0,0,0.106601711536747,0,0,0,0,0,-0.0825082429477258,0.000247673955971361,0,0,0,-0.0191407603986012,0,0.0605082960781323,0,0,-0.103799451250885,0,0,0,0,0,0,0,0,0.496343474063966,0,-0.0127535576568104,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.163163247949804,-0.0921217521560723,0,0,0,0,0,0,0,0,0,0.327553805526664,0,0,0,0,-0.0440831742375513,0,0,0,-0.0471853328934272,0,0,0,0,0,0.745263800420559,0,0,0,0,0.090091432859174,0,0,0,0,0,0,0.137812454929344,0,-0.0465537886505021,0.0472871428582063,0,0,0,0,-0.151895217491426,0.00593831271970257,-0.0309652958331067,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.112271034214016,0,0,0,-0.00482593255393291,0,0,0,0,0,0,0,0,0,0,-0.047185400822645,0,0,0.0640883043168073,0.0302311346351348,-0.0164212668552475,0.134154650755746,0.596510715275487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326286809010449,0.0892068126271239,-0.204689178325442,0,-0.0139271150041478,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551753589498234,0,0,0.0929353816857735,0.164260436408514,0.0863651553331139,0,0,0,0,0,0,0,0,0.19148227066615,0,0,0,0.0638964871834591,0.110706834767733,-0.142825493244049,0,0,0,0.0371597811149616,0,0,0,0,-0.0137734659512924,0,0,0,0,0,0,0
