,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X000708.SZ,X002460.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X601898.SH,X600176.SH,X600426.SH,X600188.SH,X600010.SH,X600801.SH,X600111.SH,X000301.SZ,X600352.SH,X600489.SH,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X600486.SH,X600803.SH,X600027.SH,X002353.SZ,X600219.SH,X600299.SH,X300037.SZ,X601992.SH,X000932.SZ,X601168.SH,X002080.SZ,X000898.SZ,X000807.SZ,X000723.SZ,X000630.SZ,X000878.SZ,X600529.SH,X000027.SZ,X002409.SZ,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0255111910539523,0.0056328777613798,0,0,0,0,0,0,0.0321287350848338,0,0,0,0,0,0,0,0.00544515812981954,0,0,0,0,0,0,0,0,0,0,0,0.0412403573268882,0,0.0278289834745883,0,0.014600373942367,0.0612028717154812,0,0,0,0,0,-0.00164499613501481,-0.0295812925706054,0,0,0,-0.00427602683997394,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0343144246200552,0,0,0,0.00617434409876751,0,0,0,0.00582831938172611,0,0,0,0.0799034777985421,0,0,0,0,0,-0.00255117131368197,0,0,0,0,0,0,0,0,0,0,0,0.0674945975623448,0,0,0,0,0.0364339571344792,-0.0442648401159097,0,0.0217587205084756,0.0237709059848414,0,-0.00526964375308837,-1.0842021724855e-19,0,0,0,-0.0167480082608215,0,0
X601088.SH,0,0,0,0,0,0,-0.0284330990955232,0,0,0,0,0.0393949186866803,0.0115595871399189,0,0.0495450163237099,0,0,0,0,0.290535392904265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452126021834946,0,0,0.000698958077211535,0,0,0,-0.0658798194893552,0,0.00887631981566041,0,0,0,0,0.0010143617334333,0,0
X600585.SH,0,0,0,0,0.04863600546865,0,0,0.132489286585438,0.0203347892814994,0,0,-0.0182156114024527,0,0,0,0,0,0,0.0363231186005304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570732403337983,0,0,0,0,0,2.75558795609942e-05,0,0,0,0,0,0,0,0,0,0,0,0.0193429157910905,0,0,0,0,0.00941086886182321,0,0
X600309.SH,0,0,0,0,0,0,0.110788572028605,0,0.324365463109865,0,0,0,0,0,0,0,0,0,0.318416492974941,-0.0309319651129241,-0.156788282471414,0,0,0,0,0.104555487931265,0,0,0,0,0,0,0,0.130434746971692,0.0247334223326623,0,0.138333572432814,0,0,0,0,0,0,0,0,0,-0.298944307047755,0,0,0.00842691183699998,0,0.0100157009702098,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0136815752325513,0.0258525162386858,-0.0584548312141686,0,0,0.150224659707768,0.022706580824202,0,0,0,0,0,0,0,0,0.0660524831276597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364881542434125,0,0.0991079971930154,0.00691313117402638,0,0,0,8.67361737988404e-19,0.0638790823095807,0.0161194578925914,0.0719751062595299,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0503220681109785,0,0,0,0,0,0,0.0496215158361147,0,0,0,0,0,0,0,-0.0835470587635013,0,0,0,0,0,0,0,0,0.00785173253880761,0,0,0.0357858658802505,0,0.0473839215640062,0.413478965247138,0.0623508255523584,0,0,0.181744195172715,0,0,0,0,0,0,0,0,0,0.117329257678059,0,0,0,0,0,0,0,0.0148574387660989,0,0
X002460.SZ,0,0,0,0,0,0.443141734281358,0,0,0,0.122358414012706,0.163419599750325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247583731148143,0,0,0,0,0.109022798391567,-0.0208571211937242,0,0.324584027255293,0,0,0.0906945234843522,0,0,-0.0681458978519015,0.0258799248658204,0,0,0,0,-0.091236368942545,-0.0606457074359162,0,0,-0.0644038771019976,0,0,0,-0.0379583325723551,0,0
X600547.SH,0,0,0,0.0161034667783336,0.0764854345556327,0,0.117767624358035,0.0448254104170432,0,-0.0482716349532663,0,0.0586595691954733,0,0,0,0,0,-0.0163093629601994,0.0167817162696603,0,0,0,0,-0.0337401358561236,0,0.610548129083425,0,0,0,0,0,0,0,0,0,0,0.0645703715166686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163421800416917,0,0,-0.00960916359985409,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.204165002724078,0,0.0221316555216429,0,0,0,0,0.0298626395748714,0,0,0,0,0,0,0,-0.084639546273012,0,0,0,0.137697738897785,0,0,0,0,0,0,0.0897497592887501,0,0,0,0,0.195458085700448,0,0,0,0,0,0,0,0,0.00256233117626231,-0.0696842246323072,0,-0.0520342423946961,0,0,0,0.0352747809842221,0,0,0,0.0254653325967872,0,0
X002271.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.121808125084972,0,0,0,0,0,0,0,0.157947153018725,0.107759791660627,0,0,0,0,0,0,0,0,0,-0.0080519104978276,0,0.107544263139504,0.224767324415178,0,0,0,0,0.0948631508689605,0,-0.0329809829280911,0,0,0,0,0,0,0,0,0,0.0671080174177318,-0.211743086352155,0,0.0358949043517454,0.118745147526651,0,0,0,0.0582009289807519,0,0
X600011.SH,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.110502458478967,0,0,0,0,0,0,0,0,0,0,0,0,0.0217854779267315,0.0141081263506524,0,0,0,0,0,0,0,0,0,0,0.058086638027621,0,0,0,0,0.0296979010214725,0,0,0,0,0,0.0433679689774403,0,0,-0.137742994514453,0,-0.0272487581652077,-0.00738698291735559,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163147697042042,0,0,0,0,0,0,0.009540045145601,0,0,0,0.0567962063729586,-8.67361737988404e-19,0.0465813348392981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269514321662957,0,0.108027060155699,0,0,0.490741968394866,0,0,0,-0.0497493963166893,0,0.0158232657971504,-0.0721776291714652,0,0,0,-0.0144559563561985,0,0
X601600.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00411092346967049,0,0,0,0,0,0.00519605484984101,0.00119730082858691,0,0.305121465500657,0,0.235981293753869,0,0,0,0,0,0,0,0.0577979588704513,0,0,-0.0555530342525551,0,0,0,0,0,0,0,0,0.0263987690652348,0,0,0.136671263817819,0,0,0,0,0,0,0,0,0,0,-0.00982634940918823,0,0
X000786.SZ,0,0,0,0,0.0714414328058265,0,0,0,0,0,0.0519785870056221,-0.0362597125955906,0,0,0,0,0,0.143024275370037,0.156685776352102,0,-0.282027737036279,0,0,0,0.0863345849085,0,0,0,-0.157349288912039,0,0,0.204551058307179,0,0,0,0,0,0,0.136600344145352,0,0,0,0,0,0,0,0.259199670242208,0,0,0,0,0,-0.00760057678269754,0,0,0,0.0089224020273593,0,0
X600886.SH,0,0,0,0,0,0,0.00370190007215517,0,0,0,-0.0557139371422731,0.192962438878761,0,0,0.139714737132603,0,0,0,0,0,0,0,0.026099653545957,0,0,0,0.0119641022541475,0,0,0,0,0.0632239002730129,0,0,0,0,0,0,-0.134042004477737,0,0,0,0,0,0,0,0,0,0,0,0,0.0231079883874412,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0250158334754233,0,0,0,0,0,0,0,0.0763851806413584,0,0,0,0,0,0,0.233826476392231,0,0,0,0,0,0.0352948097151709,0,0,0.0180033690655316,0,0.0681716121458812,0,0,0,0.0424520949190686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026502872321112,0,0,0,0,0.0118484355427817,0,0
