,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X000301.SZ,X600010.SH,X600660.SH,X601600.SH,X601898.SH,X002271.SZ,X600011.SH,X000708.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X300037.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000786.SZ,X002326.SZ,X601991.SH,X600795.SH,X600803.SH,X000723.SZ,X000630.SZ,X600096.SH,X600141.SH,X000983.SZ,X002353.SZ,X000825.SZ,X600688.SH,X601699.SH,X600399.SH,X000807.SZ,X000959.SZ,X000898.SZ,X600157.SH,X600295.SH,X002407.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,-0.0234157252670155,0.294942140102962,0,0.435702705611986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677600249906132,0,0,0,0,0.00626934190284416,0.0327044896158567,0,0,3.46944695195361e-18,0,0,0.0107286440882667,0,-0.0304341493190502,0,0,-0.0644161639136412,0,0.2623057933724,0,0,0.083474577686485,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0111859928765602,0,0,0,0,-0.0303857725647868,0.0046757617020055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806719844671347,0,0,0,0,0.0358847622236652,0,0,0,0,0,0.0917646426138633,0.0605021298961288,0,0,0,0,0,0,-0.102717142333895,0,0,0,0.0015549035981945,0.10218027553643,0,0,0,0,0,0,0,0.0104860707657664,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.00832997907909962,0,0.0427882982549207,0,0,0,0,0,0.271052005732964,0,0.095062890420183,0,0,0,0,0,0.00837772400075628,0,0,0.127738503944565,0,0,0,0.00903961689252092,0,0.086855563346082,-0.0196658805736617,0,0,0.18613056729389,0,0,0,0.26598769815655,0,0,0,0,0,0,0,0,-0.00696678341168797,0,0,0,-0.0918597185764049,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012067696663051,0,0,0,0,0,-0.235405032567104,0,0,0,0.168342274956095,0,0,0.0619283809043103,0.0776162645051598,0,0.0216256590995785,0,0.278451537872183,0,0.077766475938974,0,0,0,0.158063062797,0,0,0,-0.0478148177591241,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.115473333742442,0,0,0.448913988081161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924100408990516,0.312202454814065,0.0416898033730835,0,0,0,0,0,-0.0145554889146817,-0.129964954598552,0,0,-0.0536670392869353,0,0,0,0,0,0,0,0.148219382795545,0,0,0,-0.0245054099588634,0,0,0,0,-0.109138100802367,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544514415915236,0,-0.00289480955464921,0,0,0,0,0,0,-0.180949390720284,0.0307644869066231,0.0108620239540565,0,0,0,0,0.678915127326929,0,0,0,0,0,0.099136369177216,0,0,0,0,0,0.185830818486062,0,0,0,0,0,0,0,0,-0.0175831609744904,0,0,0,0,-0.0757504288469343,0,0
X000708.SZ,0,0,0,0,0,0,0.251378074631955,0,0,0,0,0,0,0.111574594445343,0,0,0.0280437758784819,0,0,0,0,0,0.062019815085494,0,0,0,0,0,0,0.0416877831860175,0,0,0,0.062447467557452,0,0.168091979264824,0.00559841093550576,0,0.144907361872605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486124199340848,0,0,0,0.0693081027088942,0,0
X600362.SH,0,0,0,0,0.1110257978223,0,0,0,0,0,0.00157324073686757,0,0,0,0.119730489446373,0,0,0,0,0,0,0,0,0.0753608867825868,0,0,0.144921729878303,0,0,0,0,0,0,0,0.118009818504159,0.0263831663066739,0,0,0,0,-0.0895549233669208,0,0,0,0,0.16418666520301,0,0.0351380199534929,0,0.320912878789871,0,0,-0.0309061365494556,0,0,0,0,0,0
X600547.SH,0,0,0.0316531460419412,0,0,0,0,0,0,0.0185473886581804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13224245877088,0,0,0,0.0880714428497033,0,0,0,0.14888700979389,0.0889710456601487,0,0,0.0425302377100535,0,-0.145268022596136,0,0.0486526525597801,0,0,0,0,0,-0.0589825619707911,0,0,0,-0.0406364786438254,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0969791919413847,0,0,0,0,-0.0207709076102833,0,0,0,0.123244111672753,0,0,0,0,0.116791914972331,0,0.0475554233046175,0,0,0.0650544639423935,0,0.219729012291513,0,0,0,0,0,0,-0.176972574491694,0,0,0,0,0,0,0.110977911374249,0.0906272693380702,0,0,0.223890274441799,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0201939547929567,0,0,0,0,0,0,0,0,0,0,0,0.107496901653545,0,0.0269975651018577,0,0,0,0.13336909725631,0.0766634255854883,0.0270676315767851,0.0711026142904289,0,0,0,0,0,0.033534613537239,0,0,0,0,0,0,0,0.111359470150661,0,0,0.010099047127644,0,0,0,0,0.0143998479720477,0,0,0,0.0101289975297424,0,0
X600426.SH,0,0,0,0.277366593119539,0,0,0,0,0,0,0,0,0,0,0.00608892476898949,0,0,0,0,0,0,0,0,0,0,0,0.161475430144585,0,0,0,0,0,0,0.0101299454363127,0,0.113621328285741,0.0734339652170618,0,0.18484676755513,0,0,0,0,0,0,0,0,0.055062761719643,0,0,0,0,-0.000202914225415597,0,0,0,0.0734402800590252,0,0
X300037.SZ,0,0,0,0,0.197365835359968,0,0,-0.135389439049076,0,0,0.0908386524760975,0,0,0,-0.0357309932077393,0,0,0.307918742421109,0,0,0,0.14328513286137,0,0,0,-0.0963414744497039,0,0,0,0,0,0,0,0,0,0,0,0,-0.173475939493725,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458946680418911,0,0,0,0,-0.0245629884931627,0,0
X000408.SZ,0,0,0,0,0,0,0,0.267270530757096,0.139876804893464,0.158046168600291,0.300319298785627,0,0.232057149388947,0,0,0,0,0.0274162027968978,0,0,0,0,0,0,0.10276647242991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052931755534753,0,0,0.0901511559237779,-0.0483321478251306,0.0180258315614165,0,0,0,3.46944695195361e-18,0,0,0,0.130206360942691,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0289057349047801,0,0,0,0,0,0,0,0,0.355139023931533,0,0,0,0,0,0,0,0,0,0.0317950697898086,0.0950684911858841,0,0,0,0,0,0,0,0,0.170500854647723,0,0.281274490590167,0,0.0318100000057496,0,0,0,-0.124316841900118,0.0177713931068256,0,0,0.0773434692993048,-8.67361737988404e-19,0,0,0,0.0114765740879504,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.0843434703737318,0.13728606559309,0.0404165996046586,0,0,0.0647558926408501,0,0,0,0,0,0,0,0.0606686536910871,0,0,0,0,0,0,0.0505274303832381,0.0356284482311495,0.0320608733388432,0,0.0795772810463202,0,0.0662397070207395,0.212269628830291,0,0,0,0.0381659697385174,0,0,0,0,0,0,0,0.0262039764083053,0,0,0.00739563737911029,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0354684427447131,0,0.301995225502517,0,0,0,-0.1370678350039,0,0,0.0735517770471237,0,0.00531990897338255,0,0.382495963769554,0,0,0,0,0.0741745800690368,0,0,0,0,0.184406208349753,0,0,0.0177543459915097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386893201021953,0,0,0,0,0,0,-0.0535109980499248,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.136988903340351,0.199824333061831,0.232565019436801,0.0622984151928332,0,0,0,0,0,0,0,0,0.246484643340103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.267448574767947,0,0,-0.0149856178352841,6.93889390390723e-18,0,0,0,0.00868839594862035,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0421429369457391,0,0,0,0,0,0,0,0,0,0.338148789096024,0,0,0,0,0,0.0796044052200478,0.0168435116049686,0,-1.73472347597681e-18,0.00136748418279006,0,0,0,0,0,0.0907839551424767,0,0,0,0,0,0,0,0,0,0.110668583154943,0,0,0,0.0217802735407671,0,0,0,0.00302647232741012,0,0,0,0,-0.03608673384408,0,0
X600795.SH,0,0,0,0,0,0.0880810387128277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16384311472738,0,0.0192790460352256,0.770116231290035,0,0,0.00807057967255376,0.086980755775551,0,0,0.0121020264612455,0,0,0,0,0,0,0,0,0,0,-0.126563966136026,0,0,0,0.0644482231335239,0,0,0,0,0,0
X600803.SH,0,0,0.00653985696915911,0,0,0,0,0,0,-2.77555756156289e-17,-0.0189727766187473,0.179845351966468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726448774366711,0,0,0,0.0506625328974541,0,0,0,0,0.0709293554932238,0,0.284108613523242,-0.133580621995563,0,0,0,0,0.180161062573515,0,0,0,0,0.0774544858579948,0,0,0,0,-0.0332554367043277,0,0
X000723.SZ,0,0,0,-2.16840434497101e-19,0,0,0,-0.0404800293930926,0.196350656900624,0,0,0,0,0,0,0.107808681145848,0,0,0,0,0,0,0.0988129997138344,0,0,-0.0626007914983347,0,0,0,0,0,0,0,0,-0.00441299174781503,0,0,0,0,0,0,0,0,0.363178816068451,0,0,0,0.0305095764823372,0,0,0.0237332225000193,0,0.0792530111969778,0,0,0,0.221833212649529,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0470772241589423,0.202031182971842,0,0.00095532248306743,0,0,0,0,0.124125936014441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149229097670782,0.166596178232153,0,0,0,0.235955229070447,0.0836123946431555,0,0.07793400373036,0,0,0,0.0398188210341187,0,0,0,0,0.0336689178954705,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.093008190271137,0.0498542783252524,0.120686210268015,0,0,0.0833903036332421,0,0,0,0.0969331276378137,0,0,0,0,0.393374130894002,0,0,0,0,0,0,0,0,0,0,0,0,0.330209258023039,0,0,0,0,0.0577268721483528,0,0,0,0,0,0,0.0247057643509589,0,0,-0.0201465469155758,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.278423205897675,0,0,0,0,0.0734746803029733,0.0370905787348431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423996361581032,0,0.25503995530329,0,0,0,0.0269438580823556,0,0,0,0,0,0.0663983242765903,0,0,0,0.0288331669481271,0,0,0,0,0,0,0
X000983.SZ,0,0,0.087325211448433,0,0,0,0,0.0836993331738592,0,0.00842449996890853,0,0,6.93889390390723e-18,0,0,0.0713318296753639,0,0.199129418465341,0,0,0,0,0,0,0,0,0.189254650432621,0,0,0,0,0,0,0,0,0,0,0,0,0.130127854134558,0,0,0,0,0,0.185717532054183,0,0.133786716043165,0,0,0,0.0222753586785478,0,0,0,0,0,0,0
X002353.SZ,0.198375182152467,0,0,0,0,0,0,0,0,0.000662525393387584,-0.0695804240161245,0,0,0,0,0,0,0,0,0,0,0.051615186790349,0,0.0586664748508732,0,-0.0813441721901503,0,0,0,0,0,0,0,0.0401901820578283,0,0,0.289810234447714,0,0,0,0,0,0,0,0,0,0,0.0187842790759609,0,0,0,-0.02641711196613,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0894403231139497,0,0,0,0,0.0781525084628432,0,0,0,0,0.126982000802136,0,0,0,0,0,0,0,0,-0.0376843533592191,0,0,0,0,0,0.038367851317728,0,0,0,0,0.210385837510101,-0.0438592645701957,0,0.33244580195256,0,0,0,0,0,0.0468237612986884,0,0.193277038599487,0,-0.078399854486531,0,0,0,0,-0.056208125402909,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0105733108553468,0,0,0.224999689158776,0,0,0,0.0419027272091396,0.112450685528772,0,0,0,0.0337663171145927,0.0367446235898909,0,0,0,0,0,0.0250128668422681,0,0,0,0,0,0,0,0,0,0,0.062998779407863,0,0,0,0,0,0,0,0,0,0,0,0,0.0161676340124553,0,0,0,0,0.0223208796341486,0,0,0,-0.0472146566551976,0,0
X601699.SH,0,0,0,0,0,0,0,0.151690680841963,0,0.251447524097268,0,-0.00688934462771393,0.0569816593348465,0,0,0.540018932053774,0,0,0,0.111668613621269,0,0,0,0,0,0.0287150085921653,0,0,0,0,0,0,0,0,0,0,-0.0640494416054814,0.214803652391977,0,0,0,0,-0.0333961663448838,0,0,0,0,0,0,0,0,-0.00321969980619912,0,0,0,0,-0.0131871153004218,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.196611182082342,0,0.18593907390508,0.00318854414509772,0,0,0,0,-0.102438864583144,0.0895490869200715,0,0,0,0,0,0,0.106811150846336,0,-0.255325183162814,0,0,0.139569249527187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662279363147059,0,0,0,0,-2.16840434497101e-19,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0944141574019266,0.137740602129977,0,0,0,0,0.0152712168747043,0,0,0,0.219924630842094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221401403581681,0.123406618313929,0,0,0,0,0.0483447753475319,0,6.93889390390723e-18,0,0,0.0224313859663918,0.122724446336923,0,0.0423524974695877,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.00369892015561479,0,0,0,0,0.138767169892525,0.0322012298866596,0,0.266740437777964,0,0.0243977130445593,0,0,0,0,0,0,0,0,0,0,-0.0277000132894353,0,0,0,0,0,-0.0372868842864089,0,0,0,0,0,0.0594056003620964,0,0,0,0.139032326017144,0,0.0598423074722246,0,0,0.0059387506792631,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,-0.049766540374366,0,0,0.282774684546557,0,0,0,0,0.107412060322928,0.105592041948512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310713096150707,0,0,-0.0629881261547619,0,0.0407774391778195,0,0,0.0815644521104594,0,0.368114878882162,0.0957562252678882,0,0,0,0,0,0,0,0,0,0,0.0235623972288077,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.146647612793214,0,0,0,0,0,0.0387262350814411,0,0,0,0,0,0,0,0.0247365974692732,0,-0.0669503353501212,0,0.0113658323792396,0.176273644272565,0.0374528530496554,0.128401466843206,0,0,0,0,0.151955221169365,0,0,0,0.124290549836542,0,0,0,0,0,0,0,0,0,0.0190590658516819,0,0,0,0,0,0,0
X600295.SH,0,0,0.0167694277105691,0,0,0,0,0.33663691621528,0,0,0,0,0.290429811138424,0,0,0.324071906208315,0,0,0.0342731409294345,0,0,0.0395034876745964,0,0,0,0,-0.268736268684015,0,0,-0.0497728402260352,0.0112221491253629,0,0,0,0,0.239792199279124,0.0791256209121387,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428631764772027,0,0,0,0,0,0
X002407.SZ,0,0,0,-0.268682441254272,0.190056306656496,0,0,0,0,-0.0428235479177466,0.163727717550362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149632963968666,0,0.292912569828836,0,0.143001519728145,0,0,0,-0.0271710858679624,0,0.0396454641264936,0.258112829546171,0,0,0.0789288395930714,0,0,0,0,0,0,0,0.0616351171997519,0,0,0,0.00127002739690307,0,0,0,0,0.0783203489428868,0,0
X600489.SH,0,0,0,0,0,0,0,0.0321705744341382,0,0,0,0,0,0,0,0,-0.00367665986485726,0,0,0.238996031720825,0.121559657942874,0,0,0.0181656829407257,-0.00161199212508094,0,0.126460422292444,0,0,0.0811041546061615,0,0,0,0.0813864982005448,0,0,-0.0631552703770052,0,0,0,0,0,0,0,0.0213470639391341,0,0,-0.0488945480090609,-0.0717532373215055,0,0,-0.0327043489616008,0,0,0,0,0.00496017382226636,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0685412879224445,0,0,0,-0.131254762923642,0,0,0,0,0,-0.0349848182570656,0,0,0,0,-0.117485101549645,0,0,0.105080660830922,0,0,0,-0.056110465471175,0,0.0148525029287837,0,0.0285319783223853,0.0757673743974814,0,0.0335164713133322,0,0,0,0,0,0.0477574741348814,0,0,-0.0278414231495255,0.109031648739356,0,0,0,-0.0792316070893178,0,0,0,-0.140889173343046,0,0
Slope,0,0,0,0,0,0,0,-0.0876047899755053,0,0,0,0,0,0,0,0,0,-0.177863738530758,-0.139055575033281,0,0,0,0,0,0,-0.0615766969754052,0,0,-0.0254832738050136,-0.015194534576968,0,0,0,-0.0232670243977203,0,0,0,0,0,0.189432988125646,0,0,0,0,0,0,0,0.150355085240891,-0.0303361840464015,0,0,0,0.863945540491049,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0850328060441145,-0.00202666147347775,0,-0.022995440953572,0,0,0,0,0.00565986564719073,0.12573983090375,0.0148481550264559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373136297510669,0,0,0,-0.071577954562884,0,0,0,0.053823937404195,0,0,0,0,0,0,0,0,0,0,0.937915548818908,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0148389861469195,0,-0.0433743399300401,0,0.00455944541361756,0.0423442999405921,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354992371504742,0,0,0,-0.0526645156571256,-0.124477963584878,0,0,0,0,0,0,0,0,0,0,0,-0.0175769038269706,0,0,0,0,0,0,0,0,-0.0208887868830756,0,0,0,0,-0.0370452070120077,0,0
MKreturn,0,0,0,0,0,0,0,-0.0784750829556081,0,0,0,0,0.0119548577518113,0,0.0326095339234862,0,-0.00397124382429831,0,0,0,0,0,0,0,-0.127984932932646,0,0,0,0,0.0687048104123121,0,0,-0.0323809518371147,0.0194082359201068,0.00153014755309516,0,0,0,0,0,0,0.0115580361649433,0,0,0.0493726430652579,0,0,-0.0082382043679915,0,0,0,-0.0103251488565608,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000223780325961634,0,-0.00178559726855339,0,0.000970512755761328,0,0,0,0,0,0,0,0,0,0.00256203813522966,0,0,0,0,0.00148181426788038,0.000399609052723109,0,0,0,0.000191016896084543,0,0.000154501921725247,0,0,0,-0.00182877946751541,0,0.00132208810760853,0,0,-0.000617013058703491,0,0,0,0,0,0,-0.00476090926777093,0,0,0,0,0.00674456455278403,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.103538139418869,0,0,0,0,0,0,0,0,0,0,0,0,0.127380467273049,0,0,0,-8.67361737988404e-19,0,0,-0.0993060323947165,0.00802284718957962,0,0,0,0,0.0226699298422731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00199525810922454,0,0,0,0,-0.000404531034940129,0,-0.00299540731428572,-2.71050543121376e-20,0,-0.000732433985535783,0,0,0,0,0,0,0,0,0,0.00452326049408984,0,0,0.00354895092033772,0,0.00244925624524337,0,0,0,-0.000143241791102959,0,0.000171984238668217,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00972043829534901,0,0,0,0,0.010615022788649,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00263608418077945,0,0,0,-0.00218866879363918,0,0,0,0,0,0,0,0,0,0,0,0.00634784086869692,0,0,0,0,0,0,0,0,0,0,0,0.00292508868248805,-0.00291586472132112,0,0,-0.00328941628027694,-0.00034324588647688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184902000246927,0,0
