,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600886.SH,X600027.SH,X002075.SZ,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600098.SH,X000629.SZ,X600307.SH,X600808.SH,X600160.SH,X600863.SH,X600489.SH,X600623.SH,X600578.SH,X601918.SH,X600612.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.106299411759197,0,0,0,0,0,0.00866495406127346,0,0,0,0,0,0.0225241806075358,0,0.0148282121137883,0,0.0853063753255437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452636566488092,0,0,0,0.185270315641448,0.0172804485056788,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.202692152326695,0.0399357466417209,0.100254851107032,0,0,0,0,0,0,0,0.141044608076535,0,0,0,4.33680868994202e-19,0.103359889093521,0,0,0.0858330004053028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512819187998204,0,0.140493368644041,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0411232699527399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973334463640414,0,0,0,0,0.0404488109468229,-0.0684474036593893,0,-0.0459499847786331,0,0,0.100965582960528,-0.0387736323982672,0,0,0,0,0,0,0,0,0,0.444165200759061,-0.43742417994661,0,0,0,0,0,0
X600027.SH,0,0,0,0.163094183734846,0,0,0,0,0,0.048446552182361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107233749266292,0,0,0,0.0243288486965198,0,0,0,0,0,0,0,0.269478805192305,0,0,0.0928546524671495,0,0,0,0,0,-0.00627264223702743,0,0,0,0,0,0,0
X002075.SZ,0,-0.00460661228880296,0,-0.0105979350627433,0,0,0,-0.00056688557171804,0,0,0,0,0,0,0,-0.00771481578883008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128995097953125,0,0,0,0,0,0,0,0,0,0,0,-0.00971599416863941,0.0182196325606191,0,0,0,-0.0160765527414811,-0.0266293864620533,0.00798486756239961,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791489295536194,0,0,0.156184688822806,0,0.0738437553383182,0,0,0,0,0.138281556171954,0,0.0461349015940867,0.247548719040335,0,0,-0.0178149235436201,0.0018076225107334,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200770042495105,0,0,0,0,0,0,0,0,0.0539432808178556,0,0,0,0,0.00472428648010412,0,0.0217589326501716,0,0,0,0.00478394787588073,0,0.00837243688987398,0,0,-0.00349381025987454,0,0,0,0,0,0,0
X600111.SH,0,0,0.0508163004473008,0,0.00486548280242412,0,0,0.0745234213356433,0,0,0,0.00459275161687992,0,0,0,0,0,0,0,0.00456136385556153,0.0401019877626436,0,0,0,0,0,0,0.00534233222085391,0.0918272381160883,0.237574506533921,0,0,0,0,0,0,0,0,0,0,0,0.237696422766822,0,0,0.0216739178622539,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.17681001378315,0,0,0.0222262001190036,0,0,0,0.192795642355265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156883749319878,0,0,0.00676308483235121,0,0,0,0,0,0,0,0,0.0709576137615885,0,0,0,0.194203916785647,0,0,0,0,0.0594707961946671,0,-0.00985193113162474,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0382733381796157,0,0,0.482237580921501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224091785200274,0,0,0,0,0,0,0,0,0,0,0,0.130389586786482,0,0,0,-0.0027374598714369,0,0,0,0,0,-0.0295889972056863,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00751822769159338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159611613838172,0,0,0,0,0,0.0407678769280911,0,0,0,0.0609924225265996,0,0.0477488921252591,3.46944695195361e-18,0,0,0,0.132442249484482,0,0,2.16840434497101e-19,0,0,0.420801445719014,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815047272616908,0,0,0,0,0,0.0899192716884954,0,0,0,0.274751781052607,0,0.0511264693582513,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201923525925802,0,0,0,0,0,0,0
X000539.SZ,0.00379338452223115,0,0,0,0.309493463341818,0,0,0,0,0.15835491425431,0,0,0,0,0,0,0,0,0,0.033230041004498,0,0,0,0.166865451389118,0,0,0.0960943735118809,0,0,0,0,0,0,-0.186952000004423,0,0,0.344452594339574,0,0,0,0,-0.356918765977072,0,-0.109512589331177,0.220621347080232,0,0,0.0841746813051912,0,0.00970719778528712,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166503437578326,1.35525271560688e-20,0,0.0612188707381307,0,0,0,0.0244029927943299,0,0.0110239451896134,0,0,0.0311355073968626,0,0.0212907812269789,0,0.0143528579379905,0,0,0,-0.000111620050601121,0,0,0,0,0,0
X600309.SH,0,0,0,0.201722058135672,0,0,0,0.147903879966054,0,0,0,0,0,0,0,0,0,0,0,0.0137251052304332,0,0,0,0,0,0.0989389501959546,0,0,0.24814133377296,0,0,0,0,0,0,0,0,0.0204662905491362,4.33680868994202e-19,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.24788628387353,0,0,0,0,0,0.074117666183531,0,0,0,0,0,0,0.101915002384835,0.140375422825246,0,0.0108664909783237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284257112885174,0,0.0817530380129703,0,0,0,0,0,0,0,0,0,0,0,0.0375318403868976,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.0222379806281068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346517513869558,0,0,0,0,0,0.217252939651582,0,0,0,0,0,0,0,0,0,0.0287831056825878,0.0527304378684539,0.225554258287084,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.00842988649727211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524878438278391,0,0,0,0,0,0.0181768088131359,0,0,0,0,0,0,0.00610872002466138,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00534472205267648,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0106753257074885,0,0,0,0,0,0,0.415021968704457,0,0,0.00224736475417493,0,0.177566084417262,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0389103628877611,0,0,0,-1.0842021724855e-19,0.0233746558464065,0,0,0,-0.00912866602457035,-0.000295639547433954,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181004130693319,0,0,0,0,0,0,0,0,0,0,0.257432801735399,0.00224688733286122,0,0.0309717538874808,0.0400209186874287,0,0,0.250530441568493,0,0.102969183523332,0,0,0,0,0,0.0113838809255661,0,0,0,0,0,0
X600660.SH,0,0,0,0.0556158017119023,0,0,0.164105638939607,0,0,0.00627231375886401,0,0.390968808840673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597481083922957,0,0,0.121439896703634,0,0,0,0,0.00570400237030485,0,0,0,0,0,0,0,0,0,0,0.000785411897403367,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0574971313984763,0,0,0,0.0484628675236835,0,0,0,0,0,0.160964313808731,0,0.0125846059572593,0,0,0,0,0,0,0,0,0,0,0,0.0867712445083359,0.0264283012315343,0,0.0349341322561163,0,0,0.173350634102937,0,0,0,0,0,0,0,0,-0.0393149900266288,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662961720332638,0,0,0,0,0,0,0.00648048610234178,0,0,0,0,0.0543639222943472,0.0611037388259533,0,0,0,0,0.0854672635673529,0.156361756810971,0,0.0520000768467437,0.0393362138062836,0,0,0.20051165770479,0,0,0,0,0,0,-0.00796798864434007,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365692078617596,0,0,0,0,0,0,0,0,0,0,0,0,0.155432115337626,0,0,0,0.122998547032781,0,0,0,0,0,0,0,-0.0319123779401105,0,0,0,0,-0.0136975272191411,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0366633686640457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136306941450054,0,0.144643292286908,0,0,0,8.67361737988404e-19,0.0869496304207941,0,0.0601112307625414,0,0,0.1176365272757,0,0.224434173875595,0,0,0,0,-0.0297063295586305,-2.71050543121376e-20,-0.0796728738621061,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0908316411134405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32651525121753,-3.46944695195361e-18,0,0,0,0,0,0,0.00305364736492058,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.0206043279608502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619768781455078,0,0,0,0.0702796561923536,0.368407885730328,0,0,0,0.170921100306064,0,0,0.0201641211035517,0,0.0419701789324713,0,0,0,0,0,-0.0178741290560522,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.00483629090634545,0,0,0,0,0,0,0,0,0,0,0,0.0496931027451521,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.229053953811147,0,0,0,0,0,0,0.000122275986424569,0,0.0214437827804225,0,0.0940986781122548,0,0,0.0931269276444159,0,0,0,0,0,0,0,0,0
X600160.SH,-0.0998125503276078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307751086073161,0.143402536465343,0,0,0.473736474429239,0,0,0,0,0,0.360248407123617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520737539066765,0,0.0464690392081656,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0428388076410589,0.0441043310594484,0,0,0.101940599381009,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.253459616207226,0,0,0,0,0,0,0,0,0.12569804244574,0,0,0,0,0,0.00748660055083577,0,0,0.091340089943225,0,0,0.0403813342549535,0,0,0,-0.0200342344503865,0,0,0,0,0,0,0
X600489.SH,0,0,0,0.0577553240887532,0,0,0,0.0641426168781482,0,0,0,0.029817157401005,0,0,0,0,0,0,0.00834369034416498,0,0.00226622988848949,0,0,0,0,0,0,0,0,0.239477336221898,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0699587481516271,0.0570765667194271,0,0,-0.00161323149816523,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095283670576241,0,0,0,0,0,0,0,0,0,0.136800940517918,0,0,0.0573667331755515,0,0.0419458466701896,0,0.164468626205096,0,0,0,0,0,0,0,0.100892484752871,0,0,0,0,-0.0131872092363116,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.119159262051901,0,0,0.0265953135728261,0.0274906623149338,0,0,0,0,0,0,0.0610892250700632,0,0.0281470751523451,0,0,0.194994787743634,0,0,0,0,0,0,0,0,0,0,0,0.0660787638471512,0,0,0,0,0,0.141109793203587,0,0,0,0,0,0,-0.00406828299675463,0,0,0,0,0,0,0
X601918.SH,0.0236405649545393,0,0,0,0,0,0,0.116922621300717,0,0.221303269035403,0,0,0,0,0,0,0,0,0,0,0,-0.177199894663182,0,0.0265427780307739,0,0,0,0,0,0.149967822958704,0,0,0,0,0.0527882793871292,0,0,0,0.12685643688762,0,0,0.235766791298275,0,0,0,0,0,0,0,-0.00923879505367836,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0596254923005829,0,0,0,0,0,0.0645527714551034,0,0,0,0,0,0,0.0345694912729088,0,0,0,0.086167930484632,0.184829342166705,0,0,0,0.172260738931019,0,0,0.0237978129702603,0,0,0.0199269188755838,0.00115795401689955,0,0.0334258607292504,0,0,0,0,0,0,-0.00703779117676584,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.00508943597261312,0,0,0,0,0,0,0.00710234294012947,0,0,0,0,0,0,0,0,0,0,0,0,0.149414058857529,0,0,0.130618854626137,0,0.00545066155817213,0,0,0,0,0,0,0.23879417367887,0,0.0168977939385454,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.189217241682803,0,0,0,0,0,0,0,0,0,0,0,0,0.0983936045543629,0,0,0,0,0,0.00470227412763084,0,0,0,0,0,0.0491377095236962,0.118685441722707,0,0.0535176374914336,0,0.0982845067202883,0,0.181412390832297,0.0359677530338956,0.0110780008534258,0.00711761904750659,0,0,0.0284023279921285,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0396177646252851,0,0,0,0,0,0,0,-0.0495739839502442,0,0,0,0,0,0,0,0,0.0917812501616135,0,0.140683044222262,0,-0.072268049776783,0,0.293866066362354,0,0.025579878556976,0,0,0,0.0364332447912662,-0.121119684716581,0.0596819843699525,0,0,0,0,0,0,-0.23514476580134,0,-0.0398971781889749,0,0,0,0,-0.034525808849105,-0.0289598719532817,0,0.0319544460389593,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.00972292746270852,0,0,0.442186032832999,0,0,0,0,0,-0.0357800411346274,0,0,0,-0.0750060981636327,0,0,0,0,0.155953523164218,0,0,0,0,0,0,0,0,0.100046111475569,-0.546807549013353,0.0453629045612113,0,0,0,0,0.091401667944871,0,0,0,0,0,1.18105522563692,0.126662935668017,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.170860478484365,0,0,0.148213916898242,8.67361737988404e-19,0,0.0291431173509118,0,0,0,0,0,0,0,0,0,0,-0.189722910436571,0.287850760784035,-0.119544881258771,-0.11549623303939,0,0,-0.0685136508494602,0,0,0,0,0,0,0,0,0,0.912873208072588,0,-0.0801542621040607,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0919373993982441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423481657577464,-0.0924003448681014,0,0,0,0.047712955588744,-0.244401319804266,0,0,0.00822242902641893,0,0,-0.0573642165280658,0,0,0.218575978392526,-0.342521798794813,0.17245239285409,0,0,0,-0.0371513317722315,0.0423145456331012,0,0,0,0.152556271403832,-0.038530241791407,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0604294219674783,0,0,0,0,0,0,0,0.0973156262218663,0,0.256974977228737,0,0.308476276147319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296929408241096,0,0,0,0.0954707313735954,0,0,0,-0.167869300122153,0,-0.510978473138379,0,0,0,0,-0.0609904714597198,0,0,0,0,0,0
MKvol,0,0,-2.16840434497101e-19,0.00123809705555077,0,0,0.00532630240915243,0,0,-0.0053763267167934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159905233790296,0,-0.00192623821878619,-0.00655373116429121,0,-0.00605260754295702,0,0,0,0,-0.00478093334610685,0,0,0.0124826727946642,0,0,0,-0.0232147024219723,0.00939628338030942,-0.0016034648022613,0,0,0.00895534774862925,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0462640449320661,0,0,0,0,0,0,0,0,0,0,0,0.0632247554368601,0,0,0.0108118858826403,0,0,-0.0935291283630141,0,0,0,-0.0467602703473143,0,0,-0.00380659063064675,0,-0.0281446280846893,0,0.0231604745103129,0,0,0,0,0.0047263077770584,0,0,0,-0.228275770946703,-0.0740665789875626,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.00785650542754588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00864732392916139,0,0.0165117062480081,0,0,0,-0.00619205178424272,0,0,0,0,-0.00944143899656125,0,0,0,0,0,0.000399019194448616,-0.00646730436567613,0,0,0,0.0355327390397459,0,0,0.00909827522662438,0,0,0,0
CarbonVol_Hubei,0,0.000217255674377319,0,0,0,0.00457343073701324,0,-0.00316593641199773,0,0,0,0,0,-0.000876380495446278,0,0,0,0,0,0,0,0,0.000929171815818557,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,-0.00721144862573956,-0.00294757629623531,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160842297206637,-0.0122568226978708,0.00298713519614271,0,0,0,0.013481226181492,0,0
