,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X600516.SH,X601991.SH,X600111.SH,X600176.SH,X000898.SZ,X600886.SH,X002460.SZ,X000553.SZ,X000709.SZ,X000786.SZ,X600157.SH,X000792.SZ,X600352.SH,X600027.SH,X002271.SZ,X601699.SH,X000408.SZ,X600489.SH,X600219.SH,X600808.SH,X002110.SZ,X000983.SZ,X000959.SZ,X002092.SZ,X600299.SH,X601158.SH,X600426.SH,X600339.SH,X000883.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.453340284772555,0,-4.33680868994202e-19,0.0221746153269716,0,0,0,0,0,0,0,0.0475497060468509,0.0775108826082053,0,0,-0.0187438541379769,0,0,0,0,0,0,0,0,-0.0418533475048665,0,0,0,0.0560180402986977,0,0,0,-0.010420075965863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156324989483237,-0.0136626911281684,0,0,0,0,0,0
X600028.SH,0.272293358786943,0,0,0,0,0,0,0,0,0,0.270186821909675,0,0.0528875154201513,0,0,0.013365835104735,0,0,0.0598872929024722,0,0,-0.04687752474889,0,0,0,0,0,0,0,0.0294383236567931,-0.0592825568484625,0,0,0,0,0,0,-0.189948227608608,0,0,0,0,0,0,0,0,0,0,0,-0.00504932084346448,0,-0.0892365760633832,0,0,0,0,0
X601088.SH,0,0,0,0.186009381919981,0.149144980400655,0,0,0,0.225630858595905,0,0,0,-0.0536122127866537,0,0,-0.119831025716238,0,0,0.115926938416902,0,0,5.42101086242752e-20,0,0,0,0,0,0.0732734506395191,0,-0.098645985097793,0,0,0,0,0,0,0,0,-0.049633941187959,0,0,0,-0.021587669349473,0,0,0,0,0,0,0.0042969989898537,0.00784403965762374,0.119517644220397,0,0,0,0,0
X600019.SH,0,0,0.0420158831736133,0,0.10453060500407,0,0,0,0,0,0,0,0.0643630393303062,0,0,0,0,0,0.102367134806913,0,0,0.114865897762292,0.742503268515946,0,-0.164487421402675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060977553313637,0,0,0,0.0205727759283412,-0.0202410915199739,0.194472317162732,0,0,0,0,0
X600585.SH,0,0,0.248726952781184,0,0,0,0,0,0.134973058373071,0,0,0,0.296572326937275,-0.0858432423058909,0,0,0,0.213022648860268,0,0,0,0,0.0458794281484362,0,0,0.291755854325828,0,0.222144035214184,0,-0.323564428448159,0,0,-0.130840544316343,0.047935534396429,0,0,0,0,0.0743169965826271,0,0,0,0,0,0,0,0,0,0,-0.0249758240140125,0.0363167805292186,0,0,0,0,0,0
X600010.SH,0,0,0,0.0701899498561016,0,0,0,0,0.0294157177435502,0,0,0,0,0,0,0,0,0,-0.0476936611453777,0,0,0,0,0,0.190425858708397,0.0466277999952004,0,0.02231114666227,0,3.46944695195361e-18,0.00131941971487274,0,0,0,0.026564141011754,0,0,0,0.0176487946069278,0.160718367735333,0,0.187667191243168,0,0,0,0,0,0,0,0.0119696279225686,0.0102324080236522,0,0,0,0,0,0
X600309.SH,0,-0.0440948989404827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792739528449473,0,0,0.0324656135377418,0,0,0,-0.15578849181605,0,0.0189319811128754,0,0,0,0,0,0,0,0,0,0,-0.0406430104587875,0,0,0.193998409367774,0,0,0,0,0,0.144998714772724,0,-0.0425060557099063,0.0854493294524148,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00341189714793937,0,0.0702618844744466,0,0.0152828808763218,0,0,0,0,0,0,0,0,0,0,0.0206194448802562,0,-0.0945115340831621,0,0,0,0,0,0,0,-0.0271727849098584,0,0.112462785804934,0,0,0,0,0,0,0.0582219157374007,0,0.0188810306912139,0,0,0,0,-0.0021345047927165,0,0.00827894418816226,0,0,0.00226621970568092,-0.0439932753565947,0,0,0,0,0
X600188.SH,0,-0.132591830262159,0,0,0.263630692267611,0,0.0914437749356908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429598890541855,0,0,0.141440551722594,0.0103351046717585,0,0.025672590451428,0,0.045124699292567,0,0,0,0.353294006904475,0.119278150091044,0,0,0,0.0664341473098277,0,0,0,0,0,0,0,0,0,0,0.0219642262161219,-0.0172338685211299,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.104313237794401,0,0,0,0,0.0272157130621822,0,0,0,0,0.0261152240887871,0,0,0,0,0,0,0,0,0,0,0.0262805715661571,-0.0180840390528806,0,0,0.120745224489214,0,0,0,0,0,0.048328968562322,0,0.0637876204208061,0,0,0,0.0034993302978984,0,0.0689335151294979,0,0.0106819763461793,0,0,0,0,0,0,0
X600688.SH,0,0.402773211516228,0,0,-0.0946174555659316,0,0,0,0,0,0,0,0,0,0,-0.044685395116912,0,0,0,0,0,0,0,0,-0.0364577646940412,0,0,0.0577348313056269,0,0,-0.0376373844757669,0,0.0535100254478706,0,0,0,0,0,0,0,0,0,0,0,0.0829615590572208,0,0,0,0,0,-0.0218081902605083,0.0817191186267256,0,0,0.00317287182892998,0,0
X600660.SH,0,0,0.00353033555716394,0,0,0,0,0,0.0401449293019608,0,0,0,-0.1144696440943,0,0,0,0,-0.00761712442448951,0.143792203633677,0,0,0.0730050172536976,0.0368555584889823,0,-0.109270207038137,0,0,0,0,-0.0358586414055242,0,0,0.179030210908195,0.0435806436349642,0,0,0,0,0,0,0,0,0,0,0.0711486967617609,0,0,0.14844432010569,0,-0.0117815090954005,0,-0.0717017747221541,0,0,0,0,0
X600362.SH,0,0,0,0.407718778354691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378891271026095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151798674849128,0,0,0.0368075188172207,0,0.0549277932176037,0,-0.00236924062108861,-0.0443571377518436,0.0451388757916912,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305608622119693,0,0,0,0,0,-0.106220698864802,0,0,0.186287825788412,0,0,-0.134703237466264,0.00177489888679677,0,0.0811941758809308,0,0,0,0,0,0,0.0915762906433788,0,0,0,0.123808599099505,0,0,-0.0890245571385404,0,0,0.0301237237175912,0,0,0,0,0,0,0,0,0,-0.538908862470435,0,0
X600795.SH,0,0,0,0.230371321107227,0,0.0418826106288133,3.46944695195361e-18,0,0.0181991671218277,0,0,0,0,0,0,0.057110931329484,0.086116509975244,0,0.00476331905767553,0,0,0,0,0,0.15005412676582,0,0,-0.0422389559104593,0,0.0460414547014294,0,0,0,0,-0.0823714328001968,0,0,0,0.00897492444773604,0,0,0,-0.0296762705349354,0,0,0,0,0,0,-0.00916570177300483,0.0382398368286018,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411658554523239,0,0,0,0,0.0483385942614453,0,0,-0.0173886790807849,0.205575184929103,0,-0.03988768176182,0,0.0273707884577916,-0.155476151099643,0,0,0.108042382191001,0,0,0,0,-0.0351655859078137,0,0,0.0861917037871169,0,0,0,0,0,0,0,0,-0.00204155841823147,0,0,0,0,0,0
X600547.SH,0,0,0.0579467154136912,0,0,0,-0.066489372087721,0,0.0972558886823187,0,0,0,0,0.115281493070159,0,0.0880678992842607,0,0,0.0366109063334647,0.065701264544487,0,8.67361737988404e-19,0,0,0,0.051501266643504,0,0,0,0,-0.205865005172414,0,0,0,-0.0140061074737564,0.800876692889077,0,0,-0.0695914849890701,0,0,-0.0267706824540179,-0.0289345041059398,0,0,0,0,0,0,0.0146822731298672,0,0,0,0,0.021196409167648,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0434845737977555,0,0,0,-0.0325057399486312,0,0,0,0.0394218305331688,0,0,0,0,0,0,0,0.731310000105636,0.00859568552621057,0,-0.0430170522766551,0,0,0,0,0,0.116166066782748,0,0,0,0,-0.0898753066817133,0.0744068390974945,0,0,0,0,0.124686894227251,0,0,0,0,-0.0120813378870679,0.0364274263462815,0.0421047524012505,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,-0.0609082852311504,0,0,0,0.0747544626137968,0.319424012802383,0,0,0,0,0,0,0.34118805273392,0,0,0,0,0,0,0,0,0,0,0,0.104355486496676,0,0.37768200845083,0,0.354565598453144,0,0.117046816115929,0,0.357778646219782,0,0,0,0,0.0632064349681572,0,0,0,-0.0514179189200179,0.0418011976059718,0,0,0,0,0,0
X601991.SH,0,0,0.04154411301841,0,0,0,0.0749049005700333,0,0,0,0,0.102711112591718,0,0,0,0.00253541541686364,0.0178749665501864,0.0717071581727125,0,0,0,0,0,0,0.112122511209242,0,0,0.0283800760671876,0,-0.038277799504569,0,0,0,0,0,0,0,0,0.0982578252895804,0,0,0,0,0,-0.0878102952629857,0,0,0,0,0,0.0125387323031176,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.224709461897884,0,0,0,0,0,0.058720079896818,0,0,0,0.22823874939565,-0.0187456515653291,0.0747817704692929,0,0,0,0,0.175537626158075,0,0,0,0,0.0670463666978282,0,0,0.208686778666687,0.004554651523434,0,0,0,0,0,0,0,0,0.0845230098871077,0,-0.00904110469547729,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0887835534984246,0.189290077266938,0,0,0,0,0,0,0.589516842248308,0.09590680768994,0.0519690781118539,0,0.338468639827546,0,0,0,0,0,0,0,0,0,0,0,0.276865446888214,0,0,0,0,0,-0.139788399834028,0.0987734711203207,0,0,0,-0.164845421726323,0,-0.218121931445112,0,0,0,0.136497910703995,0,0,0,0,-0.0103430139601126,-0.0668266818262672,0,0,0,0,0,0
X000898.SZ,0,0,0,0.298541160984486,0,0,0.0288503611524753,0,0,0,0,0,0.116601993449166,0,0,0,0,0,-0.00777625692546077,0,0.0880097314486411,0,0,0,0,0,0,0,0,0.025590118940689,0,0,0,0,0.138474042017535,0,0,0.184681201142847,0,0,0,0.0958896150679637,0,0,0,0,0,0.0869444977534154,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0474055791071216,0,-0.12267169437789,0,0,0,0,0,0,0,0,0.0347173733700228,0.0357616006507096,0,-0.0758559890936762,0,-0.0515818663040867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029285176678022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100197656590597,-0.0355502188243371,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.247573439823224,0,0,0,0,0,0,0,-0.138204364022382,0,0,0,0.655947737110298,0,0,0.0827807940150106,0,0,0,0,0,0,0,0,0,0.000847895006675138,0,-0.0742370700175469,0,0,0,0,0,0,0,0,0.185907786971485,0,0,0,0,0,0.00764495818247655,0,0.0109546709843689,-0.0619283789323374,0,0,0,0,0,0
X000553.SZ,0,0,-0.230095777150608,0,0,0,0,0,0,0,0,0,0.103511208384178,0,0,0,0,-0.0918677927638304,0,0,0,0,0,0.049025917893717,0,0,0,0.184321856307658,0,0.337557750071444,0.353292656381771,0,0,0,0,0,0,0,0.131181220517363,0,0,0,0.174338811549173,0,0,0.144688992992037,0,0,0,-0.00101418331706201,4.33680868994202e-19,0,0,0,0,0,0
X000709.SZ,0,-0.117909209934359,0,0.0301214514938382,0,0.0427092578726058,0,0,0.078653209546031,0,0,0,0,0,0,0,0,-0.0130046620628501,-0.00828166342572466,0,0.0441616669309371,0,0.0914202808466102,0,0,0,0,-0.00260972852687254,0,0.0170114863040053,0,0,0,0,0.0335775387818018,0,0,0.127041327608721,0,0,0.193927647400808,0,0,0,0,0,0,0,0,-0.00927224910713961,0.0125806627060345,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.226775774655684,0,0.10625457215623,0,0,0,0,0,0,0,0,0,0.0989054832050235,0,0,0,0,0.369600117095867,0,0,-0.0581790497752813,0,0,0,0,-0.0830272978181025,0,0,0.150248038134448,0,0,0.138393157259376,0,0,0,-0.194360296832624,0,0,0,0,0.183634580254371,0.388370528344638,0,0.180239688263015,0,-0.0395583418922915,0.0653338844150406,0,0,0,0,0,0
X600157.SH,0.0193809465169264,0,0,0,0,0,0,0,0,0,0,0,0.0442638546169971,0.0537938961216792,0,0,-0.0474639011693249,0.00730682856724822,0,0,0.0126195220296696,0,0.00284517918189997,0,0,-0.0395518164846272,0,0,0,0.0270711900983653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736370364987121,0,0,0,0,-0.00850077278951637,0.0152908797824782,0,0,0,0,0,0
X000792.SZ,0,0,-0.562869675249477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174456036832104,0.20668212460153,0,0.789196289069967,0,0,0,0.236302698748437,0,0,0,0,0,0,-0.117349477074654,0,0,0,0,0,0,0,0,0,0,0,0,0.0231528410755552,0.0404867339568897,0,0,0,0.012884148681232,-0.055903889807859,0,0,0,0,0,0
X600352.SH,0,0,-0.0535350538731934,0,0,0,0,0,0.163542662118214,0,0,0,0,0,0,0,-0.169856893944182,-5.42101086242752e-20,0,0,-0.114100352941207,0,0,0,0.0872531034292651,0,0,0,0,0,0,0,-0.0294706081636861,0,0,0,0,0,0.0237974562785034,0,0,0.309537814491352,0,0,0.260080422512446,0,0,0,0,0.0621905521762296,-0.091513465256211,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0417279727501383,0.0744219618350061,0,0,4.33680868994202e-19,0,0,-0.0190714151438291,0,0,0,0,0,0.0588293380877035,-0.0376897954942216,0,0,-4.33680868994202e-19,0,0,0.0394231919616848,0,0,-0.00453167778424377,0,-0.0909596798023386,0,0,0,0,0.10406712415675,0,0,0,0,0.120915200184282,0,0.00914690229989732,0,0,0,0,0,0.0673406692677831,0,0.00660767827825943,0.000248457930218355,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808978442627419,0,0,0,0,0,0,0,-0.0414126609984764,0.0364167751090023,0,0,0,0.0681431323395236,0,0,0,0.118642336252489,0,0,0.0895576159097942,0,0,0.14707012506176,0,0,0,0,-0.0592300839199029,0.039212781545825,0.0339625833032731,0,0,0,0,0
X601699.SH,0,0,0,0.266198347355376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110069833483632,0,0.11931485196768,0,0.264963894667472,0,0.0937528906538663,0,0,0,0,0,0,0,0,0,-0.104133018483379,0,0,0.0134436822475682,0.00326455145622314,0.482217819227296,0,0,0.00608607725569258,0,0,0,0,0,0,-0.0278275153546971,0.0279618336206242,0,0,0,0,0,0
X000408.SZ,0,0,0.121964295478803,0,0,0,0.0984855105956897,0,0.118220923647372,0,0,0,0,0,0,0,0,0,0.00945698109460438,0,0,0,0,0,0.0111528764300042,0,0,0,0,0.37300822213126,0,0,0.036545634744609,0,0,0,0,0,1.0842021724855e-19,0.00340380816620559,0,0,0,0,0,0,0.152663858883252,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0238116453173893,0,0,0,0.146404889923375,0,0,0,0.273480418690525,0,0,0,0,0.0393977640204611,0,0,0,0.0508911848199896,0,0,0,0.029243600510661,0,0,0,0,0,0,0,0,0.0499548147448597,0,0,0,0,0,0,0,0,0,0,-0.00332511478620844,-0.010281501803456,0,0,0,0,0,0
