,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600010.SH,X600547.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600803.SH,X600027.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X000786.SZ,X000723.SZ,X600378.SH,X600219.SH,X600995.SH,X600348.SH,X600489.SH,X600096.SH,X600157.SH,X000933.SZ,X000807.SZ,X002080.SZ,X600688.SH,X600985.SH,X000831.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.568676561887834,0,0,0,0,0,0,0,0.163747238167873,0,0,0.00753930323466385,0,0.0384948526259175,0,-0.0489698684447256,0,0,0,0.125813203347118,0,0,0,0,0.0135651054077867,0,0,0,0.0493615931729095,0,0,0,0,0,0,0,-0.0288757288800575,0,0,0,0,0,0,0,0.117296181681639,0,0,0.0935517086204153,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.422204644892192,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0511619784949768,0,0,0,0,0,0,0,0,0,0,0,0.07877854063223,0,-0.0351746573333614,0,0,0.251705662038033,0,0.0841611185879275,0,0,-0.104449897765077,0.0263928220157271,0,-0.0643018901968227,0,0,0,0.0692078593261406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.552642607207485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111174610892631,0,0,0.0575755304825013,0,0,0.037013545596233,0,0.0116895850608348,0,0.0064621035914122,0,0,0,0,0,0,0.0185441669803911,0,0,0,0,0,-0.0295237817470836,0,0.00416517060132285,0.0369015529792135,0,0,-0.00261306903093159,0.0598583813047676,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0164904636544282,0,0,0,0,0,0,0,0,0,0,0,0,0.0988539324382903,0,0,0,0,0,0.316697156964749,0,0,0.177840411836646,0.0758166126225512,0,0,0,0,-0.117934799317905,0,0.157730081309388,0,0,0,0.0856611466261112,-0.0886015754356427,0.0228710519732355,0,0,-0.0787705829218576,0.0642438480552632,0,0,0,0,0.0499072016124234,-0.00385866181574428,0,-0.071186209999074,0,0,0,0,0,0
X600188.SH,0,0.523119635882594,0,0,0,0,0,0,0,0,0.089649828370239,0,0,0,0,0,0,0,-0.0542720967814886,0,0,0,0,0,0,0,0.224569508752902,0,0.0642796858843572,0.0220463459076468,0.045410892755669,0,0,-0.052987315554547,0,0.107255041151538,0,0,0,1.73472347597681e-18,0,0,0,0.2346194124525,0.089001229422364,0,0,-0.0944159064383132,0,0,0,0.0340685776902658,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.335520375395543,0,0,0,0,0,0,0,0,0,0,0.0520460468841241,0,0,0,0,0,0,0,0,-0.171650505515132,0,0,-0.0453870483844271,0,0,0,0.0629350665508055,0,0,0.088675942154727,0.02290476207716,0,0,0,0,0,0,0,0.194787310462287,0,0,0.00398338249857946,0.230406296435825,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.466831419661385,0,0,0,0,0,0,0,0,-0.0120359772061638,0,0,0,0,0.0167832270767629,0,0,0,0,0,0,0,0,0.148078897873091,0.0725858991102779,0,0.551463233267303,-0.0261365291104837,0,0,0,0,0,-0.0535356966743994,0,0,0,0,-0.0507456241585672,0,0,-0.174202264430401,0,0.127303342280727,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.082239738562258,0,0,0,0,0.119189389328884,0,0.00577190807491818,0,0,0,0.100870191184799,0,0,0,0,0,-0.111054141198686,0,0,0,0,0,0.466140545123054,0,-0.0281124476852808,0,0,0,0,0.0953676947422849,0,0.0118454547626013,0,0.0359830338147971,0,0.0347510978906792,0,0,0,0,-0.0252834081653701,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.18541619875652,0,0,0,0,0,0,0,0.211102326416388,0,0,0,0,0,0,0,0.0969028031722596,0,0,0,0,0,0,0,0,0,0.320062964736383,0,0,0.145868906514461,0.0248836214807883,0,0,0.0126146573147314,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0128001208715585,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0137423561287476,0,0,0,0,0,0,0,0.108560619771673,0,0.295244361558625,0,0.129418859653404,0,0,0.109136740642416,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.104665399055474,-0.051963008969673,0,0,0,0,0,0,0,0,-0.000578096584585787,0,0,0,0,0,0,0,0,0,0
