,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X600188.SH,X600660.SH,X600362.SH,X601991.SH,X002466.SZ,X600547.SH,X600886.SH,X600111.SH,X600027.SH,X600157.SH,X000709.SZ,X000898.SZ,X000959.SZ,X002460.SZ,X600339.SH,X600489.SH,X601158.SH,X000723.SZ,X002271.SZ,X600299.SH,X000883.SZ,X600176.SH,X600219.SH,X600808.SH,X000630.SZ,X600352.SH,X600008.SH,X000792.SZ,X600516.SH,X600578.SH,X000983.SZ,X000408.SZ,X000786.SZ,X000539.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0950753741598469,0,0,0,0,0,0,0,0.189559332376962,0,0,0.0252709532971937,0,-0.0218941797123022,0,0,0,0,-0.0549437668608229,0,0,0.0135806943432733,0,0,0,0,-0.00219049977202177,-0.0300288743913912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267658034194459,0,-0.0252787840115065,0,-0.0509700458985183,0,-0.0188709585262094,0.0184333390750735,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0351416205936005,0,0.00536273112589609,0,0,0,0.00548369433322363,0,0,0,0,-0.150222320526404,0,0,0,0,0,0,0,0,-0.0261542644803259,-0.0681483596565739,0,0,0.0723908637043284,0,0,0.0411677035334427,0,0,0,0,0.0161880184133103,0,0,0,0,0,-0.0121056064277774,0,0,0,0,4.33680868994202e-19,-0.104581068799186,0,0,0,0,0
X601088.SH,0,0,0,0.0605571301629755,0,0,0,0,0,0.0546258780450279,0,0,0,0,0,0,0.0305324238794274,-0.01148162880252,0,0.0285698773218563,0,0,0,0,0,0,0,0,-0.017900318728647,0,0,0,0,0,-0.0673551454968757,0,0,0,0,0,-0.0109454309439492,0,0,0,0,0,0,-0.0150008145499626,0,0,-0.00935422323666989,0.00274853650258111,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0936699278528713,0,0,0,0.0465057606829967,0.0312912431089026,0,0.158979594010345,0,0,0,0,0,0,0,0,0.32135369920949,-0.0946717611200223,0,0,0,0,0,0,0,-0.119137742877331,0,0,0.289208840954942,0,0,0,0,-0.0613554010404983,0,0,0,0.0116449850266137,0,0,0,-0.00505872562201767,0.0237390671964586,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0354777004874233,0,0,0,0,0,-0.0281700561652453,0.214847483241966,0,-0.06702306054196,0,-0.0647838819745004,0.459549162204894,0,0,0,0,0,0.125004848413489,0.010795852794251,0,0,0,0,0.123043140883331,0,0,0,0,-1.73472347597681e-18,0,0,-0.0366926812741248,0,0,0,0.118249673477978,0.166623172357394,-0.098831488869683,0,0,0,0.0165545334373373,-0.0776798483617742,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0056080061091329,0,0,0,0,0.0806426772545095,0,0.0327622156409305,0,0,0.284482024766867,0,0,0,0,0.0847460979695871,0.0878991543129369,0,0,0,0,0,0,0,0,-0.125592697368503,0,0,0.0083566184375639,0,0,0,-0.00791731804491524,0,0.0472883046831607,0,0,0,0.0147445635984438,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.0272629253912127,0.129714778232998,0,0,0,0.0304089388359421,0,-0.0673755868221351,0,0,-0.0552944418600577,0,0,0.0843074821072501,0,0,0.0125276740651921,0.144250494826539,0,0,-0.0107836938469986,0,0,0,0,0,0,0,0,0,0.11652850224264,0,0.118688096949198,0,0,-0.0544330029363804,0,0,0,0,0.0331629593458368,0,0.00577734810091316,-0.048295778900837,0,0,0,0,0,0
X601898.SH,0,0,0,0.0293534267684494,0,0,0,0,0,0,0,0,0.0275640228023293,0,0.148167515579876,0,0,0,0,0,0,0,0,0,0,0.300934054772391,0,0,0,0,0.0491037651863367,0,0,0,0,0.0704497480711333,0,0.103031793623257,0,0,0,0,-0.00821806420745005,0,0.0803799205079184,0,0,0.00345022429651898,0,0,-0.0243014295904659,0.0626996136139705,0.0113382346959635,0,0,-0.0861603170534963,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.197373560791527,0,0,-0.0475753500852083,0.149074407890829,0.386954321004004,0.1591629603394,0,0,0,0,0.0324450117991323,0,0,0,0.0501492304456014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166782990373638,0,6.93889390390723e-18,0,0,0,0.120705013068092,0,0,-0.0229802127895778,-0.00548247262753858,0,0,0,0,0,0
X601600.SH,0.254048825905358,0,0,0.0024268947160575,0,0,0,0,0,0,0,0,0.041793735825729,-0.0243858153450575,0,0.0381849560805132,0.00484800742201629,0,0.0165399278168428,0,0,0,0.281577214944168,0,0,0.17927360758253,0,0,0.109919595971726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167666580157664,0,0,0,0,0,-0.0178458326200844,-0.00161119024668124,0,0,0,-0.134828883579153,0,0
X600688.SH,0,0,0,0,0.129643597329482,0,0,0,0,0,0,-0.021096686054717,0,-0.0634112793456002,-0.0064370716714916,0,0,-0.00231441444967748,0,-0.100351079261353,0,0,0,0,0,0,0,0,0,0,0,0,0.0169209537274099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250788390362075,0,0,0,0.00473368739940208,-0.0726580363380582,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352569721820008,0,0,0,0,0.0168237568164692,0,0.0612300555255237,0,0,0.0646888115441553,0,0.0800009206913432,0,0,0,-0.0208707707652456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361724102486365,-0.0559457612219806,0,0.18110002808655,0,0,-0.00970747626120372,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.219758941701471,0,0,0,0,-0.141336415459013,0,0,0,-0.196989566064084,0,0,0.0165580523261821,0,0,0.633000954102518,0,0.0379245402700805,0,-6.93889390390723e-18,0.408046514344871,0,0,0,0,0,0,0,0,0,0.0934543861516915,0.310467242170283,0,0.0969544764919827,0,0,0,0.0992833777162445,0,0,0,-0.00287082523094101,-0.0480075980761459,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.394869284915181,-0.15203412114744,0,0,0.768878677079017,0,0,0,0,0,0,0,0,0,-0.045842938328677,-0.260686342270497,0,0,0,0,0,0,-0.16917483124206,0,0,-0.829133096864954,0,0,0,0,0,0,0,0,0,0,0.231986354916709,0,0.163407965585065,0,0,-0.176586467049831,0,0,0,0,-0.0564996762151326,0.0312497693573532,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0656135366080628,0.0347736294005635,0,0,0,0,0.0633772167025688,0,0,0,0,0,0.0909013921070725,0,0,0.0106252448036174,-0.217994608850897,0,0,0,0,0,0,0,0,0,0.103064445282146,0,0.0484754393753828,0,0,0,0.375186720517997,0,0.140917186709673,0,0,0,-0.0358588479827854,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.126442967073369,0,0,0,0,0,0,0,0,0.0188987226443312,0,0,0,0,0.0264192155172615,0,0,-0.0432611384861382,0,0,-0.0217959864902234,0,0,0,0.00194092984792482,0,0,0.107714694343681,0.173425736487879,0,0,0,0,0,0,0,0,0,0.00973650713320586,0,0,0.208114110502304,0,0,0,0,0.00965258220723536,0,0,0,0,-0.265685059932159,0,0
X600362.SH,0,0,0,0,0,0,0,0.294297195428595,0,0.0601360409275356,0,0,0,0,0.0203163772051367,0,0,0,0.0136709530646589,0,0,0.0663700250395098,0,0,0,0.150424990256245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039464427227466,0,0.0731368431990795,0,0,0,0,0,-0.00521438030819858,-0.0246305675915969,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705862871468321,0,0,0.107648410275109,0.0113931881613453,0,0,0,0,0,0,0,0,0.127057867392681,0,0,0.025019797893389,0,0.0315615926413668,0.0374273983826116,0.131691830676845,0.000198589717496028,0.0158486222629404,0,0,0,-0.0109248451706832,0,0,0,0,0,0,0
