,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X600660.SH,X601898.SH,X000301.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X300037.SZ,X601991.SH,X000786.SZ,X600795.SH,X002080.SZ,X600219.SH,X600295.SH,X600803.SH,X000825.SZ,X002353.SZ,X000723.SZ,X601699.SH,X000959.SZ,X600157.SH,X600688.SH,X600352.SH,X600096.SH,X002326.SZ,X600141.SH,X000807.SZ,X000983.SZ,X000932.SZ,X000898.SZ,X000027.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.15049313159469,0,0,0,0,0,0,0,0.0459781651444753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490503513186285,0,0,0.120594143924286,0.0232906728611447,0.0726833400308291,0,0,0,0,0.0532561106190651,0.0318917684308054,0.00975364886807131,0,0,0,0,0.0570916745790632,0,0,-0.0204974112575964,0,0,0,0,-0.0580699489657031,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0744074242342636,0,0,0,0,0,0.0476375390038735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175702255891437,0,0.0307826421348269,0.093976810145586,0,0,0,0.0283527724486561,0,0,0,0.00302675294954529,0,0,0,0,0,0,0,0,0,-0.0128051220881081,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0319140252229442,0,0,0,0,0.18624549971421,0,0,0,0,0,0,0,0,0,-0.0125962630161264,-0.0254505405954774,0,0,0,0,0,0.159250345470439,0,0,0,0.103705028331412,0,0,0,0,0,0,-0.0544393591099112,-0.021347512294038,0,0.157267750656544,0.0832271507436242,0,0,0,0,-0.0178351126236038,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.01824211038857,0,0,0,0,0,0,0,0,-0.000528404695617082,0,0,0,0,0.228006927005636,0,0.079087247078917,0,0.032512289108768,0,0.00902025184238495,0,0,0,0,0,0,0,0,0,0,0,-0.00661187421749159,0,0,0,-0.0403265374153473,0,0,0,0,0,-0.00499096489779019,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.104340663017847,0,0,0,0.0367918632718258,-0.0347266674902424,0,0,0,0,0,0.0397775056000856,0,0,0,0,0.189845470319858,0,0,0.16071294834614,-0.0256691772728623,0,0.251936085536242,0,0,0,0,0,0,0,0,0.0718312628056419,0.0529919381950743,0,0,0.269646524127997,0,0,-0.0503664730428912,0,0,0,0,0,0,0,0,0.0588191148417016,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.200807832333832,0,0,0,0.289690816482947,0,0.5041035821852,0,0,0,0,-1.38777878078145e-17,0.252008899459435,-0.00601162537628186,-0.0576171329929994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086864187095222,0,-0.102141398893285,0,0.0628355031456012,0,0,0,0,-0.0858141759102993,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00805824518013738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125652299980007,0,0,0,0,0,0,-0.0386283152781957,0,0,0,0,0.0378394239270669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016700310717807,0,0.0585560965011111,0,0.560002426194736,0,0,0,0,0.000745499407099439,0,0,0,-0.0453992033471079,0,0
X000792.SZ,0,0,0,0,0,0.042082540649983,0,0,0,0,0,0.00740888199728586,0,0,-0.0615238818024697,0,0,0,0,0,0,0,0,0,0.257128575196276,0,0,0,0,0,0,0.0812337809168391,0,-0.108081863236135,0,-0.299641455174177,0,0,-0.0569906995262271,0,0,0,0,0,0,0.079181961767532,0,0,0,0,0,0,0.0917258114331829,0,0,0,-0.163471752997552,0,0
X600111.SH,0,0,0,0,0,0.136467453270429,0,0,0,0.0151966391464685,0.295406500225352,0.255804987434567,0,0,0,0,0,0,0,0,0,0,0,0.0404274043980744,0.202010985014777,0.379907203650442,0,0,0,0,0,0,0,0.0920442503276432,0,0,0,0,0,0,-0.237712317183662,0,0.0434169837975417,-0.124595255906909,0,0,0,0,0,0,0,1.0842021724855e-19,0.0529102825780747,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0886050557851683,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273392664728214,0,0,0,0,0,0,0,0.461215003354302,0,0,0.41650278475097,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0135286586704542,0,0,0,0,0,0,-0.0248276602612199,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.391958715167117,0,0,0.227318883782866,0,0,-2.71050543121376e-20,0.125161811198572,0,0,0,0,0,-0.04422812155935,0,0,0,0,0,0.182036731724947,0,0,0,0,0,0,0.0407724139969764,0,0,0,0,0,0,0,0,0,0,0.114559776892658,0,0,0,0,0,0,0,0,0,-0.0337638009775815,0,0,0,0,0,0
