,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X600801.SH,X601600.SH,X600886.SH,X002271.SZ,X000786.SZ,X600362.SH,X002466.SZ,X600352.SH,X600188.SH,X600688.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X000723.SZ,X600176.SH,X002353.SZ,X600027.SH,X600426.SH,X600516.SH,X600299.SH,X600489.SH,X000792.SZ,X000898.SZ,X000401.SZ,X600583.SH,X000932.SZ,X601158.SH,X600219.SH,X000709.SZ,X000553.SZ,X000883.SZ,X600612.SH,X002080.SZ,X600160.SH,X000630.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0805243600451942,0,0,0,0,0.176916379249805,0,0,0,0,0.0532634863405429,0,0,0.219762641591613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625169775825378,0,0,0,0,0.0700737755553956,0.185233942058118,0.00148662258707883,0,0,0,0,-0.0222970586404645,0,0,0,0,0,0,0
X600028.SH,0.316914357029404,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0330788564200903,0,0,0.0223582848602042,0,0.0334647133919395,0,0,0.0822850025350526,0,0,0,0,0,0,0.0352982513719455,0,0,0,0,0,0,0,0,0.0652993794735486,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0127911830577654,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.069706381558525,0,0,0,0.0268867988642936,0.0645750720769846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188833397881684,0,0.0796204225754182,0,0,0,0,0,0,0,0,0.0813576472280094,0,0,0,0,0,0,0.0262405841316578,0,0,0.0942139898534339,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.000574312410946702,0,0,0,0.438749109470721,0,0,0,0.0129150902496529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145689966694818,0,0,0,0,0,0.141914642947097,0,0.169963168378024,0,0,0,0,0,0,0,0,0,0,0,0,0.0146949400394876,0,0,0,-4.33680868994202e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0620185700021634,0,0.0633267252870984,0,0,0,0,0.0767444514205956,-0.116280709677774,0,0.0367387594415215,-0.131201891505648,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.134410391482789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301972940957603,0,0,0.0601600794327705,0.0540344244472348,-0.0222108823982916,0.00321944802191905,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0699577598414124,0,-4.33680868994202e-19,0,0,0,0.0145675065113648,0,0,0,0.0777902809485541,0.102104226283945,0.0164400728975758,0,0,0,0,0,0.070884839234515,0,0,0,0,0,0,0,0,0,0,0.196044945706984,0.0887990353371472,0.0437396954813218,0,0,0.184141683315483,0,0,0,0,0.0310720205408771,0,0,0,0,0,-0.000706898464792365,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0106374995169303,0,0,0,0,0,0,0,0,0,-0.044880832815766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943258186556765,0,0,0,0,0,0,0,0,0,0,0.244652613813153,-0.0310957939592863,0,0,-0.0105758628616454,0,0.0108171871633856,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.103087226283033,0,0,-0.0637705476378664,0,0,0,0,0,0,0,0,0,-0.102027390612546,0.0457719213932366,0,0,0,0,0,0,0,0,0,0,0.0947900318674378,0,0.242594697160953,0,0,0,0.237517515435933,0,0,0,0,0,0,0,0,0,0.276719805791225,0,0.214086791203569,0,0,0.0203121763291136,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00984298301424346,0.417149798273971,0,0,0,0.00269361391500756,0,0,0,0,0,0,0,0,0,0,0,0.242413055310819,0,0,0,0.0928138035690027,0,0,0.0336849419666145,0.0748911178212268,0,0,0,0.0151507203780721,-0.00270835832208692,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0.193947068068638,0,0,0,0,0,0,0,0.0563686028773731,0,-0.202786614010929,0.19071641694444,0,0,0,0,0,0,0,0.0718569852941273,0,0,0,0,0,0,0,-0.197133291917426,0,0.0297690671182929,0.424285485911584,0,0,0,0,0,0,0,0.141021963094542,0,0,0,0,-0.0131319224236587,0.0240716632442554,-0.0501241018226167,0,0,0,0,0
