,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000539.SZ,X000630.SZ,X600008.SH,X600660.SH,X600219.SH,X000825.SZ,X000027.SZ,X600808.SH,X002470.SZ,X000629.SZ,X600578.SH,X600549.SH,X600315.SH,X600098.SH,X600021.SH,X600307.SH,X601699.SH,X000060.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.421360761972808,0,0,0,0,0,0,0.0483185234685211,0,0,0.221191903799973,0.0447357647211362,0,0,0,0,0.0178131663443305,0,0,0,0,0,0,0,0.0231579734580426,0.0740531124310955,0,0,0.0637184255174124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161297786898731,0.0124706280704212,0,0,0,0,0,0
X600028.SH,0.3172426903322,0,0,0.136592627123552,0,0,0,-6.93889390390723e-18,0.152390557616582,0,0,0,0.0417348172982089,0,0,0.0533831770180796,0,0,0,0.0747440929184235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245549265269078,0,0,0,0,0,0,0,0,0.0423100374124057,0,0.0141295463906956,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0410389536901271,0,0.166152134002947,0,0,0,0,0.2265452796453,0.0372107946274971,0,0,0,0.041628434104436,0.0374247466460102,0,0.023803837205866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769723359053452,0,0,0,0,0,0,0,0.279785402009094,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.210131820840264,0,0,0,-3.46944695195361e-18,0.30287190333711,0,0,0,0,0.193611255709511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805334680394439,0,0,0.00150481989128729,0,0,0.165394740221831,0,0,0,-0.024341942435946,0,0,0,0,0,0,0.0138334664956774,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109901997341183,0,0,0.173289982064187,0,0.00329242480212924,0,0.074828130459712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315186169144778,0,0.0383093042538195,0,0,0,0,0,0,0.209119542284006,0,0,0.129013953432709,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.105007249925096,0,0,0,0.0830620272811556,0.0363327657303741,0,0,0,0,0,0,0.308991032523806,0,0,0,0,0,0,0.221126911933103,0,-0.0180829424589889,0,-0.055957167997103,0,0,0,0,0,0,0,0,0,0.00721245548427338,0.0691865043741919,0,0,0,0,-0.00161743485341518,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.0939834771334005,0,0,0,0,0,0,0,0,0.0330681387656932,0,0,0,0,0,0,0,0,0,0,0.516710505966264,0,-0.0648916266139124,0,0.0818262404579067,0,0.132026849395304,0,0,3.46944695195361e-18,0,0,0.153772535340326,0,0,0,0,0,0.0274837101899429,0.356508764505092,0,-0.0552739149275244,0,0,0,0,0,0.0188086352300877,-0.0171125079226617,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0286611602476208,0.199503524437357,0,-6.93889390390723e-18,4.33680868994202e-19,0,0,0,0,0.0750976965969965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493989510046231,0,0,0.0500581562668767,0,0,0,0,0.116838107951097,0,0,0,0,6.93889390390723e-18,0,0,0.334903340738618,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.262282534404685,0,0,0,0.113318693185299,0,0,0.094427986949963,0,0.253824219307721,0,0,0,0,0,0,0,0,0,0,0,0.0118437549240391,0,0.0690582500386803,0,0,0,0.0120961144881417,0,0,0.0470230608294951,0,0.200939049295034,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0167902817046646,0,0.283547121335029,0,0.0481495211171716,0,0,0,0,0,0.266737338839387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985804781839188,0,0,0,0.067552852050732,0,0,0,0,0,0.167701312989865,0,0,0,0,0,0.0348479457810007,-0.004390136072886,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.288943218856398,0.226002070659932,0,0,0.0237626651460554,0,0,0,0.172833778276119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207075003416708,0,0,0,0.0297626040543491,-6.93889390390723e-18,0.0735923669952382,0,0,0,0,0,0,0,0.0170563510899487,0,0,0,0,0,0,-0.00901367490299893,0,0,0,0,0,0
X600886.SH,0.124800059620229,0,0,0,0,0,-0.0353885061386639,0,0,0.170552359311771,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.24027900327945,-1.38777878078145e-17,0,0,0,0,0,0.296759815682431,0,0,0,0.0409890484184559,0,0,0.067882433011873,0,0,0,0,0,0,0.00369400099982324,0,0,0,0,0,-0.0164607292048891,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.196394331141106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352329699574425,0,0,0,0,0,0.389527739014518,0.0390663801961301,0,0,0,0,0,0,0,0,0,0,0,0,0.0288116188446488,0,0,0.275720340021353,0,0,0,0,0,0,0,0,0
X600362.SH,0.048528073173559,0,0,0.0522298596428898,0,0.0798930198844873,0,0,0,0,0,0,0,0,0,0.0962036911011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256422871848079,0,0,0,0,0,0,0,0,0.064070746233349,0,0,0,0,0,0,0,0,0,0,-0.00206494073764736,0,0,0,0,0,0
X600111.SH,0.106693935491741,0,0,0,0,0,0,0,0.106708492871015,0,0,0,0.0114620852337767,0,0,0,0,0.0968854050020999,0.0885717300996375,0,0,0,0,0,0,0,0,0,0,0.0590063149028628,0,0.0616214150328856,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.241787660036555,0,0,0.0901192098591388,0.00983640730164204,0,0,0,0,0.0703518637195159,0.0338993972119351,0,0,0,0,0,0
X600688.SH,0,0.0705791239497533,0,0.134555058109586,0.171454343903122,0,0,0,-0.149790389912139,0.0397793706786813,0,0,0,0,0,0,0,0,0.0501674199913009,0.0994244493226628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836568773598485,0,0,0,0,0,0,0,0,0,0,0.241217283021019,0.19283459106958,0,0,0,0,-0.0896793194136713,-0.0136437014111721,0,0,0,0,0,0
