,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600352.SH,X600021.SH,X002470.SZ,X600660.SH,X601918.SH,X000792.SZ,X600489.SH,X600098.SH,X600623.SH,X600863.SH,X600022.SH,X600808.SH,X000629.SZ,X600547.SH,X300072.SZ,X600307.SH,X600578.SH,X600008.SH,X002353.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515366722532954,-3.46944695195361e-18,0.248770481718942,0,0,0.100621763977447,0,0,0,0.324935743232482,0,0,0.0559619162378858,0,0,0,0,0.0237162044493437,0,0,-0.0633833180615491,0,0.213697788745311,0,0,0.187419427685523,0,0,0,-0.0565094227403626,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.00223456946682741,0,0.116199546452647,0,0,0,0,0,0,0,0.268782074679242,0,0,0,0,0,0.0304334075452058,0,0,0.0245182713230512,0,0,0.300266312679413,0,0,0,0,0,0,0,0,0.0397021975112352,0,0,4.33680868994202e-19,0,0,0,-0.0332755082585449,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.11594206770824,0,0,0,0,0,0,0.144206362324669,0,0,0,0,0,0,0,0.0410442923434512,0,0,0,0,0,0,0.0516490085555294,-6.93889390390723e-18,0,0,0,0,-0.0708877539332625,0.224256052063618,0,0,0,0.101711738453369,0,0,0,0,0,0,0,0.27132682730719,0,0,0,-0.00334576798036004,0.0129865234389139,0,-0.0765897011045926,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680167461039884,0,0,0,0,-0.150120988179141,0,0.221234255359743,-0.178611909428136,0,0,0,0,0,0,0.0817381636251646,0.449750585661179,0,0,0,0,0,0,-0.140307475365909,0,-0.458191041892104,0,0,0,-0.788880261360749,0,0,0.352569473322769,-0.144651469444025,-0.258595962640437,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.424194482044565,0,0,0,0,0,0,0,0,0.064237946123041,0,1.0842021724855e-19,0,0,0,0.0100169480543879,0.0549725432713196,0,0,0,0,0,0.167435993922029,0,0,0,0,0,2.71050543121376e-20,0,0,0.00382026327834297,0,-1.73472347597681e-18,0,0,0,0,0,0.0281740550363631,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0786560198392209,0,0,0,0,0,0,0,0,0,0,0,0.0209793936137818,0,0.048452529210968,0.176298461650136,0,0,0,0,0,0,0.132504400124525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550943893239142,0,0.310536226229281,0,-0.0016782600267539,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0595331098103896,0,0,0.000708714176498614,0,0,0,0,0.117550483892094,0,0,0,0,0.0414944944359924,0.115823221801274,0,0,0,0,0,0,0,0.0310320158852059,0,0,0.139881714851013,0,0.0809524497836169,0,0,0,0,0,0.00873580907037143,0,0.0597944136835641,0,0.0771783020651538,0,0.0631201332195016,0,-0.00503521257096298,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.171414164493342,0,0,0,0,0,0.140231242624696,0,0,0,0.0905335925839328,0,0,0,0,0,0.0166219901540217,0.11552487125523,0,0,0,0.0121635300669736,0.107809263039449,0,0,0.061953896825199,0,0,0,0,0.104861592685794,0.0470570975705046,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246033655401717,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.202066690507971,0,0,0,0,0.0413512888751739,0,0,0,0,0,0.0277911025513224,0.281407820041551,-0.00636466141923657,0,0,0,0,0,0,0,0,0.0662461791576399,0,0,0,-0.0535634309020394,0,0,0,0.133017572909015,0,0,0,0.177540278463839,0,0,0,0,0.0163537002916126,-0.0108879406875992,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0455630047975045,0,0,0.0460662555461711,0,0,0,0,0,0,0,0,0,0,0.0775249757864521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444341940335308,0,0.146833398429502,0,0.247723357538956,0,-0.042337334562877,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.246768641483166,0,0,0,0,0,0,0,0,0.0252825518410615,0,0,0,0.57500562617808,-3.46944695195361e-18,0,0,0.200183364479052,0,0.00947966693055843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396289430671351,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0305098371261804,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0312872690067355,0,0,0,-0.135363752619329,0,0,0,0.238772063872887,0,0.353186119960542,0,0,0.0625038089507082,0,0,0,0,0,0,0,0,0.0281149414131892,0.107773581310694,0.284333090659984,0,0,0,0,0,0,0.121075727601223,0.00953870690867599,0,0,0,0,0
X000539.SZ,0,0,0,0,0.285053475300042,0,0,0,0,0,0.0407306719037479,0.477978291831585,0,0,0,0,0,0.132263795108772,0,0,0,0.09411469788423,0,0,0,0,0,0.166523698209042,0,-0.439008462893223,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0446714201747494,0,0,0,-0.0466464636785336,0.172918506313903,-0.0432343269142787,0,0,0,0,0
X600309.SH,0,0,0,0.0412827958044354,0,0,0,0,0,0,0,0.0179622557922428,0,0,0,0.106693115189268,0,0,0,0,0.141480196727654,0,0,0,0,0,0,0,0,0.033968746965701,0.068060228292366,0,0.0315309338525287,0,0,0,0,0,0,0,0,0,0.0794733354516863,0.138934895280626,0.138711890108934,0,0,0,-0.0112658421359436,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,-0.0128362418677644,-0.00610796763914419,0,0,0,0,0,0,0,0,-0.190479591880351,0,0,-0.0425652905745564,0,0,0,-0.0746433838973464,0,0.279681432593824,0,0,0,0,0,-0.386099445197844,0,0,0.632837750782171,-0.0198742877814674,0,0,0.0339398480410315,0,0,0,0,0.239267790474115,0,-0.106982276357892,0.196428977878523,0.0783033473640903,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0645887444425012,0.0973273196488071,0,0,0,0,0.0645692532198026,0,0,0,0,0,0,0.146734238188392,0,0.125087820815609,0.102682409551144,0,0,0,0.00514782613606772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315555058698731,0,0,0,0,0,0,0,0,-0.0401107882195362,0.0379037285774187,0.0384531954547365,0,0,0,0,0
X000883.SZ,0,0,0,0,0.032830992554467,0,0,0,0,0,0.110649264674875,0,0,0,0,0,0,0,0,0,0,0.210038471741833,0,0,0,0,0,0,0,0,0,-0.0784466655756061,0,0,0,0.0339157014432042,0.313631322301645,0,0,0,-0.0193881889299867,0.16148516827277,0,0,0.0807821425068354,0,0,0,-0.0459094120247559,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0272759356245769,0,0,8.67361737988404e-19,0,0,0.0747963826377075,0,0,0,0,0,0.141617105875601,0.0321510739865666,0.169964571360584,0.0752599346781108,0.000442397069459474,0,0,0,0,0,0,0,0.0839524804675174,0,0,0.0570204659478742,0,0,0.0658231180602671,0,0,0,0,0,0,0.133802060700554,0,0,0.0037858886454649,0,0,0,-0.00901522550600082,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312871030872245,0,0,0.197678172107885,0,0,0.0171432725292733,0,0.0397272112097569,0,0,0,0,0,0,0,0.408062519772967,0.257582139096688,0,0,0,0,0,0.0462690439882838,0,0,0,0,3.46944695195361e-18,0,-0.00719826778841277,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0.315692099148324,0,0,0,0,0,0.0373054294470706,0.0137888440280764,0,0,0,0.0175801931331942,0,0,0.357192685232752,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.000716606237829098,0,0,0,0,-0.0311466164033349,0.052542794841542,0,0,0,0,0,0
X600660.SH,0,0,0.0260121987081359,0.196611613519118,0,0,0.0371734819395508,0,0,0,0,0.17715807378754,0,0,0,0.0756620769522895,0,0,0.0292048460879258,0,0.0578758529835909,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0720280464967667,0,0,0,0,0,0,0,0,0.147299962573321,0,0,0,0,0,0,-0.0285034318301794,0.0173437346837884,0,0,0,0,0,0
X601918.SH,0,0,0,0,-0.0220588469092686,0,0,0.11946164945902,0,0,0.193057173259294,-0.0288393547414488,0,0,0,0,-0.190119440225177,0,0,0,-0.00413148128197822,0.11821097247806,0,0,0.320879573020394,-0.214962462491495,0,0,0,0,0,0,-1.38777878078145e-17,0,0.146297908741476,0.299952001161775,0,0,0,0,0,0,0,0,0,0,0,0,-0.029479505427163,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0029212525625071,0,0,0,0,0,0.00778519000758685,0.224839924539867,0,0,0,0,0.148838708316559,0,0.00425685202772102,0,0.0640206124267155,0,0,0,0,0,0,0,0,0.0599341590563795,0,0,0,0,0.00866455622771169,0.0333682936403236,0,0,0,0,0,0,0,0,0.164756987367475,0,0,0,-0.0272875590647823,0,0,0,0,0,0,0
X600489.SH,0,0,0.068277208447204,0,0,0,0,0.0841098759217671,0,0,0,0,0,0.0240111337917582,0.00602932309115268,0,0,0,0,0,0,-0.0407385172112458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480429567671699,0,0,0,0,0,0.428479378627482,0,0.32734927485208,0,-1.38777878078145e-17,0,0,0,-0.0191177845161924,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0535847999090222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736954067638056,0.249726208144188,0,0,0.202664341712565,0,0,0,0.121533569495578,0,0,0,0.200827096551814,0,0.0778506865961641,0.0499228889537354,0,0.0522642997230315,0,0,0,-0.00708318688154005,-0.0250984083817464,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830564893813603,0,0,0,0,0,0,0,0.0342395877767099,0,0.0610043726676045,0,0,0,0,0,0.463682100695761,0,0,0,0,0,0,0.185945871439876,0.201275377541347,0,0,0,0.122406681531142,0,-0.0445534494377313,-0.0907253065536087,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0597271968895701,0,0,0,0,0.0174187438584196,0,0,0,0.194501208697058,0,0,0,0,0.0923002721336305,0,0,0.124297170992274,0,0,0.0350993566624292,0,0.14514452426019,0,0,0,0,0,0,0,0.0684260254598355,0,0.0547416083949475,0,0,0,-0.0145356598353752,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164183488069147,0,0,0,0.156037153495129,0,0,0.0277616307740015,0,0,1.38777878078145e-17,0.051116979408115,0,0,0.172542356112986,0.245449771249039,0,0.0727497566003554,0.0770694995087546,0,0,0,0.122781741280727,0,0,0.0126030777946899,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510365831678067,0,0,0,0,0.0304952962861276,0,0,0,0,0,0,0.129530281258854,0,0,0.113713080051942,0.0138460776761946,0,0.0371945840530618,0.0399382934396218,0,0,0,0,0,0,0.00891623829905699,0.00283093369064625,3.46944695195361e-18,0,0.30864518082084,0,-0.0243285066346161,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0916816914015843,0,0,0,0.0437370579810466,0,0,0,0,0.18334161969719,0.0273501341740652,0,0.287562048077783,0,0,0,0,0,0.223823877369303,0,0,0,0,-0.0443056361502894,0.122679325683159,0.0514714789474268,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.179381605577775,0,0,0,0,0,0,0,0,0,0.0189784024224189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187368310668727,0,0.0487163176531164,0.262402254757481,0,0,0,0.0318205488129685,0,0,0,0,0,-0.00688823748884338,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340156889502721,0,0,0,0,0.156860281217976,0,0,0.283138393259765,0,0,0,0,0.0610531955790291,0,0,0.0775785515444414,0,0,0,0,0,0,0,-0.0220660703324024,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0707679899789282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109192306141924,0,0,0.143006122675168,0,0,0,0.083072495776474,0,0.407783685215148,0,0.116339247053722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0588874727301795,0,0.417481626437719,0,0,0,0,0,0,0,0,0.0451944906222411,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0524390928388503,0,0,0,0,0,0.0216433087021925,0,0,0,0.0334379844184843,0,0.0408269754667206,0.0482586277696127,0,0.0950271455048749,0,0,0,-0.000138129430007995,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0.0310396750700449,0,0,0.182043844134509,0,0,0.0236792299186528,0,0,0,0,0,0,0.108299585045077,0,0,0,0,0.0424135229444464,0,0,0,0.0331182397626264,0,0.0709976510016685,0,0,0.0139138299042373,0,0,0,0.107508126375978,0,0,0,0,0,0,0,0,0,0,0.280291036687986,0,-0.00107223599970054,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053961124131311,0,0,0,0,0,0,0.285869989533051,-0.372460400843112,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125708754143202,0,0,0,0.170832396828247,0,0,0,0,0,0.0403872901880397,0.178398407472213,0,0,0,0.00219042588221549,0,0.0528185880062324,0.328352308296927,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0436685659634151,0,0,0,0,0,0,0,-0.0564652408326066,0,0,0,0,0,0,0,0,0.0669361675379105,0,0.0911632501730481,0,0,0.0630180889062175,0.124601700635806,-0.0617238799018721,0,-0.0744497624174748,0,0,0,-0.149392750041381,0,0,0,0,0,0.00696744891466243,-0.0532342082974683,0.10494644037728,0,0.0584952381263129,0,0,-0.0313257141749552,-0.0741009480897353,0.0309329016647824,0,0,0,0,0
Slope,0,0,0,0,-0.0752992979062934,0,0,0,0,0,-0.0892843760319394,0,0,0,-0.223542027234549,0,0,0,0,0,0.292751417374627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484518555233841,0,0,0,0,0,0,0,0,-0.769143810255382,0,1.25725295958306,0,-0.0320083494730575,0,11.2982153887904,0,0
TED,-0.0921045345360843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351248217227777,0,0,0,0.447192691827833,0,0,0.066644063919644,0.218310603247781,0,0,0,-0.350037587845159,0,0,0,0,-0.366272309911916,0,0,0,0.0565079183708652,0,0.0788576733394202,0,0.148226265761023,0,0,0,0,0,0,0,0,0.00710446438190897,0,0,0,0,0,0,0
RealEstate_excess,0,-0.130797473203046,0,0,0,0,0,0,0,0,-0.186879289533854,0,0,0,0.15831377605696,-0.0583187999218252,0,0,0,0,0.0437472249791737,0.0694882751434261,0,0,0.173257191260509,0,0,0,0,0,0,0,0,0,0,0.00819290932428728,0,0,0,0,0,0,0,-0.13974428896415,0,-0.212684112103693,0,0,0.0596672510069847,0.0645421517513109,0,0.20611088220709,0,0,0,0
MKreturn,0.335704801777109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188019973110819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244781995238954,0,0,0,0,0.0944317236759056,-0.344062379728721,0,0,0,0.0118327546791201,0,0,-0.0475928087071394,0,0.170836056338693,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145966895310657,0,0,0,0.00240772221811682,-0.0105498557396843,0,0,0.0151822229990761,0,0,0,0,0,0.00277018505314853,-0.00165129581814861,0,-0.00230896628729681,0,0,0,0,0,0,0,0,0.00225628828392238,0.00196067903340251,0,0,0,0,0,0.00213515583403274,0.00333213891968089,-0.00219384364031146,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377366199589763,0,0,0,0,0,0,0,0.0601469102764601,0,0,0,0,0,0,0,0,-0.00421564211627559,-0.0296566050083495,0,0,-0.0152033442290768,0,0,0,0,0,-0.0124147731163863,0,0,0,0.0214900350060972,-0.00652873969925572,0,0.0403778196631178,0.0146265432452777,-0.0158159832600585,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018488071126293,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114393642470249,0,0,0,0.00678964534982511,-0.0138712083478993,-0.00765955801024078,0.00448382335270903,0.014876604646858,0,0,0,-0.00385037125951467,0,0,0,0.0226077814222873,-0.00818853226219014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017183754503136,0.0136967626765122,-0.00870040998576813,0,0,0,0,0
