,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X002466.SZ,X600176.SH,X000786.SZ,X600011.SH,X600426.SH,X601600.SH,X601898.SH,X600886.SH,X000301.SZ,X600010.SH,X600111.SH,X600188.SH,X002080.SZ,X600219.SH,X600352.SH,X601991.SH,X600801.SH,X600486.SH,X600489.SH,X600795.SH,X300037.SZ,X600688.SH,X600803.SH,X601168.SH,X002353.SZ,X600027.SH,X601992.SH,X600399.SH,X600299.SH,X600157.SH,X000898.SZ,X000932.SZ,X000630.SZ,X002409.SZ,X002497.SZ,X000027.SZ,X300073.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0551040114003252,0.0556692938778726,0,-0.044276860795154,0,0,0,-0.0410019705860273,-0.031072097135722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604209738302404,0,0.0460760499762234,0,0,0.00443661012441997,0,0,0,0.0430471253335904,0,0,0,0,0,-0.0173865602633998,-0.00777859322174208,0,0,0,0,0.00723630617968224,0,0,0,0,0.00540171545917228,0,0
X600362.SH,0,0,0,0,0,0,0,0.127682284410668,-0.0497133593633458,-0.0208536420701153,0,0,0,0,0,0.219855458976443,0.16990715011183,0,0.424553004568325,0,0,0,0.325114698869783,0.0860358546151351,0,0,0.131678988773545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752314319131528,0,0,0,0,0,0,0,0,0,0,0,-0.0150300864839276,0,0
X002466.SZ,0,0,0,0,0,0,-0.117432764285865,0,-0.120302761013797,0,0,0,0,0.20543536295749,0,0,0,0,0,0,0,0,0.100305230303585,0,0,0,0,0,0,0,0.310485974833341,0,0.16818374945095,0,0,0,-0.658415032008692,0,0,0,0,0,-0.576239401733776,0,-0.342241751426771,0,0.417349756238443,0,0,0,0,0,-0.0809739817326943,0,0,0,0.00511690378281696,0,0
X600176.SH,0,0,0,0,0.118159580746055,0,0,0.222034318885669,0,0,0,0,-0.0536262119702295,0,0.0149712318440786,-0.112947946662188,0,0,0,0,0,0,0,0,0.164074793530059,0,0,0,0,0,0,0,0,0,0,0.0195779771051691,0,0,0,-0.0660001359882377,0,0,0,0,0,0,0.0793911979628165,0,0.33220497403734,0,0,0,0,0,0,0,0.00344599577168341,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974668849107942,0,0,0,0,0,0,0,0,0,0,0,0.0711638415284678,0,0,0,0,0,0,0,0,0,0.227012524087946,-0.0317788816478337,0.180389079775515,0,0,0,0,0,0,0.193126205699987,0,0,0,0,-0.100371975546877,0,0,0,0.0408065191983718,0,0,0,0.0195744596055752,0,0
X600011.SH,0,0,0,-0.0337019035369089,0,0,0,-2.16840434497101e-19,0,0,0,0.131422899451891,0,0,0,0,0,0,0,0,0,0,0.0100011750084748,0,0,0,0,0,0,0,0,0.10825615651246,8.67361737988404e-19,0,0,0,0.0493018325819087,0,0,0,0,0.159839985294243,0,0,0,0.0187251975777848,0,0,0,0.136894294281848,0,0.0347528325927001,-0.0542376627882054,0,0,0,0.0132371617802005,0,0
X600426.SH,0,0,0,0.340251931758474,0,0,0,0.0149883088778292,0,0,0,0,-0.0522426530583103,0,0,0,0,0,0,0,0,0,0.157531649252823,0,0.0564288210733054,0,0,0,0,0.153559912148721,0,0,0,0,0,0.0775766190076073,0,0,0,0.051235550785276,0,0,0,0,0,0,-0.0821047124416185,0,0,0,0,0,0.0106965476576242,0,0,0,-0.00706523797319998,0,0
X601600.SH,0,0,0,0,0,0,0.0304726240305603,0,-0.0392350989819732,0,0,0.154167842099322,0,0,0,0,0,0,0.199126714473801,0,0,0,0.114350688657626,0,0,0.282979476209674,0,0,0,0,0,0,0,0,0,0.0163583113466141,0.0236276342059779,0,0,0,0,0,0,0,0,0,0.0401291849150769,0,0.0407223119216961,0,0,0,-0.0296092845561723,0,0,0,-0.0175197014597384,0,0
X601898.SH,0,0,0.381139658790776,0,0,-0.0849162013086375,0,0,-0.0531510851471217,0,0,0,0,0.0422312198829055,0.0344510685183377,0,0,0,0,0,0,0,0,0.278472142997589,0,0.0610148913270677,0,0,0,0.0710956069060593,0,0,0,0,-0.00150438836907875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327546380804908,0,0.0290202339498085,-0.0386593899962236,0,0,0,-0.00216657008986757,0,0
X600886.SH,0,0,0,0,0,0.0502131476539798,0,0,0.0351621290732975,0,0,0,0.0239340789618512,0,0.141415208671812,0.200204631346345,0,0,0,0,0,0,0,0,0,0.0395157354388315,0,0,0,0,0,0,0,0,0,0.0689997732716765,0.0556426063390611,0,0,0,0,0,0,0,0,0,0,0.0286630768864623,0,0,0,0.0639418005878035,-0.0709548421117028,0,0,0,0.00124175755616778,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.311236584463935,-0.078855136086665,0,0,0,0,0,0,0,-6.93889390390723e-18,0.200000844290796,0.0650385452385884,0,0,0,0.194277530453795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430632320979248,0,0,0,0,0,0,0,0,0,-0.0117414221819277,0,0,0,0,0.0309499149693477,0.106259501232029,0,0,0,-0.0156866371519216,0,0
X600010.SH,0,0,0,0,0,0,0.0437104424953165,0,0,0,0,0,0,0.067884694599657,0,0.0466278755330476,0,0,0,0,-0.0335726964495967,0,0,0,0,0,0,0,0.118847197571849,0,0,0,0,0,0,0.0896677114705913,0,0,0,0,0,0.082279571578223,0,0,0.071686163962938,0,0,0,0,0.0573003549747623,0,0.00359757830569207,-0.000133695252016577,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.241822823179739,0,0,-0.0226740423652972,0,0,0.130835576706464,0,0,0,0.188207595074483,0.0169133391252801,0.223573702409842,0,0,0.0254959293066348,0,0,0,0.0437024774129847,0,0,0,0,0,0,0,0,0,0,0,0.0443046808196366,0,0,0,0,0,0,0,0,0,0.0423021219611568,0,0.0313869465340745,0,0,0.0270043223711421,0,0,0,0,-0.0160712238855284,0,0
X600188.SH,0,0,0.0720400634471032,0,0,0.0108896632606992,0,0,0,0,0,0,0,0,0.0535739375520127,0,0,0,0.227921904505507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128912518071059,0,0,0,0,0,0.0350228564074166,0,0.0685312309439027,0,0,0,0,0,0,0,-0.0505044841595383,0.0985610194902257,0,0,0,-0.000571949026771823,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.166977005508587,0,0,0,0.146556202454663,0,0,0,-0.260840559278909,0,0,0,0,0,0,0,0,0,0,0,-0.129994939517018,0,0,0.257904632116163,0,0,0,-0.234660049324321,0,-0.0482693251635594,0,0.264473824240021,0,-0.192165606491652,0,0,0,0,0,0.0410396774156511,0,0,0,0,0.0478131863659233,0,0
X600219.SH,0,0,0,0,0,-0.0756054562038176,0.162354386822389,0,0,0,0,0.0976653877041815,0.0323628364043319,0,0,0,0,0.241439079836808,0,0,0,0,0,0,0,0,0,0,0,0.108709078989323,0,0,0,0,0,0,-0.0539596503132653,0,0,0.145895301101268,0,0.048151460714412,0,0,0,0,0,0,0,0,0,0,0.0843921184879461,0,0,0,-0.00796097269454412,0,0
X600352.SH,0,0,0,0,0,-0.038728155703677,0,0,0,-0.047621917966918,0,0,-0.121009795376219,0,0,0.0814380232971578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331753623528862,0.0876575599136468,0.0392653392075995,0,0,0.114273477205389,0,0,0,-0.0703994909443362,0,0,0,0,0,0,0,0,0.0542909582921803,0,0,0,0.00935866362594683,0,0
X601991.SH,0,0,0.0801905350541923,0,0,0,0,0,0,0,0,0,0,0,0,0.0529778630783665,0,0,0,0,0.0769162260150467,0,0.0141926588604103,0,0.112265906344837,0,0,0,0,0,0,0,0.0442558357122355,0,0,0,0,0,0,0.0175695068282224,0,0,0,0,0,0,0,0.148127776681559,0,0,0,-0.00351027997615395,-0.0396919966357752,0,0,0,0.00174927195967233,0,0
X600801.SH,0,0,0,0,0,0,-0.0395605833755734,0,0,0,0,0,0.000347729370373791,0,0,0,0,0,-0.04351646485114,0,0,0,-0.0188456080843968,0,0,-0.0927415229480653,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0830646828063906,0,0,0,0,0,0,0,0.262737102217309,0,0,0,0,0,0,0,-0.0130962305707155,0,0,0,0,0.00116270123536556,0,0
X600486.SH,0,0,0,-4.33680868994202e-19,0,-0.0275346745712459,0,0,0,0,0,0.059107090602717,0.0878922368269378,0.158770569040815,0,0,0,0,0.030745904923268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171513060449446,0,0,0.102923121878292,0,0,0,0,0,0,0,0,-0.0300132889087183,0,0,0,0,-0.00252522279669048,0,0
X600489.SH,0,0,0,0,0,0.0263551405866928,0,0.010045192914281,0,0,0.571923171988299,0.0244850011110055,0,0,0,0,0,0,0,0.224124936229836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756309840359339,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179027550864473,0,0,0,-4.3419672115495e-05,0,0
X600795.SH,0,0,0,0,0,0,0,-0.226797155286039,0,0,0,0.0228289321199157,0.0919128205009569,0.0068585021795075,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0645890703972558,0,0,0,0,0,0,0,0.000776797818758498,0,-0.17641464844627,0,0,0,-0.0513778473657802,0,0,0,0,8.67361737988404e-19,0,0,0,0.166076465077766,0,0.309368808185667,0,0,0,0.00413779240262364,0,0,0,0,-0.0153771863264762,0,0
X300037.SZ,0,0,-0.0599614973777405,0,-0.115694469683776,0,0,0,0,0,0,0,0.106773966845255,0,0,-0.515954548437778,0,0,0,0,0,0,0,0,0.296628319331975,0,0,0,0,-0.107546398703177,0,0,0,0,0,0,0,0,0,0,0,0,0.138151957431319,0,0,0.127896172882628,0,0,0.355162214242969,0,0,-0.0869670713787202,0.0262170301852996,0,0,0,-0.0237138875974797,0,0
X600688.SH,0,0,0,0.0789600879780944,0.0848283288019212,0,0,0,0,0,0,-0.0313382313612824,-0.0384995628286655,0,0,0,0,0,0,0,0.022414940780913,0,0,0,0,0,0,0,0,0.053494558377539,0,0,0,0,0,0,0.0259417694115862,0,0,-0.0521777594388512,0,0,0,0,0,0,0.0193496422578254,0,0,0,0,0.0167076032524579,-0.0431583423351137,0,0,0,-0.000369489994602608,0,0
X600803.SH,0,0,0,0,0,-0.0416070183540382,0,0,0,0,0,0,0,0,0.0904251078933773,0,0.0185395248996439,0,0,0,0.0871485523845921,0,0,0,0,0,0,0,0,0,0,0,0.205193833980933,0,0,0,0,0,0,0,0,0,0,0,0.0899678001006201,0.0660384619840969,0,0,-0.102352616913193,0,0,0,0.0213218751597182,0,0,0,0.00469985589195293,0,0
X601168.SH,0,0,0,0,-6.93889390390723e-18,0.0796945336442954,0,0,0.0428636818961021,0,0,0.000386401127918646,0.0917301913347969,0,-0.24818821673134,0,0.326926854049439,0,0,0,0,0,0,0,-0.0853427210156338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160183043657107,0,0,0.848754364401204,0,0.0384616048104023,0,0,0,0,-0.0263815722305044,0.0581993411433753,0,0,0,-0.0164499573375391,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.10676137590963,0,0,0,-0.0265404558642506,0,0,0,0,0,0,0,0,0,0.236925062321779,0,0,0,0,0,0,0.284482086614628,0,0,-0.0448398037627706,0,0,0.0615639281487808,0,0,0,-0.216787408972754,0.0741279844913389,0,0,-0.00222052137490562,0,0,0,0,0,0,0,0.0358399335674654,-0.0504749142735322,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0207551767651194,0,0,0,0,0,-0.00747045179000417,0,0.0210014263762929,0,0,0,0,0,0,0,0.0232362821358621,0,0,0,0,0.0740575603732049,0,0,0,0,-0.0528849672914171,0,0,0,0,0,0,0.0866384458444306,0,0,0,0.0631673546762394,0,0,0,0.11790332742084,0,0,0,-0.00903545061878638,0.0232003557429491,0,0,0,-0.00208584622219131,0,0
X601992.SH,0,0,0,0,0,0,0,0,-0.049630071969599,-0.00378054371563653,0,0,0,-0.0283751765922396,0,0.0131393183767168,0,0,0,0,-0.0330406934949923,0,0,0,0,0,0,0,0.184352438114335,0,0,0,-0.023716322478963,0,0,0.0427326480646312,0.0390697128167851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155406264545948,-0.00864987923615389,0,0,0,-0.000637878127248908,0,0
X600399.SH,0,0,0,0,0,0.1125934590064,0,0,0.176182224611217,0,0.272651215644079,0,-0.126332454257154,-0.0407150406163657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282817524021225,0,0,0,-0.0776598135180274,0,0,0,0,0,0,0.117696182944426,0,0.0287167797417004,0,0,0,0,0,2.16840434497101e-19,-0.00478708632140175,0,0,0,-0.0243993286462202,0,0
X600299.SH,0,0,0,0,0,-0.13603113251603,0,0,0,0,0,0,0.0833805777343374,0,0,0.142977217224124,0,0,0,0,-0.0925039591646935,0,0,0,-0.0173329773597818,0,0.0680627966867747,0,0,-0.212873058189863,0,0,0.079206429822274,0,0,0,0.108013941288198,0,0,0,0,0,0,0,0,0,0.12944747897326,0,0,0,0,0.0120116331375058,0.0129348215569554,0,0,0,0.00228627873469054,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.00741625226723794,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0422153720471674,0,0,0.357183165933284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197501237625738,0,0,0,0,0,0.133682470416295,-0.174439781478231,0,0,0,0.0449240613049587,4.33680868994202e-19,0,0,0,0,-0.0160388198470416,0,0
X000898.SZ,0,0,0,0.0485273688739579,0,0,0.195766894464749,0.0629706738509883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373256875512391,0,0,0,-0.0410181227790522,0,0,0,0,0,0,0.112430995496951,0,0.0145677163723197,0,0,0,0,0,0.0119879306972805,0,0,0,0,-0.0129407510605296,0,0
X000932.SZ,0,0,0,0.0221556416126688,0,0,0.178408184751284,0,0,0,0,0.0635989167929493,0.0254375318788366,0.0398109186231688,0,0,0,0,0,0,0,0,0,0.133668788545635,0.0581688543235545,0,0,0,0.0941528591210597,0,0,0.0536195961024282,0,0,0,0,0,0,0,0,0,0,0.111142813641848,0,0,0,0,0,0.047815521043743,0,0,0.0143620229015841,0,0,0,0,-0.000444732073696975,0,0
X000630.SZ,0,0,0,0,0,0,0.134199737632107,0,0,0,0,0.117832280813603,-0.0301407120383799,0.0208420654278976,0,0,0,0.14673025416619,0,0,0,0,0,0,0,0.0519147635248625,0,0,0,0,0,0,0,0,0,0.184067578359528,-0.0800599646385179,0,0,-0.0685200380564091,0,0.00219490593705984,0,0.149407942193272,0,0,0,0,0,0.0190650616706098,0,0.0294997234251136,-0.025319436946214,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0.376738101903757,0,0,-0.0576804385181081,0.291736667741541,0,-0.0855820968229937,0,-0.0708906586624022,0,0,0,0,0,0,0,0,0.158998106509883,0,0,0,0,0,0,0.0919573461744321,0,0,0.114957068769158,0,0.118848847965836,0,0.0869699419526058,0,0,0.0164427350801564,0,0,0,-0.134748927982556,0,0,0,0,0.0103395081651091,0,0,-0.0559687201459936,0.0565434356020183,0,0,0,-0.00197319612831278,0,0
X002497.SZ,0,0,0,0,0,0.154504922456776,0,0,0,0,0,0,0,0.109687904398182,0,0,0,0,0,0,0,0,0.370027187534886,0,0.0461195478414191,0,0,0,0,0,0,0,0.388995451779429,0,0,0.19495569023637,0.044829836483512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660100880523747,-0.216354491855361,0,0,0,-0.0119737589641955,0,0
X000027.SZ,0,0,0,0,0,0.155632522822519,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.124893252996498,0,0.00804368326030446,0.0856620235336817,-0.015868398996563,0,0,0,0,0,0,0,0,0,0,0.138701066475668,0,0,0,0,0,0,0,0.0336168741508498,0,0,0,0,0,-0.0514481615311511,0,0,0,0,-0.0152627035925437,0,0
X300073.SZ,0,0,0,0,0,0,0.0211623207526701,0,0.134347195001694,0.0086163961644214,0,0,0.032813984712745,0,0,0,0,0,0,0,0.0708605030818398,0,0,0,0,0.192053884185201,0,0,0,0.245207436691577,0,0,0.327329004289535,0,0,-0.0387253591010321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333811747574002,0,0,0,0,0.00279618987720519,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471063333939475,0.085046914013735,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00368089217618795,0.0701752085097825,0,0,0,0.0180583343914391,0,0,0,0.0327879326804242,0,0.153184174265878,0,0.0327591380016985,0,0,0.0206320053058085,-0.0737409068678275,0,0,0,-0.00565126315078399,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.216702777511752,0,0,0,0,0.0331514783934218,0.0386224776223612,0,0,0,-6.93889390390723e-18,0,0,-0.0155092674629657,0,0,0.00344183032953969,0,0,0,0.159244289121643,0,-0.10397099764275,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.31653617809132,0,0,0,0.0779562257219569,0,0,0,0,0,0.0103053797513176,-0.101265469615762,0,0,0,-0.0163264858148991,0,0
Slope,0,0,0,0,0,0,-0.359136938690457,-0.69542057574935,0,0,0,0,-0.00110629999046599,0,0,0,0,0,0,0,-0.359963233220868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12136215999878,0,0,0,0,0.411618679573706,0,0,-0.188039215723729,0,0,0.425307190221263,0,0,0,0,0,1.6644611521781,0,0,0,-0.0248765624691445,0,0
TED,0,0,0,0.0582818880206565,0,-0.347477744406093,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.433614973326701,0,0,0.35865492307056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181586212474856,0.165280159839618,0,0,0.0244027240615473,0.412368790724411,0.458601017370465,0,0,0,0,0,0,0,0,-0.974739756748176,0.297352542829065,0,0,0,0,0.0812540681771694,0,0
RealEstate_excess,0,0,0,0,0,0.077006507127238,-0.0932470595018778,0,0.0905991964527271,0,0,0,-0.00558984337163072,0,0.0554373290159174,0,0,0,-0.0370179171899689,0,0.0147768040705855,0,0,0,0,0,0,0,0,0,0,0,-0.0768100993775341,0,0,0,0.0456769157576459,0,0,0,0.0753979003693014,0,0,0,0,0,0.0360624075030642,-0.0492419169820275,0,0,0,-0.0146738045797974,0.00930419343585082,0,0,0,-0.00447484568064598,0,0
MKreturn,0,0,0,0,0,-0.0350955366517534,0,0,-0.0723292143858202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795029437434355,0,0.0203414957994096,0,0,0,0,-0.00288302733065141,0,0,0,0.0306728652541174,0,0,0,-0.0225595056699735,0.0251249747214678,0.0097722811677012,-0.070419783062271,0,0,0,0,0,0,0,0,0.00848572571347661,0.0304626347848148,0,0,0,-0.000327385383562053,0,0
MKvol,0,0,0,0,0,0.00171896595662515,0,0,-0.00241142614706187,0,0,-0.000219935853345515,-0.000317219743361116,-6.7762635780344e-21,0,0,0,-0.000431108599229966,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182097488248239,0,0,0,0,0,0.000154066991286522,0,0,0,0,-0.00198777516522574,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,5.59379048651105,0.110270429707974,-0.234479659972179,0,0,-4.33680868994202e-19,0,-1.38777878078145e-17,0.131783873013738,-0.300385624784972,0,0,0,0,0,0,0,0.794375733927892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.708689442197012,0.711584773817485,0,0,-1.92067978394619,-0.244222377542053,0.654415855196062,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00210845424241131,0,0.00104541614344238,0,0,0,0,0,0,0,-0.00154198806396392,-0.000527980240659316,0,0,0,0,0,-0.000315664101315537,0,0,0,0,0,0,0,-0.00060546520351657,0.00049592873409853,0,0,0,0,-0.00103711041636842,0,0,0,0,0,0,0,0,0,0,0,0.000941253393676954,0,0,0.000849040674159083,0,-0.0042098793809382,0,0,0,0,-0.00155160171082244,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139640601600645,0,0
