,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600362.SH,X600176.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X002466.SZ,X600803.SH,X000932.SZ,X000301.SZ,X002353.SZ,X600219.SH,X600486.SH,X000723.SZ,X002075.SZ,X600529.SH,X000027.SZ,X000878.SZ,X002409.SZ,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0526846053618885,0,0,0,0.046609708969241,0,0,0,0.0349951792377696,0,0.0841420827174708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341900600749831,0.09458043232959,0,0.0117066331783998,0,-0.0569349420428585,0,-1.73472347597681e-18,0,-2.16840434497101e-19,0,0,0,0,-0.000279211486039842,-0.000769761266528413,0.0116159155410032,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0465687504004167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275951275812734,0,0,0,0,0,0.0547882233703341,0,0,0,0.0839599904758262,0.103899222052108,0,0.0370211971208442,0,-0.00686239425050544,0.00732723804148979,0.0746590383693373,0,0,0,0,0,0,0,-0.0117593870991583,0.00681326354067147,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0588803360005205,0,0,0,0,0,0,0,0,0,0,0,0.332705903915863,0.0984802381400725,0,0,0,0,0,0,0,0,0,0,-0.0193769026646633,0,0,0,0.0157058739204942,0,0,0,-0.00830113567219681,0,0,0,0,0,0,0,0,0,-0.00481894360408449,0.00408076471696066,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0836493553357778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109688513350358,0,0.0235863175713628,0,0,0,0,0,0,0,0,0,0.0115161432042086,0.0290667527893011,0,0,0,0,0,0,0,0,-0.0396933276732331,0,0.108929877882904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.366595142050937,0,0,0.136706469041069,0.0632576593808611,0,0,0,-0.0780170026322245,0,0,-0.0164310431489649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578122713671575,0,0,0,0.194240950260456,0,0,0,0,0,0,-0.0523259340614743,-0.0837486401619496,0,0,0,0,0,0,0.0271174261328108,-0.0141161557386286,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0632461974928902,0,0,0.0792381367592861,0,0,0,0.0283688915704287,0,0,0,0,0,0,0,0,0.470911809287248,0,0,0,0.0419009765487206,0,0.0393312276532083,0,0,0.0454051671960198,0,0,0,0.00895509561190701,0,0,-0.0352028814737044,0.031358922597585,0,0,0,0,0,0,0,0.141844846052638,0,0,0,0.0816747414155173,0,-0.00529235817426874,-0.010640247729994,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.00576303489076248,0,0,0.0886826177154791,0,0,0,0,0,0,0.0501063674876015,0,0,0,0.14377859917304,0,0,0,0,0,0,-0.0113171078565737,0,0.0687517239257086,0,0,0,-0.0456716017933108,0,0,0,0,0,0,0.101474334478475,0,-0.00715983258382276,0,0,0.135351097323554,0,0,0,0,0,0,-0.0210949609678739,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.197065783368513,0,0,0,-0.0263073750999414,0,0.0789374514954853,0,0,0,0,0.262754532353964,0,0,0,0,0,0,0,0,0.14235418717702,0,0.0432563990234236,0,0,0,0,0,0,0.0373605685369195,0,0,0.0623000128603856,0,0,0,0,0,0,0,0.15345596626576,-0.0658499731928051,0,0,0,0,0,0.0595937932975344,-0.0256738940177414,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.101730437953811,0,0.170734926888558,0,0,0,0,0,0,0,0.173328482296629,0,0,-0.193393030073698,0,0,0,0.806275858255959,0.0688499290207257,0,0,0.0243117373652797,0,0,-0.197109869208551,0,0,0,0,0.06960594238,0,0,0,0,0,0,0,0,0,0,0.0510466767951079,0.0210893634829059,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0317134431509605,0,0,0,0.00374022000918028,0,0,0,0,0,0,-0.0106435429488196,0,0,0,0.0502606160440106,0.115924792120338,0,0,0,-0.100702025181913,0,0.0829163633032586,0,0.0384231840271063,0.110257475965109,0,0,0,0,0.0278237659773045,0,0.119471068354462,0,0,0.274117189073781,0,0,0,0,0,0,0,0,0,0,0,0.0223563425379607,0.0197144549746059,0,0,0,0,0,0
