,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X600516.SH,X000898.SZ,X600547.SH,X300072.SZ,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X600299.SH,X002110.SZ,X600808.SH,X000709.SZ,X600426.SH,X600801.SH,X000408.SZ,X000932.SZ,X000883.SZ,X601158.SH,X600219.SH,X601699.SH,X002271.SZ,X000830.SZ,X600315.SH,X601003.SH,X000792.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.313221604216171,0,0,0,0,0,0,0,0,0,0,0.0499824071727497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062724988075216,0,0,0,0.0640190195982476,0.0091072422566979,0,0,0,0,0.0121388071349745,0,0,0,0,0,0.172275939289767,0,0,0,0,0,0.00824002949267972,0.00721203498507669,0,0,0,0,0,0
X600028.SH,0.474557353493818,0,0,0,0,0,0,0,0,0,0,0,0.135717699873782,0,0,0,0,0,-0.0415012079729961,0,-0.0958163883512681,0,0,-0.101372418908275,0,0,-0.120567933794661,0,-0.0970025796029185,0,0,0,0,0,0,0.00310823963275349,0,0,0,0,0,0.0426801455550608,0.0290233298568261,0,0,0,0,0,0,0.00484479446693912,-0.00536442112916884,0,0,0,0.126983510966062,0,0
X601088.SH,0,0.0367183401841949,0,0.277671377121268,0,0.00967443502711332,0,0,0,0,0,0,0.566149392360479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03680138674032,-0.102715038079828,0,-0.190563302738858,0,0,0,0,0,0,0,0,0,0.0466729777524614,0.0346485805872179,0.0111348623672653,0,-0.0270211185865533,0,0,0,0,-0.00225094939136125,0,0,0,0,0,0
X600585.SH,0,0,0.16227799431237,0,0,0,0,0,0,0,0,0.243321612546664,-0.0639964238061364,0,0,-0.0655899536900176,0,0,0,0,0,0.25600045829406,0,0,0,0,0.134800896733568,0,0,0.0867517428233589,0,0,0,0,0,0.245815384480056,-0.0811267213804518,0,0,0,0,0,0,0.173937559322614,0,0,0,0,0,0.00068363709090826,-0.00324568766666923,0,0,0,0,0,0
X600019.SH,0,0,0,0.270897316610631,0,0.0690271195579269,0,0,0,0,0,0,0.204318018791541,0,0,0,0,0.0246024880455428,-0.011701335871977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244330328194782,0,0,0.177202573753737,0,0.188880338388609,0,0,0,0,-8.67361737988404e-19,0,0,8.67361737988404e-19,-0.0741780090158262,0,0,0.00632241336126593,0.0103298606576163,0,0,0,0,0,0
X600309.SH,0,0,0.0644751670616986,0,0,0,0,0,0,0,0,0,0,0,0.410850803918118,0,0.18081654886037,-0.170226729170196,0,0,0,0,0,-0.0400074251294288,0,0,0,0,0,0.137336518140006,0.307728953803085,0,-0.279309997467175,-0.307479766957552,0,0.153431656274546,0,0,0,0,0,0,0,0.146047736968809,0,0,0,0,0.0511751786923858,0.0328319689302986,0.0621985330557639,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0233097524365962,0,0,0,0,0,0,0,0,0,0.0152169902204376,0,0,0.14622718146104,0,0,0,0.304582917026211,0.0565828211189545,0,0,0,0.0235727876470011,0,0,0,-0.100206512640609,0,0,0,0,0,0,0,0.0170125493452508,0,-0.0506300044915666,-0.148817516662247,0.104146631497726,0,0,0,0,0,-0.00523374436927114,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.240200966337011,0.277721108071125,0,0,0,0,0,-0.041975838307925,0,0,0.150044320905967,1.01460014678536,0,0,0,0,0,0,-0.110596552516569,0,0.55387008821703,0,0.314898796075184,0,0,-0.118601248980501,0.0640911274906305,0,0,0,0,0,0,0,0,0,0,0,-0.0814585273755543,-0.0344004698305685,-0.049899058502024,0,0,0,-0.145031134605482,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229364261196027,0,0,0,0,0.093026895578223,0,0,0,0,0,0,0.0865426954355253,0.0922495887852601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108386995964893,0,0,0,-0.00200606215107943,-0.0169672250586774,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0712880442215905,0,0,0,0,0,0,0.0151778650271083,0,0,0,0,0,0,0,0,0.0385028645556641,0,0,0,-0.0166331840804319,0.0866814061377605,0,0,0,0.0950901434767136,0,0,0,0.0730420034494975,0,0,0,0,0,0,0,0.161882998220387,0,0,0,0,0,0,-0.00552921806793392,0.00265867831654789,0,-0.000323842010922114,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.108103034062179,0.0363416838554348,0,0,0,0,0,0,0,0,0,0.021869917741464,0,0,0,0,0.234082435921101,0.0359308546538931,0,0,0,0.127758196415395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202687830231154,0,0.0697470084711903,0.0515110855699623,0,0,0.0106841443824012,0.00130475031049433,0,0,0,0,0,0
X600688.SH,0.168668327350022,0.242389840817547,0,0,0,0,0,0.0312166222683423,0,0,0,0,0,0,0,0,0.158708052757155,0,0,0,0,0,0,0,0,-0.0192326455198125,0,0,-0.115042464528424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735379510381334,0.02018432674093,0,-0.0222250974736015,0,0,0.0218175753765156,0.00493865844282326,0,0,0,0,0,0
X600188.SH,0.0291489050888104,0,0.41826458817652,0,0,0,-0.0823950776996631,0,0,0,0,0,0,0,0,0,0,0.00883507047731522,0.00776813909021161,0,0,0,-0.140243434978106,0,0.012716079930968,0,0,0,0.214347471730444,0.102234171941787,0.111169764168173,1.73472347597681e-18,0,0,0,0,0,0.0931723961295594,0,0,0,0.464770230383698,0,0,0,0.0395096859245929,0,0,0,-0.00995145937868632,-0.00185458456064365,0,0,0,-0.126531247254949,0,0
X601600.SH,0,0,0,0.019235700875719,0,0,0,0.0731240363547765,0.101798487117649,0,0,0,0.192966741666135,0,0,0,0.025047586660537,0,0,0,0,0,0,0,0,0.208616004635319,0,0,0,0,0,0.0168605349372948,0,0,0,0,0,0,0,0,0,0.203631610312229,0,0,0,0.0247618458956905,0,0,0,0,0.00456466988157558,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00350130859238143,0,0,0.183400713069439,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00952747721655882,0,0,0.117950884632008,0.0889177210752263,0.022638469300957,0,0,0,0.00808645103353587,0,0,0,0,0.0550300214972356,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0920108961233357,0,0,-0.000438559751729764,0,0,0,0,0,0,0
