,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X300072.SZ,X002460.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X601992.SH,X000553.SZ,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600426.SH,X601158.SH,X600315.SH,X000408.SZ,X601699.SH,X000830.SZ,X600489.SH,X600808.SH,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X000960.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438448931151793,0.108975522441364,0,0,0.104602873607083,0,0,0,0,0,0,0,0.0628617667287715,0,0,0.250004361721628,0,0,0.232145555954967,0,0,0.0506994873785751,0,0,0,0,0,0.00794121238775329,0.041989642695705,0,0,0.0906360640644833,0.114595857839705,0,0,0,0.204721386780486,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159862347174009,0,0.0539422848048525,0,0.133216929867189,4.33680868994202e-19,0.190510433811936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189491406604473,0,-0.134512884146083,0.0403155384702541,0,0,0,0,0,0.163586723535846,0.169426238747732,0,0,-0.0103265148006857,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0468189309559521,0,0,0,0,0,0,0,0.119177522623453,0,0,0,0,0,0,0,0,0.0947301064222966,0.0828594644052626,0,0,0.0131124650616068,0.382050500994083,0,0,0,0,0,0.0842841904994118,0,-0.0606839547135474,0,0,0,0,0,0,0,0,0,0,0,0,-0.117354096700948,0,0.224015095560721,0,-0.0190538686715956,-0.026827182215536,0,0,0,0,0,0
X600027.SH,0,-0.0123302251590716,0,0,0,-0.0438588625541128,0.252658463428797,0.0111054530426271,0,0,-0.0624424553704335,0,0,0.0462898457156773,0,0,0,0,0.600242166558833,-0.105633530466519,0.0287921428228367,-0.0280411500269843,0,0,0,0.143854970245179,0.0331854413610463,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728836000210792,0,0,0,0,0,0.0608693659944703,0,0,0,0.0192919886902861,0.0152281136712517,0,0,0,0,0,0
X000825.SZ,0,-0.0738455960056511,0,0,0,0,0,0,0.0467242912043502,0,0.0287625910716535,0,0,0,0,0,0,0,0,0.0878332580660342,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583143419425718,0,0,0,0,0.0700159101040122,0.0516650625321485,0,0.387878246997233,0,0,0,0,0,0,0,0.0517673237057263,-0.0538799318440753,0,0,0,0,0,0
X000792.SZ,0,0.146900465604749,0,0,0,0,-0.0789663086892451,0,0,0,0,0,0,0,0,0,0,0.0486262215945817,0,0.226615851837067,0,0.0372448645104581,0,0,0.492458462507109,0.124268026129038,0,0,0,0,-0.048617535952434,0,0,0,0.0322403037768021,0,0,-0.0141740663087081,0.0162743788025338,0,0,0,0,0,0,0,0,0,0,0,-0.0545166545495056,-0.00924744427642603,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.105823370386443,0.0632585203142145,0,0,0,0,0,0,0,0,0,-0.161174698138617,0,0.0198196196056046,0,-0.00208112309086413,0,0,0.0971453051731816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413186439307325,0.121517750993144,0,0,0,0.249568215060019,0,-0.00564036348496318,0.0395415156699047,0,0,0.0136361056154535,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0713837681041804,0,-0.226516876168572,0,0,-0.0202463901805448,0,0,0,0,0,0,0,0,0.0105774150117645,0,0.243796315024156,0,0.0936272028505743,0,0,0,0.22426513258127,0,-0.0959048846791641,0,-0.0490280058484043,0,-0.0191023951569149,0,0,0,0,0,0.0139668841939187,0,0,0,0,0,0,0,0,0.0808093320670659,0,0,0,-0.0096376132238309,-0.00797681950683621,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0987951130100788,0,0,0,0,0,0,0.102088067281518,0,0,0,0,0,0,0.134024390170576,0.184230558076153,0,0,0,0,0,0,0.331142179445692,0,0.0362450468062293,0.00181230667542089,0,0,0,0,0,0,0,-0.0849156236523084,0,0,0,0,0,0,0,0,-0.162155810095974,0.197166092868776,0,0,0.00950989531648353,0,0,0.258535742361799,0,0,0,0
X600426.SH,0,0.115430449089404,0,0,0.0202775333043026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202425809143451,0.0800397786093673,-0.0713491247696227,0,0,0,0,0,0,0,0,0,0,0,0,0.126760729829124,0,0,0,0,-0.130346829754454,0.830768856591589,0,0,0,0,0,0.0334050418021322,0,0,0,0,-0.0375143367444722,0,0,0,-0.0395373298611119,0,0
X601158.SH,0,0,0,0.132290348550938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073836328000722,0,0,0,0,0,0,0.0243549405668048,0.0360532969998633,0,0,0.0201646508306396,0,0,-0.0260371962508385,0.127563878441658,-0.097138366693289,0,0,0,0,0,0,0.0169273364537275,0,0,0,0,0,0.13468326465115,0.0845902863814317,0,0,-0.0118908520304992,-0.00792642581451629,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.200958771318134,0,0,0,0,0,0,0,0,0,0,0.0355966239204519,0,0,0,0,0.239932779267216,0.138618654936437,0,0,0.0707834415422238,0,0,0.177769985014114,0,0,0,0,0.0238288876742913,0,0.0638194435990439,0,-0.450950802277395,0,0,0,0.0420156511755999,0,0.207792131790629,0.109579454842495,-0.00866442560581441,-0.0220045889859146,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.101365117107025,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0710953914317835,0,0.176173456068354,0,0.117922886298691,0,0.0279675417176272,0,0,0.12004297246907,0.0596249285158134,0,0.133541312625359,0,0,0,0.123703768118544,0,0,0,0,0,0,0,0,0.0671413432865391,0,0,0,0.0109162017791695,0,0,0,0,0,0,0
X601699.SH,0,0,0.243736909562096,0,0,0,0,0,0.372019784015083,0,0.167224786682754,0,0,0,0,0.375387715629443,0,-0.11503153283167,0,0,0,0.0717933252272847,0,0,0,0,0,0,0,0,0.0931227580728833,0,0,-0.0564801645233805,-0.153917466436153,-0.115573634185103,0,0,0,0,0.134860540259525,0,0,0,0,0,-0.0780233197827294,0,0,0,0,-0.0279462242383455,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.148199965354583,0,0,0,0.0169103758165496,0,0,0,0,0,0,0,0,0,0,0.187613850642157,0,0,0,0,0.182445970360617,0,0,0,0.0775336731496478,0,0.578433102851435,0,0,0,0,0.513699042596395,0,0.103094694307313,0,0.0397915990127454,0,0,0,0,0,0,0.161231083564847,0,0.059783777149606,0,0.0282673076437402,0,0,0,0,0,0,0
X600489.SH,0,0.019279635655761,0,-0.0036051209013858,0,0,0,0,-0.062814809303445,0,0,0,0,0,0,0,0,0.74847076613711,0,0,-0.0131424447531199,0,0,0,0,0.0458061645185519,0,0,0.0113487064463747,0,0,0,0,0,0.0394230671455133,0,0,0,0,0,0.00155387791210656,0,0,0,0.0405026914053955,0,0.00643823849498608,0,0.00589930944345284,0,0,-0.00954094037648187,0,0,0,0,0,0
X600808.SH,0,0,0,0.0787424169499412,0,0,0,0.101758236853464,0.0102491031700764,0,0,0,0,0,0,0,0,0,0,0.0810260965433002,0,0,0.660047142800185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261368942343346,0,0,0,-0.0030928463457029,-0.00786521302310345,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0285248393220761,0,0,0,0,0,0,0,0,0,0,0,-0.0540719394249755,0,0.061770953330762,0,0,0,0,0.093557992276046,0,0,0,0,0.030050429957358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465941210098831,0.1164266265554,0.129511481904097,0,0.0170307849851334,0.0134642367460264,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122765234645595,0,0,0,0.160068194989607,0,0,-0.0592396212137915,0,0,0,0,0,0.168706816376068,0,0,0,0,-0.053004424367956,0,0.0919616343548647,0.0421393129802228,0.147427722499976,0,0,0,0,0.0912331911141094,0.144062255712859,-0.077182591192713,0,-0.03304294351638,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198830936465753,0,-0.0131114054841279,0,0,0,0,0,0,0.0448072424038474,0,0,0,0,0,-0.0134222450881301,0,0.118800052080062,0,0,0,0,0,0,0.0148218654321456,0.0588473355601141,0,0,0,0,0,0,0.0755788650580075,0,0,-0.0146179962024722,0.00298589137127842,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.198807154067116,0.320141852613226,0,0,0,0,0,0,0,0,0,0,0.151047568873398,0.162042126642449,0,0,0,0,0,0,0,0,0,0,0,0,0.161592522605419,0,-0.00288168379580716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251634477371406,0,0
X000960.SZ,0,0,0,0,0.0741296508854619,0,0,0,0,0,0.0280051116894087,0,0,0,0,0,0,0,0,0.0155245141554171,0,0.0889795138627313,0.39539799841414,0,0.175341696800265,0,0,0,0.0780566153815811,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.192290877254868,0,0,0,0,0,0,0,0,0,0,0,0.0369861792427552,0.0157139817995064,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0123500172286609,0,0,0,0,-0.0634926014589994,0,0,0,0,0,0,0.244370443948479,0.203267656983296,-0.0667663813469625,0,0,0,0.259577048694195,0,0,0,0.100960719214538,0,0,0,0,0,0.219538801922182,0,0,0,0,-0.0337734613215515,0.0394283782071753,0.0943263990282129,-0.242691892531188,0,0,0,0,0,0,0,-0.0388685697774094,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0607068755860472,0,0,0,0,-0.0326858674095442,0,0,0,0,0,0,-0.11140863552911,0,-0.13744615253514,0,0.128953053572851,0,-0.00255261092074085,0,-0.181945440067828,0,0,0,0,0,0,0,0,0,0,0,0.00274364967555128,0,0,0,0,0,0,-0.141474344451012,0,0,0,0,0,-0.0796942732083477,-0.0891397526973686,0,0,0,0,0,0
Slope,0,0.552704887063268,0,0,-0.306359466660687,-1.69419189887687,-0.258660298503745,0,0,0,0,0,0,0,0,-0.153463156212076,0,0,-0.497906502540918,0,0,0.748872321228997,0,0,0,0,0,0,-0.390176889288017,0,0,0,0,-1.29536861825391,0,0,0,0,0,0,0.524084339838965,0,0,0,0,0,0,0,-0.191982243525045,0,0,-0.792254190978603,0,0,0,-2.67483659257564,0,0
TED,0,0.771398660855857,0,0,0,-0.583906698356676,-0.577622387818666,0,0,0,0,-0.300822326177162,0,0,0,0,0,0,-0.123480903584809,-0.227720693208242,0,0,0,0,0,0,1.19993960218761,0,0,0,0,0,0,-0.501813742239128,0.568036946837282,0,0,-0.382623461089795,0,0,0,0,0,0,0,0,0,0,0,-0.969417331757751,-0.315161245051521,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0444368501577021,0,0,0,0,0,0,0,0,0,-0.0189243035136788,0.0192983153704185,0,0,0,-0.0191675392338583,0.0576793743850047,0,-0.0935030266693798,-0.0442280450547904,0,4.33680868994202e-19,0,0,0,-0.0269376030496098,0,-0.0379345251105654,0,0,0,0.00213481830297589,0,0,0,0,0,0,-0.0380611751926106,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.120307838380805,0,0,0,-0.00315171372204458,0,0,0,0,0,0,0,0,0.0166745729139174,0,0,0,0,0,-0.0180549975465357,0,0,0,0,0.114198823165675,0,0,0,0,-0.0796525494611841,0.199824056488639,0,0,0,0,0,-0.101355879774255,0,0,0,0,0,0,-0.0297302032686341,-4.62501186901379e-05,0,0.0302235397150803,-0.0327379998517235,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000345368358231112,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.000223629579474407,0.00262348686747463,0,0.0027134034676279,0,0,0,0,0,3.4326644661767e-05,0,0,0,0,0,0,0,0,0,0,0.00300615559959506,-0.00078263131733948,0,0,0,-0.0214295574836481,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0295197459740339,0,0,0,0,0,0.0253522716942305,0,0,0,0,0,0,0,0,0,0,0.0635311518110665,0,-0.0196177110036467,0,0,0,0,0,0,0,0,0,0,0,0.0379794201395704,0,0,-0.0138142889052858,0,0,0,0,0,0,0,0,0,-0.0334678785399152,0,-0.0233247726705386,-0.058726623296153,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00268271107075335,0,0.00639601891958931,0,0,0,0,0,0,0,0,0,0,0,0.00200304704514827,-0.00719780346982312,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131988051716278,-0.00529742664158804,0,0.00314528627089333,0,0,0,0,0,0,0,0,-0.0171700889514619,0,0,0,0.0136050213023006,0.00394844558650471,0,0,0,-0.0502520748155139,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0117939838784008,0,0,0,0,0,0,0,0,0,0,0,-0.00192688459304841,0,-0.00806425413508178,0,0,-0.00940201361069338,0,0,0,0,0,0,0.0253431119959634,0,0,0,0,0,0.00361396798672853,0,0.00303764039877452,0.00505325287950601,-0.00422395550512103,0,0,0,0,0,0,-0.00185478403892605,0,-0.00506466753002373,0,0.00719703614675465,0.00904953304998193,0,-0.0113411275115378,0,-0.132154475393155,0,0
