,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600176.SH,X000786.SZ,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600426.SH,X600795.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000301.SZ,X000932.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600219.SH,X600529.SH,X000027.SZ,X600315.SH,X300037.SZ,X002075.SZ,X600486.SH,X002409.SZ,X000723.SZ,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.01657950335846,0,0.0482936923344877,0,0,0,0,0.0753499845673079,0,0,0,0,0,0,0,0,0.0700930195045909,0,0,0,0,0,0,0,0,0.0507239731758003,0.129139902534475,-0.0390197772758289,0.029194568059752,0,0,0,0,0,0.00753685155492833,0,0,0,0,0,-0.0165211504177222,0.00647291744118265,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147964136005259,0,0,0,0,0,0,0,0.0276337678279094,0,0,0,0,0,0,0.0189476372623814,0,0,0,0,0,0.0138390623265381,0,0.0742586274900345,0.0102511879572604,-0.0371103367242994,0.0787762770519791,0,0,-4.33680868994202e-19,0,0,0.00319573328378483,0,0,0,0,0,-0.0379692301781809,0.0145020690566349,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0409678548900624,0.00755428837452778,0,0,0,0,0,0,0,0,0,0,0,0.333735922465886,0.160075955837898,0,-0.00942783303634531,0,0,0,-0.0192266626138226,0,0,0,0,0,0,-0.0325704129498226,0,0.00574899238327515,-0.0158961768748911,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023802625910778,0.00855298673851154,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798502237609565,0,0,0,0,0,0,0,0,0,0.0428476693072524,0.0637425311914015,0,0,0,0.0832465348801695,0,0,0,0,0,0.0511926615606909,0,0,0,0,0,0,0,0.0086005550816154,0,0,0,0.0738429401050677,0,0,0,0,-0.0507982175941781,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.387454354345103,0,0,0,0,0.0698773438358783,0,0,-0.0456525665114983,0,0,0,-0.085046356735505,0,0,0.0849918003904744,0,0,0,0,0.445240145295413,0,0,0,0,0,0,0,0,0.226039499414636,0,0,0,0,0,0.0193218043225742,0.0756911368392383,0,0,-0.199259439316157,0,0,0,0,0,0,0,-0.0391238772476555,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0688530313922631,0,0,0,0.0358019441920111,0,0,0,0,0,0,0,0,0.462154449880684,0,0,0,0.0109092738327725,0.0285824592554299,0,0,0.0434468664932585,0,0,0,0,0,0,0.0150758878451605,0,0.0513304285595295,0,0,0.0100847422519751,0,0,0,0,0,0.252951142595332,0,0,0,0,0,-0.0218439268907786,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0909079655239803,0,0.010146502617531,0,0.00586762435642267,0,0,0,0,0.0202642078198958,-3.46944695195361e-18,0,0.0423657463397663,0,0,0,0,0,0,0,0,0,0,0,0.0428856917258912,0,0,0,0.0149827137172585,0,0,0,0,0,0,0.0823836514931478,0.126402975489151,0,0,0.151831093542422,0,0,-0.0264372615420501,0.00190377654494492,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0214358219944969,0,0.0654701796781184,0,0,0,0,0,0,0.0702700808087581,0,0,0,0,0.0519416396456316,0,0,0,0,0,0,0,0,0,0.139738881172504,0,0,0,0,0,0.321591893858982,-0.0691884755603861,0,0.098376493598013,0,0.0856132080661871,0,0,0,0,0.0266638197749789,-0.0573660541930458,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0677822437395877,0.140837430775328,0,0,0,0.0670694630239428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23789011877657,-0.122579435816101,0,0,0,0.0719360827439477,0.0256872847901195,0,0,0.0835473782131754,-0.000739474442860836,0,0,0,0,0,0.109223990923469,0,0,0,0,0.144558510256595,0,0,0,0,0,-0.0312957730695617,0.0375358864998491,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271190599343986,0,0,0,0,0,0,0,0,0,0.195055047093727,0,0,0,0,0.843313807581566,0,0,-0.129696990540663,0,0,0,-0.171476288945625,0,0,0,0,-0.0626072412967782,0.0925290477837407,0,0,0,0,0,0,0,0,0.0063786781984601,0.0177273366109091,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.141057638456721,0,0,0,0,0,0,0,0,0,0.00140887027806357,0,0,0,0,0,0.103881204092927,0,0,0,0,0,0,0,0.0642244696984604,0,0,0,0,0,0,0,0.00735212747200572,0,0,0,0,0.193388732292705,3.46944695195361e-18,0,0.0296232928368157,0,0,0,0,0,0,0,0.0230655128801541,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.141224700678181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974163177021103,0,0,0,0,0,0,0,0,0,-0.129499644294425,-0.0450730973911662,0.478915354421364,0.0969029974844187,0.0486068206138708,0,0,0,0.0628322932806553,0.192071981892898,0,0,0.168959504355039,0,0,0,0,0,0,-0.0548594183153873,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0786622554495606,0.00452928500019963,0,0.0650001938695031,0,0,0,0,0,0,0,0.0922048582363725,0,0.277201454345905,0,0,0.0202856906189777,0,-0.0525338093993884,0,0,0,0,0,0,0,0,0,0,0.0638652155597856,0,-0.104474232491361,-0.00955120091638986,0,0,0,0.17191948580654,0,0,0,0,0.00310055252966608,-0.0132817833737248,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0896890818812236,0,0,0,0.0140335618645679,0.156259046709707,0,0,0,0.35199438371701,0.0325075274299368,0,0,0,-0.0503657586612773,8.67361737988404e-19,0,0,0.0684016934664141,0.276735253660491,0,0,0,0,0,0,0.129577871772557,0,0,0,0,0.152648565679037,0,0,-0.068257353986125,0,0.107611343004428,0,0,0,0,0.00853855992226939,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.181076919632441,0.0945602307032108,0,0,0.261208305693114,0,0,0,-0.209662662109806,0,0.22944514881997,0,0,0,0,0,0.341899581030129,0,0,0.165537708602601,0,0,0,0,0,0.0112432029574423,0,0,0,0.0440079229395193,0,0,-0.183339175786804,0,0,0,0,0,0,0,0,0,0.00535988285732902,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173114751296481,0.029165217926623,0,0,0,0,0,0,0,0,0,0.0572098492052332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409023592418822,0,0,0,0.0309505060525812,0,0.181214152397024,0,0,0,0,0,0,-0.0136446134853282,0.0211461091331775,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0335611568984085,0,0,0,0.0996765205224304,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.286627173871961,0,0.0257871274459888,0,0.0595388151555336,0,0,0,0,0,0,0,0.0195388428291324,0,0.00351954271841639,0,0.000843544638439455,0,0,0,0,0.0105110752859549,0,0,0,0,0,0,0,0,-0.0275160476904479,0.0210536774686999,0,0,0,0,0,0
