,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600688.SH,X600188.SH,X601600.SH,X300072.SZ,X600795.SH,X600157.SH,X601991.SH,X601992.SH,X600027.SH,X600111.SH,X600660.SH,X600886.SH,X600489.SH,X600309.SH,X000723.SZ,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X601158.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X000983.SZ,X600583.SH,X000883.SZ,X000630.SZ,X600549.SH,X600352.SH,X000012.SZ,X000937.SZ,X002092.SZ,X000539.SZ,X601699.SH,X600176.SH,X000060.SZ,X000027.SZ,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0102391410633327,0,0.0635471400991196,0,0,0,0.0115368675807762,0,0,0,0,0,0,0.00982515653992021,0,0,0.0580742160333546,0,0.043295929064012,0.0117558916135556,0,0,0.00335127343931802,0,0,0,0.0345427310086583,0,0,0.152819073516575,0,0,0.0106217622699622,0,0,0,0.020706179862684,0,0,0,0,0,-0.00562921315522966,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0196892805259886,0,0,0,0,0.0326902104287933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869913620904875,1.0842021724855e-19,0,0,0,0,0.0505991959675685,0.220651610725982,0,0,-0.0380616674949074,0,0,0,0.0770366916488286,0,0,0,0,0,0.0226864444851027,0,-0.0135771791313781,-0.014071197056593,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.200160203053247,0,0.0559086878225165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430434776616563,-0.0701564929570213,0,0,0,0,-0.0118760897067579,-0.04163182572115,0,0,0,0,0,0,0,0,0,0.0190643895093406,0.102212783209014,0,0,0,0,0,0,0.0851014888830776,0,0,-0.0731613593820293,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0418115722471051,-0.0267832922539911,0,0,0,0,0.0805099171654089,0,0,0,0,0,0,0,0.0730279253668986,0,-0.0502909551578074,0,0.0901124160387995,0,0,0,0,-0.0367533019754068,0,0,0,0,0.0658616830635552,0,0,0,0,0,0,0,0.0506097826906054,0,0,0,0,0,0.00395812335371631,0,-0.0236212762147838,0.0247178967031054,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.571534780601957,0,0,0.036808443420392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118780176066519,0,0,0,-0.00267470042943208,0,0.031238314017031,0,0,0,0.000195074672321529,-0.0831632335894508,0,0,0,0,0,0,0.058657916341098,0,0,0.159695617803716,0,0,0,3.46944695195361e-18,0,0.0701053295154316,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.048650996384004,0,0,0,0,0,0,0,0,0,0.201046047151315,0,0.00372745412854884,0.0200828589883952,0,0.0213582355401226,0.000849623329576674,0,0,0.0318912350725397,0,0,0,0,0,0,0,0.121917630651448,0.0583892006155602,0,0,0,0.00465761407573454,0,0.0638784641577018,0,0.13517382655514,0,0.0279899632134361,0,-0.0164864156360588,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.10282475734516,0,0,0,0,0.0638027056617443,0,0,0,0.00607304527577269,0,0,0.163953548519249,0,0,0.207466759342033,0,0,0,0,0,0.0512501724449195,0,-0.0608861012053733,0,0,0,0,0,0,0,0,0,0,0,-0.0989128267930124,0,0.241322097415266,0.000811802504210337,0,0,0.0647260563811512,0,0.0431569641852925,0.026314680878599,0,0,0,0,0,0
X601898.SH,0,0,0.179214629617102,0,0,0,0,0,0,0,0,0.319981129276472,0,0,0,0.144829713436898,0,0,0,0,0.0352919826984137,0,0,0,0,0,0,0,0,0,0.0372861984254475,0,0,0,0,0.129469654910665,0,0,0,-0.120866373064003,0.12352039517044,0,0.103598625451797,0,0,0,0.051051224687018,0,0,0.0271115144487836,0,0,-0.0571554283236245,0,0,0,0,0,0
X600547.SH,0,0,-0.0392040733296931,0,-0.0056954667589568,0,-0.0760781907787369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928683942219132,0,0,0,0,0,0,0.0273193544509192,0,0,0,0,0,0,0,0,0,-0.0436644285507162,0,0.0915216226077175,-0.000454097925121197,0.0877756257172832,0,0,0,0,0,0.0828906621441304,0,-0.0622788532973148,0.0254124727340174,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0425804201748002,0,0,0,0,0.0770152730690074,-0.030094928612878,0,0,0,0.0389890157752976,0,0,0,0,0,0,0.0734935510123131,0,0,0,0,0,0.0698363945496058,0,0,0,0,0,0,0,0.562150238578748,0.0101315111884206,0,0,0.308010020104003,0.0768337593482833,0,0,-0.045728121187946,0.0503122277059805,0,0,0,0.0167587347669051,0,0,0,0,0,0,0
