,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600547.SH,X000301.SZ,X002271.SZ,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X000629.SZ,X000408.SZ,X000786.SZ,X600160.SH,X000723.SZ,X600219.SH,X002080.SZ,X000807.SZ,X600348.SH,X600096.SH,X000933.SZ,X600489.SH,X600995.SH,X600378.SH,X600688.SH,X600157.SH,X600985.SH,X000831.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0.0501516336350058,0,0.0385286700093622,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605670063562872,-0.014171217441391,0,0.00696235801180427,0,0,0,0,0,0.0186033472897628,0,0,0.217577951186062,0.41626652592557,0,0,0,0,0,0,0,0,0.0149371852824232,0,0.168579796602689,0,-0.0149286891566994,0,0,0,0,-0.0474437910376485,0,0,-0.0234412294461395,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.088688404623231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125913235569421,0,0,0,0,0,0,0,0.281066967778152,0.334636625350309,0,0.119209307600019,0,0.00584890085734636,0,0,0.305889539474066,0,0,0.134151355717439,0,0,0,-0.252845222157684,0,0,0,0,0,-0.0481929854033841,0,0,0,-0.0187397888608102,0.0212205294955372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.205697631138146,0,0,0,0,0,0,0,0,-0.0164383776763297,0,0,0,0.155588560242904,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0624761976931033,0,0,-0.0242507382074741,0.120748093181607,0,0,0,0,0,0.172694690711033,0,0,0,0,0,0,0,0,0,0.057726262781774,0,0,-0.00621987805499526,0.0808475485452648,0,0,0,0,0,0
X600660.SH,0,0,0,0.0829302320325406,0,0,0.094833848413561,0,0,0,0,0,0,0,0,0,-0.0491961940848197,0.0416114923580654,0,0,0,0,0,0.0136719412256955,0,0,0,-8.67361737988404e-19,0,0,0,-0.0366529159040178,0,0,0,0,2.16840434497101e-19,0.018187885321066,0.137787957563968,0,0,0,0,0.159179969832503,0,0,0,0,0.0867818533631049,0,0,-0.0118007374752351,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113938399723822,0,0,0,0.0377539696932455,0,-0.0845146555118862,0,0,0,0,0,0.0375328834881413,0.00711562448109912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3219020002299,0,0.150718773381111,0,0,0.0124096296033151,0.0587748229119678,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.109526866512751,0.0156685401301824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429444923052345,0,0,0,0,0,0.15134567485896,1.73472347597681e-18,0,0,0,0,0,0.0134724094050729,0,0,0.0566770019026268,-0.0168839192313281,0,0,0,-0.0905419791077826,0,0,0,0,0,0
X600547.SH,-3.46944695195361e-18,0,0,0,0,-0.0172234749345982,0,0,0,0,0,0.0720311321413473,0,0,0.0214619920541587,0,0,0,-0.0177506309103606,0,0,0,0,-0.121809508923232,0.0693527490666398,0,0,0,0,0,0,0,0.0215473752131057,0,0,0,0,0,0,0,0.0203664647789023,0,0.678088951224484,0,0,0,0,0,0.0257635476535889,0,0,0.00350631991680767,-0.0543206336873422,0,0,0,0,0,0
X000301.SZ,0,0,0,0.21359682089989,0,0,0,0,0,0,0,0,0,0,0,0.106438857511896,0,0,-0.276244348832378,0,-0.723170441563711,0,-0.533565530612444,0.0511907977202401,0,0,0.127777235779944,0.14630824024397,0,0,0.0658973686104787,0.284138431919365,0,0,0,0,0,0,0,0,0,0.0994853453676506,0,0,0,0,0,0.0975838566541976,0,0,0,-0.0637435920975057,0.101585013786789,0,0.161448734479677,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863176422141982,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.045816817308463,0,0.500168513781076,0,0,0,0,0.00419199352842422,0,0,0,0,0.131550584954022,-0.0807174160707608,-0.101648469778055,0,0,0,0,0,-0.0243248894696791,0.0359849521646575,0,0,0,0,0,0
X601600.SH,0.0645329268356672,0,0,0,0,0,0,0,0,0.285245233973532,0,0.0658284544600744,0,0,0,0,0,-0.00458566584136656,0,0,0,0.0433083145088856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332185485864677,0,0.161117589990516,0,0,0,0.163932012061613,0,0,0,0,0,0,0,0,0,-0.0361932639037406,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.00569745354838332,0,0,0,0,0,0.110158442589491,0,0,0,0,0,0,-0.0172018069405309,2.16840434497101e-19,0,0,0,0,0,0,0.0658162195873324,0,0,0,0,0,0,0,-0.106116579217722,0,0.0317123407659105,0,0,0.0775481755816124,0,0,0,0,0,0,0,0.0782782663650604,0.0441945712639372,0,0,-0.0334322839272541,0.00783816681712135,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.255110496807871,0,0,0.22412828944425,0,0,0,0,0,0,0,0.080816930792253,0,0.122159838316364,0,0,0,0,0,0,0,0.00501331708022064,0,0,0,0,0,0.0933186866049405,0,0,0,0.162249596390045,0,-0.107281184551009,0,0,0.0463759882310397,0,0,0,0,0.000616849262291802,0.0586136893130565,0,0,-0.0043279878412588,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0651968051345843,0,0,0,0,0,0.408950656081388,0,0,0,0,0,-0.050428757359396,0.091767449182584,0,0,0,0,0,0,0,0,0.119125263244512,0,-0.204682349710549,0,0,0,0,0.065400081471001,0,0,-0.0308113082875444,0,0,-0.0660141990143491,0,0,0,0.197601480940637,0,0,0,-0.152219392305801,0,0,-0.0218794874748205,0.144458737061515,0,0,0,0,0,0
X600426.SH,0,0.00367301767206053,0,0.269705437472134,0.100530913949324,0,0,0,0.0811033537303101,0,0,0,0.0581147969298027,0,0,0,0,0,0,0,0,0,0,0,0,0.0414186362172783,0,0.0107361261474906,0,0,0,0,0.0798132270988178,0.158787136032072,0,0,0,0,0,0,0.002914357224694,0,0,0,0,0,0,0.0567391318927897,0,0,0,0.0115294970930925,0,0,0,0,0,0,0
X600362.SH,0.00615275394818112,0,0,0,0,0,0,0,0,0,0.105877774625952,0,0,0,0.0529208688123125,0,0.1130887281399,0,2.16840434497101e-19,0.103398313096466,0,0,0,0,0,0,0,0,0,0.00105762856840868,0,0.0331315046057763,0,0,0,0,0,0,0.175880826983278,0,0,0,0.27484658448325,0,0,0,0,0,0,0,0,0.00508304819954872,0,0,0,0,0,0,0
X600176.SH,0,0.233341319954222,0,0,0,0,0.501527035889244,0,0.0347542832473969,0,0,0,0,0,0,-0.234890623874182,0,0,-0.0249654476893458,0,0,0.276940442585949,0,0,0,0,0.0300773658830931,0,0,0.0646568640680796,0,0,0.0881582259817175,0,0,0,0,0.274807296954231,0,-0.0224312578994446,0,0,-0.00024402720316052,0.152100659727781,-0.192404410354589,0,0,0,0,0,0,0,0.0165151778370164,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.457182651648109,-0.246524467611517,0,0,0,0,0,-0.0212606105425139,0,0.154165909579077,0,0.0552130764876011,0,0,0,0,0.32968694353144,0.16683120365791,0,0,0.0819450579790087,0,0,-0.0282395053312711,0,0,0.171902043511747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073770506128335,0,0,0,0,0,0,0
X601991.SH,0.0138326746266588,0,0,0,0.30131120160825,-0.440871366649901,0,0,0,0,0,0.395343663726532,0,0,0.0704472051707249,0,0,0,0,0,0,0,0.573244151537128,0,0,0,0.0584854226853566,0,-0.141645040699425,0,0,0,0,0.0986388575510398,-0.0271852618840021,0,0,0.324440194740049,0,0,0,0.0679413272380911,0,0,0,0,0,0,0,0,0.151673857739982,0.0231961461344357,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.196978545267733,0,0,0,-0.229057976072688,0,0.235290477157598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126367721398617,0,0,0,0.253286556257768,0.133428374358699,0,0,0,0,0,0,0,0.00878132646322888,0,0.0145780606953252,0,0,0,0,0,0,-0.0366185975976821,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0189906496018269,0,0.417940088165716,0,0.210569802075884,0,0,0.170053501572905,0,0,0,0.109522047630373,0,-0.171979149305215,0,0,0,0,-0.0233842434392569,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0115924442574791,0,0,0,-0.176624292290511,0,0,0,0,0,0,-0.0138554423997444,0,0,0,0,0.0217850248163655,0,0,-0.0494613702273374,-0.008971501191823,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.20330409461673,0,0,0.0106818696195405,0,0,0.275088563886104,-0.144191299484528,0,0,0,0.0672544867621813,0,0.0580060238386216,0,0,0,0,0,0.104685684700682,0,0,-0.00429532788713341,0,0.0286231775745564,0.101023337671917,0,0,0,0,0,0,0,0,0,0.0882778529777297,0,0.127291879754694,0,0,0,0,0,0.228202603861251,-0.146865200969324,0,0,-0.018214104148521,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.282017471397951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718472378222284,0,0.107806629716656,0,0,0,0,0.0124522172629252,0,0.696367947787332,0,0,0,0.356691213995488,0,0,0,0,0,0,0,0,0,-0.0446520512113881,0,0.00012292842683851,-0.032530460551079,0,0,0,0,0,0
X000408.SZ,0,0,0,0,8.67361737988404e-19,0,0,0.472281055022506,0.345491835736905,0,-0.100353869051825,0,0,0,0,0,0,-0.0281126276240869,0,0,0,0,0,0.0424386669530213,0,0.0382975834655043,0.0173055045251819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130044389440341,0,-0.0245074235746275,0,0,0,0,0,0,0,-0.0120787979877011,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.017174882995716,0,0.442228757220499,0,0,0,0,0,0,0,0,0,0,0,0.387314401827183,0,0,0,0,0.0408490987976467,0,0.172353878961002,0.0180414501062221,0.0592210537157453,0,0,0.143227098679346,0,0,0,0,0.200283670812507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597363965298477,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.18699373998538,-0.118743522672878,0,0,-0.0635138749014784,0,0,0,0,-0.119713495315136,0,0,0,-0.13031912594053,0,0,0,0,0,0,0,0,0,0,0,0,0.0335406999861461,0,0,0,0,0,0.205745774710786,0,0.18113510131768,0,0,0,0.0548643674088924,6.93889390390723e-18,0,0,0,0,0,0,0.00234318333740721,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0974178054526867,0,0,0.0450145415311171,0,0,0,0.250455088992377,0,0,0,0,0,-0.032669697116069,0,0,0.179936139737653,0,0,0,0,0,0,0.0108507462930729,0,0,0.151335440603499,0,0,0,0,0,0,0.0196240389381804,0,-0.067748042879281,0.0523705527857513,0,0,0.0309107193319407,0,0,0,0.0592190467505719,0,0.131381401344432,0.00212473437376992,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118287489925702,0,-0.11941023358368,0,0.150334184419479,0,0,0,0,0.247324325500061,0,0,0,0,0,0,0.0931237239870665,0.104564514401772,0,0,0,0,0,0.204491912450927,-0.0451520961248478,0,0.144017151724738,0,0,0,0,0,0,0.0876065558313661,0,0,0.00172818480264666,-0.0324808317148359,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.135983393642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249276120631178,0.0499911230238245,0.089406133296474,-0.242951299184229,0,0,0.146912853353722,0,0,0,0.00143782557172417,0,0,0,0,0,0,0,0.121878691676951,0,0,0,0.327563457221705,0.0708759742865767,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319079196960138,0,0,0,0.0420028696677024,0,0.274767560218303,0,0,0,0,0,0,0,0,0,0,0,0.0430426790665487,0,0,0,0.217654225167694,0.0308198952872562,0,0,0.0108485459743699,0,0,0,0,0,0,0,0,0,0.089908761177521,0,-0.035598950999997,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,-1.38777878078145e-17,0.309877448260784,0,0,0,0,0.457365371282264,0.310869408529753,0,0,0,-0.0778543128225133,0,0,0,0,0,0,0,0,0,0,0.00413605194127747,0,0.017351886695146,0,0.0799162248022649,0,0,0,0,0,0,0,0,0,0.203737882675218,0,0,0.377814207255523,0,0,0,0,0,0,0,0.00406032142935606,0.0355483999965626,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.385639471573283,0.0187318469799276,0.183313360726193,0,0,0,0,0,0,0,0.158091799955593,0,0,0.000971741472848983,0,0,0,0,0.0248555554354678,0,0,0,0,0.0630585274058912,0,0.23914018529094,0,0,0,0,0,0,0,0,0.0186498815293265,0,0.139446771793648,0,0,0,0,0,0,0,0,0,0,0.0634310247766029,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.513354372429206,0,0,-0.209503351173687,0,0,0,0,0,0,0,0,0,0.165038214195528,0,0,0,0,0,0,0,0,0,-0.151641663328141,0.0248526646493079,0,0.12373399857142,0.0502110618100741,0,0,0,0,0.498369153035837,0,0.250973230677467,0,0,0,0,0.226615517751997,0,0,0,0,0,0,0,-0.011546144586379,-0.0160070263022535,0,0,0,0,0,0
X600489.SH,0.154482787313073,0,0,0.0395655380689743,0,0,0,0,0,0,0,0,0,0,0,0,0.213993355783231,0,-0.0119348404970523,0.0247262058635111,0,0,0,0.0293209609461332,0.281249395974392,0,0,0,0.0124440402624421,0.0212480998341836,0,0,0,0,0,0,0,0,0,0,0.00746404706690511,0,0,0,0,0,0,0,0,0,0,-0.00885947658346224,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913023270442775,0.451624073630604,0,0,-0.152526066135322,0.200165700857468,0.0874303575276471,0,0,0,0,0,0,0,0.357717356645902,0,0,-0.0659752445115232,0,0,-0.186944658360455,0,0.289472629969541,0,0,0.106568245842911,0,-8.67361737988404e-19,0,0,0,0,0.287578870648526,0,0,0,0,0,3.46944695195361e-18,-0.0338374644681276,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.133268807709195,0,0,0,0,0,0,0,0,0,0.136203755313384,0,0.113280162928363,-0.0711335275305856,0,0,0,0,0,0,0,0,0,0,0,-0.316393765720887,0,0,0,0.129420359763171,0,0,0,0,0.0276972960447055,0,0.0101869004664523,0,0.0561661818622801,0,0,0,0,0,0.199834938559927,0,0.0358320992534718,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0656056015544976,0,0.131325010263697,0,0.0726782537363029,0,0,0,0,0,0,0,0.111577697703662,0,0,0,-0.226377193415099,0,0,0,0.0772817131937734,0.0271404514796819,0.148646010277517,0,0,0,0,-0.0777728917520964,0.245751676835242,0.0172500305398303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110407070363137,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0186736879054704,0,0,0,0,0.0166504157114019,0,0,0,0,0,0,0.227795850074229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135594839764554,0,0.0217893008777286,0,0,0,0,0.00443765800979739,0,0.030320354835918,0,-0.0199494613156758,0,0,0,-0.0283132654171661,0.00832616409484251,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.109541582120703,0,0,0,0,0,0,2.16840434497101e-19,0,0.0766899822887106,0,0,0,0.360568985426279,0,0,0,0,0.0612138814531676,0.0106439915672773,0,0,0.0876909208154071,0,0,0,0,0,0,0.0175177875340284,0,0.155574778462779,0,0,0,0,0,0,0,0,0,0,0,-0.0117976909981841,0,0,0,0,0,0,0
X000831.SZ,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,1.06108210174987,0,0.535887001058127,0,-0.083188513537398,0,0,0,0,0,0,-0.175969482640099,0,0,0,0,0,0,0,0,-0.00736689187285288,-0.0465242529260961,-0.00326146019068784,0,0,0,0.0392734902494023,0,0,0,0,0,0,0,0,0,0,0,0,0.0656169664599042,-0.0156804914441158,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0940957155910342,0.0655711780745963,0,0,0,0,0,0,0,0,0,0,0.0928064198594109,0,0,0,0,0,0,0,0,0,0.00844440039814217,0,0.0229909553088905,0,0,0,0,0.0731021124474415,0,0.0308752425517288,0,0.230970638763642,0.0172255178057684,0,0,0,0,0,0,0.0353049656688157,0,0.0240308588281489,-0.0155297184417252,-0.0265147849833042,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0103972270447077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140353164446726,-0.0430091467322105,-0.0848877834081401,0,0,0,0,0,0,0,0,0,0,-0.026353247005991,0.132685674780751,0,0,0,0,0,-0.029073427377932,0.026537358083046,0,0,0.0397069234083571,-0.288758938809522,0.0102681732013134,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.149902326963006,-2.50217508114784,0,0,0,0,0,-1.41486527968737,1.17451945164173,0,0,0,0,-2.52351349638637,0,0,0,0,0,0,0,-0.0377765965273228,0,0,0,0,0,-0.886353725035445,0,2.62713135911466,0,0,0,0.539212158915014,0.286342491124112,0,0,0,1.1260030965593,-2.06719280084739,0,0,0.122039628572688,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.021132798725137,0,0,0,0.233274038183538,0,0,0,0,0,0.0873885777501956,0,0,0,0,-0.165407726454447,0.363545406941155,0,0,0,0,-0.129189933761023,0,0,0,0,0,0,0,0,0,0,0.265359670071158,0,0,0,0.0299561286712105,0,0,-0.00194286384089665,-0.143439552935917,0,0,-1.21029432079536,0.213979632703106,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0565209583036363,0,0,0,0,0,-0.245539569748927,0,0,0,0,0,0,0,0,0,0,-0.0233942085786769,0,0,0,0,0,0,0,0,-0.0195700483213956,0,0.100830715081463,0,0,0,0,0,0,0,0.206970583323065,0.0697367691672312,0,0,0,0,-0.0187239280828946,0,0,0,0,0,0,0,0.00238885553063017,-0.0185186599786452,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.147621305245696,0,0,0.0147967256739275,0,0,0,0,0,0,0,0.0320731335870707,0.0699609564274136,0.0134130106319358,0,0,0.0184002600679492,0,-0.0366891066266143,0,0,-0.0226580338550895,0.043365815411491,0,0,0,0,0.0106129128512137,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142404463631906,0,0,0,0,0,0,0
MKvol,0,0,0,-0.000296049508394478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000328733928352186,0,0,0,0,0,0,0,0,0,0.000576702205532298,0,0,-0.000746285715489912,-0.000708306966135824,0,0,0.00282635089134877,0,0,0,0.000811864237309241,0,1.35525271560688e-20,-0.000196488906595169,0.000639457088643547,0,0,0,0,0,0,0,-0.00343720163942172,0.00148082214584855,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0179169802683203,0,0.0168107749147099,0,0,0,0.00509952313397208,0,0,0,0,0,0,4.33680868994202e-19,0,0.0257482151425073,0,-0.0395847394336176,0,0,0,0,0.0182706359313567,0,0,0,0,0,0,-0.0133481132481323,0,0,0,0,0,0,0.00400568877277028,0,0,0,0,0,0,0,0.00456465645658387,0,-0.0107384121799163,0.0261393663083581,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288342074279242,0.00332972343488758,0,0,0,0,0,0,0,0,0,-0.000457947387538793,-0.016315314297769,0.000820095007004756,0,0,0,0,0,0,0.0100866821651723,0,0,0,0,0,0,0,0,0,0,0,0,0.00468610459495781,0,0,-0.00607635846195103,-0.00102108130167067,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00493601911043308,0,0,0,0,0,0,0,0,-0.0161171718710931,0,0,0.00219018009101706,0,-0.000104383654540467,0,0,0,0,0,0,0,-0.00350548303275751,-0.00362399987182222,0,0,0,0,0,-0.00856810478404088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156303524850983,0,0,0.0158859449994986,-0.0062991530399291,-0.0131216341799576,0,0,0,0,0
