,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600585.SH,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X600886.SH,X600795.SH,X000877.SZ,X601600.SH,X002271.SZ,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000983.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600348.SH,X000723.SZ,X600096.SH,X600995.SH,X600219.SH,X600378.SH,X000786.SZ,X600489.SH,X000831.SZ,X002192.SZ,X600157.SH,X000933.SZ,X000807.SZ,X600141.SH,X600399.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.668645888433495,0,0,0,0,0,0,0.206119819915566,0.110330676068582,0,0,0,0,-0.0194785543299402,0,0,0,0,0,0,0,0,0.0753562311894592,0,-0.0196358835113447,0.000872063683389067,0,0,0,0,-0.0372542342950383,0.00086298657012091,0,0,0,-0.0214922386162687,0,0,0,0,0,0,0,0.0561098391169813,0,0.0068503881841738,0,0.0952006852941132,0,0.0021667566085857,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.200227047744965,0,0,0,0,0,0,0.0677063331101274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359474731178603,0,0.0150489275783039,0,0,0,0,-0.00714560127980856,0,0,0.0523399430139133,0,0,-0.0341307415162417,0,0,-3.46944695195361e-18,0,0.0780940803338097,0,0,0,0.0175188932194594,0,0,0,0,0,0
X600028.SH,0.58233760064042,0,0,0,0,0,0.00778450037180736,0.0362182509008563,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.00157122399599498,0,0.0326007919548087,0,0,0,0,0.0803787409624095,0,0.0155166484291293,0,0,0,0,0.00331375498848969,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160397305911037,0,0,0.0161438203428035,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.078567066614187,0,0,0,0,0,0,0,0,0,0,0.0485389148388024,0,0,0,0,0.00438539804341091,0,0,0.183406869852559,0,0,0.0545336283561013,0.183669013481363,0,0,0,0,-0.0948521163571407,0,-0.15846616037838,0,0,0.0072737258308871,0,0,0.105017774553903,0.258522577007574,0,-0.100333466794148,0,0,0,0.0639203098107304,0.143381217394457,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.798436193074544,0,0,0,0,0,0,0,0.163348700641423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220707386429649,0,0.0799414866562044,0,0.116085304338345,0.00250665568718561,-0.0298784098158694,0,-0.0199997047400954,0,0,0,0,0,0,0,-0.0221071646732741,0,0,0,0.0634555324723435,0,0,0,0,-4.33680868994202e-19,-0.0360538041692139,-0.00232195306146549,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0988431660172211,0,0.377489046344381,0,3.46944695195361e-18,0,0,0,0,0,0,0.0922842089689528,0,0,0,0,0,0,0,0,0,0,0,-0.166964358465532,0,-0.0216386706404117,0,0,0,0.07283875719128,0,0.0782303726602765,0,0.0298714213346626,0,0,0,0,0.0303981972420641,0.15957153869206,0,0.16948474728458,0,0,0.00976251089901046,0,0,0.0374930249585792,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.420642243734422,0,0,0,0,0,0,0,0,0,0.0827222640242826,0,0,0,0.0731307697861622,0.0272380283690008,0,0,0,0,0,0,0,0.219047420143152,0,0,0.483079960787629,0,0.0611235344303765,0,0,0,0,0,0,0,0,0.149482565636306,0,0,-0.149034272482372,0,0,0,-0.162513173070539,0,0.0320368064601377,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.190312222225545,0,0,0,0,0,0,0.123280685155397,0,0,0,0,0,0,0,0,0.126249500013711,0,0,0,0,0,0,0,0,0,0.26099426105878,0,0.0412952128348964,0,0.0184253633603579,0,0.0618283655844841,0,0,0.0309744818958953,0,0,0,0,0.034604964310715,0.00507681985396136,0.00568473388470836,0,0,0,0,0.0294549683693015,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0249456862967165,0,0,0,0.0649603584405329,0,0,0,0,0.139525238691618,0,0,0.104017384744153,0.0150681879069509,0,0,0,0,0,0,0,-0.0751760311693781,0.00434538429909593,0,0,0,0,0,0,0.14217078674957,0,0,0,0.47489155156638,0,0,0,0,0.027904081445872,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0374992017345472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161811865612992,0,0,0.0364304441161799,-0.0417715443210085,0,0,0,0,0.185288225403916,0.132447076160666,0,0.335800105396958,0,0,0,0.0429269097686673,0,0,0,0,0,0,0,-0.087468654698729,0,0,0.122659033503555,0.0254523108245874,0,0,0,0,0,0,0,0,0,0,0,0
