,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600886.SH,X600362.SH,X600547.SH,X600188.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X600299.SH,X002271.SZ,X600176.SH,X000883.SZ,X000723.SZ,X600352.SH,X002460.SZ,X600219.SH,X600578.SH,X600583.SH,X000630.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.282191146585998,0,0,0,0,0,0.0298554111865598,0.00886771896874177,0,0,0.00285553064069825,0,0,0.146652932004285,0,0,0,-0.0383524300614188,0,0,0,0,0,0,-0.00812676023675793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213142093421046,0,0,0,0,0,-0.0118240692482361,0.00153018142577327,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.101093128186574,0,0,0,0,0,0,0,-0.142637632953374,0.0392605632769786,0,0,0,0,0,-0.0494844915241044,0.0543425914137801,0,0,-0.109115592225194,0,0,0.0501179835138984,0,0,0,0,-0.0354145891693062,0,0,0,0,0,0,0,0,0,0,0,-0.0252794256622943,-0.00460283605253808,0.00151234437378929,0,0,0,0,0,0
X601088.SH,0,0,0,0.0943749268503828,0,0,0,-0.0282027460635123,0,0,0,0,0,0,0,-0.0416893042663084,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0321455042198142,0.19240476970948,-0.00185263859846194,0,0,0,0,0,0,0,0,0,0.0155988759386573,0,0,-0.0118196630005505,0,-0.0869568882248328,0,0,0,0,0,0,0,-0.00255430743004509,-0.0203967507347795,0,0,0,0,0,0
X600019.SH,0,0,0.0277173618544713,0,0,0,0,0,0.248040722868427,0,0,0,0,0,0,0,0,0,0,0.103819839359151,0,0,0,0,0,0.100649156977586,0.265149480568613,-0.0460238638152145,0,0,-0.00809574068204702,0,0.0462585342953862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229374107580131,0,-0.00441158801901102,0.00054448641732427,0,0,0,0,0,0
X600011.SH,0,0,0.194763362135114,0,0,-0.033711662217797,0,0,0,0,0,0,0,0,0,0.0850129506936994,0,0,0.0206907420333031,-0.0192363273694567,0.39198843786667,0.0359163912653333,0,0,0,0.0534057879326811,0,0,0,0,0.0791252164207545,0,-0.0661381281904159,0,0,0,0,0,0,0.0873314420177371,0,0,-0.0376810823450632,0,0,0,0,0,0,0,0.0625394881467681,-0.0477715325847472,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0475496429922729,0,0,-0.00916885633099577,0,0,0,-0.0828704511712295,0,0,0,-0.0724379295853422,0,0,0,0,0,0,0.103648704384386,0,0,-0.129736353071729,0.0923509218760511,0,0,0,-0.0512889570575121,0,0,0,0,0,0,0.0236566854126563,0,0,0,0,0.126096789172606,0,0,0,0,0,0,0,-0.016675084283186,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357317767672002,0.1147150422317,0,0,0.0140293617731196,0,0,0,0.00796597743540504,0,0,0.0726497131040626,0,0.145945929284252,0,0,0,0.113544652419904,0,0,0,0,0,0,-0.0121194053670624,0,-0.0732226612308757,0,0,0,0,0,0.13191939901181,0,0,0,0,0,0.0012512307823977,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.00560521365917119,0,0,0,0,0,0,-0.232382591467276,0,-0.103786549112533,0.0336600417667938,-0.135311417673521,0,0,0,0,0,0.480971125719946,-0.23164640065359,0,0.160517902068149,0,0.165595870143668,0.0366419106207609,0,0.173141971139443,0.399231711637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320889892384491,0,0,0,0.0729151736878411,0,0,0,0,0,0
X601898.SH,0,0,0.21168221952812,0,0,0,0,0,0,0,0,0.0598427792208787,0,0,0,0,0,0.230265868536434,0,0.0834595556885382,0,0,0.0899973083129547,0,0,0.0248416105058276,0,0,0,0,0.0248487033528908,0,0,0,0,0,0,0,0,0.096575290338216,0.101244161909944,0,0.00392351291557973,0,0,0,0,-0.0460138809751383,0,0,-0.0100936106498109,-0.00165484619677468,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.127944870677399,0,0,0,0,0,0,0.0573035534953739,0,0.0193902210439367,0,0,0,0,0.0335673430105905,0,0.0140160440716001,0.038672609072804,0,0,0,-0.0038127538431718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322873109240476,0,0,-0.0609092577719763,0.146411005411517,0,0,0,0,0,0,-0.00441604263648643,0.0159275999962594,0,0,0,0,0,0
