,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X000983.SZ,X600795.SH,X600362.SH,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000629.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600096.SH,X000933.SZ,X600489.SH,X000723.SZ,X600378.SH,X000831.SZ,X002080.SZ,X600348.SH,X000932.SZ,X600801.SH,X600141.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371929809287437,0,-0.0364501845922815,0,0,0.166743350689213,0,0.0167611487924297,0.0276461506423221,0,0,0,0.0353747838616437,0,0,0.0201390733179962,0,0,0,0,0,-0.0415107093258047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769293710243797,0,0,0.00977716152949053,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0719738898911373,0,0,0,-0.0162119433447848,0,0,0.104764145107982,0,0,0,0,0.0705723860119909,0,0.0499600582916466,0,0,0.0556598316718049,0.011037105234659,0,0,0,0,0,0,0,0.00833156156355061,0,0,0,0.00111185014573358,0,0,0,0,0,0,0,0,0,0,0,0.064255489714561,0,0,0,0,0,0.0115542116606293,-0.0183650361311304,0,0,0,0,0
X601088.SH,0,0,0,0,0.0288087665665616,0,0,0,0,0,0.0777330462996477,0.143371552044982,0,0,0,0,0,0,0,0.0294737718002945,0,0,0.0337706746801884,0,0,0,0.107122853163831,0,0.0731522183217295,0,0,0,0,0,-0.00403864694497284,0,0,0,0,-8.67361737988404e-19,0,0,-0.0692519236908895,-0.0476169498992495,0,0,0,0,0,0,0,-0.0140371549142859,0.0262481972044298,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.125279335098499,0,0,0,0,0.045601334571312,-0.103556112250168,0,0,0.202856673000657,0,0.104247369714915,0,0.171382320542756,0,0.0259647166396546,0,0,0.243315687144127,0,0,0,0,0,0,0,-0.0526101269874055,0.050970288820771,0,-0.0791002075944889,0,0,0,0,0,0,0,0,0,0,0,0,0.534928751224171,0,0,0,0,0.0214648747356945,-0.0200530002616265,0,0,0,0,0,0
X600188.SH,0,0,0,-0.207662943465584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294369127112951,0,0,0.256840289015778,0,0,0.109619175663106,0,0.124032403038677,0,0.190591190209996,0,0,0.117623604160882,0,0,0,0,0,0,0,0,0,-0.109977561735733,0,0,0,0.15992045928542,0,0,0,0.576186866529385,0,0,-0.0120944371581573,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0278259427408679,0,0,0,0,0,0,0,0,0.0769848824077267,0,-0.0232662322153827,0,0,0,0.31857907779037,0,0,0.0212527840828412,0.023749236056228,0,0.0113148229958485,0,0,0,-0.0316563167972025,0,0.147452159331925,0,0,0,0.0139668920797822,0,0,-0.0754971432834063,0.107102269855882,0,0,0,0,0,0,0,0.180538741715539,0,0,0,0,0.00324764725485368,0,0,0,0,0,0
X600019.SH,0,0.0364850575268912,0,0,0,0.0142791538053352,0,0,0,0,0,0.11207254742863,0,0.0100740952533068,0,0,0.141396306547513,0,0.203280782476049,8.67361737988404e-19,0,0,0,0,0,0,0,0.207350648042999,0,0,0,0.0145538493836875,0,-0.0366781791400013,0,0,0,0,0,0,0,0,0,0,0,0,0.166710486752559,0,0,0,0,0.013812872842074,-0.0168788581978716,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0335965736352052,0,0,0,0.616672467532421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154542502878436,0,0,0,0,0,-0.0156145579554516,0,-0.0394873964716252,-0.0574195984978718,0,0,0,0.168620430986875,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00181801316611433,0.00425129888455224,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.571337785084952,0,0.0168398025663449,0,0,0.0797999449247378,0,0,0,0,0,0,0,0,0,0,0.109903910842215,0,0,-0.0732210953467917,0,0,0,0,0,0.0385305873566771,0,0,0.169633570161361,0,0,0,0,0,0,0.114614388640102,0,0,0,0,-0.14115346393695,0,0,-0.0287539694097412,0,0.00520321685539089,-0.0042115202145102,0,0,0,0,0
X000792.SZ,0,0,0,0.0681299386961292,0,0,0,0.354304764204329,0.127049035876666,0,0,0,0,0,0,0,0,0,0,0.0282183152868468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683630496540843,0,0.0250665319058295,-0.00506363099908992,0,-0.0940131747077787,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127881537281401,0,0,0,0,0.0318259856999381,0,0,0,0.108746350825355,0.579085878010266,0,0,0,0,-0.178826557676403,0,0,0,-0.00225714792384713,-0.00265571380927891,0,0,0.0721185250390351,0,0,0,0,0,0,0,0,-0.0311239050246243,0.0505100409720145,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.263789155923401,0,0,0,0,0,0,0,0,0.0213540930552177,0,0,0.0643750928251272,0,0,0,0,0,0,0.102444679916195,0,0,0.0579432143842156,0,0,0.0582159476673419,0.039452894308033,0,0,0,0.11555681840668,0,0,0,0,0.0541256205097641,0,0,0,0.0393207444824031,0,0,0,0,0,0.0284405166701708,0.0177755350724709,0.00768656112793894,-0.0127389683081213,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.093005620610493,0,0,0,0,0.0192321028459134,0,0,0.160755304751208,0,0.0446201587049294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336490593214768,0.0190005439260159,0,0,0.0491952953660934,0,0.0761202564507737,0.107081252126256,0,0.223550976733272,0,0.0846834556459775,0,0,0,0,0,-0.0091902468221286,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472869361128452,0.235901828255185,0.13486081665146,0,0,0,0,0,0,-0.0070657127684867,0,0,0,0.0264140157355703,0,0,0.454070610169669,0,0,0,0,0,0,0.238710219152697,0,0,0,0,-0.468448345940483,0.0734001458655215,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.248765831040068,0,0,0,0,0,0,0.0127447823978628,0,0,3.46944695195361e-18,0,0,0.201449989494703,0,0,0,0.0143246396907827,0,0,0.113071280684712,0,-0.0954602363794421,-0.0581524052775298,0,0,0,0,0.109496118530502,0,0,0,0,0,0,-0.113783601505403,0.00265499818267153,0,0,0,0,0,0.0444015943900571,0,-0.00816924956379366,-0.00542937524229094,0.015941848327907,0,0,0,0,0,0
X600660.SH,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0722310989225912,0,0,0,0,0,0,0,0,-0.0346341359449612,0,0.0441679480396691,0,0.0782257361744934,0,0,0,0,0,0.108010773855295,0,0,0,0.0490450357411572,0,0.0964490210151327,0.0139053396138814,-0.184487655989123,0,0,0.0822560061368963,0.13466055090143,0,0,0.0259005687072195,0.012802615543892,0,0,0,0,0,0,-0.0262829960796542,0.0120646787442421,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0221973467777525,0,0,0,0,0,0,0,0,0,0,0,0.0974883899668966,0.166181334490522,0,0,-0.0771092997281957,0.127642761552076,0,0.326139892429189,0,0,0,0.0206277297582606,0,0,0,0.0874346850599519,0.00950838130823019,0.0894837178242282,0,0.0741350758885649,0,0.0284277568155401,0,0,-0.0600690499236786,0.0817882452057456,0,0,0,0,0,0,0,0,-0.00281276004500272,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0680288248153778,0.0410296481915783,0,0,0,0,0.0495365331871309,0.0516249702576652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15473036753167,0,0.0117286513481567,0.104004080116475,0.141081604748028,0.0317870086580645,0,-0.0664031664667803,-0.0192796135141324,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0678820028365281,0,0,0,0,0.201528390796577,0,-0.0576663803981522,0,0,0.0960872819313603,0.0661884555740148,0,0.0298456143030146,0,0,0,0,0,0.020267823385098,0,0,0,0,0,0.0371197127485674,-0.0283418275715515,0,0.742378572137375,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0928141776699838,0,0,0,0,0,0,0,0,0,-0.0113787402933916,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.261626156201065,8.67361737988404e-19,0,0,0,0.0141619595158831,4.33680868994202e-19,0,0,0.109914900929708,0,6.93889390390723e-18,0.00796341405748488,0.0615283784453939,0,0.00170553038976172,0,0,0,0,0,0,0,0,0,0,0.160027575808139,0,0,0.221260547950621,0,0,0,0,0,0,0,0.00631278823928907,0,0,0,0.150029592819747,0,0,0,0,0.00813551693676217,0.0171835193219971,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.200226812371244,0,0,-0.0758043006439165,0,0,0,0.0387865302288874,0.00130682128638451,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0224736816436365,0,0,0,0,0,0,0,0,0,0,0.708549953107,0,0,0,0.032344410294138,0.190025330742517,0,0.139871672134329,0,0,0,0.0192283289911863,-0.013944962993895,0,0,0,0,0,0
X600886.SH,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.165775617506847,0,0,-0.143115762053622,0,-0.0994011492180916,0,0,-0.0448223073208086,0,0,0,0,0,0.13993204043814,0,-0.0578395657783694,0,0,0,0.145650162800202,0,0,0,0,0,0,0,0,-0.0715388806434523,0,0,0,0,0,0,0,0,0,0,0,-0.0221473045272673,0.0179692278952502,0,0,0,0,0,0
