,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X600011.SH,X000792.SZ,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600795.SH,X600547.SH,X000877.SZ,X601600.SH,X601991.SH,X002271.SZ,X600027.SH,X600803.SH,X600426.SH,X000983.SZ,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X600985.SH,X600096.SH,X000629.SZ,X000723.SZ,X000786.SZ,X600160.SH,X600995.SH,X600141.SH,X600157.SH,X600219.SH,X600489.SH,X600378.SH,X000933.SZ,X002353.SZ,X600801.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.741056838063923,0,0,0,0,0,0.0423733553243153,0,0,0,-0.013455403124594,0,0,0,0,0,0,0,0,0.0793930930418492,0,-0.0836646184658822,0,0.0130126390807868,0,0,0,0,0.0793450788449408,0.0255237963098432,0,0,0,-0.0290156369735749,0,0,0,-0.0686729640053839,0.00444293653685797,0,0.0271888621863696,0,0,0,0.204211531491864,0,0,-0.0595182015979327,0,-0.0416008166068407,0.00410021499346333,0,0,0,0,0,0
X601088.SH,0,0,0,0.0606541161270279,0.415036765143495,0.0666894352071536,0,0,0.180122706651925,0,0,0,0,-0.139979666859743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232332185061856,0,0,0,0,0,0,0,-0.132850835063464,0,0,0.0815683695088658,-0.106970977913743,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173134044930035,0,0,0,0,0,0
X600028.SH,0.45932477300945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410384192697331,0,0,0,0.0387503856476355,0,0,0,0,0,0,0.0111064171143777,0,0,0,0,0,0,0,0,0.0839406412787346,0,0.106623923961497,0,0,0,0,-0.00760444550000011,0,0,0,0.00706670743932656,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505891336549327,0.0755210816997688,0,0,0,0,0.057422249803631,0,-0.0285793529255305,0,0.0891537905091794,0,-0.0234411627900292,0,0.095461648578172,0.0921494255124954,0.0202366705600626,0,0,0,0,0,0,0,0,0,0,0.0973491976633708,0,0.00584567522936249,0,0,0,0,0,0
X600188.SH,0,0.433996796811266,0,0,0,0,0,0,0.191731128485277,0,0,0,0,0,0,0,0,0,0,0,-0.0174630720965035,0,0,0,0.0922024769264852,0,0,0.127797431680804,0,-0.177197056087887,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0884644382405748,0,0,0,0,0.0798140533401641,-0.0721271697129931,0.00829409218275069,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.830930671723725,0,0,0,0,0,0.0725666701259446,0,0,0,0,0,0,0,0,0,0,0,-0.0464496679133843,0.128810945371642,0,0,0,0,0,0,0.225964652989673,0,0,0,0,0,-0.00578340586480543,0,0.0957944490499079,-0.0195597707306079,0,0,0,-0.129515696451966,0.101407014102695,0,0.0168576569508307,0,0,0.0381280273785987,0,0,0,0,-0.146231351489313,0,0
X002460.SZ,0,0,0,0,0,0.363076866993445,0,-0.0635118232634864,0,0,0,0,0.0401596028321649,0,0,0,0,0,0,0,0,0,0,0,0,-0.16975416694231,0,0,0,0,0.0819432034957453,0.0132485573172289,0,0,0,0.067647752007286,0.114583654312711,0,0,-0.0237508247560453,0,0,0,0,0,0.0697081227449288,0,0,0.0283213389369194,0.133675430324811,0,0.14453584089255,-0.0699716277639592,0,0,0,0,0,0
X600585.SH,0,0,0,0.0496606490760878,0,0,0,0,0,0.110304203918876,0,0,-0.0284276071260953,0,0,0.00624608634103857,0,0,0.103999868752114,0,0,0,0,0.0639408896265043,0,0,0,0,0,0,0,0,0,0,0,0.0072976137942147,0,0.0569802038378243,0,-0.0254337016022946,0,0,0,0,0,0.0372563983529909,0,0.348665589296547,0,0,0,0.0433145563997286,0.019707163574092,0,0,0,0,0,0
X601898.SH,0.130453635441995,0,0,0,0,0.0697724285482681,0,0,0,0.0311267942690478,0,0,0,0,0,0,0,0,0,0,0,0.140986358356883,0,-0.0491334998665837,0,0.0392020804367059,0,0.306058367554608,0,0,0,0,0,0.0765626340273401,0.0105680848503948,0.00244692043311431,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.0907717469485161,0,0,0,0,0,-0.0127353964314831,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183226668022344,0,0,0,0,0,0.546489399248643,0.0531803230247014,0,0,0,0,0,0,0,0,0,0.0436928028702186,0,0,0,-0.194816580846491,0,0.120835915228049,0,0,0,0,0,0,0,-0.355709215528558,0,0,-0.0321925751636819,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.248858637563727,-6.93889390390723e-18,0,0,0.150795312430752,0,0,0,0.0496362374746681,0,0,0,0,0,0,0,0,0,0,0,-0.037395760733757,0.0608008426447964,0,0,0,0,0,0,0,0.0163421071275287,0.0252306146841712,0,0.151399693357635,0,1.73472347597681e-18,0.170682500067459,0,0,0,0,0,0,0,0,0,0,0,0.0439042950204822,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.196994137305444,0,0,0,0,0,0.110542524851044,0,0,0,0,0.0985116008645872,0,0,0,0,0.0828004437766386,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0170600357656944,0,0,0.244977020659945,0,0,0,0,0.214333637379424,0,0,0,0.0345683009469193,0,0,0,0,-0.0444754708313052,-0.0412358381796723,0,0,0,0.191853323328694,0,0
