,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600688.SH,X002460.SZ,X000786.SZ,X000723.SZ,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X002271.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600426.SH,X600583.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X000027.SZ,X600612.SH,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X600985.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00992053571919544,0.161414777775959,0,0,0,0,0,0,0,0.205917844080194,0,0,0,0,0,0.00349610404084556,0,0,0,0,0.0690551951830693,-0.00582850604128922,0,0.0384598631279522,0,0,0,0,0.0318256777529554,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278017485698357,0,0,0.0143332749642901,0,0,0,-0.0232702811871628,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.12911114592833,0,-0.00257768815418151,0,0,0,0,0,0,0,0,0,0.0219628078853486,0,0,0,0,0,0,0.0962969517056436,0,0.0471624079014461,0,0,0.0360898792491895,0,0,0,0,0,0,0,0,0,-0.00203240785020898,0,0,0,0.0706767241256912,0,0,0,0.0124058987584858,0.0322170827097314,0,0,0,0.00585174587570801,0,0
X601088.SH,0,0,0,0,0,0.55262875600183,-0.0317041072763158,0,0.0022506191594641,0.0791322049699866,0,0.068820751132975,0,0,-0.0188254206121725,0.0725506054729447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260332951539677,-0.0973115835931453,-0.000321787511170891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206886288930618,0,0,-0.0178097014358622,-0.0081590739315325,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.10037878068643,0,-0.0200212558993507,0,1.73472347597681e-18,-0.0952502673898547,0,0.035974222519271,0,0,0,0.352394986665708,0,0,0,0,0,0,0.113562666914109,0,0,0,0,0,0.0894089702120026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361640091289024,0,0,0,-0.012237370429561,0,0,0,0.00592262593183,0,0
X600309.SH,0,0,0,0.0998535831048932,0,0,0.0102622026267381,0,-0.108706092074571,0,-0.0187936292340998,0,0,0,0,0.162086038627404,0,0,0,0,0,0,0,0,0,0,0,0,0.123632751913325,0,0,0,0,0,0,0.0472812917515974,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783627662022883,0.0165578603223211,-0.0311851211224103,0,0,0,0,-0.011567472516515,0,0
X600019.SH,0,0,0.266231098162077,0,0,0,0,0,0,0,0.0251860945975143,0,0,-0.0212034069884732,0,0,0,0,0,0,0,0,0.00366343301769741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298107499699787,0,0,0,0,0,0,0,0,0,0,0,0,0.0104922749325243,0.000201480115221691,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0402625697219817,0,0,0,0,-0.0125557962550669,0,0,0,0,0,0,0,0,0,0,0,0,0.0286890073065965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15064098808423,0,0,0,0,-0.00966068655229048,-0.0456690346088426,0,-0.0266358868180341,0,0,0,0,0.232868795812826,0,-0.0416460960383116,0.0282900793152534,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0252147347184109,0,-0.179623266928325,0,0,0,0,0,0,0.122743396939456,0,0,0,0,0,0.00717465593164639,0,0,-0.098506999997138,0.0914081665450117,0,0,0.185417888515949,0,0,0,0,0.0757373962820952,0.0592959700802721,0,0,0,0,0,0,0,0,0,0.0784466996943669,0,0,0,0,0.0695056250084277,0,0,0.0261041599673188,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0367163979070702,0,0,0,0,0,0,0.550260401682463,0,0,0,0,0,0,0.35816425504986,0,0,0,-0.150967622166911,0,0,0,0,0,0,0,0,0.176389375720099,0,0,0,0,0.0521611546070509,0.268480653797153,0,0,0,0,0,0,0,0,0,0,0,0.179870699724304,0,0,-0.117480774181995,-0.0674271319731277,0,0,0,0,0,0
X601898.SH,0.70819691746705,0,0,-0.0456299959875534,0,0,0,0,0.0511398448743908,0,0,0,0,0,0,0,0.296579463684391,0,0,0,0,0,0,0,-0.130423310987997,0,0,-0.019602736800964,0,0.15224993850452,0,0,0,-0.0243952750293986,0,0,0,0,0,0,0,0,0,0.0739979007816234,0,0,0,0,0,0,0,-0.0194482617552098,0.0451181689243211,0,0,0,0.0112639875794431,0,0
X600010.SH,0,0,0,0,-0.0417071668065729,0.354939393518838,0,0,0.112625599516083,0.0140537852210365,0,0,0,0,0,0.0487536500744496,0,0,0.166563235177905,0,0,0,0,0,0,0,0,0.0860669055039596,0,0,0,0,0,0,-0.126767025813459,0,0,0,0,0,0,0,0,0,0,0,0,0.119940959372915,0,-0.0174621663143564,0,0.00326591992827669,0.0759592074179648,0,0,0,0.0873685338821049,0,0
X600886.SH,0,0,0,0,0,0.14299353847053,-0.114955366121113,0,0.199643594242044,0,0,0,0,0,0,0,0.227005864861432,0,0,0,0,0,0,-0.0226721329344526,-0.18586873675994,0.0438237886528732,0,0.168386654858518,0,0.113611994218438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406039712964838,0,0,-0.00309068554459027,0,0,0,-0.0600741038821043,0,0
X601600.SH,0,0,0,0.214107497101865,0,0,0.0319751533234556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241777856749687,0.0572453039692473,0.0556207527198891,0,0,0.0543657333190185,0.0550101406411097,0.0487612391437434,0,0,0,0,0,0,0.077115872130703,0,0,0,0,0,0,0,0,0,0,0,0,0.0495785879877533,0,0,0.0213224797557247,-4.33680868994202e-19,0,0,0,0,0,0
