,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600362.SH,X600011.SH,X601600.SH,X600176.SH,X601898.SH,X600886.SH,X000786.SZ,X600426.SH,X600010.SH,X600188.SH,X002466.SZ,X000301.SZ,X600801.SH,X600352.SH,X600111.SH,X600489.SH,X601991.SH,X600795.SH,X300037.SZ,X600486.SH,X600688.SH,X002080.SZ,X600803.SH,X002353.SZ,X600027.SH,X600219.SH,X600299.SH,X601168.SH,X601992.SH,X000932.SZ,X000898.SZ,X600529.SH,X600399.SH,X002409.SZ,X000630.SZ,X000723.SZ,X000027.SZ,X000807.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00105235938288336,0,0,0,-0.00177492718779967,0,0.0377630279530181,0.0533740044952276,0.0278342255515153,0,0,0,0,0,0,0,0.0146144114214703,0,0,0,0,0,0,0,0,0,0,0.00451116393588274,0,0,0,0,0,0.0186424196355923,0,0,0,-0.0388306183388306,-0.0170032336488204,0,0,0.00567799788657654,0,0,0.021855280286925,0,-3.3881317890172e-21,0,0,0,0,-0.0037890039229357,0,0
X600028.SH,0,0,0,0,0.0231973353321046,0,0,0,0,0,-0.0586843662420135,0,0.0403043424682085,0,0.0183120551877423,0,0,0,0.0268056390685974,0,0.0620344676319551,-0.0266795188644917,0.011394395043106,0,0,0,0,0,0,0,0,0,0.0693744765049096,0,0,0,0,0,0,0,0,0.131445800916233,-0.0403220324781853,0,0,0,0,0,0,0,0,0,0.0050435146960019,0,0,0,-0.00615772779182907,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62900333343941,0,0,0,0,0.18077463926804,-0.0067602808116321,0,0,0,-0.00323831032292915,0,0,0,-0.0186256230845916,0.0533421642392663,0,-0.0094251938557239,0,0,0,0,-0.038059274778235,0,0,0,0,1.73472347597681e-18,-0.0870925173665396,0,0,0,0,0,0,0,0.00812506691414654,0,0,0,0,-0.00720965392671126,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0502072736615228,0,-0.0630436630740432,0,0,0.0159698891303977,0,0,0,0,0.0856149382209667,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0154749014540706,0,-0.091674971866184,0,0,0,0.0447918080986293,0,0,0.14424923831447,0.00186682992364405,0,0,0,0,0,0,0.0607051313576577,0,0.0363778621960516,0,0,0,0,0.00741720008572165,0,0
X600309.SH,0,0,0,0,0,0,0,0.248222133765122,0,0,0,0,-0.228197819088361,0,0,0.0100069286026016,0,0,0.140779565542701,0,0,0.0270741461590704,0,0,0,0,0.399227761464776,0,0,0.0727900651012029,0,0,0.0496919716739711,-0.175913810008338,0,0,0,0,0,0,0,0,-0.103468463764928,0,0,0,0,0,0,0,0,0.00849995018462098,0.0131949713324304,0,0,0,0.00219223436517919,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.00581130348882015,0,0,0,0.0225863601717614,0,0.227255644596253,0,0,-0.0642915108896655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570427834564275,0,0,0,0,0,0,0.00766881627518644,0,0,0,0,0,0.109130546676091,0.0415624685745564,0.0829563715334466,0,0,0,0,0.0191133416973491,0,0
X002460.SZ,0,0,0,0,0,0.13733808954403,0,0,0,0.148362705975661,0.220909351050469,0.103172905397931,0,0,0,0,0,-0.0570405242112197,0,0,0,0.390097715394934,0,0,0,0,0,0,0,0.269901016689954,-0.157454979619377,0,0,0,0.109472258186093,0,0,0,0.177056272295056,0,0,0,0,0,-0.180745501350294,0,-3.46944695195361e-18,0,-0.12157606841428,0,0,-0.0142747463377442,-8.67361737988404e-19,0,0,0,-0.0289885935644203,0,0
X000708.SZ,0,0,0,0,0.0675649157877746,0,0.0342531112618025,0,0,0,0,0,0,0,0.016521980173292,0,0,0,0,0,-0.0286749673775861,0,0,0,0,0,0,0,0,-0.0682522096743848,0,0,-0.00997911736240641,0.113420093658504,0,0,0.392421171147823,0.0802284402490696,0,0,0.144575794863654,0,0,-0.00727553010716679,0,0,0,0,0,0,0,-0.0168518276969881,0,0,0,0,0.00399789101450439,0,0
X600547.SH,0,0,0,0,0,0,0.0652536458896422,0,0,-0.0596752093865472,0,0,0,0,-0.0800334051492475,0,0,0,0,0,0,-0.0368142568192792,-0.0181756373416138,0,0,0,0.597743113123961,0,0,0,0,0,0,0,0,0,0,0.0391083692706417,0,0,0,0.0315687955563089,0.0043255458786078,0.00752122464383176,-0.00123384191081555,0,0,0,0,0,0,0.0105865554837433,0,0,0,0,0.00836351458494311,0,0
X600660.SH,0,0,0,0,0,-0.202802766733568,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298913605980609,0,0,0,0.0217926337893847,0.169550889335333,0.00564055490580011,0,0,0,0,0.232237440492297,0,0,0,0,0.0637350716909617,0,0,0,0,0,0,0,0,0.0787601461049076,-0.112671574516049,0,-0.0242918154890528,0,0.0398323401980756,0,0,0,0.0155958432954339,0,0,0,0.00843938886156177,0,0
