,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X600188.SH,X000301.SZ,X600010.SH,X600660.SH,X002271.SZ,X601600.SH,X600011.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X002326.SZ,X000408.SZ,X000786.SZ,X300037.SZ,X600141.SH,X600219.SH,X600096.SH,X601991.SH,X600795.SH,X600803.SH,X002407.SZ,X000825.SZ,X600688.SH,X002353.SZ,X000723.SZ,X600295.SH,X600352.SH,X000630.SZ,X600027.SH,X600489.SH,X000898.SZ,X000983.SZ,X600399.SH,X000959.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0492001563889778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148931269949543,0.0759295924842821,0,0,0,0.0116325576788747,0,0.0915504651081605,0,0,0,0,0.015766740116186,0,0.141973519996614,0,0.0940068094692635,0,0,0,0,0,0,0,0,0.029776221632667,0,0,-0.0160656798292646,0,0,0,-0.0313026125056488,0,0
X600028.SH,0.245710166899942,0,0,0,0,0,0,0,0,-0.014368435118385,0,0.0136346801159187,0,0,0,0,0,0,0,0,0,0,0,0.0377462219497936,0,0,0,0,0,0,0,0,0,0,0,0,0.0266222048835576,0.0395114682840826,0.0238081244834972,0,0.0904955110351099,0,0,0,0,0.0880475208519248,0.019767359831842,0,0,0.067449683648445,0,-0.00272301029207221,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0706675016727866,0,0,0,0,0,0,0,0.2578752325667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725792084659217,-0.0700923011738483,0,0.0780107267777105,0,0,0.000151241619423935,0,0,0,0,0,0.24359327221669,0,0.0040851200177706,0,0,0.0314765575717239,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0364401340616693,0,0,0,0,0,-0.0304161109195868,0.00512897452833034,0,0,0,0,0,0,0,0,0,0,0,0.262468951977821,0.0187878765679061,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00615667793496845,0,0,0,-0.0224642369915679,0,0,-0.0740391110487233,0,0,0,0,0,0,0,0,0,-0.00400223778573898,0,0,0,0.0164032690136572,0,0
X002460.SZ,0,0,0,0,0,0,0.134724594826885,0.0697854397660971,0,0.482829949200464,0,0,0,0,0.0873482756914724,0,0,-0.162164030783065,0,0,0,0,0,0,0,0.00622657453628335,0,0,0,0,0,-0.114442735903273,0,0,0,0.341073381180326,0,0,0,0.0615109341217947,0,0,0,0,0,0,-0.0233141671172527,0.0833331770705653,-0.0216009059447133,0,0,0,-0.0606953692639608,0,0,0,0.0465011326126316,0,0
X600585.SH,0,0,0,0,-0.175406260164118,0,0,0,0,0,0.104115297858971,0,0,0,0,0,-0.0369671503726861,0,0,0,0,0,0.191277812985881,0,0,0.0319458229038609,0.180663871425345,0.297168321921402,-0.0903558766712628,0,0,0,0,0,0,0,0,0,0,0,0,0.183981648824715,0,0,0,0.0526572030434644,0,0,0,0.0182568609075531,0,0.045979279838343,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0100811615256418,0,0,0,0,0.117535663365084,0.0605233854271355,0,0.308061052081806,0,0,0,0,0,0,0,0,0,0,0,0,0.0863161557528702,0.270363901232074,0,0,0,0,0,0,0,0,0.059141252140042,1.73472347597681e-18,0,0,-0.0629362783700853,0,-0.147619348519138,0,0,0,0,0,0.237077676976951,0,0,0,-0.0157890639945231,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0263170154227617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558615707575858,0,0,0,0,0,0,0,0,0,0,0.00944962973633291,0,0,0,0.583843261163967,0.049834725462599,0,0,0.00395247109087769,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.145353040756509,0,0,0,0,0,-0.0939794993510911,0,0,0,0,0,0,0,-0.0405035159618684,0,0,0,0,0,0,0,0.219213123788082,0,0,0,0,0,-0.152899298131397,0,0,0,-0.11136078682438,0,0,-0.295902644513144,0.0639243414615893,0,0,0,0,0,0.281853684732361,0,-0.0246317333970597,0,0,0,0.0813395844641122,0,0,0,-0.0486899592612435,0,0
X002466.SZ,0,0,0,0,0.338018702900725,0,0.217674339296618,0,0,0,0,0.0913320664055519,0.041159403839498,0,0.0142261253147142,0,0,-0.0433047918674071,0,0,0,0,0,0,0,0,0.174945018376018,0,0,0,0.00710217944517013,-0.0130415309179913,0.0685406662617393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0185467296852169,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103897883160879,0,0,0,-0.0298246264792082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561211695670005,-0.012856656394123,0,0,0.387436063756902,0,0,0,0,0,0.177218490403355,0,0,0.023386561813868,-4.33680868994202e-19,0,0,0.403164980361039,0,0,-0.0629759141811613,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.082079590967398,0,0,0,0,0,0,-0.127510355548394,0,0,0,0,0,-0.0536532166278371,0,0,0,0,0.0336199707417917,0,0.041963267282772,0,0,0.165817087241672,0.0637267793535802,0,0.35198112253354,0,0,0,0,0,0.0935450988061882,0,0,0,0,0.11673784729405,0,0,0,0,0,0,0,0,0,-0.0623121633324339,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.20354849052237,0,0,0,0.00698204598426037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11580651705748,0,0.0297184265977512,0,0,0,0,0,0,0,0,0.103379593348763,0,0.0127242778931951,0,0,0.32473434701207,0.0171384551774856,0,0.0963004871401456,0,0,0.0135581301930152,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0533118178373979,0,0,0,0,0,0,0,0.0178189845857914,0,0,0,-0.058285900319183,-0.00308016862482682,0,0,0,0,0,0,0.0096292044434555,0,0,0.108499463304357,0,0,-0.0112429395599132,0,0,0.0106676789555211,0,0,0.122949159528516,0,0,0,0,0,0,-0.0242456296648457,0,0,-0.00561933733303147,0,0,0,0,0,0,0,0.01552670249301,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.108659348623816,0,0,0,0.374879111173589,0,0,0,0,-0.092548796596334,0,0,0,0,0,-0.0881334363647602,0.0413734881120161,0,0.420984750059998,0,-0.141306437569714,0,0,0,0,0,0,-0.155886534168957,0,0,0,0.103867925915278,0,0.0522599722737408,0,0,0,0,0,0.0632218265781887,0,0,-0.041458264390637,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123018495130547,0,0,0,2.16840434497101e-19,0.112762629137547,0.14437886651285,0,0.0064078014720426,0,0,0.270249939154561,0,0,0,0.129298134247111,0,0,0,0,0,0,0,0.0923873358862538,0,0,0.00586275189539975,0,0,0,0,-0.0540049265445429,0,0
