,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X000807.SZ,X600995.SH,X600160.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600096.SH,X000723.SZ,X000932.SZ,X600688.SH,X300037.SZ,X600157.SH,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0314533402806122,0,0,0,0,0.107646032306974,0,0,0,0,0,0.0393147568725854,0,0.0682121169060623,0,0,0,0.0984463327642283,0,0.0569705018294651,0,0,0,0,0,0.0518228447821793,0,0,0,0,0,0,0,0,0,0,0.0246274923778916,0,0,0,0,0,0,0.0349181455476028,-0.0440688025515789,0,0,0,0,0,0
X600028.SH,0.0284167473704943,0,0.0516640363805858,0,0,0,0.070580982032226,0,0,0,0,1.73472347597681e-18,0,0.0156276379278869,0,0,0,0,0,0.0259165620193446,0,0,0,0,0,0,0,0.058575906795146,0,0,0,0,0,0.0678000190432317,0,0,0,-0.0563923774147909,0,0,0,0,0,0,0.171229801424766,0,0,0,0,0,0,0.00912218402986519,-0.0033937562190676,0,0,0,0,0,0
X601088.SH,0.270909154797259,0,0,0,0.0289312014151192,0,0,0,0.0247667135243527,-0.0403721072375185,0,0.189882640973927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110630941013053,0,0,0,0,0,0,0.0358366410464053,0,0,0,-0.00103490222385107,-2.71050543121376e-20,0,0,0,0,0,0,0.0448797778359505,0,0,0,0,0.0574121443394585,0,-0.0318985210678774,0.0263843752209384,0,0,0,0,0,0
X600309.SH,0,0.109119198742238,0,0,0,0,0,0,-0.0731806797137498,0,0,0,0,0,0,0,0,0.133418214480902,0,0,0,0.0580527653897462,0.28105929102873,0,0,0,0,0,0,0,0,0,0,-0.0716182544553653,0,0,0,0,0,0,0,0,0,0,0.300328871089331,0.144624922973626,0.0139681871142607,0,0,0,0,0,0.0209120813835139,0,0,0,0,0,0
X600188.SH,0,0,0.281665088289643,-0.252735750314352,0,0,0,0,0,0,0,0.404941794087536,0,0,0,0,-0.264746443169111,0,0,0.173378359846291,0.0311481523588242,0,0,0,0,0.0565011187921641,0,0,0,-0.0482343842201573,0.130557905030082,0,0,0.0372623437355549,0,0,0,0,0,0,0,0,0.128001803734566,-0.0736616898234051,0,0,0,0,0,0,0,-0.00179753460371781,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0267198867243278,0,0,0,0,0,0,0,0,0.0950616759123084,0,0.296539302361479,0,0,0,0.0360684692299325,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.0289033388198434,0,0,0,0.0213933408908389,0,0.0192731087308871,0,0,0,0,0,0.227494174364409,0,0,0.00221572278618778,0,0,0,0,0,0,0
X600019.SH,0,0.269945744797436,0,0,0,0,0,0,0,0,0,0.130580419902184,0,0.0392454523633986,0,0,0,0,0,0.0685836317985774,0,0.175925223305319,0,0,0,0.0225626734802647,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576889768310166,0,0,0,0,0,0,0,0,0,0,0.113507961589683,0,0,-0.0217120251855476,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.622193362221683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358771633317809,0,0,-0.0717583599253228,0,0,0.0324592986880664,0.0596301513935418,0,0.177748986551533,0,0,0,0,0,0,0,0,0,0.00124550252960973,0,0,0,0,0,0,0
X600011.SH,-0.0183078521139899,0,0,0,0.0705445238834941,0,0,0.0849956168552664,0,0,0,0,0,0,0,0,0,0.0476674235932207,0,0,0,0,0.000243350917878485,0,0,0,0.0931232044122538,0,0.521762751574092,0,0,0,0.0477229169954057,0,0,0,-0.191861137995993,0.0727422361832855,0,-0.169027910859866,0,0,0,0,0,0,0,0,0,0,0,-0.0316027245692666,0.039300083121826,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0446664348552771,-0.0141907394098998,0,0,0.565665390437031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135081153019662,0,0,0.0416149034109935,0,0,0,-8.67361737988404e-19,-0.0116530310801899,0.0784206967678882,0,0,0.033830202732726,0,0,0,0.0926663590013906,0,0,0.083458273673858,0,0,0,0,0,0,0,0,0,-0.104632882909134,-0.031709818703112,0.0403042036533604,0,0,0,0,0,0
