,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X600160.SH,X000786.SZ,X000807.SZ,X002466.SZ,X600985.SH,X600176.SH,X000630.SZ,X600096.SH,X002128.SZ,X000408.SZ,X601168.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600995.SH,X600352.SH,X002353.SZ,X600378.SH,X600863.SH,X600688.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.396500930287935,0,0,0,0,0,0,0.177324019943198,0,0.0828996379787823,0,0,0,0,0,0,0.141491229314874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259570361689633,0.0643085260724141,0,0,0,0,0,0.097766194240222,0,0.130256832351242,0,0,0,0,-0.0810665120163571,0,0,0,-0.0486224224045403,0,0
X600028.SH,0.404648507004452,0,0.177054061203429,0,0.0654854228202218,0,0.00808123073540072,-0.019922640259032,0,0,0,0,0,0.0721670021551298,0,0,-0.0360438569729191,0,-0.127834151073391,0,0,0,0,0,0,0,-0.0505249138046174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120210875115438,0,0,0.0289406520311993,0,0,0,0,0,0.0460691573746587,0,0,0,0,0.0303516454028943,0,0
X601088.SH,0,0.124242030686688,0,0,0.129799985660828,0.0399178445916586,0.0127757816293866,0,0,0,0,0,0,0.0759297156709507,0,0,0,0,0,0,0,0.0276160233390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355881225777335,0.0834838649563161,0,0,0,-0.0815778986128753,0.125334661213983,0,0,0,-0.0321836251079363,0,0,0,0,-0.0164914993478902,0,0,0,0,-0.0161984526817252,0,0
X600309.SH,0,0,0,0,0,-0.0493561580167222,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0894286435324938,0,0,-0.0155727549804471,0,0,0,0,0.293276755685621,0,0,0,0.00841536751245383,0,0,0,0,0,0,-0.136923613077452,0.347055966835015,0,-0.0154179137910189,0,0,0,0,0,0.029106918775853,0.207060587115695,0,0,0,0,-0.0362732430480546,-0.0850031576059857,0,0,0,-0.025329978464528,0,0
X601898.SH,0,0.32829925513548,0.16324975672186,0,0,0.145156365872094,0,0,0,0,0.0570949800944934,0,0,0,0,0,0,0.0217827375512198,0,0,0.0541849090189613,0,-0.0344579417434355,0,0,0,0,0,0.140951239087866,0,0,0,0,0,0,0,0.0475948609842992,0,0,0.0887912214481794,0,0,0,0,0,-0.0778959691064435,0,0.189496572473664,0,0,0,0,0,0,0,0,0.0106887072437111,0,0
X600188.SH,0,0,0,0,0.0697798993928494,0,0,0,0,0,0,0,0,0.0949673772569734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551889354721205,0,0,0,0,0.262038092702587,0,0,-0.0275442984164708,0,0.0985172404031631,0,0.0552153844134971,0,0,0,0,0,-0.00485781678671681,0.081377199921219,0,0,0,0,0,0,0,0,-0.00651111932501102,0,0
X600019.SH,0,0.405060377705209,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0296153118280938,0,0,0,0,0,0,0.439049341072836,0.0228157741384002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767613560923328,0,0,0.106049556167158,0,0,0,0,0,-0.025578941294696,-0.164760420174546,0,0,0,0,0.0961567502919942,0,-0.17688148974304,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243366794714621,0,0,-0.137153618419074,0,0,0,0,0,0,0,0.230154287512234,0,0,0.189709359601374,0,4.33680868994202e-19,0.016283547295533,0.100728063425743,0,0,0,0.133236319219484,0,0,-0.226664185636201,0,-0.0875756996979499,0,0,0,-0.189246202561533,0,0,-0.0215635679166071,0,0,0,-0.0686916963771963,-0.191472224224441,0,0,-0.0505489865157103,0,0
X600886.SH,0.344047550745651,0,0,0,0,0,0,0,0,0.115535983686946,0,0,0,0.0808366577786027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234936989654485,0,-0.0939107391057202,0,1.38777878078145e-17,0,0,0,-0.172697747775377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397518848885215,0.0734620335065072,0,0,0,0,0
X600547.SH,0,0,0,-0.313563357231235,0,0,0,0.0630890965915333,0,0,-0.0645185758577252,0.0683178132659204,0,0,0,0.0089029562559139,0,0.616427542036596,0.073608910740604,0,-0.108947517681499,0,0,-0.198301924111692,0,0,0,0,0,0.228979860871955,0,0,0,0,0,0,0.0464606959699153,0.0983654643650651,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054206550618133,0,-0.019880315454449,0,0,0.0170303635145555,0,0
X601600.SH,0.0955573712521499,0,0,0,0,0.0432935967811127,0,0,0,0,0,0,0,0.0248450795666577,0,0.179347378089933,0,0,0,0,0.045392544488356,0,0,0,0,0,0,0,0,0,-0.0872329044559131,0.39331660822162,0,0,0,0,0,0.162934833006845,0.133228734384508,0.235744843836475,0,0,0.0962465626293895,0,0,0,0,0.0218626508713528,0,0,0,0,0,0,0,0,-0.00642056436226978,0,0
X600585.SH,0,0,0,3.46944695195361e-18,0,0,0,0.0333776207806685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864757679296063,0,0,0.192204182253803,0,0,0,0,0,0,0.0806629953251652,0,0,0,0,0,0,0,0,0,0,0.0600313887941343,0.0666780579027442,0,0.136465722875588,0,-0.00810361334284298,0,0,0,0,0.104013071298394,0,0,0,0,0.00675126428886528,0,0
X600011.SH,0.0451384682726837,0,0,0,0,0,0,0,0,0,0,0,0,0.177558477600324,0,0,0,0,0,0,0,0,-0.0869045645595753,0,0.0868513572106711,0,0,0,0,-0.0147164478553783,0,0,0,0,0,0,0,0,0.0222801326322603,0,0,0,0.0230556946498833,0,0,0,-0.0130275233368513,0.14546948350374,0,0,0,0,0,-0.035276527442794,0,0,-0.0596646136546419,0,0
X600795.SH,0.0102073745405568,0,0,0,0,0,0,0,0.111937052765735,0,0.00212799238835539,-0.141756771013483,0.17553311823562,0,0,0,0,0,0,0,0.083911227125288,0,0,0,0,-0.12008759449326,0,0,0,0,-0.0201877463467038,0,-0.00690564701779226,0,0,0,-0.105532365865032,0,0.0286050135257496,0,0,0,0.247970676753947,0,0,0,0,0.130156200789903,0,0,0,0,0,0,0,0,-0.00504707593875146,0,0
