,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X000301.SZ,X601898.SH,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600111.SH,X600188.SH,X600010.SH,X000786.SZ,X600011.SH,X600886.SH,X600426.SH,X600176.SH,X601991.SH,X600803.SH,X600795.SH,X000408.SZ,X000027.SZ,X600352.SH,X600219.SH,X000825.SZ,X002080.SZ,X600315.SH,X002353.SZ,X600489.SH,X000898.SZ,X600688.SH,X000932.SZ,X300037.SZ,X600801.SH,X000807.SZ,X000830.SZ,X002409.SZ,X000959.SZ,X600399.SH,X600486.SH,X601699.SH,X600027.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0148723610343593,0.0136444147104242,0,0,0,0.00277322430005934,0.122761148633192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622236563189016,0,-0.0382528861855993,0,0,0,0,0,0,0,0,0,-0.0304624141762252,0.0731319704092612,0,0,0,0,0.0165245069860184,0,0.00207879352368243,0,0,0,0,0,0,0
X600028.SH,0,0,0.0974443571428442,0,0,0,0.158265320919757,0,0,0,0,0,0,0,0,0,0,0.0420547836049363,-3.46944695195361e-18,0,0,0,0.0700628972346137,0,0,0,0.072427585614589,-0.0338383830867855,0,0,0,0,-0.066851714796865,0.00475233035810877,0,0,0,0,0.00945423372573943,0,0,0.0372500647859281,0.0518970321385177,0,0,0,0,0,0,0.0314764036521109,0,0.0340278291068953,0.0652234079694461,0,0,0,-0.0315462970773575,0,0
X601088.SH,0,0,0,0.075604323528252,0,0,0,0,0,0,0,0,0,0,0,0,0.0818811854238329,0.225314766666357,0,0,0,0,0,0,0,0,0,0.0372529847957875,0,0,0,0,0,-0.00815758086287932,0,0,0,0,0,0,0,0,0,0,0,-0.00461043275928536,0,0.00967416896088885,0,0.0313886922411979,0,0.0348223148582638,0.0134066694243043,0,0,0,-0.0122483105758899,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775324660000847,0,0,0.0573024803533891,0,0,0.187804339265128,0.109002026242095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151004939265976,0,0,0,0.077567978639554,0.061064367707561,0,0,0,-0.0798529005525156,-0.0141303807276661,0,0,0,-0.0346469248850528,0,0
X600585.SH,0,0,0,0,0,0.00568023374486361,0,0,0,0,0,0,0,0,0,0,0,0.0392378726815457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483394759362823,0,0,0,0.0195430268402455,-0.12535299565608,0,0.107719431968097,0.0772804609103062,0.0374389024378165,0.00731598054214001,0,0,0,-0.0680618737844781,0,0,0,0,0,-0.137912597112925,0.151646153064503,0,0,0,0.0166743699852544,0,0
X002460.SZ,0,0,0,0,0,0,0,0.160976552283161,0,0,0.0576222843888681,0,0.454041957919099,0,0,0,0,0,0,0,0,0,0.0689274504743182,0,0,0,0,1.73472347597681e-18,0.0159732766465801,0,0.11861855330188,-0.0712346678639845,0,0,0,0,0,0,0.0403067535375203,0.195435728853429,0,0.167260372623523,0,0,0,0,0,0,0,0,0,0,0.00562005536822564,0,0,0,-0.0249921434098917,0,0
X600019.SH,0,0,0,0.0335524823262496,0,0,0,0,0,0,0,0,0.0429615013475728,0,0,0,0,0,0,0,0,0,0,0.068537083620013,0,0,0,0,0,0,0,0.196933507286592,0,0,0,0,0.146530531530854,0,0.122393066492733,0,0,0.0231680515452744,0,-0.190122419392674,0.0712209215698979,0.148786089511873,0,0,0,0,0,0,0.00693672472244364,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.042483933963487,0,0,0,0,0,-0.0430945241631478,0.214504176019706,0,0,0.0805119206702556,0,0,0,0.00123305561031208,0,0,0,0,0,0.177572029475542,0,0.0196653401400143,0,0,0,0,0.020620600332606,0,0,0,0,0,0,0.278472342396611,0,0.0536909922005163,0,0.127049852744886,-0.108282036125928,0,0,0,0,-0.102543183499532,0,-0.0412480428990294,-0.00145198567451605,0,0,0,0,0,0
X002271.SZ,-0.0432074419085067,0,0,0.166557119071823,0,0,0,0.0171027083369824,0,0,0,-0.00663597060228281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130098132738232,0.0350946251053931,0,0,0.0589179782552737,-0.0629905032534786,0,0,0.0554478824650908,0,0,-0.108691550724514,0,0,0,0,-0.0215735106372778,0,0,0.11305836824961,0,0,-0.03781973954964,0,0,-0.0310499941729868,0,0,0,0.0389055359431562,0,0
X000708.SZ,0,0,0,0,0,0.0391941078968451,0,0,0,0,0,0,0.00472746104504199,0.0672652752990857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935506108633374,0,0,0,0,0,0.0194986000882055,0,0,0.0795192616314549,0,0.130219128377219,0,0,0,0,0,0,0,0,0.0191224503836234,0,0.0348505904609578,0,-0.107942588594892,-0.00836158799753465,0,0,0,-0.0250517200523886,0,0
