,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X600111.SH,X000708.SZ,X600010.SH,X600362.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600426.SH,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000408.SZ,X600176.SH,X000786.SZ,X000630.SZ,X000933.SZ,X600612.SH,X300037.SZ,X000932.SZ,X600348.SH,X600219.SH,X002128.SZ,X600995.SH,X601168.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0,0,0,0.635335425186933,0,-0.070316933796341,-0.0430225497856575,0,0.0248240169776184,0,0.00433350051865232,0,0,0.0869722473499304,0,0,0,0,0,0.0492043705146839,0,0,0,0,0,0,0,0.0546640070841694,0,0,0,0.112899224626481,0,0,0,-0.000212305509734372,-0.0574352395116318,0.156974440606203,0,0,-0.155530549512543,0,0,0,0,0,-0.00948100439360329,-0.0171002262183801,0,0,0,0,0,0
X000983.SZ,-0.0346166632521299,0,0,0,0,0,0,-0.0370074751160882,0,0,0,0,-0.134381934353527,0,0,0,0,0.722390281032119,0,0,0,0,0,0.690771173875461,0,0,0,-0.234197787434223,-0.000185531383185277,-0.135482322308051,0,0,0,0,0,0,0,0,0,-0.00148483316395867,0,0,0.291646806278154,0,0,0,0,0,0,0,0,0.0779901170629376,-0.0567799392320674,0,0,0,0.308043574639796,0,0
X600426.SH,0,0,0,0.214119611300828,0.0720856219372564,0,0,0,0,0,0.316465597782285,0,-0.0537819522282915,0,0,0.0219451792799142,0,0,0,0,0,0,0,-0.018700716056673,0.0253972456832953,0,0,0,0.0909385294442055,0.0359244286589458,0,0.0612141065426682,0,-0.0871954998607692,0,0,0,0,0.377796191280823,0,0,0,0,0,0,0,0,0,0,0,0.410324305498157,-0.00945382597706978,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.501353231188497,0,0,0,0,0,0,0,0,0,-0.106059182739061,0,0,0,0,0,0,-0.100423569732279,0,0,0,-0.0932180961384488,0,0.295945622146928,0,0,0,0,0.0511152298677116,-0.149926007279132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913137676571851,0,-0.0802566013407864,0,0,1.73472347597681e-18,0,0
X600803.SH,0,0.0105503460750123,0,0.124116977662875,0.0642444711892503,0,0,0,0,0,0.23028263600463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224635639570386,0,0,0.0426026409274304,0,0.0157251549595704,0.0571148768230599,0,0,-0.145847120557966,0,0,0,0,0,0.279001406092688,0,0,0,0,0.124312743230942,0,-0.00945993225662598,0,0,0,3.46944695195361e-18,0,0
X002271.SZ,0,0,0,0.0541100570235231,0,0,0,0,0.239685562539528,0,0,0,0,0,0,0.00832701820119346,0,0,0,0,0,0.0826974751604622,0,0,0,0,-0.610849604712928,0,0,0,0.390154872422336,0,0,0,0,0,0.478714685936045,0,0.0771170033414072,0,0.366882692870617,0,0,0,0,0,0,0,0,0,0.143846616946906,0,0.0218876379269057,0,0,0,0,0,0
X600489.SH,0,0.033318938348752,0,-0.053907406971725,0,0,0,0,0,0.617124768143529,0,0,0,0.0969778151909051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072502236657742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110050859081736,0,0,0,0,0,0,0,0,-0.0497801631126366,0.00337117473631741,-0.0121195108051473,0,0,0,-0.0187869186504463,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.065846642764137,0,0,0,0.077992562424586,0,0.0756022934994469,0,0,0,0,0,0,0,0.235473542848293,0.0386847873427309,0.103116966089663,0,0,0.0639813107628664,0,0,0,0,0,0,0,0.0860418623184205,0,0,0.044988306567075,0,0.0172948822566815,3.46944695195361e-18,0,0.0250049663897152,0,0,0,-0.0044155238929346,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,-1.73472347597681e-18,0,0,-0.0226804596268389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191015587676754,0,0,0,0,0,-0.0737846506607095,0,0,0,0,0,0,0.659148174256494,0,0,-0.119301884756042,0,0,0,0,0.0110398891383214,0.12310584524355,0,0,0,0,-0.0234249114873659,-0.0107810338018212,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.432715099569653,0,0,-0.0661961325274307,0,0,0,0,0,0,0,0,0,0.154372099567603,0,0,0,0,0,0,0.0531699047929626,0.201359423034849,0,0,0,0,0,0,0,0,0,-0.217830160363387,0,0,0,0,-0.086022809863208,0,0,0,0,0,0,0,0,0,0,-0.0329020021718949,0.022959840507506,0,0,0,-0.0582378528847721,0,0
X000807.SZ,0,0.00576214800601538,0,0,0,0,0,0,0,-0.392885571346142,0,0,0.718943082040286,0,0,-0.146245897348997,0,-0.267741296316693,0,0,0,0,0,0,0,0,0,0,0.142248536901278,0,0,0,0,0,0,0,0,0,0.225845114010941,-0.0563307532468218,0,0,0,0,0,0.016869640062797,-0.211002032682984,0,0,0,0,0,0.00532134625608222,0,0,0,-0.0421055925821769,0,0
X000408.SZ,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.623662364220296,0,0,0,0,0.193954250498093,0,0,0,-0.0488242561782879,0,0,0,0,0,0.0793717934916636,0,-0.0392230767297597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449265992419718,0.00772240513496812,0.140951231235225,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.683420229017453,0,0,0,0,0,0,0,-0.241302193729019,0,-0.0804377330096853,0,-0.218076911602509,0,0,0,0,0,0,-0.235762402229666,0,-0.0369074110257597,0,0,-0.122811909813304,0.156868245743716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268882557810007,-0.0503712019418375,0,0,0,0.0527479931920476,0,0
X000786.SZ,0.200649358123116,0,0,0,0,0,0,0,0.408550434996773,0,0.241541677614228,0,-0.163769066765342,0,0,0,0,0,0,0,0,0,0,0,0.157080522190821,0,0,0,0.0380050142887671,0,0,0,0,0,0,0,0,0,0.146476056428435,0,0,0,0,0,0,0.0582388702582848,0,0,0,0,0,0.00748346000193387,-0.0107587258263588,-0.184848745949068,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0909710239390419,0.0623560220949707,0,0,0,0,0.149117534863478,0,0,0,0,0,0,0,0,0,0,0,0,0.0655990812617135,0.0572140631739409,0.117287421519499,0,-0.0828186409163344,0,0,0.0381777941332181,0,0,0,0,0.193797629657111,0,0.0529111508274322,0,0.0222405976681442,0,0,0,0.00828561585233376,-0.0252273627305886,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.234443197158877,0,0,0,0,0,0,0,0,0,0,0.0320717182905546,0,0.0721376353994148,0,0,0,0,0,0,0.0206313110878724,0.148140415575341,0,0,0,0,0,0,0,0.611712569364259,0,-0.196065180896063,0.0248009759337072,0,0,0,0,0,0,0,0,0,0.205224127685709,0,0,-0.062738706742151,0,0.0125491296541095,0.0104860287604794,0,0,0,0.0895347356925645,0,0
X600612.SH,0.0748301712868377,0,0,0,0,-0.200802235396983,0,0,0,0,0,0,0,0,0,0,0.0996452510244158,0,0,0,0,0,0.601672593311367,0,0,0,0,0,0,0,0,0.0509152983639711,-0.0760652310018951,0.231650044423475,-0.0910525771223048,-0.0863371961950166,0,0,0,0,0,0.0812325090654208,0,0,0,0,0,0,0,0.161703963757476,0.0557480482454389,0,0.0076806449281087,0,0,0,0.061536803514676,0,0
X300037.SZ,-0.14427987111674,0,0,-0.0595517256396318,-0.0639391054548334,0,0,0,0,0,0,0,0,0.100377012486146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305151697145876,0,0,0,0,0,0.0277180228654534,0,0,0,0,0,0,0,0,0,0,0,-0.0167275789538226,0.0482447027053789,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.322787964320592,0,-0.0856903157519897,0,0,0,0,0.0273344416971489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246762467605268,0,0,0,0,0,0,0.187719300710683,0,0,0,-0.1226284149892,0.0246701367533493,0.00444080135163678,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0662814308773475,0,0,0,0,0,0,0,0.00560469576393483,0,0,0,0,0.067005997981193,0.050163099138495,0,0,0,0,0,0.0808382529499136,0,0,0.135444891527085,0,0,0.035153437542071,0.233171961526635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107047843530152,0,-0.00179387963472083,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.0761423649962338,0,0,0,0,0,0,0,0,0.0336774609928886,0,0,0,0,0,0,0,0,0.064697178265666,0,0,0,0,0,0,0.0496485205734581,0,0,0,0,0,0.116429443070973,0,0,0.178349150623342,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.178064749359536,0,-0.00315357264566724,0.0109148814386658,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.15231287917085,0,0,0.0772138792430807,0.0108154928254524,0.200942741419942,0,0,0,0,0,0,0,0,0,0,0,0.00956820382992893,0,0,0,0,0,0,0,0,0,0.0400806064125242,0,0,0.0809727951576664,0,0,0,0,0.185461747726665,0,0.0048227137874059,0,-0.000104599399702713,-0.0123836875524786,0,0,0,0.0550405909074667,0,0
X600995.SH,0.167395810705622,0,0,0,0,0,0,0,0,0.0378129940509915,0,0,0,0,0,0,0.107806735240337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088702076627316,0,0,0,0,0.0412117438282368,0,0,0.0307284101573613,0,0,0,0,0,0,0,0,0,0.0122421297900369,0,0.00249173118811812,0,0,0,0,0.109879542313911,0,0
X601168.SH,0,0,0,0,0.102956255610682,0.144777016876429,0.0953710352078068,-0.225708766487232,0,0,0,0,0.247703564185944,-0.0146915984642738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456463585762481,0,0,0,0.0727220841481355,0,0,0,0,0,0,0.0340154499431464,0,0,0,0,0,0,0,0,0,0,0,-0.129949614780201,-0.0157360331949145,0.00391426563348487,0,0,0,0,0,0
X600688.SH,0,0.109154763380562,0,0,0,0.098632461562366,0,0,0,0,0,0,0,0.0194856114141105,0,0.0262745565984681,0.0293749477671944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384850685279589,0.0160006918667638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161917704150849,-0.0216249038098376,0,0,0,0,0,0
X600157.SH,0,0,0,0.0230451620409646,0,0,0,0,0,0,0,-0.04498121105301,0,0,0,0,0,0.137982019548433,0.186900026454396,0,0,0,0,0.0400563112272357,0,0,0,0,0.0528387291942071,0,0,0.0312922206902988,0,0,0,0,0,0,0,0,0,0,0.0558069630149611,0,0,0,0,0,0,0,0,-0.0357564835885843,0.0254752784377722,0,0,0,-0.0967936974578477,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106383615581003,0.103875673761482,0,0,0,0,0.142645874171096,0,0,0,0,0,0,0,0,0,0.0818391429174542,0,0,0,0,0,0,0,0,0,0,0.170981795354335,0,0,0,0,0,0,0,0,0,0,0,0.000482763929915086,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.372220954122378,0,0,0,0,0,-0.260533610795841,0,0,0,0,0,0,0,0,0,-0.258856766260064,0,0.480475576650488,0,0,0.226183254645895,0.37516247508591,0,0,0,0,-0.209648269678934,0,-0.269451513391182,0,0,0,0,0,0.0146821619329006,0,0,0,0,0,0,0,0,0,0,0,0.0524005950512676,-0.0692531649816419,0,0,0,-3.46944695195361e-18,0,0
Slope,0.0205342303076955,0,0,-0.385511809689898,0,0,0.476759986695367,-0.127652316953428,0,0,-0.0529805978483075,0,-0.853645440317778,0,0,0,0,0,0.259684660157521,0,0,0,0,0,0.428247392092602,0,0,0,-0.12567136025198,0,0,0,0,-1.38777878078145e-17,0,0.216698852994871,0,0,0,-0.0815523570309315,-0.333970572880947,0,-0.10198014215956,0,0,0.690411504380392,0,0,0,0,0,0,0.906999029905557,0,0,0,-2.95855853907423,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316357703608675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691474660999102,0,0,0,0,0.54984958307196,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0211907840355009,0,0,0,0,0,0.0277562688785292,0,0,-0.053474596324683,0,0,0.0483586419899587,0,0,0,0,0,0,0,0,0.0672750115610199,0,0,-0.153238358789913,0.019499210710375,1.73472347597681e-18,0,0,-0.0271328626461105,0,0,0,-0.125223552863808,0,0,0.120742057312835,0,0,0,0,0,0,0,-0.00669722291228109,-0.0166120746555134,0,0,0,-0.0218414672299442,0,0
MKreturn,0,0.0271097826453115,0,0,0,0.0103353783712335,0,0,0,-0.00832841576747208,0,0,0,0,0,-0.1098104748294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519767393923589,0,0,0,-0.0277869797022516,0.068779001357777,0,0,0,0,0,0,0,0,0,0,0.0103064528076188,-0.00668703518396351,0,0,0,0.0235805993211557,0,0
MKvol,0,0.00175769341188817,0,0,0,0.00128107358919366,0,0,0,0,0,0,0,0,0,-0.00222297429988997,0,0,0,0,0,0,0.00282259764150745,0,0,0,0,0,8.6637820911531e-05,0.0015805238235966,0,0,0,0.000722926397711671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147847427606885,0,0,0,0.00166897097690936,-0.00189307447962013,0,0,0,-0.00878837790279692,0,0
CarbonVol_Shenzhen,0.0335653328061215,0,0,0,0,0,0,0,0,0,0,0,-0.142438666758533,0,0,0,0,0,0,0,0,0,0,0,0.0649692055059209,0,0,0,0,0,0,0,0,-0.0504742361196716,0,0,0.0559302938761894,0,0,-0.0716095434170463,-0.049979796518064,0,0,0,0,0.137345588398368,0,0,0,0,0,-0.312121886827879,0.317621626220879,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738253913784185,0,0,0,0,0,0,0,0,0.0133328712429222,0,0,0.000134298728598153,0,0,0,0,0,0,0,0.00190185551728796,0,0,0,0,0,0,0,0,0.00709165375460164,0,0.0246208715055582,0.0126231601491999,0,0,0,0,0,-0.00573519843272829,0.00874994395296245,0,0,0,0.0129357689182933,0,0
CarbonVol_Hubei,-0.00935693360410634,0,0,0,0,0.00023195303245106,0,-0.00177224116474494,0,0,0,0,0,0,0,0,0,0,-0.00251437721902914,0,0,0,0,0,-0.010411563208389,0.00513871457154672,0,0,0,0,0,0,0,0,0,-0.00479375946239942,-0.0072427390223869,0,0,0.00100328421048817,0.00623300492051222,0,0,0,0,0,0.00912780454516372,0,0,0,0,-0.0123807801856642,0.00996760241885042,0,0,0,0.0596540609531001,0,0
