,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X600176.SH,X601600.SH,X600426.SH,X000786.SZ,X600886.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X601991.SH,X000301.SZ,X600795.SH,X600352.SH,X600489.SH,X600801.SH,X300037.SZ,X600486.SH,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X601168.SH,X000027.SZ,X600529.SH,X600299.SH,X000932.SZ,X000898.SZ,X600399.SH,X000723.SZ,X000630.SZ,X300073.SZ,X600516.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00622951646274901,0,0,-0.00116218900095565,0,0.125293722741329,0,0,0,0,0,0,0,0,0.0438330679216107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298366558891609,0,0,0,0,-0.00189583800925512,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0258429277156266,0.0479678931930648,0,0,0,3.46944695195361e-18,0,0,0,-0.0223568602141162,0,0,0.0568084183838946,0,0.00306950477613993,0,0,0,0,0,0,0.0501213099807566,0,0,0,0.036852318397155,0,0,0,0,-0.0255196585795813,0,0,0.145915192017121,0,0,0,-0.0213927168938999,0,0,0,0.00713161802278506,0,0,0,0,-0.00641194493609545,0,0
X601088.SH,0,0,0,0,0,0,0.0104716400821906,0,0,0,0,0,0,0,0,0,0,0,0.691363058279157,0,0,0.138087483804265,0,0,0,0,0,0,0,0,0.00821539650362987,0,0,0,0,0,0,0,0,0,-0.0138059999947008,-0.0648446302752471,0,0,-0.0966578996812753,0,0,0,0,0,0,0.00261762226538233,0,0,0,0,-0.00568381106795553,0,0
X600309.SH,0,0,0,0,0,0.0538872208954105,0,0,0.110566774884543,0,0,-0.125784095993714,0,0,0,0,0,0,0,-0.0396387215269189,0,0,0,0,0,0,0,0,0,0.07290120123896,0.274194165459609,0.0345609519929042,0,0,-0.173761509798654,0,0,0,0,0,-0.165329333196522,0,0.114392680493877,0.0771349617051316,0,0,0,0.00250402790348917,0,0,0,0.0165540769190336,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0884712324213938,0,0.00872188805884067,0,0,0,0.0931382294730001,-0.0558794492872396,-0.00728269089297856,0,-0.00346970626576394,0.0569423985943273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243417462209703,0,0.0278860812745334,0,0,0,0,0.0793691501819112,0,0,0,0,0,0,0,0.028016896651215,0,0,0,0,0.000995989421280939,0,0
X002460.SZ,0,0,0,0,0,0,0.287562692385844,0.403434304012428,0,0,0.134912419452224,0,0,0,0,0,-0.0386640821879509,0,0,0.364073792381459,0,0,0,0,0,0,0,0,0,0.0334090658053065,0,0,-0.343837878995938,0,0,0,0,0,0.116749786446347,0,0.231627123029816,0,0,0,-0.0167027461632943,0,0,0.146652835432976,0,0,0,0.0904554638815404,-0.252099796221664,0,0,0,-0.00361257847934468,0,0
X600019.SH,0,0,0,0,0,0,0,-0.060935610299294,0,0.0140914778571648,0,0,0.0945230548441299,0,0,0,0,0,0.231550021182566,0,0,0,0.0520892684157548,0,0,0,0,0,0,0.0400031545093283,0,0,0.0283306875469023,0,0,0,0,0,0,0,0,0,0,0,0.083096443067303,0,0,0,0,0,0.0245071321498367,0.0274984891951415,0.0602824812692188,0,0,0,0.00544294568122779,0,0
X600660.SH,0,0,0.0379057514914127,0,0,0.0943826003107193,-0.179053243474095,0,0,0,0,0,0,0,0,-0.0817914225254677,0,0,0,-0.0301665436257572,0,0,0,0,0.0430651612176202,0,0.0218528863179068,0,0.289301876408808,0.17285828414548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186700338959142,0,0,0,0,0.0205374166668461,0,0
X000708.SZ,0,0,0.191896614335346,0,0,0,0,0,0,0,0,0.0294631616875137,0,0,0,0,0,0,0,0,0,0,0.120137093152224,0,0,0,0,0,0,0,0,-0.0448194819169568,0.0672815432971793,0,0,0,0,0,0,0,0,0.0609605294321418,0,0,0,0,0.309954074657459,0,0,0,0,-0.0238793882030714,0.0773808146621376,0,0,0,-0.00518279669618234,0,0
X600547.SH,0,0,0,0.00317279012542624,0,0.0512639278631834,0.0562245433636978,-0.0521688808876832,0,0,0,0,0,-0.0416347197323971,0,0,0,0,0,-0.037852821444039,0,0,0,0,0,0,0,0.611305318570121,0,0.0476896602913561,0,-1.73472347597681e-18,0,0,0,0,0.00232123188121032,0,0.00507060766702742,0,0.0158375244156123,0,0,0,0.0389879531094057,0,0,0,0,0,0,0.0104766964798978,0.0026889635777772,0,0,0,0.00444367983668276,0,0
