,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000786.SZ,X000630.SZ,X000807.SZ,X000932.SZ,X000933.SZ,X600176.SH,X600348.SH,X600612.SH,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600688.SH,X600995.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.159208130412258,0,0.0648383537098166,0,0,0.00831894976719229,0,0,0,0,0,0.0640610677649031,0,0,0,-0.0065452132881408,0.23668874269274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151348140803873,0,0,0,0,-0.0506657257218986,0,0,0,0,0,0,0,0,0,0,0,0,-0.134363107105908,0,0,0,0,0,0,-0.0190815604397909,0,0
X600660.SH,0,0,0,0,0,0,0.0341554293304014,-3.46944695195361e-18,0,0,0.184961165363287,0,0,-0.0769638023530231,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.124930476170513,0,0,0,-0.0134321594268417,0,0.273736315116383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127150726674954,0,0,0,0.0198695086270011,0,0,0,0,0.12198514657635,0,0
X601600.SH,0,0,0,0,0,0,0.0940884046337973,0,0,0,0,0,0,0,0,0,0,0.0113943908284209,0,0,0,0,0,0,0,0,0,0.0622029766191935,0,0.0198144865196186,0.0545078038771065,0,0.129151823954274,0,0,0.0965078198417604,0.126379954247741,0,0.236687651420568,0,0,0,0.105851323674674,0.242531895481463,0,0,0,0,0,0,0,0,0.0101882991012275,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0465844787643318,0,0,0,0,0,0.223849423130108,0,0,0,0,0,0.686921710558812,0,0,0,0,0.054946610310571,0.232558188983454,0,0,0,0,0,-0.173002162040175,0,0,0.0786882091353649,0,0,0,0,0,0,0,0,0,0,0,0.0790095653527008,0,0,0,0,0,0,0,0,0.0181254587096157,-0.0287885780458889,0,0,0,0,0,0
X000792.SZ,0,0.102976382863224,0,0,0,0,0.0268516370258892,0,0,0,0,0.0495178286880373,0,0,0,0.229636458528452,0,0,0,0.269998743760046,0,0,0,0,0,0.0376193079008793,0,0,0,0,0.0844104857270146,0,0,0.14803161312952,0,0,0,0,0,0,0,-0.0683194779756803,0,0,0,0,0,0,0,0,0,0.00612238028383372,-0.00216128588153741,0.0301180603570814,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696411037361417,0,0,0,0.0844125606497149,0,0,0.167153309862848,0,0,0,0,0,0,-0.0325879135698525,-0.0582836471706263,0,0,-0.201006076111703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609458370213544,-0.00293753024518393,0.00136208328497088,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.388593922265222,0,0,0,0,0,0,0,0.0312537473644718,0,0,0,0,0,0,0,0,0,0,0.389228030009089,-0.0868677902920598,0,0,0,0,0,-0.0169269520743796,0,0,0,0,0.0489431018194578,0,0,0,0,0,0.0408635829009799,0,0,0,-0.0194100802532138,0,0,0,0,0.0059378337117828,0,0
X000708.SZ,0.160008386193637,0,0,0,0,0,0.201771659665839,0,0,0,0,0,0,-0.0219584435943054,0,0,0,0,0,0,0.307443272451417,0,0,0,0,0,0.114571075308513,0,0,0.0461934390577842,0,-0.0852630899427583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387457149605024,0.0653706238029681,0,0,0,-0.0118559254420995,0,0
X601699.SH,0,0.0576569911197981,0.161303680366869,0,0.190110997744589,0,0,0,0,0,0,0.0213863108503168,0,0,0,0,0,0,0,0,0,-0.016795520709885,0,0.115105824258144,-0.33951636096215,0,0,0,0,0,0,0.210178260408098,0,0,0,0,0,0,0.298296204956399,0,0.0963524440260495,0.125733174002102,0,0,0,0,0,0,0,0,0.105422648312669,0.0335908866566893,-0.0265183424694064,0,0,0,0.0324734942257327,0,0
X600111.SH,0.163585624495358,0,0,0,0,0,0,0,0,0,0,0,0,0.303302986339785,0,0.00615145003083882,0,0,0,0,0.067711183158562,0,0,0,0.186733668646682,0,0,0,0,0,0,0,0,0,0,0.0753297491471159,0,0,0,0,0,0,0,0,0,0.0683093661580116,0,0,0,0.108952155293425,0,0.0154499194999464,-0.0172092680879921,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106788081964213,0,0,0.044225416502011,0.028552304492505,0,0.379023128494649,0,0.142624630003544,0,0,0,0,0,0,0,0.0751369068778329,0,0,0,0,0,0,0,0,-0.0209760892452134,0,0,0.158410906160775,0,0,0,0,0,0,0,0,0,0,-0.00328536699189618,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.262823177899714,0,0.015875329576112,0,0.201189149858334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219800889895031,0,0,0,0,0,0,0,0.117227715415295,0,0,0,0.014076645168194,0.0747796119201874,0,0,0,0,0,0,0.0753427809798178,0,0,0.0152223158595889,0,0,0,0.00882027551769937,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14134108394521,0,0,0,0,0,0,-0.0729214784648528,0,0,0,0,0,0.208560455487773,0,0,0,0,0.0855749913909167,0,0,0,0,0.0897810588295807,0.0875483444455293,0,0,0.0349171538976522,0,0,0,0,0.21474851832929,0,-0.0148181101039567,0.0216644565679837,-0.0101835122507189,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0722942347071465,0,0,-1.38777878078145e-17,0,0,0,0,-0.164561010514388,0,0,0,0,0,0.656704094113511,-0.0389360997571704,0,0,0,0,0,0.768883971510441,-0.0251718302562506,-0.155123318274754,-0.101747623256753,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.228110000757686,0,0,0,0,0,0,0,0,0,0,0.0961515568071855,-0.07029619567707,0,0,0,0.346157020247525,0,0
X600426.SH,0,0,0,0.378356238343916,0,0,0,0,0,0,0,0.0449572705086835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481785799629392,0.0527138384175338,0,0,0,0,0,0.0103822060763058,0.198664137101074,0,0,0.276578558217217,0,0,0,0,0,0,0,0,0,0,0,0.166657901772394,0.0338536035466549,0,0,0,0,0,0,0
X000877.SZ,-0.0561467064748444,0,0,0,0.0672538747878634,0,0,0,0.607155373945473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965433072226518,0,0,0,0,-0.0171908089255982,0,0,0,0.219538790430536,0,0,0,0,-0.13022868940245,0,0,0,0,-0.100542134957021,0,0,0,0,0,0,0,0,-0.00101603621855467,-0.0149783334919979,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0701372232778695,0,0.536060609931528,0,0,0,0,0,0,0,0,0,0,-0.142432023437798,0,0,0,0,0,0,0,0,-0.0697402315802617,0,0.309339110932436,-0.125470957236714,0,0,0,-0.0604467634332398,0,0,0,-0.0803585652195642,0.0840098285092521,0,0,0,0,0,0,0,0,0,0,0,-0.0140548089030303,0.0110748914223646,0,0,0,0.00243875961255471,0,0
X600803.SH,0,0,0,0.110121651349894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821756332142902,0,0,0,0,0,0,0,0,0,0.106546259941331,0,0,0.00626707802669823,0,0,0,0,0,0,0,0,0,0.161400165490766,0,0,0,0.00786690813369062,0.0160702583191584,0,0,0,0,0,0
X600489.SH,0,0.0363248972779759,0,-0.0961122425505569,0,0,0,0,0,0.617084775033433,0,0,0,0.076266081854619,0.0217697715430449,0,0,0,0,0,0,0.0722261056318829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387705409317115,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0462155257522079,0,0,0,0,0,0,0,0,0.133275058548611,0,0,0.107194630707944,0,0,0,0,0,0,0.155065660497519,0,0,0,0.0665307651378472,0,0.132949483224789,0,0,0,0,0,0,0,0.0421376029040864,0,0,0,0,0,0.0218711849371151,0,0,0,0,-0.0206496934718037,0.0171318834662962,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.031298237333903,0,0,0,0.00350643843386077,0,0,0.0692657089329169,0,0,0,0,0,0,0,0,0,0,-0.752501276555427,0,0,0.531681282655531,0,0,0,0,0,0,0.0238484192679002,0,0,0.0130804286166983,0,0,0.0659187723826458,0,0,0,0,0,0,0,0.0709341712441038,-0.027148685406367,0.0478557129610309,0,0,0,0,0,0
X600985.SH,0,0,0,0.0896282943836236,0.47550451152367,0,0,0,0,0,0,0,0,0.08286714548922,0,0,0,0,0.279618879324694,0,0,-0.448974915438743,0,0,0,0,0,-0.246749802758297,0,0,0,0,0,0,0,0,0,0,0,0,0.145267229735004,0,0,0,0,0,0,0,0,0,0,0.000266867699727045,0.000614490499148863,0,0,0,0,0,0
X600160.SH,0,0,0,0.030805607847305,0,0,0,-0.0981516213628427,0,0,0,0,0,0,0,0.066002488907986,0,0,0,0,0,0,0,0.0359288173141931,0,0.00655806849819075,0,0,0,0,0,0,0,0,-0.00620335561190266,0.448369008621844,0,0,0,0.0660823799500329,0,0,0,0,0,0,0,0.0898097106990648,0,0.0691776721876063,0,-0.00576445721605335,-0.00811510707797528,0,0,0,0,0,0
X000408.SZ,0.0837276206477369,0,0,0,0.208260072122669,0,0.0922825290314053,0.0593907062058692,0,0,0,0,0,0.160964906987388,0.256047438233677,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426746672520691,0,0,0,0.0128511313368632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576720574376374,0,0,-0.00207165883242429,-0.0142617162424124,0,0,0,0.0545004854752231,0,0
X000786.SZ,0.041137557085178,0,0,0,0,0,0.094585624449723,0,0.301350676242664,0,0,0.233717011712438,0,0,0,0,0,0,0,0,0,0,0,0.0832538944369047,0,0,0,0,0,0,0,-0.244060254069758,0,0,0,0,0,0,0.262689902624226,0,0,0,0,0,0,0,0,0,0,0,-0.0504421236586774,0.0814049070279167,-0.0713177090366624,-0.0349658100355342,0,0,0.197305913833743,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135584062289564,0,0,0,0,0,0,0.201962710159967,0,0,0,0,0,0.0283110080810292,0,0,0.012569113350384,0,0,-1.73472347597681e-18,0.168288721937474,0,0,0,0.103727694336329,0,0,-0.0249025314735681,0,0,0,0,0,0,0.0292843406247259,0,0,0,0,0,-0.00711642470324752,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0937194742040932,-0.0882075848541582,0,-0.312911597482133,0,0,0.876308019399487,0,0,0,0,0,-0.217350736413229,-0.273239046759873,0,0,0,0,0,0,0,0,0,0,0.0911599191454076,0,0,0,0,0,0,0,0,0.012295224665384,0.209577583753329,-0.158495015918503,0,0,0,0,0,0,0,0,0,-0.00754336551969395,0,0,0,0,-0.101265472863243,0,0
X000932.SZ,-8.67361737988404e-19,0,0,0,0,0.0943320391344091,0.110760520585432,0,0,0,0,0,0.0440559623875748,0,0,0,0,0,0,0,0,0,0,0,0.197401229728395,0,0,0,0,0,0,0,0,0.0342385894173225,0,0,0,0,0.00511757593853996,0,0,0.127992296353179,0,0,0,0,0,0,0,0,0,0,0.0266599325868717,0,0,0,-0.0477989475785325,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.371220703202554,0,0,0,0,0,0.13802785633212,0,0,0,0,0.156267831717941,0.21460121098127,0,0,0,0,0,0,0,0,0,0,0,0.260972612495629,0,0,-0.0953986865231136,0,0,-0.0657544142639487,0,0,0,0,0,0,0,0,-0.00717974755560391,0.0216245643885804,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.538499192221223,0,0,0,0.0270589111208179,-0.0514136113332057,0,0,-0.0590119241725442,0,0,0,0,0,0,0,0,0,0,0,-0.0922943203874462,0,0,0,0.0214341272983534,0,0,0,0.623647146984864,0,-0.30442744422663,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000253751937930547,0,0,0,0.254576594149403,0,0
X600348.SH,0,0,0,0,0.165373308331724,0,0,0,0,0,0,0,0.00555362794840878,0,0,0,0,0,0.115591848008368,0.0842583737930266,0,0,0,0.0733418415710775,0,0,0,0.245636599142611,0,0,0,0.0870559724662259,0.0712066142685898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155589073277434,0.000730341112391341,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.146364506723978,0,-0.0903090796935358,0,0,0,0.113430771538242,0,0,-0.0684814259863588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933917851111224,0,0,0,0.17657265875223,0,0,0,0,0.150958640183572,0,0,0,0,0,0,0.250174025356568,0.15752757239487,-0.00808794825440182,0,0,0,0,0.116378134782617,0,0
X300037.SZ,-0.0558464089458178,0,0,-0.0265606959977313,-0.174898295382028,0,0,0,0,-0.0335572264562162,0,0,0.157201183103521,0.0118706938650942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607261686202976,0,0.011586520948905,0,-0.0798746047218477,0,0.160664886706425,0.0938795738882625,0,0,0,0.160976841879647,0,0,0,0,-0.103258622631385,0,0,0,0,0,-0.000271116052460766,0,0,0,0,0,0
X601168.SH,0,0,0,0.0178240856121294,0,0.0811135250305829,0,-0.053925398983405,0,0,0,0,0.24582766406564,-0.0263984578267349,0,-0.0328062118681597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000632972840844981,0,0,0,0,0,0,0.0916376885397464,0.0206174294277499,0,0,0,0,0,0,0,0,0,0,-0.106692519597494,0,0.0111679790109036,0,0,0,0,0,0
X600219.SH,0,0,0,0.0509693873494627,0,0,0.00440794730488539,0,0,0,0,0,0.125961638985898,0,0.116272918218037,0,0,0.0140568048688128,0,0.0527124286707378,0,0,0.140538810665022,0,0,0.00887935786305482,0,0,0,0.134740160855887,0.0306290333038507,0,0,0,0,0.112143007062678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275800504786235,0.00845305005264116,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0177303020892031,0.165129043067609,0,0,0,0,0,0,0,0,0,0,0,0,0.0667672087278108,0.11077756286151,0,0.0188033304992073,0,0,0.0579310921533611,0,0,0,0,0.098229412785395,0,0,0,0,0,0,0,0,0,0,0.0171766018907235,0.0630287781406241,0,0,0,0,0,0,0,0.1141040036307,0,0,-0.0154003221788963,0,0,0,0.0841862590081209,0,0
X600688.SH,0,0.133646512723248,0,0,0,0,0.0900969449711334,0,0,0,0,0,0,0.0293339417385836,0,0,0,0,0,0,0,0,0,0,0.148739928184329,0,0,0,0,0.244953428817927,0,0,0.0116425409982555,0,0,0,0,0.0148690035110048,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00869891702447516,-0.0102845294933579,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0.0206648282883845,0,0,0,0.000800369764000029,0,0,0,0,0,0,0,0,0,0,0,0.137360175043888,0,0,0.0387735031387589,-0.0309314911700544,0.010163590371524,0,0,0,0,0,0,0,0,0.226000354050322,0,0,0,0,0,0,0,0,0,0.0392595888503063,-0.0298249688165588,0,0,0,0.177637649555044,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201025817724294,0.116214634432971,0.156352005606998,0.0197843833068471,0,0.0288484834810342,0.0332505744611182,0,0.0670957188964621,0,0,0,0,0.0448323676581761,0,0.0248620421717034,0,0,0,0,0,0,0,0.0388880373194525,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00207062522639645,0.0112484395307787,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.101711858570574,0.101361448708801,0,0,0,0,0,0.145830232940543,0,0,0,0,0,0,0,0,0,0,0.0834227622510526,0,0,0,0,0,0,0,0,0,0,0.172536933435696,0,0,0,0,0,0,0,0,0,0,0.000433354048123755,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.386573412751712,0,0,0.00837243081036766,0,0,-0.079183855929791,-0.00691186758671779,0,0,0,0,0,0,0.119013813673168,0,-0.525841114627186,0.100176326763401,0,0,0.352520548865322,3.46944695195361e-18,0.100525293217259,0,0,0,0,0,-0.136819314413827,0,0,0,-0.157351604303699,0,0,0,0,0.0736106186878599,0,0,0,0,0,0,0,0,0,0.00414719200676274,-0.109474371087044,0,0,0,0,0,0
Slope,0,0,0,-0.090170108183599,0,0,0,0,0,0,-0.0850731704654572,0,-0.509966285499499,0,0,0.148439230922523,0,0,0,0,0,-0.355118748686967,0,0.670239585470464,0,0,0,0,0,0,-0.417671623796602,0,0,0,0.0494572218222812,0,0,0,0,0,-0.0878685529133362,-0.335238951700943,-0.146218742555982,0,0,0,0,0.996536919875201,0,0,0.354997798764444,0,0.824334542968146,0,0,0,-2.85881581363891,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151393503700243,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232198221176849,0.866857226112066,0,0,0,0,0.873949229806137,0,0
RealEstate_excess,0,0.0603930867778615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446421787761571,0,0,0,0,-0.0488787154639073,0,0,0,0,0,0,0,0,0,-0.082653848349053,0,0,0,0,0,0,0,0,-0.00312525746158091,-0.00810779582306,0,0,0,0,0,0
MKreturn,0,0,0,-0.00826998714146799,0,0,0.0095381933312692,0,0,0,0,0,0,-0.0228262085332196,0,-0.0703920487324369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442686701812781,0,0,0,0,0,0,0,0,-0.0200532904552598,0.011601140048869,0,0,0,0,0.0417895905119314,0,0
MKvol,0,0.000434053189201124,0,0,0,0,0.000262571725197714,0,0,0,0,0,0,0,0,-0.00233156339355763,0,0,0,0,0,0.00415531213835772,0,0,0,0,0,0,0.00165293817474898,0,0,0,0,0,0,0,0.00122250335326786,0.00201546177572084,0,0,0,0,0,0,0,0,0.00152163226639267,0,0,0,0,0.00135486305726506,-0.00168960726114314,0.00164311543989668,0,0,-0.00918285206279538,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0426031659026006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434612807321495,0,0,-0.163292753054755,0,0,0,0,0,0,0,0,0,0,0,0,0.100482818199559,-0.0519881736296939,-0.0627172383603101,0,0,0,0,-0.0167969400705617,-0.020872491052748,0,0,0,0,0.0472037001312795,0,0,0,-0.301958738440073,0.303860671785787,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00579542687239509,-0.00629339545713364,0,0,0,0,0,0,0.00123040130936701,0.00765546539447253,0,0,0.00254713365300276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485661866272682,0,0,0.0106467097131851,0,0,0.0236914684376829,0,0.00906845749660922,0,0.00376257368743521,0,-0.00541220548148013,0.00671948811065516,0,0,0,0.0106489917256036,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0182608894593612,0.00383390566821009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469191702044245,0,0,0,0,0,0,0,0,0,0,0,0.00260950756361445,0,0,0,0,0,0,0,-0.00570456772625121,0,0.0223229712709838,0,0,0,0,0,0,0,0,0.00790039094074906,-0.00773595796494375,0.00936044954709976,0.0106033460274407,0,0,0.0716260063019602,0,0
