,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600176.SH,X000898.SZ,X600516.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X000792.SZ,X002271.SZ,X600489.SH,X601699.SH,X600219.SH,X600808.SH,X000959.SZ,X601158.SH,X000983.SZ,X000883.SZ,X600339.SH,X000723.SZ,X000630.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.551547318613285,0,0.0261090171779907,0,0,0,0,0,0,0,0,0.0582955752912833,0.0805934984170563,0,0,0.00145273632344943,0,-0.0749856213160429,0,0,0,0.0311871253268804,0,-0.033156451030123,0,0,0.00515181362107274,0,0,0,-0.0390426825850306,0.0164069150302297,0.063423983364164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.458086617500691,0,0,0,-0.0744165693463477,0,0,0,0,0,-0.0076741319256538,0.0396888090274025,0,0,0,0,0,0,0,0,0,0,-0.104025735258092,0,0,0,0,-0.0110120563035356,0,0,0,0,0.00978757184061563,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.0207118998078739,0,0,-0.0191969143336366,0.0342344480533711,0,0,0,0,0,0
X601088.SH,0,0,0,0.105547335220877,0.196611082757768,0,0,0,0,0,0.254895963865028,0,0,-0.102997915823059,0,-0.124748761011754,0,0,0,0,0,0,0.00788250812303444,0,0,0,0,0,0,0,0,0,-0.0119314549801788,0.033800552258573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016577573018277,0.0282542174406853,0.306645099642647,0,0,0,0,0
X600019.SH,0,0,0.0988650908014562,0,0,0,0,0,0,0,0,0,0,0.102343713613998,0,0,-0.131054638296023,0,0,0,0,0,0.205899489484064,0.561810081989999,0.0595097958115176,0,0,0,0,0,0,0,-0.0378685943657611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898920551202643,0,0,0.0390321077940404,-0.00995847757080505,0.070290231855137,0,0,0,0,0
X600585.SH,0,0,0.40973615454483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277436639920858,0,0,0,0,0,0.0214303840792632,0,0,0,0,0.0707054013656607,0,0,0,-0.229295316676505,-0.119088367019345,0,0,0,0,0.144917259208045,0,0,0,0,-0.0754876153600606,-0.166646352070264,0,0,0,0,0,-0.0164200689687991,0.0240004774670229,0,0,0,0,0,0
X600010.SH,0,0,-0.0063033188328442,0,0,0,0,0,0,0,0.0213072926505939,0,0,0.0795561289663779,0,0.0470331366030843,0,0,0,0.0533926980623645,0,0.0376837705735895,0,0,0.0178959607890889,0,0,0,0,0,0.0889693703414793,0,0,0.0540511831910276,0.158787708503512,0,0,0.201457849948712,0,0,0,0,0,0,0,0,0.108757279754777,0,0,-0.00769318659558933,0,0,0,0,0,0,0
X600309.SH,-0.0924468291533579,0,0.13986366684148,0,0,0,0,0,0,0,0,0,0,-0.241315134213088,0,0,0,0,0,-0.128092730970322,0,0,0.190149154075575,0,0,0,0,-0.00973579719818367,0.109775603218137,0,-0.0718553375205364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433481816616968,0,0,-0.0230382974282541,-0.0146573168508722,0,0,0,0,0,0
X600011.SH,0,0,0,-0.155105589590936,-0.0255002391988302,0,0,0,0.00526018894967795,0,0.0320053077153925,0,0,0,0,0.233018376507473,0,0,-0.0187901197012564,0,0,0,-0.0627549289497348,0,-0.0311683945900598,0,0,0.0230993308123822,0,0.0713772186974227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115596422911764,0,0,0,-0.0242873927362306,0.0290278694506488,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0384207306882146,0,0,0,0,0,0.211909521266927,0,0,0,0,0.0160029298493583,0,0,0,0,0,0,-0.00395521366531899,0,0,0,0,0,0,0,0.0650091712837634,0,0,0,0,0.0382913705191822,0,0.00266355845179401,0,0,0.216172699783765,0,0,0,0,0,0,0.0237772747677886,0,0.0052017502960043,0,0,0,0,0,0,0
X600660.SH,0,0,0.0364697236292925,0,0,0,0.0631370767228163,-0.191280431817058,0,0,0,0,0.0690100218592557,-0.0494006496230657,0,0,0,0,0,-0.0595003928772345,0,-0.10574724487101,0.12138472633251,0,0.0508130041280668,0,0,0.0655514999123041,0,0,0,0.131396122286743,0.0422125882581617,0.138383849838999,0,0,0,0,0,0,0,0,0,0,0,-0.1904408072012,0,0,0,-0.00977015929190548,0.0200296948584473,0,0,0,0,0,0
X600188.SH,0,0,0.031064979632925,0,0,0.0625626622403713,0,0,0,0,0,0,-0.018571556425615,0,0,0,0.0934297808609776,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.226830415553241,0,0.072307641473954,0.059138504247561,0,0,0,0.108701516034884,0,0,0,0,0.437684305946493,0,0,0,0,0,0,0,0,0.0124952299296683,0,0,0,0,0,0,0
X600688.SH,0,0.096573030028959,0,0,-0.0298612345420294,0,0,0,0,0,0,0,0.0187384995386195,-0.0528491931084924,0,-0.00702794280210403,0,0,0,0,0,0,0.0315282533976598,0,0.0856328568470666,0,0,-0.0745520537582522,0,0,0.179794604858244,0,0,0.0440391730879568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543344845184403,4.33680868994202e-19,0,0,0,0.0563641697088287,0,0
