,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600803.SH,X600362.SH,X600426.SH,X601991.SH,X600027.SH,X000983.SZ,X601699.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X300037.SZ,X000539.SZ,X000408.SZ,X600219.SH,X600378.SH,X000629.SZ,X002080.SZ,X002409.SZ,X600688.SH,X600612.SH,X600157.SH,X600985.SH,X600348.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.741673365132805,0,0,0,0,0,0,0,0,0,0,0,0.135988181949935,0,-0.0509703318558748,0,0,0,0,0,0,0,0,0,0,0.0142235985688166,0,0,0,0,0,0.159973038422552,0,0,0,0.104058934121708,0.0172161665244543,0,0,0,0,0.0355151046659677,0,0,0.125468544807428,0,0,0,0,0,0.0590083700592638,-0.0286012346280887,0.160565830528989,-0.173555566358542,0,0,0,0
X600028.SH,0.68696055761265,0,0,0,-0.107746558936704,0,0,0,0,-0.101530069942414,0.0734874348253104,0.131602766012841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000187844217090399,0.0124986291447465,0,0,0,-0.0268087022457522,0,0,0,-0.0310841611913444,0,0,0,0,0,0,0,0,0,0,-0.0158438561974603,0,0,0,0,0,0.0159753821518705,-0.0220425467693379,0,0,0,0,0,0
X601088.SH,0.135982252109071,0,0,0,-0.283477778482627,0,0,0,0,0,0.160018106905007,0,0,0,0.202526046116129,0,0,0,0,0,0,0,0,-0.042179004723182,0,0,0,0,0,0,0,0,0.0545511312092383,0,0.0670065434077003,0,0,0,0,0,0,0,0.047115025865125,-0.00404756237198387,0,0,0,0.245796555520507,0,0.0233036206403924,0,-0.00968433205409095,-0.0423497091023535,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.120979010698689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691289946914831,0,0,0,0,0.23742579329006,0,0,0,0,0,0,0.1543410176513,0,0,0,0,0,0,0,0,0,-0.00120474136274259,0,0,0,0,0,0,0,0,-0.0376630463761431,0.03570251152434,0,0,0,0,0,0
X600188.SH,0.00839429766213485,0,0,0,0,0,0,0,0,0,0.152660463522173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022774158853886,0,0,0,0.292361397685774,0,0,0,0,-0.0238303429236308,0,0,0,0,0,-0.0505510945894012,0,0,0,0,0.123062610938336,0,0,0,-0.0390915304387251,0,0,0,0,0,0
X600011.SH,0,-0.0307831399312709,0,0,0,0,0,0,-0.244802221872436,0,-0.125261692842464,0,0,0,0,0,0,0,0,0,0,0.42348646719145,0,0,0,-0.0338300446727923,0.208318255175292,0.191636565460394,0,0,0,0,0,0,0,0,0,-0.0230375947185359,-0.0649155293177432,0,0,0,0.128068194849676,0,0,0,0,0,0,0,0,0,-0.0113147946459312,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0101575078865016,0,0,0,0,0,0,0,0,0,0.0333724944784237,0,0,0,0,0,0.123348125868124,0,0.119192552556935,0,0,0,0,0,0,0,0.0550574090401654,0,0.119434862597915,0,0.116836403729892,-0.040001005906578,0.0129660446053283,0.0908184411198966,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738017921633905,0.00260097071285622,0,0,0,0,0,0
X600019.SH,0,0.0813528365397451,0,0,0.0792452709095718,0,0,0,0,0,0,0.0916629966814694,0,0,0.0874288663493247,0,0,0,0,0,0,0,0,0,0.0887971073790731,0,0.0816997684808042,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0659274486160651,0,0,0,0,0,0,0,0,-0.00282322301558273,0,0,0,0.0552965098912873,0.0364759427614452,0.0548933407134427,-0.00333925531654635,0,0,0,0,0,0
X002460.SZ,-0.0680702414396269,0,0,0,0,0,0,0,0,0.709099676092966,0,0,0,0,0.033907732523401,0,0,0,0,0,0.105054532703696,0,0,0,0,0,0,0,0,-0.110141163661189,0,0,0,0.0192894330048687,0,0.0236678074327434,0,0,0.0404215590730209,0,0,0,0,0,0,0,0,0,0,0.164103892257953,0.065733171269148,4.33680868994202e-19,-0.0493684766074146,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0322135921937149,0.33599516896832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138365793931962,0,0,0,0,0,0.390822664837414,0.0550877488345564,0,0,0,0,0,0.149803614247945,0,0.165968761519088,0,0,0,0.105373940606437,0.0868001365332421,0.124099812054167,0,0,0,0,0,0,-0.0698471027524766,2.71050543121376e-20,0,0,0,0,0,0,0
X601898.SH,0.0159965762467815,0.118463679026773,0.341112651421467,0,0.186261640642963,0,0,0,0.0693032735184554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259071569387506,0,0.322448416442474,0,0,0,-0.189332379556314,0,-0.0477596958908455,-0.108774074977217,0,0,0,-0.0820218261595934,0,0,0,0,0,0,0.0914705909910304,0,0,0,0,0,-0.0928502004078349,0,0.0484622534148594,0,0,0,0,0,0,0
X600547.SH,0,-0.00525029553547921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119575919212991,0,0,0,0.0238685447897383,-0.00825415037725315,0.106350823632396,0,0.0339389413871216,-0.00118880931471075,0,0,0,0.58550227469814,0,0,0,-0.0246972488716825,0,0.0808846527801484,-0.07266269881697,0,0,0,0.00583169715475172,0,0,0.0207565760544063,0,0,0,0,0,-0.00580252267555539,-0.0216071622023017,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0438440190207654,0,6.93889390390723e-18,0.0759672696721754,0,0,0,0,0.0251014694558343,0,0,0,0,0,0,0,0.0514865923920341,0,0,0,0,0,0,0.0478658557969836,0,-0.0221549666205905,0,0.0213638897001919,0,0.166229804755629,0.00394831907071135,0.0743631480391242,0,0,0,0.228803304266676,-0.0217764031987637,0.0396274362483729,0,0,0,0,0,0,0,-0.0741455055193327,0,0,0,0,0,0,0
X600886.SH,0.0759942854437122,0.0563290330851215,0,0,0,0.0504113237338715,0,0,0,0.00367603248489733,0,-0.00783380677776095,0,0,-0.0366322200708546,0,0,0,0,0,0,0.0625065349168707,0,-0.000964071705449072,0,0,0,0.086481933075965,0,0,0.0844935765161602,0,0,0,1.0842021724855e-19,-0.0676152534747712,0,0.00458529520916171,0,0,0,0,0,1.0842021724855e-19,0,-0.0204471697456016,0,0,0,0,0,-0.00958173142154311,0.0343236171485397,0,0,0,0,0,0
X601600.SH,0.152209865695019,0,0,0,-0.0884152728225256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306951848225274,0,0,0.061403436472569,0,0,0,0.0693415347783848,0.468562730376942,0,0.171036608598581,0,-0.0324503378015344,0,0,0,0.064130820772648,0,0,0.0987501063601406,0,0,0,0,0,0,0,0.0482745990801212,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.157164022469688,0,0,-0.14997533205127,0,0,0,0.097158062006513,0,0,0,0,0,0,0,0,0,0,0,0.163072109556158,0,0,0,0,0,0,0,0,0,0,0,-0.0219381228925387,0.100659633722649,0.0600024023163391,0,0,0.0895334032706389,0,0,0.0291632426174385,0,0,0,0,0.283163069324319,-0.165668809363341,0,-0.0224251944034237,0.0420207621781512,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0803638693864303,0,0,0,0,0,0,0,0,0,0.111027506617666,-0.0903891992615235,0,0.112357923069477,0,0,0,0,0,0,0,0.00880556428066803,-0.187494763540443,0.0844140554988074,0,0,0,0,0.0527402809938083,0,0,0,0,0.0724739687455548,0,0,0.0648877052757461,0,0,0.0421078174503925,0,0,0.00262870421538357,0,-0.0133724311539734,0,0,-0.0847851385533239,0,0
