,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600362.SH,X600176.SH,X600011.SH,X000786.SZ,X601600.SH,X002466.SZ,X600886.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600111.SH,X000301.SZ,X600352.SH,X600489.SH,X600801.SH,X300037.SZ,X601991.SH,X600795.SH,X600219.SH,X002080.SZ,X600486.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601168.SH,X601992.SH,X600299.SH,X300073.SZ,X600157.SH,X600399.SH,X000027.SZ,X000932.SZ,X002409.SZ,X000898.SZ,X600529.SH,X000723.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.000612640613050448,0,0,0,-0.00322444069878048,0,0,0,0.123869512011605,0,0,0,0.011057611921172,0.00757820830544973,0,0,0,0,0.0649005164775283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863233411929601,-0.0220122941112515,0,0,0,0.0102558814703645,0,0,0,0,0,0,0,0,0,0,-0.00167139953134678,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0201430574517141,0,0,0.0180026520926879,0,0,-0.0144202427486851,0,-3.46944695195361e-18,0.0371775129431051,0,0,0.0461514850366722,0.0340227327494319,0,0,0,0,0,0,0,0.0194205606401853,0,0,0,0.0593109899454,0,0,0,0,-0.0113982053083165,0,0,0,0,0,0.147767083452822,-0.0417263774915925,0,0,0,0.0171479194710318,0,0,0,0,-0.0033509023418303,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.00130089216395931,0,0,0,0.00822935375767121,0,0,0,0,0.574879956446575,0,0.18044691964117,0,0,0,0,0,0,0,0,0.0366175568709859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661312525113832,0,0,0,0,0,0,0,0,0,0,-0.0103760469721449,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743159914683227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2604364146026,0,-0.165647656586611,0,0,0.00916483015384355,0,0,0,0,0,0,0.198809506895595,0.0834033016246612,0.0566579543900302,-0.14100960050432,0,0,0,0.0139528559799799,1.73472347597681e-18,0,0,0,0.00410620446282855,0,0
X600585.SH,0,0,0,0.0810441204302452,0,0,0,0,0,0,-0.0748798503040368,0,-0.0368681397817363,0,0,0.0700186148107861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238618783924406,0.0495263227949334,0,0,0,0,0,0,0,0,0.0644392311203471,0,0,0,0,0.0347182155777054,0,0,0,0,0.00452597430465434,0,0
X002460.SZ,0,0,0,0,0,0,0.262975917210853,0.344031200608647,0,0,0,0,0,0,0,0,0.393328612045574,0,0,0,0,0,0.0384536174312786,0,0,0,0,0.252220829148335,0,0,-0.123076450236706,0,0,0,0,0,0.0780128020846603,0.0575226346557706,0,0,0.0507045565197829,0,0.020311811025896,0.062697500736973,0,-0.022283846471119,0,0.192400062599284,0.11805233433234,0,0,0.00499323158190638,-0.0813772035194431,0,0,0,-0.00214057703838838,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.142797897662637,0,0,0,0.0590542347427146,0,0,0,0.105500679211171,0,0,0,0,0,0,0,0,0,0,0.0351977029519743,0.0762838298816477,0,0,0,0,0,0,0,0,0,0,0.0688404931064971,0,0,0,0,0,0,0,0,0.0216013360767821,0.0619732313662073,0,0,0,0.00396379936220309,0,0
X600660.SH,0,0,0,0,0,0.172199175151537,-0.154806328616285,0,0,0,0,0,0,0,0,0,-0.0217536513260619,0,-0.0862041470335825,0,0,0,0,0.042480310898979,0.0505741502425419,0,0.171511882466038,0.136537009312657,0,0,0,0,0,0,0,0,0.0239649719783203,0,0,0,0,0,0,0,0,-0.0811487628703138,0,0,0,0,0,-0.00470572960232089,0.019766593979351,0,0,0,0.0178121319674362,0,0
X000708.SZ,0,0,0.0365302393257612,0,0,0,0,0,0,0,0,0.0125895675124813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243548633307681,0,0,0.118814228208243,0,0,0,0,0,0,0,0,0.102400148995657,0,0.0242360157524864,0,0,0,0.0919073312634503,0,0,0,0.512092121549379,0,-0.0061264025611971,0.0159795958096485,0,0,0,-0.00708906078513096,0,0
X600547.SH,0,0,0,0.0223487667419482,0,0.0501117725513397,0.00525240808312547,-0.039025710768881,0,0,0,0,-0.0504893385175739,0,0,0,-0.0164024887346526,0,0,0,0,0,0,0,0,0.57605961837098,0,0,0,0,0,0.0040641171867238,0,0,0,0,0,0.0487277918672346,0,0,0,0,0.0571489997034611,0,0,0,0,0,0,0,0,0.00936777921487787,0,0,0,0,0.00540361878652478,0,0
X002271.SZ,0,0,0.224831924592331,0,0,0,0,0,0,0,0,0,0.155948487318905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904334453456529,0,0,0,0.0331319963170256,0,0,0,0,0.0359751772071509,0,0,0,0.100182832731788,0.0856934782764973,0,0,0,0.0943140411353215,0,0,0,-0.049466608393396,0,-0.0772009757819854,0.164638424237452,0,0,0,0.0174641530587648,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0282436610082486,0.0600787513729504,0,0,0,0,0,0,0.137994744003405,0,0,0.164319840241274,0.257579331066705,0,0,0.471313174638444,0,0.280769700623785,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0924822642690181,0,0,0,0,0,0,0,0,-0.00153240407925479,-0.0483682011652335,0,0,0,-0.01714779332005,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.181157105629871,0,0,0,0,-0.0820330776551102,0,0,-0.0697874393211173,0,0,0,0,0,0,0,0,0,0,0.0201999479531076,0,0,0,0,0.0525767078876646,0,0,0,0,0,0,0,0.407948563488136,0,-0.0886058863098345,0,0,0,0,0.114767067640999,0,0,0,0.0251119312044091,0,0,0,0,0.00539152332135789,0,0
