,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600010.SH,X600362.SH,X600801.SH,X600176.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600299.SH,X600803.SH,X600027.SH,X002080.SZ,X601992.SH,X000932.SZ,X300037.SZ,X000301.SZ,X002466.SZ,X600486.SH,X002075.SZ,X600219.SH,X600315.SH,X600529.SH,X000027.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000723.SZ,X600612.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0164666103809317,0,0,-0.016348519754908,0,0,0,0,0.044229532311233,0.104301727626775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200166129836367,0,0,0.0554642600587947,0,-0.0113794453364533,0.0224933356889952,0,0,0,0,0,0,0.0919459921797372,0,0,-0.00538153336093406,0,0,0,0,0,0
X600028.SH,0,0,0,0,4.33680868994202e-19,0,0,0.0431466974172821,0,0,0,0.00301831259772761,0,-0.000481135458919575,0,0,0.0407319229521052,0,0.0512475309833556,0,0,0,0.0125749786599668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043238844452958,-0.00720872125687681,-0.0235993450151948,0,0,0,0,0,0,0,0,0,-0.00066610948454551,-0.00543230543756315,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.111661279952006,0,0,0,0,0,0,0,0,0,0,0,0.311848811726751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506567250854149,0,0,-0.0203988399846715,0,0,0,0,0,0,0,0,0,0,0.00145015352607045,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.00352923385257659,0,0,-0.0278928361717717,0,0,0.0952264186759581,0,0,0,0.0751946790195247,0,0,0.0243159364275756,0,0,0.0894931658638724,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100741163905809,0.023915940298113,0,0,0,0,0,0,0.0221572598019203,0,0,0.0108673178079382,-0.00168060631215928,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.247707119063131,0,0,0,0.0339820580056129,0,0,0,0,-0.203352615152735,0,0,-0.0804110343117283,0,0.2706759822832,0.068688334850887,0,0,0,0,0,0,0,-0.207365915465333,0,0,0,0,0.294512162958709,0,0.0901080518724761,0.205851984844289,0,0,0,-0.0936521687345213,0,0,0.00875500047659203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0983369670888699,0,0,0,0,0,0.0401105659042504,0,0.0345198646811504,0,-0.0657732424078019,0,0.0552821699241164,0,0,0,-0.0522594675987868,0,0,0,0.0196563133604976,-0.0414644529410418,0,0,0,0,0,0,0,0,0,-0.015160457565777,0,0,0,0,0,0,0,0,0,0.0589609270600546,0,0,0,0,-0.0490210259784595,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00915462552615769,0,0.0113805652141321,0,0,0,0,0,0,0,0,0,0.0254553421999303,0.626982304616473,0,0,0,0,0.137343116798465,0,0,0.0255523585449052,0,0.0614172902715726,0,0,0,0,0,0,0,0.0295689812239473,0.0886429766508683,0,0,0,0,0,0,0,0,0,0,-0.0109270049366619,-0.0164439251997974,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.00979809951208102,-0.0673959294857537,0,8.67361737988404e-19,0,-0.035353742693005,0,0,0,0,0,0.134720925955679,0,0.0905503257350317,0,0,0.0101467250315603,0,0,0,0,0,0,0,0.255489471934375,0,-0.0361974728154964,0,0.0275617503324792,0,0,0,0,0,0.0467248245059392,0,0,0,0,0,0,0,0.0560598119987039,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.120853216075183,0,0,0,0,0,-0.0531943580581544,0,0,-0.037223430491853,0,0.359414921379074,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.159867900538999,0,0,0,-0.169713430659717,0.26614801104649,0,4.33680868994202e-19,0.112108943036701,-0.088358767913899,0,0.0764026816753657,0,0,0,0,0,0,0,0,0,0,0.0721011244541999,0.0194854009854844,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0743939210802695,0,0,0,0.0903885502668822,0,0.0160933469980087,0,0,0,0,0.0618104487985698,0,0,0,0,0,0,0,0.0406582701588123,0,0,0.100331630040267,0,0,0,0,0,0,0.000331268035076635,0,-0.00917413351054966,0,0.104611016154819,0,0,0,0,0,0,0,0.0900951058962829,0,0.117575338346457,-0.00363947649358835,0,0,0,0,0,0,0
