,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X601991.SH,X600362.SH,X600188.SH,X600547.SH,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000792.SZ,X000408.SZ,X000786.SZ,X000723.SZ,X000553.SZ,X600176.SH,X600219.SH,X600339.SH,X002271.SZ,X600489.SH,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X600299.SH,X000630.SZ,X000983.SZ,X000807.SZ,X000825.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0.0201386282265982,0,0.186963266397455,0,0,0,0.0158455385970267,0,0,0,0,0,0,0,0,-0.0425931118601385,0,0,0,0,0.0641340743765219,-0.178618854003349,0,-0.0356358070276405,0,0,0,0,0,0,0,0,0,0,0.0126447153017957,0.371264944430221,0,0,0,0,0,0,-0.041530594695643,0.00186621749620273,0.00290555690984646,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0247381050807382,0.0198367643970096,0,0.0669392350721572,0,0,0,0,0,0,0,0.0244675075985918,0,0,0.177007582894939,0,0,0,0.0451406026736574,-0.132644321926881,0,0,0,0,0,0,0,0.175873476176064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0574861811606567,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0214004097759663,0,0,0,0,0,0,0,0,-0.100152051882067,0,0,0.0954896700231573,-0.253747815326155,0,0,0,0,0,0.1594023138902,0,0,0,0,0,0,0.0353288459444922,0,0,0,0,0,0,0,0,0,0,0.0732557585506102,0,0,0,0.0576834331764113,-0.0640723808666789,0,0,0,-0.0223810854457541,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0178908592445617,0,0.593363251879796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080234242878003,0.0573254238872301,0.0701929307087501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103118014969496,0,0,0,0.00220468357449766,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0751302883744738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458120689023822,0.0921792954993851,0,0,0,0,-0.0210689572198811,-0.0223157264790965,0.0346289104232923,0,0,0.052130916435329,0,0,0,0,0,0,0,0,0,0,0,0.132053677601543,0,0.102688809760553,0,-0.238918091905472,0,-0.0225689348862289,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.213129295155,0,0,0,0,0,0,-0.258228070275312,0,0.0587573193463603,0,0,0,0,0,0,0,0,0,-0.0992389559636815,0,0,0,-0.0255616675264578,0,0,0,0.143122967110952,0,0,-0.135180651088283,0,0,0,0,0,0,-0.0629184272350641,0,0,0,-0.260591937403481,0.165476664336401,0,0,-0.0179974234316933,0.0744079150586913,-0.119692847049929,0,0,0,0,0
X601991.SH,0,0,-0.0832752668379192,0,-0.0602133038179847,0.129576363197916,0,0.0476024008753495,0.0649146833543642,0,0,0,0,0,0,0,-0.0316476039415034,0,-0.00878083672056413,0,0,0,0,0,0.0181440520635724,0,0,0,0.0103087795200078,0,0,0.00111894395861992,0.0388757628164538,0.0370098139673276,0,0.175877478044461,-0.0669302316991315,0,0,0,0,0,0,0.0876291322777937,0,0,0,0,0,0,-0.0185268944879255,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,-0.0632246073460567,0,0,0,0,0,0.010611143489946,0.0244075915443343,0.00723775304783966,0,0,0.139117789977995,0,0,0.0909893083526877,0.0124845679101835,0,0,0,0,0,-0.070660494759577,0.0493223505391778,0,0,0.0105584054425294,0,0,0,0,0,0,0,0,0,0,0.923912309253243,0,0,6.93889390390723e-18,0,0,-0.0136600787592547,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0801524071557962,0,0,0.0299235334686504,0.037044045677293,0.0912197142799731,0,0,0,0,0,0,0,0.178687507094628,0,0,0,0,-0.0520117593194723,0,0,0,0,0,0.00705294599347322,-0.147711972196603,0,0.162102438845469,0,0,0,0,0,0,0,0,0,0,0,0,0.414648026868365,0.016276057312573,0,0,0,0,0.00501524210821091,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.137353883872732,0,0,0,0.0917523598374295,0,0,0,0,0,-0.0121756472218346,0.0360157289114636,0,0,0,0,0,0,0.00665366641528108,0,0,0,0,0,0,0.0349919162701293,0,0,0,0,0,0,0,0.660248406465105,0,0,0,0,0,0,0,0,0.0161683217399266,0,0,0,0.00223186761814705,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0245377080938426,0,0,0,0,0,0,0,0,0,0.0404535882655563,0,0.0407654848683171,0,0,0,-0.0639155351098704,0,0,0,0,0,0,-0.074172478833082,0.0179318984498074,0,-0.0188518035159384,0,0.0222791911418585,0,0,0,0,0,0,0,0,0,0,0,0,-0.113867179142562,-0.0129971541002778,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.303091125789709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207421406145299,0.00690168430610033,0,0,0,-0.00174437984420974,0,0,0,0,0.107812701522892,0,0.402471243762855,0,0,0,0,0,0,0,0,0,0.633608116587824,0.228368620081037,0,0,0,-0.0572097023242555,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.200177049286263,0,0,0.785491324003943,0,0.12278061015111,0,0,0,0,0.120775220500505,0,0,0,-0.391679572001726,0,0,0.277227425642793,0,0,0,0,0,0,0.119941608745952,0,0.104889624673876,0,0.105179878554169,0,0,-0.024272486417213,0,0.410990022021811,0,0,0,0,0,0,0,0.269609368840468,0,0,0,0,-0.0448580125328627,0,0,0,0,0,0
X000898.SZ,0,0,0,0.139357400923382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12737303199464,0,0,0,0,0,0,0,0,0.00012318528855583,0,-0.0298558424842878,0,0,0,0,0,0,0,0.133418648514352,0,0,0,0.574940602896368,0,0,0,0,0,0,0,-0.027674477023321,0.0011754382390504,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.252790835844174,0,0.0406186033305018,0,-0.00661589943831321,0,0,0,3.46944695195361e-18,0,0,0,0.0505726846798273,0,0,0,0.0873259644286841,0,0,0,0,0,0,0.038788787214655,0,0,0,0,0,0,0.00774834096842953,0,0.291704031915697,0,0,0,0.0586281964801938,0,0,0.10044959354773,-0.0604851557842555,0,0,0,-0.0568355026663644,0.0220186275703208,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0745729430054322,0,0,0.0099451024662254,0.0267867483592159,0,0,0,0,0,0,0,0,0,0,0,0,0.0337465685509386,0.0123089033379803,0.0211148790314337,0,0,0,0.0425204519003813,0,-0.0218188554978884,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.145243772822685,-4.33680868994202e-19,0.0351784595211038,0,0,-0.0130574586557049,0,0,0,0,0,0,0
X600027.SH,0,0,-0.104247542791604,0,0,0,0,0,0.0583112521647194,0.155978505334502,0,0,0,0,0,0,0,0.00844211211883872,0,0,0,0,0.00240962322754577,-0.0217685731227905,0.024389632285267,0,0,0,0,0.0657073656929989,0,0,0,0,0,0.0924947745868833,0,0,0.0219312712018078,0,0,0,0,0.0787614285282675,0,0,0.00358483123179878,-0.0341440182637198,0,0,-0.0144631562217357,0.0061546175950921,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.419936664688463,0,0,0,0.0992726562025182,0,0,0,0,0,0,0,0,-0.121015475279071,0.282831542187758,0,0,0,0,0,0,0,0,0,0.187096116131701,0,0.00305448253167063,0,0,0,0,0,0,-0.239356435368908,0,0,0,0.0212332867169892,0,-0.01370494077336,0.112368865050067,0.0566826592014031,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.790475797618556,0,0,0,0,0.135775954846351,0,0,0,0.133160529748072,0,0,0,0,0,0.477833296062632,0,0.0429704606932351,0.0648606994184316,0,0,0,0,0.30364182866525,0,-0.102551026822383,0,0,0,0.538417114392332,-0.0642901249715291,0,0,0,0,0,0,0.0665696298276468,0,0,0,0,0,0,0.10310030329481,0.237128823954623,-0.131080410669059,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162873808438128,0,0.339360971777728,-0.303319618396438,0,0,0,0,0,0.0808050761697008,0,0,0,0,-0.0324029375444182,0,0,0,0.181072773590345,0.194347174434373,0,-0.116908623905703,0,0,0,0.183679055987401,0,0,1.38777878078145e-17,0,0,0.136545591735478,0,0.053646187664419,-0.321289680378642,0,0.0288928771554194,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.10210569344382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271232213656648,0,0.0616084762261361,0,0,-0.0905455463984668,-0.0839304412607552,0.114952224986388,0,0,0,0,0,0,0,0.118248453448058,0.0092356679824498,0,0,0.0127536001099422,0,0,0.0751022082354196,-3.11852030185315e-05,-0.177098257416219,0,0,0.00759890273884209,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0576906709958785,-0.0853543855810808,0,0,0,0,-0.082349229609926,0,0,0,0,0.101848506183518,0,0.0949377393395033,0,0,0,0,0,3.46944695195361e-18,0,0.0604920283910459,0,0,-0.0105418829980422,0,0,0,0,0,0,0.0451935518040637,0,0,0,0,0,0,0,0.153709916590993,0,0,0.00446993657969818,0.117207209116452,0,0,-0.147654858664901,0.11572290411735,0,0,0,0,0,0
X600176.SH,0,0,0,-0.190876573452584,0,0.0402791182000818,0,0,0.0319536832115125,0,0,0,0,0,-0.00158553197967977,0.142657788346844,0,0,0,0,0,0,0,0,0,0,0,0,0.0205331005924241,0,0.0271403577622373,0,-0.0530414426170522,0,0,0,0,0,0.0316974370313745,0.0588284339133001,0,0,0,0,0,0,0,0.0283178291547706,0,0.0632998857061955,-0.0765886305863686,0.084512210027201,-0.10048094689627,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0171442063531868,0.148429171753423,0,0,0,0,0,0,0,0,-0.0728379120278415,0,0,0.0993780796315979,0.221327179695213,0,0,0,0.191451243804555,0.0179144156906697,0,0,0,0,0,0.0526775508833816,0,0.0179919156566867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186044684772144,-0.00188015676760756,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0588433114461249,0,0,0,0,0,0,0,0.38513276206985,0,-0.0202610910525038,0,0,0,0,0,0,0,0.158693113253216,0,0,0,0,0,0,0,0.0384818277754409,0,0,0,0.0780846939773421,0,0,0,0,0,0,0,0,0.0138348643948354,0,0,0,0,0,0,-0.0293167866050373,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.229538795196015,0,0.0564191053679875,0,0,-0.220337963948058,0,0,0,0,0,-0.136944538751935,0.104267574787147,0,0,0,0,0,0.132675800355,0.129432625055664,0,0,0,0,0,0,-0.236498443710837,0.14640685678992,-0.00847004205284915,-0.29360148432515,-0.0850325220616263,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.221495868139608,0,0,0,0,-0.0897328771246545,0.0825536978347801,0.366128406468459,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490080854255662,0,0,0,0.07265106855797,0,0.277450687155946,0,-0.0187610023607515,-0.0231074369450845,0,0,0,0,0,0,0.0530853770330681,0,0,0,0,0,0.0126036886250397,0,0,0,0,0,0.0197137690880933,0,0,0.16608710862782,0,0,0,0,4.33680868994202e-19,0.0123482343005377,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104494156297446,0,0,0,0,0.0884452963200069,0.239644401206938,0,0,0,0.0522089472697545,-5.74102718606639e-05,0.153619469465368,0.0499229603064095,0,0,-0.219189002882094,0,0,0,0,0,0,0,0.0522358430537211,0,0,0.0678373837121335,0,0.14417104693364,0,0.00776706689102921,-0.0754734281154811,0.0826184403934466,0,0,0,0,0,0
X600352.SH,0,0,0.149345935761106,0.116474888744251,0,0,0,0,0.134416162502793,0.0164238910331887,-0.0137148066293636,0,0,0,0,0,0,0,0.125009328872036,0,0,0,0,-0.108714048767816,0,0,0,0,0.094210691176486,0.0991521967535349,0.0551927950742806,0.0532819653737226,0.0347555289909274,0.0837101807424606,0,0.158348384219003,0,0,0,0,0,0,0,0,0,0,-0.0120645514959078,0.00514889790343709,0,0,-0.0345182836735282,0.00723714756235378,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0739800877680878,0,0,0,0,0,-0.0571190806469375,0,0.0257387894918189,0,0,0,0,0,0.010749110614618,-0.0281611844211113,0,0.0643432803676133,0,0,0.014573345905902,0.0341839725749653,0,0,-0.0298338880629802,0.057264711560409,0,0.0142321970602925,0,0,0,0,0,0,0,0.0375314745709015,0,0,0,0,0,0,-0.00967968145414149,0.00888653351758649,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.00425950469173414,0.0380851291090788,0,0.034586222016886,0,0,0.106367491809703,0,0,0.0186787464974087,0,0,0,0.00381851366388085,0,0,0,0,-0.000550182028297623,0,0,0,0,0,0,-0.0124255980522924,0,0,0,0,0,0,0,0,0.00409109307748457,0,0,0,0,0,0.0149145930143374,0,0.0688264480528496,0,0,0,0.00742843636625244,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.112583843903154,0,-2.77555756156289e-17,0,0.181179916478708,0,0,0,0,0,0.117597097501349,0,0,0,0,0,0,0,0,0.00986523179954269,0,0,0,0,0.0493206353062252,0,0.080063015228092,0,0,0,0,0,0,0,0.740609228961818,0,0,0,0,0,0,0.118997446246755,0.108523219644877,0,-0.144796643595693,0,0.021031884178981,-0.0516938035859773,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0536292622372237,0,0,0.0444482656583349,0,0,0.190482252542263,0,0,0.0217006197705934,0,0,0,0,0,0.0356947530260617,0,0.0402043759626223,-0.0384537165897917,0,0,0,0,0.0063297898516771,0,0,0,-0.00694179579147124,0.031927421569047,0,0,0,0,0,0,0,0,0,0,0,0.0370775298702053,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0834451417906502,0,0.0187807201363056,0,0,0.0238407754390954,0,0,0,0,0,0,0,0,0,0.490988832448092,0,0,0,0.0708017022501206,0,0,0,0,0,0.0250519507876973,0,0,0.0439779438872759,0,0,0,0,0,0,0.00465932287916835,0,0,0,0.0172882613219007,0,0,0,2.16840434497101e-19,0,0,0,-0.00601700957005618,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-0.0706963592811421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525382964052227,0,0,0.23148720043982,3.46944695195361e-18,0,0,0,0,-0.00941337773882632,0.0555184840891272,0,0,0,0,0,0,0,0.113430105131492,0,0,0,0,0.186897629735417,0,0,0,0.0452275768247629,0,0,0,-0.0329497061260202,0.0125113456487893,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.171923217979755,0.166827208769831,0,0,-3.46944695195361e-18,0,0,0,0,-0.208080573973054,0,0,0,0,0.24963074126719,0,0,0,0.0828232143006946,0.364447316470283,0.410765480563036,0,0,0,0,0,0,0,-0.16473879139791,0,0.18756736905804,-0.398878086497424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278356801283785,0,0,0,0,0,0
X000825.SZ,0,0,0.0610139223656233,0,0,0.0877098099465212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023502404963462,0.0544686387813862,0.253825026392628,0.027002669793661,0,0,0,0.0446556593953969,0.10283169895484,0,0,0,0,-0.0910750968136366,0,0,0,0,0,0,0.470895793552684,0,0,0,0,0,0,0,-0.0297068578937934,-0.00283695207156703,0,0,0,0,0,0
X002470.SZ,0,0,0,0.00355400215420176,0,0,0,0,0.00767790808295297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110890029619859,0,0,0,0,-0.00127952105404545,0.0132598511932217,0,0.0393115177886539,0.0817526894887247,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-8.67361737988404e-19,-0.0249002701314643,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.08802900069126,0,0,0,0,-0.00945648007191488,0,0,0,0,0,0,0,0,0,0,-0.00435761069110825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300328617427954,0,0,0,-0.0419891320971295,-0.0143294907379403,0,0,0,0,0,0
Slope,0,0,-0.555259497598592,0.192113396476245,0,0,0,0,0,0,0,0,0,0,-0.174118070265114,0,0,0,0,-0.0965750745002478,0,0,0,-0.194674417309122,0,0,0,0,-0.0334939424794835,0.0150194997152404,0,0,0,-0.795272018506144,0,0,-0.0775121380294053,0,0,0,0,0,0.0554639168357639,0,0,0,0,0.792597343851064,0,0,0,0.74220510048507,0,0,0,0,0,0
TED,0,0,0,0,0.869823146927227,0,0.571786238661992,0,0.221058960177872,0,-0.598593762811587,0,0,0,0,0,0,0,0,0,-0.395087220306597,0,-0.450225549690512,0,0,0.296243297603627,0,0,0.708088191729786,0,0,-0.0284445141964907,0.784130838657468,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.000493582015852381,0,0,0,-0.790225435343912,0,0,0,1.37223684388315,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.00892968897132755,0,0,0,0,0,0,0,-0.0150986485049826,0,0,0,0.162469193603485,0,0.0470955634538717,0,0,-0.255244259922842,0,0,-0.129932735352583,0,0.00168186541506259,0,0,0,-0.0670081944521627,0.0120410615220608,-0.0193169018817544,0,0,0,0,0,0.314579144073202,0,0.0863565211088164,0,0,0,0,0,0,0,0.150626909267293,0,0,0,0.0587157444469518,-0.0416899881945643,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0376855657271673,0,-0.000480525390050206,0,0,0,-0.00482976331497922,0,0,0,0,0,0,0,-0.0779817612126856,0,0,0,0,0,-0.0212314043944579,0.0272464412054116,-0.0145718874780522,0,0,0,0.0415458393298894,0,0,-0.0477205865317996,0,0,0,0,0.0447686996693858,0,0,0,0.019447626015057,0,0,0,-0.0259040418029702,0.0187438855505066,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00175497288527305,0,0,0,0,0,0,0,0.000414295697904517,0,0,0,-0.000121883175460781,0,0,-0.000129563175574746,0.00120882221007203,0,0,0,0.00252540300588285,0.00102418856705702,0,-0.000773726787163818,0,0,0,0,0,0,-0.00149842464348334,-0.00113497785808356,0,0,0,-0.000184047387303165,0,0,-0.000704061673633071,0,0,0,0,0.0016168480042236,0,0,0,0.00291975733020387,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0349865632768154,0,0,0,0,0,0,0,0,0,-0.00671298525831107,0.00926207507850173,-0.0201959354015428,0,0,0,0,0,0,0.0106492172767368,0,0,0,0,0,0,0,0,0.00190405235183054,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00114870527907828,0,0,0,0,0.0534522500610225,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00759015828713225,0.0176398918558506,0,0,-0.0111118399523998,0,-0.00169309936837816,0,0,0,-0.00336743394917754,0.0174436263330904,0,0,0,0,0,0,0,0.0017267346776753,0,0,0,0,0,-0.0237813246439824,0,0,0,-0.00391609930599258,0,0,0,0,0,0,0,0,0.0141016015935179,0,0,0,0,0.00194239078294709,0,0,0.0223760615962788,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0040604446958197,0.0254789346264712,2.16840434497101e-19,-0.0238646531506458,0,0,0,0,0,0,0,0.01066524128146,0,0,0,0,0,0,0,0.0211239360178021,-0.00387481723441856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171399402843017,0,0,0,-0.00638123914419515,0,0,0,-0.026317090701983,0.01430462785396,0,0,0,0,0,0
