,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600688.SH,X601991.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X600027.SH,X002466.SZ,X601992.SH,X600516.SH,X600111.SH,X600176.SH,X600299.SH,X300072.SZ,X000709.SZ,X002460.SZ,X600352.SH,X600339.SH,X000629.SZ,X600583.SH,X000825.SZ,X000553.SZ,X600808.SH,X002110.SZ,X600801.SH,X000786.SZ,X601158.SH,X000883.SZ,X000792.SZ,X000301.SZ,X600219.SH,X600426.SH,X000932.SZ,X000408.SZ,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.118992108571926,0.094045791196788,0,0,0.126430139950566,-0.11623351350203,0,0,0,0.0163256735563884,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.018046532032988,-0.0282331893237704,0,0,0,0,0,0,0,0,0.211579337593505,-0.074261257860594,0,0,0,0,0,0,0,0,0,0,0,0,0.0505022033232054,0,0,0,0,-0.125859117950349,0.016041000593192,0.0119865088456414,0,0,0,0,0,0
X600028.SH,0.0897504460946463,0,0.0558038107224322,0,0,0,0,0,0.150097268935777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0253351242410397,0,0,0,0,0,0,0,0,0,0.124340609226745,0,0,0,0,0.0649745461169445,0,0,0.1317107990993,0,0.0329028289025716,0,0,0,-0.0100394395157512,-0.0176470919435206,0,0,0,0,0,0
X601088.SH,0,0,0,0.054994284631847,0.0702729505700763,-0.0538239201948422,0,0,0,0,0,0.122681587401843,0,0,0,0,0.0161773219872258,0,0.00916894290671286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762246324367166,0,0,0,0,0,0,0,0,0.121747710794596,0.129126851317262,0.279245432539416,0,-0.00907089053053205,-0.0349326835821858,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.145272582407708,0,0,0,0,0,0,-0.015596083084771,0,0,0,0,0,0,0,0,0,0,0,0,0.0346037681957719,0,0,0,0,0,0,0,0.0802083713034908,0,0,0,0,0.370817530304282,0.198551781508759,0,5.80853787276691e-05,0,-0.0793653396201729,0,0.0281513078681805,0,0,0,0,0,-0.0197467861765145,-0.0315729289011987,0,0,0,0,0,0
X600019.SH,0,0,0.0538685071462364,0.0838316712655134,0,-0.0639030659844963,0,0,0,0,0,0,0,0,0,0,0,0.422328082843922,0,0,0,0,0,0,0.124232061990455,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.14244687604038,0.0303873304196218,0,0,0,0,0,0,0.225359714324291,-0.0229736940514715,0,0,0,-0.00191783554411227,-0.00710997557886372,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836870393594347,0,0,0,0,-0.0571665409664013,0.753571891201069,0.0931993546104104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126732202416188,0,-0.0451696264756177,0,0,0,0,0,0,0,0,-0.0383468488855373,0.0869129385452224,-0.0509310670444397,-0.0343319943969084,0,-0.0177290426590283,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052512861257827,0,0,0,0,0,0.51567750450957,0,0,0,0,0,0,0,0,0,0,0.0890808454772593,0,0,0,0.0392728258485705,0.15377784850891,0,0,0,0,0,0.16509462741948,0,0,0,0,0,0.0227128046576608,0.00373849645747035,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184243495002253,0,0,0,0.0327772406618716,0.259364150792464,0,0,0,0,0,-0.0443006390642276,0,-0.0156453082320866,-8.67361737988404e-19,0,0.0485954531448381,0,0,0,0,0,0,0,0.102628753030193,0,0.171528454285506,0,0.0550907278048674,0,0,0,0,0.0114658038297087,0,0,0,0,0,0,0
X601898.SH,0,0.00274362173028961,0,0,0,0,0,0,0,0,0,0.260143234159183,0,0.0369612514615924,0,0,0,0,0,0,0,0,0.0496593086462855,0,0,0,0,0,0,0,-0.0175411209707671,0,0,0,0.0452496987351974,0,0.0709590003026031,-0.0581767796037686,0,0,0,0.0188301469465508,0,0,0,0.00354806061280137,0,0,0.212003821484066,0,-0.00532762453397102,0,0,0,0,0,0,0
X600688.SH,0,0.323646686776376,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166399336014025,0.000317382865111779,0,0,0,0.0508611216601054,0,0.0271668514862526,0,0,0.0939496625882758,0,0,0.00563401203317371,0,0,0,0,0,0.0349445264068946,0,0,0,0,0,0.00551313058167663,0.000782273954971603,0,0.0997559918614716,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.00659694633923161,0,0,0,0.125579141341103,0,0,0,0,0,0,0,0.0632534268383539,0,0,0,0,0,0,0,0,0,0,0.0149064160995581,-0.0711783648858166,0.0556786873720592,0,0,0,1.73472347597681e-18,0,0,0,0,0.0549887389155213,0,0,-0.0120864413923796,-0.0242940453298928,0,0,0.120854251340867,0,0,0.0143896281364056,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929743672727527,0,0,0,0,0,0,0,0,0,0,0.0485508002867824,0,0,0,0,0,0,0,0.336406651497525,0,0.114877678180375,0,0.012482666718042,0,0,0,0,0.0321587579968648,0,0.0185974419790812,0,0,0,0,0.165146016687498,0,0,0.00558481484462663,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0682351836237248,0.06249979002065,0,0,0,0,0,0,0,0,0,0,0,0.189147243559582,0,0.281503808387313,0,0,0,0,0.0122568018122586,0,0,0,0,1.73472347597681e-18,-0.0594631833425734,0.0782342001092512,0,0,0,0,0,0.0236199137761104,0,0,0,0,0,0.108564811554487,0,0,0,0,0,-0.00888886711741457,-0.0144400053063348,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.298397339052879,0,0,0,0,0.0119844868307132,0,0,0,0,-3.3881317890172e-21,0,0,0,0.0749564196111821,0,0,0,0,0.00578051771391318,0,0,0,0,0,0.151747134029079,0.00790923115539305,0.0948009514838298,0,0,0,0,0,0,0.0817474224626038,0,0,0.327148736004939,0,0.000765146502435246,0,0,0,0,0,0,0
X600886.SH,0,0.168627699573385,-0.0235384265850158,0,0,0.182728412157509,0.0130312070358712,0,0,0,0,0.126811981669751,0,0,0,0,0,0,0,0.0554360086229498,0,0,0,0,0,0.0651014869214363,0,0,-0.0469822240948734,0,0,-0.0593025955682319,0,0.0879122048448613,0,0,0,0,0.0482011943787304,0,0,0.0317020078963664,0,0,0,0,0,0,0,0,0.00405559256657826,0.00614803872669438,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0400282460577376,0,0,0,0.0576423907041489,0.0732754829090859,0,0,0,0,0,0,0.0416085307821628,0.197892778865746,0,0,0,0,0,0,0,0,0,0,0.0338128923903626,0,0,0,0,0,0,0,0,0,0,0.0596263574051219,0,0,0,0,-0.0721336184416517,0,0,0,-0.000511491535072589,0.00244614891741851,0,0,0,0,0,0
X600362.SH,0,0,0.135492441729865,0,0.240066269812761,0,0.0141585625691806,0,0,0,0,0.170673265798031,0,0,0,0,0,0,0,0,0.0298810892010305,0,0,0,0,0,0,0,0,0.0019270017818771,0.0313556373469217,0,0,0,0,0,0,0,0,0,0,0.0438186975657378,0,0,0,0,0,0,0,0,0,-0.0219233299545652,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0723923934350771,0,0,0,0,0.0673793424846604,0.035093711390829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195245467588024,0.578080020799587,0.00034975160747282,0,0,0,0,-0.0120255653708118,0,0,0,0.126232287330687,0,0,0,0,-0.00414874081803929,0,0,0,0,0,0,0
X600547.SH,0,0.0449599794138106,0,0,0,0,0.00947509265535107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318784192731681,0,0,0,0,0,0,0,0,0,0,0,0.0308987283730569,0.0812403992629086,0,0,0,0,0,0,0,0,-0.0707427019418228,0.0479518442652573,0.0208232338073293,0,0.0729127167367706,0.878354716657196,0,0,0,0.0155552986361177,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0254694746413172,0,0.301718675075119,0.16610730774472,0,0,0,0,0,0,0,0.366648159369444,0,0,0.314939059278169,0,0,0,0,-0.156063786820791,0,-0.0188454560726018,0,0,0,0,0,0,0,-0.127013526289212,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.008650082086411,-0.00120171075238533,0,0,0,-0.018783603062976,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0301927527755637,0,0,0,0,0.100939803814042,0.353475744748443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737866759691092,0,-0.0891874170210526,0,0,0,0,0,0,-0.14865644782767,0,0,0,0,0,0,0,-0.00336085007623386,0,0,0,0,0.00357761738314952,0.0200228410264422,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177427423109825,0.17486772874887,0.0204327760414242,0,0.0195659699866099,0,0,0,0,0,0,0.0424151428869563,0.0789330055201781,0,0,0,0,0,0,0.0124354105037704,0,0,0,0.175634746380939,0.055201657064349,0,0.146187724005088,0,-0.0105314541939787,-0.0141965437378011,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0029316607158678,0,0,0,0,0,0,0.199752456345191,0,0,0,0,0.00715931067689193,0,0,0.164110603609101,0,0,0,0.375596963492849,0,0,0.276724064172443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053567077664977,0,0,0,0,-0.0437380599416117,-0.0980173085099452,0,0,0,0,0,0
X600111.SH,0,0,0,0.238175514874951,-0.0452486310413286,0,0,0,0,0,0,0.285601779192451,0,0,0,0,0,0,0,0,-0.0451218014219593,0.0877475145763964,0,0,0,0,0.0146243968314149,0,0,0,0,0,0,0,0.124754744112372,0,0,0.0192281056653795,0,0,0,-0.0721376425307897,0,0,0,0,0,0.288777546247498,0,0,-0.0128951343058605,0.00172026592865152,0,0,0,0,0,0
