,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X600011.SH,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X600801.SH,X000807.SZ,X600688.SH,X002353.SZ,X300073.SZ,X000825.SZ,X600352.SH,X600141.SH,X600027.SH,X600489.SH,X000630.SZ,X000932.SZ,X000959.SZ,X600157.SH,X600096.SH,X600160.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0988144201255209,0,0,0,0.29439415554512,0.0291892696792555,0,0,0.00422125806784159,0,0,0,0,0,0.0512245835717007,0,0,0,0,0,0,0,-0.00986129118803874,0,0,0,0,0,0,0.0923330415396333,0.0703337368438121,0.0755931303476133,0,0,0.0282799369477739,0,0,0.0404751496180022,0,0,0,0,0,0,0,0,0,0,-0.00816915246475246,0,0,0,0.0200075117231425,0,0
X600028.SH,0.274659922240893,0,0.0389682836821882,0,0,0,0,-0.0397485808455588,0,0,0,0,0.0142812351427068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470056050794582,0,0.0310423483075413,0,-0.0527577716230435,0,0,0,0,0,0.0361363735852344,0,0,0,0.0108110443483422,0,0,0,-0.00280710578776735,0,0,0,0,4.33680868994202e-19,0,0
X601088.SH,0.311065963096695,0,0,0,0,0,0,0,0,0.133006075415945,0,0,0.105811755245269,0,0,0,0,-0.0104374600413989,0,0,0,0,0,0,0,0.0422537332391999,0,0,0,0,0,-0.104650893109352,0,0,0,0.218553902676767,0,0,0,0,0,0,0,-0.140234723464983,0,0,0,0.0659077161149268,0,0,0,0.00501444731731699,0,0,0,0,0.0229294243183797,0,0
X600309.SH,0.005629205455404,0,0,0,0,0,0,0,0,0.00699773276447553,0,0,0,0.0849286171022641,0,0,0,0.084813463241816,0,0,0,0,0,0,0,0.00237946146260705,-1.0842021724855e-19,0,0,0.139405971780916,0,0,0,0,0,0,0,0.00725038608099436,0,0,0,0,0,0.0350952277044109,0,0.0100357582552614,0,0,0,-2.71050543121376e-20,0,0,-0.0102624444082979,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626817006325718,0.0160387939901844,0,0,0,0,0,0,0,0,0,0.0861385325011624,0,0,0,0,0,0.476221363619366,0,0,0,0,0,0,0,0,0,0,0,0.0137925384806583,0,0.0218083708823831,0,-0.00771291704732364,0,-0.0045341718291274,0,0,0,0,-0.00148455676771341,0,0
X002460.SZ,0,0,0,0,0,0,0,0.172341523798719,0,0,0.346120263416768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216239985712828,0,0.0375883406291531,0.0212364230125977,0,0.284404891625393,0,0,0,0,0,0,0.293787385832722,0,0,0.0311979627162478,0,0,0,0,0,0,0,0,0,0.0149119195411954,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.222298410129286,0,-0.216143910378344,0.371544086485714,0,-0.00767101270247861,-0.0857585906052766,0,0,0,0.015163733352273,0,0,-0.137727764755407,0,0,-0.0200561189445009,0,0.24310277344883,0,0,0,0,0,0,0,0,0,0,0,0,-0.349408772626333,0,0.0814330659750866,0,0,0,0,0,0,0,0,0,0,0.00406042802114041,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.097203049474303,0.0657185396195189,0,0,0.0325865258029221,0.144664172079668,0,0,0,0,0.167219300883987,0.145232872728408,0,0,0,0,0,0,0,0,0.0553635518946801,0,0,0,0,0,0,0,0,0.0849516413980701,0,0,0,0,0,0.0626162293202275,0,0,0,0,0.0539711428750741,0,0.00346622480071521,0,0,0,0.00233436517808767,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0154604862968002,0,0.0462036425503618,0,0,0.00783115227965855,0.0787255316679359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166380709012265,0,0.0684221282146141,0,-0.0284623604582006,0.125023388688978,0,0,0.0929201012674299,0,0,0.187550833464986,0.131829624089726,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.0823595029867425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225086432603226,0,0,0,0.584445505225183,0,0.459648522673618,0,0,0.030600227440636,0,0,0,0.339759188104947,0,0,0,0,0,0,0,0,0,0,0.105336237131679,0,0,0,0,0.0239147943221074,0,0,0,0,0,-0.0288350346147829,0.0456449204472559,0,0,0,0,0,0
