,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601898.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X000539.SZ,X600111.SH,X600362.SH,X600188.SH,X002075.SZ,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X600309.SH,X601992.SH,X000883.SZ,X002353.SZ,X600021.SH,X000027.SZ,X600660.SH,X000629.SZ,X600808.SH,X000878.SZ,X000792.SZ,X600863.SH,X000959.SZ,X002470.SZ,X000060.SZ,X600307.SH,X000825.SZ,X600578.SH,X300072.SZ,X600098.SH,X600489.SH,X000012.SZ,X600547.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.76338648064663,0.156557405283408,0,0,0,0,0,0,0,-0.0907118910219549,0,-0.00991763627911245,0.027626899012829,0,0,0,0,0,0,0,0,0,0,0,0.000175924393548955,0,0,0,0,0,0,0,0,0,0,0,0,0.0606015816800865,0.0650346841542202,0,0,0,-0.043072299805829,0,0,0,0,0,0,0.00499111041034779,-0.00281644021457467,0,0,0,0,0,0
X600028.SH,0.450005679696426,0,0.0775430682436388,0,0,0.128206150978619,0,0,0.0141456574496668,0,0,0,0.0352433157334874,0,0,0.0461054951336869,0,0,0,0.0157392256289155,0,0.0948425242704155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621265642994287,0.0187249840028334,0.114850281013507,0,0,0,0,0
X601088.SH,0.0585255683348339,0,0,0.169249223150975,0.0107743839896963,0.104312269987328,0.0057533048933748,0,0.163522113131131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195253334706345,-0.00539580325260688,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0840168091232008,0,0,0,0,0,0,0,0,0,0,0,0,0.225620293692237,0.0298334542688437,0,0,0,0,0,0,0,-0.0485837382197739,0,0.15364884354069,0,0,0.0943375413052179,0.0682118906013259,0,0,0,0,0.0616849306278633,0.277344134998916,0,0,0,0,0,0,0.0989928034600222,0,0,0,0.0224340742400088,0.032281661938029,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0408318232766944,0,6.93889390390723e-18,0.189132185682103,0,0.0294724474157742,0.109047008461285,0,0,0.0518408142593083,0,0,0,0,0,0,0,0,0,0.00771557727602276,0.0544619342439491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427914096101971,0,0,0,0,0,0,0,0,0.0139990248624063,0,0,0,0,0,0
X600019.SH,0,0.0598714881411621,0.158185421119184,0,0.143151063676777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398498580390204,0,0,0.219700899062505,0,0,0,0,0,0,0,0,0,0,0,0.145246287015775,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600585.SH,0.0281931323301979,0,0.0715085694485382,0.0275060356934632,0.0721780201155107,0.14249959233156,0,0,0,0,0.0712338151453764,0,0,0,0,0,0,0,0,0,0,0.0116170344303356,0,3.46944695195361e-18,0,0.056633413227157,0.00439020656962589,0,0,0,0,0.253278814627154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134256894241444,-0.0214444555989235,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0532820954180431,0,0.0191121417454843,0,0.0306065979532567,0,0,0,0,0,0,0.0361462376478735,0,0,0,0,0,0,0,0.210878934652309,0,0,0,0,0,0,0.303551311425713,0,0,0,0,0,0.0993774292296775,0,0,0,0.0238942107331053,0,0,0,0.00491366032399556,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.286391363120316,0,0.078530969223189,0,0,0,0,0,0,0.220273317433203,0,0.101901701206733,0,0,0,0.104207634027784,0,0,0,0,0,0,0,0,0,0,0.160574630773139,0,0,0.0548424601427632,0,0,0,0.158609576308898,0,0,0,0,0,0,0.0091023252829095,8.67361737988404e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.13687481804973,0,0,0,0,0,0,0,0.0957706808919381,0,0,0.130452818292965,0,0,0,0,0,0,0,0,0,0,-0.0888364003847981,0,0,0,0,0,0,0,0,0,0,0,0.109841789627674,0,0,0.220695358919638,0,0,0,0,0,0,0,0.00317177001497141,-0.00327572250094958,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0648848332484688,0.122189834957199,0,0,0,0.0923175732108619,0,0.116298712536721,0,0,0.229335241248146,0,0,-0.00561447703864038,0,0,0,0,0,0.300644236073747,0,0,0,0,0,0,0,0,0,0,0,-0.180162729731239,0.0672361904333912,0,0,0,0,0,0,0,0,0,0,0,-0.0309748456932614,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.220438814348511,0.0556909577247502,0,0,0.274819499391473,0,0,0,0,0,0.0883634722081258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101591365945199,0,0,0.120518670307501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000342483083014062,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236646785265771,0,0,0,0,0,0,0.409711685808579,0,0,0,0,0,0,0,-0.0771438983917654,0,0,0,0,0,-0.0923054481949611,0,0,-0.13069827362225,0,-0.171957716933109,0,0,0,0,0,0,0.0512526646251767,0.145417813160643,0,-0.0042312868891629,-0.0475327050921143,0,0,0,0,0,0
X000709.SZ,0.132092811996464,0,0,0.00323089419064969,0,0.21908559585885,0,0,0,0,0,0,0,0,0.163998070719352,0.305886808836743,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0484711536204416,0,0,-0.106827131758692,0,0,0.00473152634040499,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0872802360692258,0,0,0,0.110729567285988,0,0,0,0.0649340779860441,-8.67361737988404e-19,0,0,0,0,0,0.0251982503973764,0,0.142867829277344,0,0,0,0,0,0,0,0.0216221369420166,0,0,0,0,0,0,0.504834663538382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01154451586979,-0.0259674555893878,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669383907813509,0.30502227332437,0,0,0,0,0,0.128901237355349,0,0,0.00214582867109028,0.0245865328823586,0,0,0,0,0,0,0,0,0,-0.00627755348210886,-0.000172164529619406,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.121945473357314,0,0,0.19982844403004,0.111795606494289,0,0,0,0,0,0,0.192669482277046,0,0,0.0687307450226999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111356937637549,0,0,0,0,0,0,0,0,0,0,-0.00060609640331379,0.0019164113073925,0,0,0,0,0,0
X600111.SH,0,0,0,0.00353834281844879,0,0,0,0,0,0,0.0392893340325372,0,0,0,0,0,0,0,0,0.238729575575758,0,0,0,0.0125082322596256,0,0,0,0,0,0,0.14296027378971,0,0,0,0,0,0,0,0,0,0,0.110789814680542,0,0,0,0,0,0,0,0,-0.0263435342956754,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0161847279225626,2.16840434497101e-19,0,0.0163026091735366,0,0,0.266304485027894,0.0712354587529478,0,0,0,0,0,0,0,0,0.0126053507885368,0,0,0,0,0.298380610173561,0,0,-0.0222191723913486,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0150116330274903,0.00692803888715462,0,0,0.0932873655548472,0.155394216928432,0,0,0,0,0,0,0,0,0.144789744435079,0.0853365892986287,0,0,0,0,0,0.0851557808901985,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704420721060793,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0.0258975768233438,0,0,0,0,0,-0.0338404376236606,0.00300439386741849,0,0,0,0,0,-0.50478968151157,0.294748477365133,0,0,0,0,0,0.145437306257462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307729786946279,0,0,0,0,0,0,0.0172696308958788,0.0185467672812792,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0716423654930951,0,0.182687855088251,0,0,0,0.339859780030027,0,0,0,0,0,0,0,0,0,0,0.17169314038988,0,0,0,0,0,0,0,0,0,0.0685345838653544,0,0,0,0.073413023907241,0,0.122384226065625,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0495020622324949,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.00323209960310243,0,0,0,0,0,0,0.0830136476148641,0,0,0,0,0,0,0,0,0,0,0,0.0106288715604156,0.0619510450447735,0,0.0105544141607705,0.0852022320446801,0,0.189759110537554,0.125040000010035,0,0,0,0,0,0.00258368174990316,0,0,0,0,0,0,0,0,0,0.00307917444615144,0,0,0,0,0.00215462488047979,0,0,0,0,0,0
