,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600886.SH,X600111.SH,X300072.SZ,X600489.SH,X601992.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000408.SZ,X600352.SH,X600583.SH,X000723.SZ,X000883.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000959.SZ,X000630.SZ,X000012.SZ,X600021.SH,X002460.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0.0122261918878646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118393471946054,0,0,0.0728120383195776,0,0.126518738699029,0,0,0,0,0,0,0,0,0,-0.0374436653301872,0,0,0.681241302696599,0.00611548867379436,0,0,0,-0.0555236380983489,0,0,0.166936050080531,0,0,0,1.73472347597681e-18,0,0,0.232225898375789,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0680273773033632,0,0,0,0,0,0,0,0,0,0.204895579980943,0,0.036859568005986,0.00342413795995774,0,0,0,0,0,0,0,0,0,0,-0.00892199537638185,0.0348768738193039,0,0,0,0.0136115001455229,0.0876205485963697,0,0,0,0,0,0,0.038078964609856,0.0457147193028487,0.0104552619357344,0,0,0,0,0,0,0,-0.000646906673525464,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.075918838624459,0,0.0516895367443553,0,0,0,0,0,0.177291903558391,0.0350358320415011,0,0,0.00839249155028612,0,0,0.135983884487908,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.142895254645176,0,0,0,0,0.0943777532959176,0,0,0,0,0,0.0892576378537173,0,-0.0777133829127904,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0344390146857742,0,0,0,0,0,0,0,0,0.0500027019190976,0.0458690922127142,0,0,0.010350515005916,0,-0.0136594420924738,0,0,0,0,0,0,0,0,0,0.179942746934307,0,0,0.0514145243886215,0.0152269869534313,0.0965385600751286,0,0,0.0173653080614479,0,0,0,0,0,0,0,0,-0.0122127690937611,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0933679242361001,0,0,0,-0.018757435339261,0,0.0990528512528248,0,0,0,0,0,0.274362931050526,0,0,0,0,0.020394221791875,0,0,0,0,0,0,0.0521341848561598,0,0,0,0.0299226556192305,0,0,0,0,0,0,0,0.0111222264093366,0,0.00846274365383138,0,0,0,0,0,0,0,0.0287542401166704,0,0,-0.00509938627923657,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0185998138955765,0,0,0.0622234452967901,0,0,0,0,0,0.0437366959337671,0,0,0,0,0,0,0,0.0592992124410055,0,0.053042197803137,0,0,0,0.110187929557081,0,0,0,0,0,0.00233751186060437,0,0,0,0,0,0,0,0,0,0.261513981669328,0.0499638616286407,0,-0.0129618355560976,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.225646699299124,0,0,0,0,0,0,0,0,0,0,0,0.0564613355973524,0,0,0,0,0,0,0,0,0,0,0,0,0.071322684863916,0,0,0,0.0864104815222042,0.0131820791133706,0,0,0,0,0,0.451375779837528,0.00480708140809771,0,0,0.183358400666625,0.130252979755999,0,0.00578227393644407,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.34665602571256,0,0,0,0,0,-0.0257026786060865,0,0,0,0,0,0,0,0,0,0,0,0,0.0158589171010139,0,-0.00661195492812093,0.00952471167402533,0,0,0.0361291373891103,0,0,0,0,0,0,0,0,0,0.0608910401370787,0,0,-1.63059003044996e-05,0.134970690794912,0,0,-0.0152949597215702,0,0,0.145178420469336,0,0,0.01930695302724,-0.0868887424431988,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.758163698399422,-0.214693224069004,0,0,0,0.043446070896888,0.101865326178096,0,0,0,0,0,0,0,0,0.200013514783932,0,0,0,0,0,0,0,-0.0110852272043878,0.0453940267163807,0,0,0,0,0,0,0,0,0,0.1787531779056,0,-0.165285605311226,0,0,-0.0333866151169276,0,0,0.198558265900223,0,0,0.201596631824209,0,-0.0282070400710738,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.115634684554774,-0.0376961687426833,-0.0210400464103361,0,0,0,-0.383177674315979,0,0,0,0,0,0,0.0557628845776782,0,0.114583339214946,-8.67361737988404e-19,0,0,0,0,-0.110891832696162,0,0,0.0860494417615293,0,0,0,0,0,0.0260367992462857,0,0,0.136963599120342,0,0,0,0,0,0,0.29768278027568,0,0,-0.00806824930468589,0.0775613633327224,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.197054325111862,0,0.682138970103429,0,0,0,0,0,0,0.45505447954447,0,0,0,0,0,0,0,0,-0.00416484398413645,0,0,0,-0.223836720168872,0,0,-0.0402727979794139,-0.15692554768213,0,0.0336762601730285,0,0,-0.00168853562269795,0,0,0.154395268874226,0,0,0,0,0.0403372270272839,0,0,0,0,0.0102047895691846,0.0976688799099865,0,0,0,0,0,0
X601992.SH,0,0,0.0330627927736972,0,0,0.238594139851513,0,0,0,0,0,0,0,0,0,0,0.216910191383211,0,0,0,-0.17263531175251,0,0.139608612429795,0,0.128488533482309,0,0.0156677623550261,0,-0.0229707245426998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267496143847467,0,0,0,-3.46944695195361e-18,0,0.0103567030502025,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0146159885732216,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00744513791166125,0,0,0,0.176979264728128,0,0,0.0933948135341999,0,0,0.273163707481802,0,0,0,0,0,0.00945549472497219,0,0,0.0439678162360655,0,0,0,0,0,0,0,0,0,0.086570909954272,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.175452531784917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045296090642291,0,0.0239489263825955,0.26227205852968,0,0,0,-0.00918332914240781,0,0,0,0,0,0,0,0.164411911632501,0,0,0.0201552727485583,0,0,0,0.115401234670878,0.0133498521903935,0,0,0,-0.0259248926252961,-0.0443277500430934,0,0,0,0,0,0.0458947495626282,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.386018041184113,-0.0811133781644219,0,0,0,0,0,0,0,0,0,0.330475777506257,0,0,0,0,0,0,0.178189929490237,0,0,0,0,0,0,0,0,0,0,0,0.0937701213370943,0,0,0,0,0,0,0,0,0.0255548047121897,0,0,0,-0.0343514746086137,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0874935049134336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09866970298391,0,-0.0765803570237549,0,0,0,0.0395274485132677,0,0,0.0205553539421327,0.00570444638604243,0,0,0,0.224652565570589,0,0,0,0,0.110892931662304,-0.0420166786116838,0,0.181770595131915,-0.0876483687873148,0,0,0,0.157237284603288,0,0,0,0.0354997179367517,0,0,0.0733053004850041,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126315803380852,0,0.317795019413269,0,0,0,0,0,0,0.0131379295606403,0,0.0840514847763853,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.203427167291083,0,0,0.0346987742332174,0,0.172349451629887,0,0.252427595251559,0,0.102783803159024,0,0.0464695533522217,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.141605117833852,0,0,0,0,0,0,0,0,0,-0.0815599093462862,0,0,0.0422823838994348,0,0,0.332585577450494,0.0355774043581918,0,0,0,0,-0.158683273302809,0.193060559612471,0,0,0,0,0,-0.134273704647374,0,0,-0.0741319986869034,0,0,0,0,0,0.864319647245754,0,0,0,0,0,0,0,0,0.444255856823162,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-0.0272647940957192,0,0,0,0,0,-0.0444034267446545,0,0,-0.263019640528016,0,0.333052924994397,0,0,0,0,0.292379558893431,0,0,0,0,0,0,0,0.438190356871276,0.310011462726956,0,0,0.112456505404237,0,0,1.73472347597681e-18,-0.15635092812501,0.0487848786426097,0,0.0329677713489551,0.114254291319477,0,0,0,0,0.0256379093900787,0.085821925068549,-0.699612054290173,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107239590456724,0,0,0,0.0496599169316265,0.0468828180841896,0,0.0444288884409726,0,0,0,0,0,0,0,0,0.00630122050248293,0,0,0,0.0290051577742333,0,0.0302215479919822,0.113558859315394,0,0,0,0.187289654388578,0,0,0,0,0,0.032626288244483,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.252985225485047,0,0,0.0721353372894716,0,0,0,0,0,0,0,0,0.111996941905577,-0.0084826016061973,0,0,0,0.0980177667112753,0,6.93889390390723e-18,0,0,0,0,0.0397176116265754,0,0,0,0,0,0.0196682745826173,0,0,0,0,0,0.16059784481804,0,0.0405553917267134,0,0,0,0,0,0,0.00727768022403953,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.237414234252686,0,-1.38777878078145e-17,0,0,0.189090112549194,0,0,0,0,0,0,0,0,0.030525457270411,-0.00301332280165153,0,0,0,0,0,0,0,0.0449021384272033,0,0,0,0.0695247488432087,0,0,0,0,0,0,0,0,0,0,0.0184311246686759,0,0,-0.0173318868049585,0.0684107387117357,0,0,0,0.0153155507259062,0,0.00583895442682449,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.376039841107285,0,0.309843980648144,0,0,-3.46944695195361e-18,-0.24996788939063,0.0828743254844248,0,0.112403254881447,0,-0.0355227696359212,0,0,0,0,0,0,0,0,0.12113793662856,0.120769933697483,0,0,0,0,0.126193991847,0,0.0252136014157137,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0828423111010239,0,0.099602381101373,0,0,0,0,0,0,0,0.0507369636519305,0,0,0,0.0628091206485711,0,0.0596144739088867,0,0,0,0,0,0,0,0,0,0,0,0,0.028002495359952,0.0834256816305007,0,0,0.181215846495257,0,0.100172010671976,0,0,0.00251526756838511,0.01651739629092,0,0.0556914934515401,0,-0.0028882321385505,0.0393123286153418,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197959082826109,0,0,0,0,0.134447949338036,0.0714761348496687,0,0,0.108964387921065,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.101366462668428,0,0,0,0.0648334597870199,-0.179952826737448,0.0233735562275969,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0991685726333191,-0.037658162451151,0,0,0,0,0,0,0,0.0721541923227792,0,0.0291511757406296,0,0,0,-0.114682579423771,0,0.0472318030991689,0,-0.0384644567301335,0,0,0.191355731221131,0.0465258321453942,0,0.0525998192071523,0,0,0,0.0479562788310603,0,0,0,0,0.0721619767248091,0,0,0,0,0.109991612521485,0,0,-0.061746413696162,-0.00651762076995095,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.100805854860653,0,0.0182618070106982,0.00527260623592601,0,0,0,0,0,0,0,0,0,0.0135751750455187,0.0237525723903642,0,0,0.0521948932858775,0.038180872991442,0,0,0,0,0.0310530348306036,0.00407246453324513,0,0,0,0,0,0.0267900329243623,0,0,4.33680868994202e-19,0,0.0556102282265343,0,0.0361363991352033,0,0,0,0,0,0,0,0,-0.025687875287969,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.405650514656981,0,0,0,0,0,0,0,0,0,0,0,0.0195962532521478,0,0,0,0,0,0.175186621576491,0,0,0,-0.0142688936855689,0,0,0,0,0,0,0,0,0.106090838059655,0.0438593461798739,0,0,0,0.0597691272569602,0,0.301580122324804,0,0,0.0175127093457851,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.170603507405741,0,0,0,0,0,0,0,0.513961489604569,0,0.124145058433386,0,0.323716240577365,0,0,0,0.232323000034127,0,0.116265123357397,0,0,0,0,0,0,0.173917294164984,0,0,0,0,0,0,0,0,0,0,0.0201475296335565,0.057412714839678,0,0.290285465126324,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0744750025081857,-0.000210928436214466,0,0,0,0,0,0,0,0,0,0.055877343949132,0,0.132767497935213,0.030943223869419,0,0,0,0,0,0.00991388160072962,0,0,0,0,0,0,0,0,0,0.0457335408942021,0,0,0,0.126792084127155,0,0,0,0,0,0.0215718253606873,0,0,-0.00186580563120123,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0148839651943699,0.0428798309272304,0,0,0,0,0,0,0,0,0,0,0.0534847142914281,0,0.0396368856047234,0,0,0,0.132755793472224,0.0508264639660089,0,0.0308323646530126,0.0758678355746295,0,0,0,0.0865685490180334,0,0,0,0.0738419882586121,0,0,0,0,0.0702130483256935,0.0111397151519314,0,0,0,0,0,0,0,-0.000814868181154944,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1791973859856,0.120669634561656,0,0,0.104203470703889,0.00303635677940708,0,0,0,0,-0.0523004954206631,0.132769199097524,0,0,0,0,0,0,0,0,0,0,0,0,0.110469825393722,0,0,0.14681416219688,0,0.0858666387939406,0,0,0,0,0.112206221154787,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.146402821032495,0.0156412286268129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316723423700915,0,0.120659640793887,0,0.0447416624360002,0,0,0.210921378265169,-0.150198228319863,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.090044582796252,0,0.0546240557582969,0.0890315425611094,0,0,-0.0216065439175669,0.0543691804811963,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0366273135865402,0,0,0,0,0,0.0450284027868391,0,0,0,0,0,0,0,0,-0.0677087821196771,0,0.0802202721844539,-0.0437629014999679,0.037233634634582,0,0.470758497867156,0,0,0,0.383947959575648,0,0,0,0,0,0,0,0,0,0.162714894555515,0,-0.165390008770675,-0.00987541424832309,0,0.190087566585019,0,-0.0108839843018459,-0.0464092450233344,0.213363979797187,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562707230888181,0,0,0.0393438571534233,0.0173982088137155,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0240846419336733,0,0,0,0,0.0720666146446675,0,0.0603754286697831,0,0.0408318287738606,0.00966773485868185,0.02341879586879,0,0.0355018913289103,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0.0274634372347114,0,0,0,0,0,0,0,0.121444617559109,0.0718738867207438,0,0,0,0,0,0.0197926569940077,0,0,0,0,0,0,0.111085192706542,0.0366101843220405,0,0,0,0.0545059171556249,0.260542812695224,0,0,0.0464147494461316,0,0,0,0,0,0,0.139549652241856,0,0,0.0141550701053984,-0.204582170667571,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0906246855713054,0,0,0.0723629018424355,-0.0238304676977006,-0.129702127801921,0.0530372298904609,0,0.0538520157783466,0,0,0,0,0,0,0,0,0.0813339904453419,0.0326658813818679,0,0,0,0.0676325782591153,0,0,0.122300123969519,0,0,0,0,0,0,0,0,0,0.0403252517207282,0.0206574865371599,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.16919436849626,0,0,0,0,0,0,0.169677489555674,0,0,0,0,0,0,0,0.0627567589124196,-0.197364978655403,0,0,0,0,0.253795557051333,0.872139235286766,-0.127873862809354,0,0,0,0.0537218556917567,0,0,0,0,0,0.0151926102061052,0,0,0,0,0.198388236535279,0,0,0,0,0,0.149029137794152,0,0.0511091950192087,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.00425301759787144,0,0.32058459302661,0,0,0.126803051310709,0,0,0,0,0,0,0,0,0,0,0,0,0.109053583275108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178745499063069,0,0,0,0,0.092168442849717,0,0,0,0,0,0,0,0,0.0125785508861902,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,-0.00437661796536853,0.0860601039116304,0,0,0,0,0,0.316096570084693,-0.195276127656955,0.159030768068932,0,0,0.246393182857188,0,0,0,0,0.0538540626578924,0,0.117622617937827,0.0492332281960927,0,0,0.059638359320602,0,0,0,0,0,0,0,0,0,0.0126648082012236,0,0,0.323614707842255,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00960754953028992,0,0,0,0,0,0,0,-0.0160016414123245,0,0,0,0,0,-0.0610882417303385,0,0,0,0.0163607828329637,-0.00973134393309264,0,0,-1.73472347597681e-18,0,0,0,0,0,0.03987343910288,0,0,-0.00325578211548952,0,0,0,0,0,-0.0350498646931311,0,0,0,-0.000317519097448223,-0.00649467938683243,-0.00695010033544131,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11252445032268,0,-0.152137122949069,0,0.279280036377601,0,0.0532264786816804,0,0,0,0,0,0,-0.813175740446758,0,0,0,0,0,0,0.328208318520637,0,0,-0.158111582726435,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.108426362447388,0,0,0,-0.646506540504161,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0218177068127334,0.120498377601098,0,0,0,0,0,0,0,0,-0.0924363581194658,0,0,0,0,0,0,0,0,0.0730742800297358,-0.0269694705677866,0,0,0,0,0,0,0,0,0,0,0,0.202331708138333,0,0,0,0,0,-0.0389572298651787,0,0,0,0.2765933928693,0,0,0.271226935132339,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0113793057654292,0,-0.0144207016497038,0,0,-0.169243290647208,0,0,-0.0400013053874612,0,0,0,0,0,0,0.0392568842469248,0,0,0,-0.0215090546651079,0,0,0,0,0,0,0,0,0,0.020120474262748,0,0,0,0,0.0497508639270676,0,0,-0.16927189318519,0,0,0,0,0.0419689641550572,0.00946878109195032,0,0.353336206592274,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.115207047110333,0,0.055619812081891,0,0,0,0,0,0,-0.0539849840462661,0,-3.46944695195361e-18,0,0.0116514425758895,0,-0.136460294938163,0,0.10579954438993,0,0,0.0601120516244099,0,0,0,0,0,-0.0799285862333577,0,0,0,0,0,0,0,0,0.148607517535604,0,0,0,0,0,0,0,0,-0.0927569310410485,0.0434660216746147,0.0452310680301436,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00151942695474888,0,0,0,0,0,0,0,0,0,0.0111778875157198,0,0,0,0,0.00122936098981801,0,0,0,0,-0.0072549106646328,-0.00162955883613122,0,0,0,0,0.00115943037813548,0,0,0,0,0,0,-0.00131327237240855,-0.000178540868532873,0,0,0,0,0,-0.000332504851707482,0,0.00583968625516603,0,0,0,0,-0.041533766560878,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00965675127072672,0.0155427588530944,0,0,0,0,0,0,0,-0.0520233689911782,0,0,0,0,0,0.0146318199309636,0,0.006837132125319,0.0291131388562473,0.012720897876792,0,0,0,0.0141558905145541,0,0,0,0,0,-0.0431375934296,0,0,-0.0416390505730053,0,0,0,0,0,0,0,0,0,-0.0962353883891331,0.0649714934113288,0,0,0,0,-0.303674114669673,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133772777700491,0,0,0,0.00289420077891373,0.00873864188406516,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106043305119228,0,0,0,0,0,0,0
