,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002466.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X601699.SH,X600489.SH,X600426.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X000786.SZ,X000933.SZ,X000630.SZ,X600985.SH,X600176.SH,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X600295.SH,X002353.SZ,X002271.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.150723786670315,0,0,8.67361737988404e-19,0,0,0.227087850159421,0,0.0787141413574897,0,-0.00633528353469976,0,0,0,0,0,0.00169952889278284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726409578731431,0,0,0,0,0,0,0,0,0,0,0.0805452620693604,0,0,0,0,0,0,0.0906982327669877,0,0,0,0,0
X601088.SH,0.0093370723909911,0,0,0,0.19012615266648,0,0.0633276447950306,0.117423979456765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248557193790971,0,0,0,0,0,0,0,0,-0.0271353901412322,0,0.0180907094424488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746074895136388,-0.0336959948752282,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.15532298258117,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457519024846443,0,0,0,0,0.186407391942045,0,0,0,0.263071888000321,0,0,0,0.0161460340766465,0,0,0,0.0695265640783308,0,0,0,0,0,0,0,0,0,0,0,-0.0699356067104316,0,0,0.00926119554446463,0.00461597841168321,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399717205483598,-0.00018995754732999,0.146995822264095,0,0,0,0,0,-0.017787756493553,0,0.0538403132774345,-0.0259322952087097,0.0601764068287805,0,0,0,0,0,0,0,0.400488149279365,0,0,0,0,-0.138650855952968,0,0,0,0,0,0,0.0168896046705032,0,0,0,-0.0635877340303555,0,0,0,0,0,0,0
X600188.SH,0,0.0387050214253447,0,0,0,0,0.200891277926846,0,0.0732782553683886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332704480546446,0,0,0.0707018546717863,0,0,0,0,-0.0080045120411323,0,-2.16840434497101e-19,0,0,0,0,0,0.197879231011131,0,0,0,0,0,0,0,0,0,0,0,0,0.00448564392701576,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0691582533204877,0,0,0,0,0,0,0.0237567668150765,0,0,0,0,-0.0177881500856961,0.0583708730017862,0,0.0580642324169925,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0367635522126817,0,0.101713820868165,0,0,0,0.12459652131655,-0.0245493147600253,-0.00839332153981471,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.441131005724361,-0.0430682165909663,0,0.320617912703208,0,0,0,0.144224265185812,0,0,-0.211196802763881,0.124831124544302,0,0,0,0,0.289700588246474,0,0,0,0,0,0,-0.277692103875718,0,0,0,0.354236552134473,0.0178027314703618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163346396271553,0.00722480819103955,0,0.0545543450266775,0,0,0,0,0
X600011.SH,0.0655267012604587,0,0,0,0,0,0.0236854188480137,0,0,0,0,0,0,0,0,0.482737438374111,0.0427035314326336,0,0,0,0,0.14937357509457,0.0748037928155099,-0.008917926995839,0,0,0,0,0,0,0.119299985332873,0,0.0405368470212344,0,0,-0.0096411502478095,0,0,0,0.047352472564495,0,0,0,0,0,0,0,0,0,0,0,0.0146971986749282,-0.0404444863872473,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.233068338754463,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938176364744141,0,0.762666264064419,0,0,0,0,0,0,0,0.0841697010216331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593043549269995,0,0,0,-0.102457427356405,0,0,0,0,0
X601600.SH,0.0863935125971138,0,0,0,0,0,0,0,-0.0345392296567312,0,0,0,0,0,0,0,0,0,0,-0.077205946161296,0,0.230985441317089,0,0,0,0,0,0.0619623625541203,0,0,0,0,0.0666259351965273,0,0,0.0606052275493799,0.255362138661043,0.150602652647846,0,0,0.111189983742938,0,0.0514238134715654,0,0,0,0,0,0,0,0,0,0.00907173731368426,0.263613937237992,0,0,0,0,0
X600585.SH,0,0,0,0.0961940991521531,0,0,0.102773599010422,0,0.030187508836526,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.100627995597572,0,0,0.00238175152046967,0,0,0.0427949663131859,0,-0.0387986943604487,0,0,0.0182269644728929,0,0.22992233195774,0,0,0,0.0666504706938753,0,-0.040047185601269,0,0,0,0,0,0,0,0,0,0,0,0,0.0919115775366665,0,0.039361161672215,-0.167899553846303,0,0,0,0,0
