,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X000301.SZ,X600010.SH,X600660.SH,X601600.SH,X601898.SH,X002271.SZ,X600011.SH,X000708.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X300037.SZ,X002080.SZ,X002326.SZ,X600219.SH,X000786.SZ,X601991.SH,X600795.SH,X600688.SH,X002353.SZ,X600803.SH,X000630.SZ,X600141.SH,X000723.SZ,X000825.SZ,X600096.SH,X601699.SH,X000983.SZ,X600295.SH,X000898.SZ,X000959.SZ,X600489.SH,X000807.SZ,X600352.SH,X002407.SZ,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0558145595401186,0,0,0,0,0,0,0,0.0756750953412309,0,0.0221702029755805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836339656610239,0.0210753657853765,0,0,0,0,0,0.140627167412638,0.0121751837669969,0,0.00446235629333589,0,0,0.0161660067951809,0,0,0.10355319163784,0,0,0,0,0,0.0402690859328137,0,0,0,-0.0110988049848467,0,0,0,-0.0401923994045728,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0844555750699531,0,0.0145134708287475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413040583012892,0.111753862337148,0,0,0.0429678624807525,0,0,0,0,0.0331140906545804,0.122540243097634,0.0841301525651667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0559592002030658,0,0,0.0197309279146436,0,0,0.216613340795911,0,0,0,0,0,0,0,0,-0.00398718952401475,0,0,0,0,0,0,0,0.0580630652303731,0,0.0580100227903462,0,0,0.0231469394807672,0,0,0,0.2418103478446,0.053734337606224,0,0,0,0,0,-0.0907445578709557,0,0,0,0.0180266504321432,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.055172912950303,0,0,0,0,0,0,0,0,-0.00353193303282373,0,0,0,0,0.293431345500247,0,0.050662138180189,0,0,0,0.0101479145819116,0,0,0,0,0,-0.027139130196886,0,0,0,0,0,-0.0292110796288465,-0.0215049445070536,0,0,0,-0.0150110944780939,0,0,0,0,-0.0188445590551652,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.101090739972024,0,0,0,0.571513069130305,0,0,0,0,0,0.0372170400249433,0,-0.184498973825282,0,0,0,0,0,0,0,0,0.0479429549867953,0,0,0,0,0.0991658464315701,0,0,0,0,0.0534527632101256,0,-0.0175177200927053,0,-0.0873812500341457,0,0.0571631221469359,0,0,0,0,0.225741162267984,0,0,0,-0.0389520315803937,0,0,0,0.0779864305666732,0,0
X600585.SH,0,0,0,0,-0.118152607045224,0,0,0,0,0.0513987914292865,0,0,0,0,0,0,0,0,0,0,0,0.207291486047067,0,0,0.101969389369726,-0.00562152840641613,0,0.00509104057172093,0,0.278577265601033,0,0,0,0,0,0,0,0,0,0,0,0.034613442256471,0,0,0.0203219218268462,0,0,0.271470336104927,0,0,0,0.0362713234050304,0.0460175412371345,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0289115986677073,0,0,0,0,0,0,0,0,0,0.00298558547890669,0,0,0,0,0,0,0,0,0,0,0,0,0.0572095444749228,0,0,0,0,0,0,0,0,0,0,0,0.000488276047233882,0.050971184953564,0,0.584202403899687,0,0,0,0.00635353328508515,0,0,0,0,4.33680868994202e-19,0,0,0,-4.33680868994202e-19,0,0
X000792.SZ,0,0,0,0,0.133254125571501,0,0,0,0,-0.0871692677374588,0,0.0242238958592898,0,0,0,-0.0480536807109611,0,0.0130884174075586,0,0,0,0,0,0,0.221413785165192,0,0,0,0,0,-0.170269924050821,0,0,0,0,0,0,-0.282843778476575,-0.0972937274803266,0,0,0.307980930050276,0.0582803868122179,0,-0.0492145445089301,0,0,0,0,0,0,0,0.0878242066193976,0,0,0,-0.0271288426608892,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0777222088840503,0.150349391948159,0,0.269446105404008,0,0,0,0,0,0,0,0,0,0,0,0.25794686652181,0.169041609763504,0,0.0705206474652074,0,0,0,0,0,0,0,0,0,0,0.0366184141334145,-0.0200888835850245,0,0,0,0,0,0,0,-0.238618563344867,0.0589507170476964,0.212151672489877,0,-0.00981072526874962,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0761568705646091,0,0,0,0,0,0,0,0,0,0,0,0.00489290178186268,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.42429494865574,0,0.359488355269034,0,0,0,0.172485290184466,0,0,0,0.00142857975689801,0,0,0,-0.0250027264117608,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.475820822489767,0,0,0,0.176794432707549,0,0,0,0.0126442877572832,0,0,0,0,0,-0.0825834702493423,0,0,0,0,0,0.169520473397425,0.0136312340708644,0,0.191592615939326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480293011260682,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0848364604001055,0,0,0,0,0,0,-0.139246821209811,0,0,-0.0331937632980658,0,0,0,0,0,0,0,0.0257866811973015,0,0.163517520319702,0,0.0599022992910646,0,0,0,0,0.0932600845610903,0,0,0.114188779536839,0.0628714111136191,-0.0135549667344562,0,0.347663976915372,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621897754971777,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.311730134171007,0,0.421145272736285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737396936781022,0,0.0203933995017427,-0.0119955700668085,0,0,0,0,0,0,0,0,0,0,-0.029953098246633,0,0,0.00355349744819222,0.0775151721382683,0,0.269897860956467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0196654774122493,0,0,0,0,-0.0341814781921781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761232595610493,0,0.0371746417774216,0,0,0,0,0,0.00715328808997466,0,0,0.0536231208969055,4.08969250350519e-05,0,0.097139064191148,0,0,0,0,0,0,-0.10156865015851,0,0.0981944032175765,0,0,0,0,0,0,0,0.0102004214235343,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0258443982657937,0,0,0,0,0.0608589168562756,0,0,0,0,0,0.151953317820552,0,0,0,0,0,0,0,0,0.134577288031029,0.0594898259152078,0,0,0,0,0,0,0,0,0.0481143429146969,0.196722652423078,0.143300743511818,0,0,0,0,0,0,0.141965557034961,0,0,0,0,0,-0.0154613940164542,0,0,0,-0.0918432777010718,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169096645123276,0,0,0,0,0,0,0,0,-0.0105613697406888,0,0,0.00272904394339778,-0.243076868662037,0,0,0,0,0,0,0,0,0.0620480864006346,0.167879016889266,0.017917197823368,0,0.276645163963841,0.0736900834410482,0.155339194743917,-8.67361737988404e-19,0,0,0.0765275388131275,0,0,0,0,-0.0488909093642156,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0944955261311897,0,0,0.448971961675866,0,-0.0451547331947998,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,1.38777878078145e-17,0.0162466944422331,0,0.358061904177636,0,0,0,0,0,0,-0.140809223803775,0,-0.149761931491843,0,0,0,0.147314516965861,0,0.112210827645239,0,0,0,0,0,0,-0.0126328646716076,0,0,0,0,-0.0612251860939289,0,0
X600011.SH,0,0,0.10653366745601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232995748155767,0.0721392317815663,0.00381413547745464,0,0,0,0,0.60285532420497,0,0,0,0,0,0.121758346305948,0,0,0,0,0,0.0263771408829457,0,0,0,0,0,0,0.165293690993926,0,-0.00453151449993925,0,0,0,0,-0.0423991792540129,0,0
X000708.SZ,0,0,0,0,0,0,0.241975539469545,0,0,0,0,0,0,0.12064074871538,0,0,0.0182636358794313,0,0,0,0,0,0.0580259160025877,0,0,0,0,0.0415418885876654,0,0,0,0,0,0.139842957110429,0,0,0,0.0715309489268035,0,0.165314724490566,0,0,0,0,0,0,0,0,0,0,0,0,0.0418073571866092,0,0,0,0.0592818913597344,0,0
X600362.SH,0,0,0,0,0.00637180215800667,0,0,0,0,0,0,0,0.0910062814329345,0,0.150727796338196,0,0,0,0.0631231164421939,0,0,0,0,0.0804908672982049,0,0,0,0.014525566467486,0.340545139324304,0,0,0,0,0,0,0.160667063152035,0,0,0,0.0237824143462282,0.0107255794711642,0,0,0,0,0,0,0,0,0,0,0,-0.00477104785144678,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0558811296052699,0,0,0,0,0.0246532656916701,0,0,0,0,0,0,0,0,0,-0.124139885713756,0,0,0.107844551596534,0,0,0,0,0,0.0123743474523174,0,0,0,0.159330106027912,-0.181211835375267,0,0.0351252697904521,0.0895723991847657,-0.0403479692144122,0,0,0,0,0,0,0,0,-0.00295346203867447,-0.0188861512311364,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0478200176659316,-0.143959406768594,0,0,0,0,0,0,0,0,0.118642208637692,0,0,0,0,0,0,0,0.0237278472664394,0.0627953266275528,0.210955031009794,0,0,0,0,0,0,0,0,-0.175244672952245,-6.93889390390723e-18,0,0,0,0,0.231681774713369,0,0.174000750380752,0,0.0856180392870198,0,0,0.0253982482868218,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0355328225608389,0,0,0,0,0,0,0,0,0,0,0,0.140103032687411,0,0.0132785668508396,0,0,0.157653817495887,0.0167267430330446,0,0.0464966049438249,0.0237651718770756,0,0,0,0,0,0.0376298398059588,0,0,0,0,0,0.0174856015369153,0,0.123187466531419,0,0,0,0,0,0,0.00763097877501198,0,0,0,0,0.00699240382753795,0,0
X600426.SH,0,0,0,0.268692131344343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194892005305327,0,0,0,0,0.240821357200056,0,0,0.0413708086810611,0.000876752456182761,-0.0558695914840524,0.125235943290518,0,0,0.0401051317886471,0,0,0,0,0,0.0328573505651707,0,0,0,-0.000283599119570291,0,0,0,0.0439459954270507,0,0
X000408.SZ,0,0,0,0,0,0,0,0.24617103399652,0.0843517503278337,0.185399974983461,0.351826822097103,0,0.223598680094649,0,0,0,0,0.0332330414395784,0,0,0,0,0,0,0,0.0326339570035653,0,0.0043042115895479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118610283729855,0,0,0,0,0,0,0,0,-0.00478159261224514,0,0,0,0,0.104222934748766,0,0
X300037.SZ,0,0,0,0,0.206794351598592,0,0,-0.159533911685185,0,0,0.105577357667619,0,0,0,-0.0547472835192128,0,0,0.281732811361793,0,0,0,0.151501107352825,0,0,-0.0835793677206064,0,0,0,0,0,0,0,0,-0.184248577677875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671639489069842,0,0,0,0,-0.0568064073806224,0,0,0,-0.0263525951578455,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-0.107131804288102,0.118248713257256,0.0548585946079258,0,0,0.0205700081010366,0,0,0,0,0,0,0,0.0639768387757737,0,0,0,0,0.026622825208529,0,0,0.0437390068459861,0.0267242096074498,0.140407879066011,0,0,0,0.197257795574702,0.0698700266864593,0,0.0681669418712334,0,0,0,0,0,0,0.0586079433740826,0,0.0343636282921771,0,0,0.00844989643567857,0,0,0,0,-8.67361737988404e-19,0,0
