,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600886.SH,X600660.SH,X601600.SH,X601898.SH,X600362.SH,X600801.SH,X600010.SH,X600188.SH,X600489.SH,X600111.SH,X600352.SH,X601991.SH,X002466.SZ,X000786.SZ,X600688.SH,X600795.SH,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600529.SH,X600426.SH,X002409.SZ,X600126.SH,X600612.SH,X002353.SZ,X002080.SZ,X600315.SH,X000723.SZ,X600516.SH,X002075.SZ,X000301.SZ,X600219.SH,X000027.SZ,X000932.SZ,X000898.SZ,X000883.SZ,X000959.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0206699799146659,0,0,0,0,0,0.0754232102488797,0,0,0.0290669500016965,0,0,0.121456997292901,-0.0315289795084498,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.000376867396419263,0,0.0774035622846568,0,0,0.0347039212209874,0.0339174992705334,0,0,0,-0.00365656183604483,0,0,0,0.00372023077949925,0,0,0,-0.00840954828037991,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0055738765750203,0,0,0,0,0,0,0.0222131442355728,0,0,0,0,0,0,0,0,0,0.0705700820736953,0,0,0.063925853849589,0,0,0,0,0,0.00570463750651953,0,0.0399770221738912,0,0,0.0776493263703462,0.0297635591842401,0,0,0,0,0,0,0,0.0466366865841003,0,0,0,0.00328680662510994,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.178678703468637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00932143401961634,0,0,0,0,0.116328538071352,0,0.0533624153700242,0,0.126491760146386,0,0.0450437762962767,0,0.0290847410057214,0,0,0.103567436029378,0,-0.047563738258608,0,0,0,0,0,0.09788962685958,0,0,-0.00986100593302226,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0491990661856216,0,0.104457981426508,0,0,0,0,0,0,0.541700479595743,0,0,0,0,0,0,0.00867809068477779,0.00363859127011254,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0587726644436897,0.00294413302774565,0.0438446028391527,0,0,0,0,0,0,0,0,0,0,0,0,-0.041207141914453,-0.00564777738170915,0.00672021567465977,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0339976565473178,0.0752347733189969,0,0,0.251937224058726,0,0,0,0.067813068318972,0,0,0,0,0,-0.03763422883704,0.0497043404697478,0.00168317446361948,0,0,0,0.0581498975496317,0,0,0,0.205693149857868,0.0802245291161004,0,0,0.0224430648481306,0,0,0,-0.0452348388723617,0.000334447178698357,0,0,0,0,0,0,0,0,0,0,-0.0057128584602466,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0718051553133033,0,0.0733202458706637,0,0,0,0,0,0.205337651481462,0.0980856929961156,0,0,0.590069271142902,0,0,0,0,0.0273517929821155,0,0,0,0,0,0,0.133341317585328,0,0,-0.0702078277847988,0.160945055877778,-0.205086182673319,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00847045958635437,-0.0271557736017112,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.131991261735852,0,0,0,0.0113844669771606,0,0,0,0,0.217724953613626,0,0,0,0,0,0,0,0,0,-0.0182358463942133,0,0,0,0,0.0641164678824491,0,0,0,0,0,-0.0393049412624057,-8.67361737988404e-19,0,0,0,0.137808066600732,0,0,0,0,0,0,0,0,0,0,0,0.000385663339487528,-0.00257895601848671,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46668328998962,0,0,0,0,0,0.0385684346393295,0,0,0,0,0.0491050086175075,0,0,0,0,0,0,-0.0913405653333125,0,-0.0357843430103474,0.0286199653944558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209489576177747,0,-0.0563453710785049,-0.0168251101091705,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0838689244874152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697771189932293,0,0,0,0,0,0,0.290157930985686,0.148697913009041,0,0.177730145628728,0,0,0,0,0.0513400899984621,0,-0.0114914727805837,0,0,0,0.343637625346016,0,0,0,0.11584157978506,0,0,0.00455968934546044,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.216836354082118,0,0,0,3.46944695195361e-18,-0.0847520349336472,0,0,0,0,0,0,0,0,0,0.097100321015556,0,0,0,0,0.0864558178422661,0.132415531836431,0,0,-0.0426485091556201,0,0,0,0.189817931709734,0,0,0.0129108328292416,0.0406004263459926,0,-0.0404959846021393,0.0541594279797118,0,0,0,0,0,0,0,0,0,0,0,0,-0.004883277853507,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0772492744207641,0.077323181007783,0,0,0,0,0,0,0,0,0.0757739838819308,0,0,0,0,0,0,0,0,0.0165484876998316,0.0129310218671822,0,0,0.0339809453120534,0,0,0,0,0,0.0208127491027768,-0.00991283112065295,0,0.0199054084791802,0,0.0838845771865112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119694160165201,0.0269934037969167,0,0,0,-0.0807268772660369,0,0
X600886.SH,0,0,0,0,0,0,0.0525690761146564,0,0,0,0,0,0.0755550618138952,0.0982652104544461,0,0,0,0,0,0,0,0,0,-0.00639054209723941,0,0,0,0.23752459205584,0.0524009744747179,0,0,-0.00594431937852974,0,-0.0438353639545233,0,0,0.0142566805586221,0,0,0,0,0,0,0,0,0,0.0911466313134697,0,0,0,0.00869291978144244,-0.00597023155547957,8.67361737988404e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.260442154966188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935618129717791,0,0,0,0,0,0,-0.0201311354615929,0,0,0,-0.0223078503714678,0,0,0.0283809207264126,0.0157021154862484,0,-0.0279636271780403,0,0,0,0,0,0,0,0,0,0,0.0333411529167819,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.122940866734853,0,0.0128075738853318,0,0,0,0,0,0,0,0.25245487949426,0,0,0.18931164347839,3.46944695195361e-18,0,0,0,-0.00553275324953059,0,0,0,0,0,0,0,-0.0162469636888338,0,0,-0.00581425189854259,0,0.0565118584938363,0,0,0.150863017405076,0.109499092984051,0,0,0,-0.0738669084877198,0,0,0,0,0,0,0,0.00147889382014769,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0668726350038874,0,0,0,0,0,0,0,0,0,0.166073058350477,0,0,0.347319526431333,0,0,0,0,0.00722484176755864,0.00922740068842432,0,0,0.0153959602160939,0,0,0,-0.0917742723426578,0,0,-0.0249287763526875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000558345076756943,0.00449327940427738,0,0,0,0,0,0
X600362.SH,0,0,0,0.0486515333232666,0,0,0,0.142358087124235,0,0,0,0,0,0.0161903612016356,0,0,0,0.0757398468392938,0.196991505231272,0,0,0,0,0,0.0421446769735855,0,0,0,0,0,0,0,0,0,0.0757260677575065,0,0.0658172343040084,0,0,0,0,0,0,0.208390934630849,0,0,0,0,0.00307899938540669,0,0,0.00679440276636016,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.432260192751291,-6.93889390390723e-18,0,0,-0.00594454612341718,0,0.141735865821254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119082159348984,0,0,0,0,0.329543060871214,0,0,0,0,0,0.0565425625464073,0.0162085683421912,0,0.00592407985848323,0,0.121089486807909,0.0122344229921172,0,0,0,0,0,0,0,0,0,0.00364511357622633,-0.0368315549178638,0.052793797324783,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0493817563844496,0,0.140201024406135,0,0,0,0,0,0,0,0.0128981015462087,0,0,0,0.0251134867630511,0,0,0,0.00803004271792473,0,0,0,0,0,0,0.0749671740295658,-0.0772908501129122,0,-0.0502097400709427,0,0,0,0,0.00999149933221567,0.00720914943905034,0,0,0,0,0,0,0.179377569684071,0,0.117469124797604,0,0,0.00408213802586715,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301986868794556,0.325888684869849,0,0,0,0,0,0.205664095206126,0,-0.016644125776224,0,0,0,0,0.105260804673217,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0398342000589659,0,0,0,0.0189135173940608,0,0,0,0,0,0,0.0014294894141239,0,0,0,0,0,0
