,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X002466.SZ,X002271.SZ,X600010.SH,X601898.SH,X000708.SZ,X601600.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600886.SH,X600219.SH,X600011.SH,X000825.SZ,X000408.SZ,X600803.SH,X000932.SZ,X300037.SZ,X002080.SZ,X601991.SH,X000898.SZ,X600795.SH,X600549.SH,X000807.SZ,X000027.SZ,X000959.SZ,X000830.SZ,X600352.SH,X600399.SH,X002409.SZ,X600489.SH,X002353.SZ,X000723.SZ,X002407.SZ,X601699.SH,X600808.SH,X600688.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0383877181341738,0,0,0.016722903480579,0,0,0.0201658590829622,0,0,0,0.0320538517088331,0,0,0,0.0165834618376134,0,0,0,0.143289212475966,0,0,-0.0248518625588781,0,0,0,0,0,0,0,0.0235236528289246,0.00848113817250766,0,0,-0.0388535655572942,0,0,0.0497763965662106,-4.33680868994202e-19,0.0681315731999385,0,0,0.133294588159296,0,0,0.00503263273762366,0,0,0,0,0,0,0
X600028.SH,0.0969156297560136,0,0,0,0,0,0.139248737186233,-0.0820606310154244,0.0113311383581512,0,-0.00342687482927902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114477129445533,0,0,0.00860091695128192,0,-0.0257901175899238,0,0,0,0,0.0544404387871359,0,0,0.0523608975605728,0,0,0,0,0,0.0801567163238776,0,0,0,0.0888049543865277,0,0,0.0284659010288473,0.0522171065442457,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0553458326396719,0.131003313927594,0,0,-0.0266063436055211,0.0293369658093951,0,0,0,-6.93889390390723e-18,0,0,0,0.235814511515631,0.0958085004425764,0,0,0,0,0,0,0,0,0,0.0254694130732652,0,0,0,0,0,0,0,0,0,0,0.106791728411871,0,0,0,0,0,0,0,0.0586953117244889,0,-0.00561855429772891,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591280965923634,0.0510104313741425,0,0.230994285232504,0,0,0,0,0,0,0,0,0.0285586821339563,0,0.0244585781840228,-0.055121648666017,0,0,0,0,0,0,0,0,0.030518901517715,0,0,0,0,0.00425857842159092,0,0,0,0,0,0,0,0.0620091731323103,0.00113233839908585,0,0,0,0,0,0
X002460.SZ,-0.057865224173771,0,0,0,0,0,0,0,0,0,0.336492764949619,0,0,0,0,0,0,0,0,0,0,0,0,0.110970364295002,0,-0.190979689469423,0.0611338502863205,0,0.0454835560714303,0.0895627958838343,0,0,0,0,0.298875934149225,0.110843047504402,0.182339141229828,0,0,0,0,0.0505351965298251,0,0,0,0.0633192791151676,0.00293368485036733,0,0,0,0,-0.0235342676505196,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,1.73472347597681e-18,0,0.163015291118663,-0.120212121204159,0.0979874779021211,0,-0.0288386945364891,0,0,0,0,0,0,0,0,0,0.121277088640323,0,0,0,0,0,0.00770692455836719,0,0,0.139235576609893,0,0,-0.084119763767925,0,0,0,0,0,0,0,0.0111424107013232,-0.108016996482091,0.1548133473716,0,0,0,1.73472347597681e-18,0,0.105715152478326,0,0,0,0.0672094369060309,0,0,0,0,0,0
X600019.SH,0,0.0541412951055082,0,0,0,0,0,0,-0.0505872817155203,0,0,0,0.0766336738346024,0,0.0330034670969519,0,0,0,0,0,0,0,0,0,0,0.0392250021995214,-0.0417818961868982,0,0,-0.0671457169030533,0,0,0.360505046568533,0,0.0420993773230332,0,0,0.107040754921237,0,0,0,-0.0705473301278054,0,0,0,0,0,0,0,0,0,0,0.0216416798857494,0,0,0,-0.0703623065363313,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00528843505486979,0,0.227027879047137,0,0,0,0,-0.0599768620035003,0,0,0,0,0,0,0,0.188604585011687,0,0,0,0.122936680431472,0,0,0,0,0.418651276105409,0,0,0,0,0,0,0,0,0.0301831026552544,0,0,-8.67361737988404e-19,0,0,0,0,-0.0304840549153456,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0303431744053823,0,0.0469365409351116,0,0,0,0,0,0,0.00836092459262416,0,0.0846693877325438,0,0,0,0.0848989034223558,0,0,0,0,0.0925853132180436,0,0,0,0,0,0.128757498754782,0,0.436572122415537,0,0.14502006821494,0,0,0,0,-0.0364037225473715,3.46944695195361e-18,0,0,-0.442593416790986,0,0.0550195485792233,0.149013840433325,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0718165466655352,0,0,0,0,-0.0549921722064984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253083107144745,0.254686554533458,0,0,0,0,0,0,0,0.0104022861435928,0,0,-0.0249285004407228,0,0,0,0,0.204815807430343,0.00716392982128526,0,-0.0102075309539569,0,0,0,0,0,0,0,0.106575734320832,0,0
X002466.SZ,0,0,0,0,0.425483249957742,0,0,0.0548061890153666,0,0,0,0,0,0,0,0,0.430559045672935,-0.277919109930261,0,-0.159992571718337,0,0,0,0.336395754092027,0,0.0935197734690349,0,0,0,0,0,0,0,0,0.0418596984370741,0,0,0,0,0,0.129308709697485,0,0,0,0,0.17495436097042,-0.0901260941483742,0,0,0,0,-0.0643650974375415,0,0,0,0,0,0,0
X002271.SZ,0,0,0.199448735444208,0,0,0,0,0,0,0,-0.0465982661557769,0,0,0,0,0,0,0,0,-0.0319877901643252,-0.0953939428337654,0,0.0712168920133112,0,0,0,0.0775377180212539,0,0,0.0281871899781979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301304714670145,0,-0.0287780468567075,0,0.090118203831804,0,0,0,0,-0.0194009923511877,0,0,0,0,0,0
X600010.SH,0,0,6.93889390390723e-18,0,0.183685991268862,0,0.116919706662126,0.158166917865404,-0.0138986145334611,0,0,0,0,0.0870343930644682,0,0,0,0.00834717207952377,0,0,0,0,0,0,0,0,0,0,0.0875040453999911,0.162080378570626,0,0,0,0,0.157071977842021,0,0.005033013345216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0927865925143204,0.0907268791924914,0,0.0633669842529235,0,0,0,-0.140514686220971,0.590611351686539,0,0.214248446144868,-0.0430125189656966,0,0,0.0522128028699415,0,-0.143282497435012,0,0,0.205473626348311,0,0,0,0,0,0,0,0,0.136015115466781,0,0,0,0,0,0,0,-0.239426267120574,0,0,0,0,0,0,0,0,0,0,0,0,0
