,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600886.SH,X600660.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X002460.SZ,X600027.SH,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600219.SH,X000786.SZ,X600176.SH,X000807.SZ,X002128.SZ,X000630.SZ,X601168.SH,X600096.SH,X600985.SH,X000408.SZ,X000933.SZ,X000877.SZ,X000883.SZ,X000027.SZ,X600995.SH,X002353.SZ,X600378.SH,X600688.SH,X600299.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.646385641326226,0,0,0,0.10791597046383,0,0,0.178287473404683,0,0.0716034326454693,0,0,0.00989488519981282,0,0.122840660008892,0.136024166011415,0,0,0,0,-0.0295291189166293,0,0,0,0,0,0,0,0,0,-0.0421813565760401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826906796017579,0,0,-6.93889390390723e-18,0,0,0,-0.0544105726082849,0,0,0,-0.0476672423476484,0,0
X600028.SH,0.35616872148813,0,0.184713895879716,0,0.104035560809124,0,0,0.0831141419704674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666125203130839,0,0,0,0.137240408411572,0,0,0.0290814168459895,0,0,0,0,0.0405877133833258,0.0131561867689043,0,0,0,0,0.0161457648194858,0,0
X601088.SH,0,0.27607219235997,0,0,0,0.147366018914946,0,0,0,0.0504185504765157,0.188412148182109,0.0311301652254481,0,0,0,0,0,0,0,-0.0301799052586971,0.196055943586877,-0.0775320097214221,-0.0382694559445552,0,0,0,-0.11454173495315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143791648887614,0,0,0,0,-0.111637294839641,0,-0.00171560122271137,0,0,0,0,0,0,0,0,0,0.0251217818840061,0,0
X600309.SH,1.73472347597681e-18,0,0,0,-0.102969369163651,0,0,0,0,0,0,0,0,0,0,-0.0190020819963342,0,0,0,0,0.282295527795258,0,-0.221676947023245,0,0,0,0.144442960538072,0,0,0,0,0,0,0,0.316996248265208,0,0,0,0,0,0,0,0,0,0,0,0.158084855424913,0,0,0,-0.0472552478118159,-0.0156186908391746,-0.0335030692188649,0,0,0,-0.0245073299011719,0,0
X601898.SH,0,0.286892781189394,0,0,0,0.16154046175044,0,0,0.0863551132149795,0,0.18431827600775,0,0,0,0,0,0,0,0,0,0,0,0.107200575682659,0,0,0,0,0,0,0.132345911791379,0,0,0,0,0,0,0.0536174043894505,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195763155564307,0,0
X600188.SH,0,0,0.130764915623958,0,0.13969308224657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490689342923339,0,0,-0.139048321446267,0,0,0,0,0,0,0.68266389357258,0,0,0,-0.0904478364963185,0,0,0,-0.0812246089556933,0.374449795076603,0,1.38777878078145e-17,0,0,0,0,-0.112782035890139,0,0,0,0,0,0,0.044305587361639,0,0,0,0.00517657773347295,0,0
X600547.SH,0,0,0,-0.0832605658690919,0,0,0,0,0,0,0,0,0,0,0,0.675582524887698,0,0,0.141458503328424,0.0334043528162336,0,0,0,0,0,0.187225068246382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136653007029345,0,0.122116684033116,-0.0852460674554386,0,-8.67361737988404e-19,0,0,0.0189011860789442,0,0
X600019.SH,0,0.24970513416055,0,0,0.0971961126703735,0,0,0,0,0,0,0,0.112343770002013,0,0,0,0,0,0,0.281174603119681,-0.0578788201164497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688470109887339,0,0,0,0,0,0,0,0,0,-0.158066981150462,0,0,0.0739771264214844,0,0.150581002988769,0,-0.132989322038047,0,0,0,0,0
X600886.SH,0.318068027126866,0,0,0,0,0,0,-0.0487048634994465,0,0,0,0,0,0.127344706059629,0,0.0564929608079891,0,0,0,0,0,0,0.0961239859376633,0,0,0,0,-0.074310294005442,0,0,0,-0.187350509396963,-0.168258640392814,0.034971497054384,0,0,0,0,0.0147070537602937,-0.212921820154537,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0110823778584446,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0897646964798163,0,0,0,0,0,0,0.192454835720322,-0.111301584359631,0,0,0,0,0,0.0366935208287919,0.047463188192527,0,0,0,0,0.0851535258605178,0,0,0,0.367733022286443,0,0.0788707924411217,0,0,-0.0943083761227603,0,0,-0.00277969083228067,0,0,0,0,0,-0.15427117937864,0,0,0,0,0,0,-0.0264352959854721,-0.055603819863748,0,0,-0.0611500966379647,0,0
X601600.SH,0.173636539149992,0,0,0,0,0.0264871675956405,0,0,0,0,0,0,0,0,0,0,0.455033602186061,0,0,0,0,0,0,0,0,0.104814224257583,0,0,0,0,0,0,0,0.301746180030448,0,0,0,0,0,0,0,0,0.272991395109093,0,0,0.244319829711178,0,0,0,0,0,0,0,0,0,0,0.0227705640428757,0,0
X600585.SH,0,0,0,0.0400862560280977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282557123102093,0,0,0,0,0,0,0.0491017903955176,0,0,0,0,0,0,0,-0.039433289540837,0,0,0.133281511417755,0,0,0,-0.00478420130860269,0.17784361047341,0,0,0,0.0972916567756784,0,-0.043235544472413,0,0,0.00392692613457378,0,0
