,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600489.SH,X000301.SZ,X000708.SZ,X002466.SZ,X600160.SH,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X000983.SZ,X600219.SH,X600176.SH,X000877.SZ,X601699.SH,X002128.SZ,X000630.SZ,X000408.SZ,X600157.SH,X600096.SH,X601168.SH,X000933.SZ,X600985.SH,X002353.SZ,X002271.SZ,X600352.SH,X600378.SH,X600995.SH,X600688.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0685269033770216,0,0,0,0,0,0,0,0.13351358098071,0,0,-8.67361737988404e-19,0,0.252427347524986,0,0,0,0,0.314909799927479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048592688801343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256040934726327,0,0
X601088.SH,0,0,0,0,0.459341573481861,0,0,0,0,0,0,0,0,0,0,0,-0.134709134121484,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0172037139819404,0,0,0,0,0,0.153490452789786,0,0,0.0280771005743679,0,0,0,0,0.0111045781172996,0,0,0,0,0,0,0,-0.0223425206070143,0,0,0,0,-0.0247885249802943,0,0
X600028.SH,0.0632588269955542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582085687844024,0,0,0,0,0,0,0,0,0,0,0.0254238407221384,0.00756527168667707,0,0,0,0,0,0,0,0,0,0,-0.0366977984499859,0.000962743535079829,0,0,0,0.379141091074996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473666980622355,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781485095086437,0.118176902726026,0,0,0.104846994063708,0,0,0,0.0816769304237278,0,0,0,0,0,0.0999992019009485,0,0,0.0513624780580911,0,0,0.277308817839627,0,0.00155439443585009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550924394345164,0,0,0,0,0,0,0
X601898.SH,0.18093349508411,0.292242212229378,0,0,0,0,0,0,0,0,0,0,0,0,0.00784328988001325,0,0,0,0,0,0,0.213251533509686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419894746122816,0,0,0,0,0,0,0,0,0,0,-0.00190111762556705,0,0,0,0,-0.0301986732260798,0,0
X600660.SH,0.101944129474198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110860184414993,0,0,0.0798649565702951,0,0,0,0.32618474297336,0,-3.46944695195361e-18,0,0.113094554346692,0,-0.0777173327234514,0,0,0,0,0,-0.0280477634637313,0,0.0837058365392485,0,0,0,-0.435393111410619,0,0.0890718318890229,0,0,0,0,0,0,0,-0.0903321128789102,0,0,0,0,-0.0109880636477498,0,0
X600019.SH,0.251942852795956,0,0,0,0,0,0,0,0,0.194712053577957,0,0,0,0,0,0,0,0,0,0,0.063042891148814,0,0,0,0.133049036771215,0,0,0,0,0,0,0,0,0.0703429102607168,0.0154477739202147,0,0,0,0.101437970563886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049388877343909,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0952673628309828,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.270020561199672,0,0,0,0,0,0,0,0,0.176274211170588,0.0946364753067621,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.174659169799851,0,0,0,0,-0.0379787592594061,0,0.0314321889845266,0,0,-0.100394324419607,0,0
X600585.SH,0,0,0,0,0.0850982348605018,0,-2.16840434497101e-19,0.14545027337771,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00795219990288718,0.0474435721599495,0,0,0,0,0,0,0,0,0,0,0.324129684397193,0.00126844863604887,0,0,0,0,0,0,0,0.0730427464368591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041514518658663,0,0
X601600.SH,0,0,0,0,0,0.0539165814840344,0.273454261552736,0,-0.163825288130252,0,0,0,0,0,0,0,-0.243688737386396,0,1.30313344471749,0,0,0,0,0,0,0,0,0.188426214104691,0,0,0,0.0662721217132689,0,-0.184506388360024,0.0942297423591057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179596013670832,0,0,0,-0.0125001666715945,0,0,0,0,-0.0328521985847651,0,0
