,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600027.SH,X600688.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X600583.SH,X000709.SZ,X000539.SZ,X601158.SH,X600309.SH,X601992.SH,X000027.SZ,X000898.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X600022.SH,X000792.SZ,X601918.SH,X600307.SH,X000629.SZ,X600863.SH,X002470.SZ,X600098.SH,X600808.SH,X600578.SH,X600489.SH,X600623.SH,X000825.SZ,X000060.SZ,X000878.SZ,X600547.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0.028459399464211,0,0,0,0.00121811659496488,0,0,0,0,0,0,0,0,0,0.0388776783709774,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0241521851727558,0,0,0.0196675058848212,0,0,0,0.287773896309031,0,0,0.125555128698928,0,0,0,0,-0.00661582673257518,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.130198572954247,0,0,0,0,0,0,0.126376250014486,0.00475416999446825,0,0.137128177818788,0,0,0,0,0,0,0,0,0.0673675507623718,0,-1.73472347597681e-18,0,0.0648948826882946,0,0,0,0,0,0.0426555627364667,0,0,0,0.372623107438447,0,0,0,0,0,0,0,0,0.0249606343154797,0,0,0.0195991791758914,-0.0541521133125466,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0738909575136946,0,-0.0770294142134574,0,0,0,0.383400817671933,0,0,0,0,0,0,0.349811000448905,0,0,-0.0934264761786562,0,0,0.0709563204853097,0,0,0,-0.105829295410984,0,0,0,0.248082523409025,0,-0.122735998405073,0,0,0,0,0,0,0.165100024990507,0,0,0,0,0,0.0177263076504477,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873573008877345,0,0,0.00275628644605413,0,0,0,0,0,0.0224106867213835,0,0.096464139310432,0.22910988849054,0,0,0,0,0,0,0,0,0.184312211522119,0,0,0.0313439755756352,0,-5.42101086242752e-20,-0.0128748355857399,0,0,0,0,0,0
X002075.SZ,0,-0.00444674529196905,0,0,0,0,0,0,-0.0250693927885143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110187518552224,0.0438395366448063,0,0,0,0.0499561208295314,0,0,0,-0.00738457276365433,0,0,-0.0919449081287344,0,-0.0170908167372928,0,0,0,0,0,0,0,0,0,-0.0220474926634111,2.71050543121376e-20,0.0083960074941633,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069922491340397,0,8.67361737988404e-19,0.0318598073975408,0,0,0.0920410385875977,0,0.0169421026922352,0.00173395816165026,0,0.0253218872451771,0,0,0.0207705577763996,0,0,0.253011269789791,0,0,0,0.00992443691655608,0,0,-0.00597980556329615,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0617276524058643,0,0,0,0.16037891389276,0,0,0,0,0,0,0,0.0972892083553781,0,0.0177315922776389,0.124406687458637,0,0,0,0,0,0,0,0,0.0716198722154164,0,0,0,0,0,0.126323390910744,0,0.0217971672059551,0,0,0,0,0,0.0625014478862205,0,0,0,0,0,-0.0132562568861411,0,0,0,0,0,0,0
X600188.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0.234922786352481,0,0,0,0,0,0,0,0.0857826317857495,0,0,0,0,0,0,0.0190062276613627,0,0,0.348173601949653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325016213594752,-0.0130554823586138,0,0,0,0,0,0
X600583.SH,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.472425407083448,0,0.0961641024411573,0,0,0.225041901236416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908856560134387,0,0,0,0,-0.034761855853868,0,0,0.00209434306415156,0,0,0,0,-0.00622570984102576,0,0.21239094996476,0,0,0,0
X000709.SZ,0.115251054168917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.450893867203608,0,-0.215336084038585,0,0,0.373803873962108,0,0.361858638650064,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0875868506359494,0,0.208929210173428,0,0,0,0.0665183318320496,0,0.350910030695283,0.176869253446081,0,0,0,0
X000539.SZ,0,0.147866018105494,0,0,0.234767216316086,0,0,0,0,0,0,0,0,0.00330236201538306,0,0,0,0,0,0,0,0,0,0,0,0.176986469383418,0,0,0,0,0,0,0.353695087204099,0,0.161806309335875,0,0,-0.467297493153593,0,0,0,0,-0.0671958567095908,0,0,0,0,0,0.0486109012849727,0,-0.064388184933312,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0528747408929592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24076548959769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380639754703887,0,0.25289635940076,0,0,0,0,-2.71050543121376e-20,-0.00495011051158052,0,0,0,0,0,0
X600309.SH,0,0,0,0.215565520610137,0,0,0,0,0.158281401378691,0,0,0,0,0,0,0,0.0285481802243536,0,0,0.00372697537064985,0,0,0,0,0,0,0.064166406020773,0,0,0.217244950556425,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0115483059699441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.30784335159848,0,0,0,0.0659167024452884,0,-0.143866030286748,0.0642581963612749,0,0,0,0,0,0,0.251044100589514,0.0815925557816509,0,0,0,0,0,0,0,0,0.145745686086512,0.129669288829957,0,0,0,0,0,0,0,0,0,0,0.00731171833357401,-0.0036411794374335,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0282757666477537,0,0.0834612663939459,0,0,-4.33680868994202e-19,0,0,0,0,0,0.063239355977431,0,0,0,0,0,0.265152763671919,0,0,0.0672999368161162,0,0.0337597339421854,0.184589458401714,0,0,0,0,0.0299673643671235,0,0,0.0268590265096623,0,0,0,0,0,-0.00139563492856429,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.141313649589034,1.73472347597681e-18,0,0,0,0,0,0.073012538775868,0.11044457035465,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.233675892685357,0,0,0,0.0199289069807559,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099559268000891,0,0,0,0,0,0.00797811406781102,0,0.0419824768042955,0.277974055767856,0,0,0.0407628086260976,0,0,0,0,0,0.0376941333864031,0,0,0,0.0149002923249462,0,0,0,0,0,0,0,0,0,-0.00613216359256511,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116690616698851,0,0.132045773080983,0,0,0,0,0,0.103315010967417,0,0.0193926609411819,0,0,0.123569622450847,0,0,0,0.0597469077722646,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189555024266091,0,0,0,0,0,0,0,0.252511638045214,0,0,0,0,0,0,0,0,0,0,0.0364731908654159,0.0822309729348733,0,0,0.0394065405868154,0,0,0,0,0,0,0,0,-0.0112620464642673,-0.00110874138515991,0,0,0,0,0,0
X600660.SH,0,0,0,0.0608312437530672,0,0,0.162818141584162,0,0,0,0.381811802443929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632378690386129,0,0,0.123890997049182,0,0,0,0,0,0,0,0,0,0,0.00785479396734215,0,0,0,0,0,0,0,0,0.00131752512538816,0,0,0,0,0,0
X600022.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0155250215773802,0,0,0,0,0,0,0,0,0.054658810083561,0,0,0.0329681729165852,0,0,0,0,0.0136501237953179,0,0.173042806467554,0,0,0.0383616416371164,0.0666734571837063,0,0,0.176086276329317,0,0,0,0,0,-0.0113450072558545,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.146913785358025,0,0,0,0,0,0,0.0752896738669657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166134626876426,0,0,0,0,0,0.00587102521981573,0,0.307100961181988,0,0,0,0,-0.00285698655963327,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0.109696198111491,0,0,0,0,0.0772046532175371,0,0,0,0,0,0,0,0,0,0,-0.0176321261043837,0.00426164896230301,-0.081357615862205,0,0,0,0,0,-0.139855687438466,0,0,0,0,0,0.211546564985665,0,0,0,0.324599769652087,0,0,0,0,0,0,-0.0151810570538193,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664248251532311,0,-1.73472347597681e-18,0.0360729331251766,0,0,0.150374997361865,0,0.15501666614562,0,0.0191060318139597,0,0,0.213502633099159,0,0,0,0,0,0,0,0,0,-0.0169993330541495,0,0,0,0,0,0,0
X000629.SZ,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0747890341806167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187507125713921,0,0,0,0,0,0,0,0.0939585356605366,0,0,0,0.0571073161915882,0.165620320622361,0,0,0.128852775900062,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0673468207360154,0.23663293826864,0,0,0,0.0147068933297466,0,0,0.141170359196084,0,0,0,0,0,0.235891509673335,0,0.0580890867875582,0,0,0,0.0681932936834508,0,0.0394742021267004,0,0,0,0,0,0,0,0,0,0.0278067830506727,0,0,0,0,0,-0.0199177731734021,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253890201549318,0,0,0,0.147815173175494,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.125260262121728,0,0,0.0816977906565929,0,0,0,0,0,0,0,0,0.0445446158284733,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.0552805017806338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119597582516639,0,0,-3.46944695195361e-18,0,0.221138824064271,0,0,-1.73472347597681e-18,0.0286585307952005,0,0,0,0,0.113324184059072,0,0.213637278246298,0,0,0,-0.03435363655058,-0.00557262335403512,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.0969858136902803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402153304365991,0,0,0.122549476735489,0,0.16843844102108,0,0.138608828515874,0.0300255183504499,0.0124896812514872,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0298021428423073,0,-0.00900217742146944,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.149061077601458,0,0.0126577951344164,0.200254411630967,0,0,0,0,0,0,0.105108853574889,0,0,0,0.155622456698037,0,0,0.0481168374462965,0,0,0,0,0,0,0,0,0.0274660144381237,0.133215903520347,0,0,0,0,0,0,0,0,0,0,0,0,-0.023436548218178,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.244153214078418,0,0.0211368169682034,0,0,0,0,0,0,0,0.0327457662608476,0,0,0,0.0237286501833251,0,0,0,0,0.0282429165738776,0.00377272800681673,0,0,0.110199189293387,0,0.00946809429858736,0,0,-3.46944695195361e-18,0,0,0.0214622813609603,0,0,0,0,0,0,0.221764144524088,0,-0.00875837891763783,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162024463261862,0,0,0,0.0255723581128444,0,0.00462494801595575,0,0,0,0,0,0,0,0.157161081061851,0.0547358058314884,0,0,0.194927110436643,0,0,0.152563657049541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609162395056041,-0.0871679467237551,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.3530996685671,0,0,0,0,0,0,0,0,0,0,0.122869036197115,0,0,0.00656579374015681,0,0,0,0,0,0,0,0.0811709479920415,0.0962961266464549,0,-1.73472347597681e-18,0,0,0,0,0.156641970765058,0,0,0,0,0,0,0.000240558621590684,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928521210158808,0,0,0,0,0,0.0248292418520226,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.169201228559321,0,0,0.304915946669044,0,0.0118610798068057,0,0.0190033757628375,0,0,0,0,0,0,0,0,0,-0.0142328146635131,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,-0.320450932525612,0,-0.144329270612074,0,0,0,0,0.0639670914799813,0,0,0,0,0,0,0,0,0,0,0,0,0.173419624986533,0.181902997394523,0,0,0,0,0,0,0,0,0,0,0.0332841700613566,-0.188056757576513,0.0822286583773627,0,0,0,0,0,0,0,0.125902066547437,-0.0668250723079796,-0.546128023770091,-0.0409434755910317,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011798177046135,0.131476524970833,0,0,0.252814643951881,0,0.0124568218072477,0,0,0,0,0.0154018780027204,0,0,0.0377158623641258,0,0,0,0,0,0,0,0.00227460258154597,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0508871628225041,0,0,-0.121615552502588,0.0253709117566076,0,0,0,0,0,0,0,0,0,0,0.00493141609431776,0,0.121968720071222,0,0,-0.0654388793992617,0,0,0,0,0.241266824110542,0,0.149846141278924,0,-0.056949007239218,0,0,0,0,0,0,0,-0.0704546825406116,-0.199717773169086,0,0,0,0,0,-0.0370567565481473,0.0175770908362394,3.46944695195361e-18,0.023212376032739,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.24857373831214,0,0,0,0,0,0,-0.219472754741517,0,0,0,0.0855610702025681,0,0.369962039974356,0,0,0.138171642221413,0,-0.727957652688384,0,0,0,0,0,0.171935359871596,0.326204018858108,0,0,1.18779793083222,0.192757251666338,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.267430792750383,0,0,0,0,0,0,0,0.020147104589763,0,-0.150395521415831,0,0,0,0,0,0,0,0,0,0,0,0,-0.107645806266364,-0.0299505242139595,0,0,0,0,0,0,0,0,0,0,0,-0.102454156487052,0,0.499573016607049,0,0,0,0,0,0,0
RealEstate_excess,0,0.0713928684706938,0,0,-0.158940437202539,0,0,0,0,0,0,0,0,0.0700757383531078,0,0,0,0,0,0.0871882392714627,0.113878132523755,-0.333339988998601,0.0637831464401566,0,0.067140736757284,0,0,-0.259482374604645,0,0,0,0,0,0,0.0994418568043465,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.236620842816916,0,0,-0.017726775930628,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.040256607411252,0,0,0,0,0,0.098690162780021,0,0,0,0,0,0,0.371246783544672,0,0,0,0,-0.0952654408060438,0.139626250179655,0,-0.0238288036330631,0,0,0,0,0,0,0,0,0,0,-0.214866539804205,0,0,0,0.0898144991817124,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00723491947344839,0,0,0,0,0,0,-0.00116472619665329,-0.00064199309354488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193110326675664,0,0.00297615401903101,0,-0.00152703076332883,0,0,0,0,-0.00475862738800734,0,-0.00685373964862033,0,0.000498416899358354,0,-0.0255212960683373,0.0103313317658316,-0.0104572181055267,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0278566961938406,0,-0.0691370502879031,0,0,0,0,0,0,0,0,0,-0.00022248368261437,0,0,0,0,0,0.015066059397161,0,0,0.016502052455959,0,0,0,-0.000950879804821048,0,0,0,0,0,0.0811296731616289,-0.110433459387229,0,0,0,-0.056815313443178,0,0,0,0,0,-0.00437264534611058,0,0,-0.104412386412787,-0.0846652154559256,2.16840434497101e-19,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685651594550673,0.000903503498974073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377317167861573,0.00502390340514723,0,0.0169370990872049,0.0197848087006639,0,0.000312220146094594,0,0,0,0
CarbonVol_Hubei,0,0,0.00217879254147595,0,0.00111169934752273,0,0,0,0,0,0,-0.000991187155933907,0,0,0,0,-0.00125331800457152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576070897349048,0,0,0,0,-0.00623096200348563,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0197662276908447,-0.00809812889976014,-0.000475560457421895,0,0,0,0,0,0
