,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X000708.SZ,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000408.SZ,X000807.SZ,X000786.SZ,X600176.SH,X000630.SZ,X000933.SZ,X600612.SH,X300037.SZ,X000932.SZ,X600348.SH,X600219.SH,X002128.SZ,X601168.SH,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.835299801215547,0,0,0,0,0,0.080384577816507,0,0,0.11524429720393,0,0,-0.199179767955011,0,0,0,0,0.071606570612281,0,0,0,0,0,0,0,0,0,0,-0.242607601171309,0,0,0,0,0,0,0,0,0,0.222300187355982,0,0,0,0,0,0,0,0,0,0,0,0,0.0413479758627893,-0.0141603560953728,0,0,0.0335581196188062,0,0
X600028.SH,0.670853903579082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987229961980954,0,0,0,0,0,0,0.0715230416781185,-0.0107416293343298,0.0644858023238087,0.03972637487327,0,-0.0804780031395027,0,0,0,0,0,0,0,0,0,0,-0.0352419950413916,0,0,0,0.0859651893596449,0,0,0,0,-0.00686931233335303,0,0.0502138921342854,0,0,0,0,0
X601088.SH,0.0646094486750126,0.208104173584315,0,0,0.0121116346749545,0,0.0468547861095202,0,0,0,0,0,0,0,0,0,0,0,0,0.140772266731634,0,0,0,0,0,0,0,-0.0231372427797473,0,0,0,0,0.0542710587024729,0,0,0,0.1192876543788,0,0.03210503025863,0,-0.133211083623338,0,0,0,0,0,0,0,0,-0.0486723796241201,0,0,0.00610051886585988,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423122939386711,0.0569176728352185,0,0,0,0.173559484510974,0,0,0,0.183517125347858,0.135677913477009,0,0.0322989649678502,0,0,0,8.67361737988404e-19,0,0.102375057752607,0.08867236759448,0,0,0,0,0,0,0.524631763580389,0,-0.0613284885998475,-0.0450484224326321,0.0704775159027679,-0.0490575393293445,0,0,-0.0853023083794729,0,0
X600188.SH,0,0,0,0,0,0.0564449006280255,0.143477324001602,0,0,0.180753522490009,0,0,0,0,0,0,0,0,0,0.197876741142518,0,0,0,0,0,0.00732625301104768,0,0,0,0.0227495774517035,0,0.049395943482085,0.11971098609375,0,0,0,0,0,0.192458023139287,0,-0.000605776146873574,0,0,0,0,0,0,0,0,0,0,0,-0.0165465528818059,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0786449582655489,0,-6.93889390390723e-18,0,0,0,0,0.114592438011804,0,0,0,0,0,0,0.0614239251675306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116595561150785,0.557652957468378,0,0,0,0,0.0289912712976189,0,0,0.333066284273951,0,0,0,0.202213878558899,0,0.218881655116859,0,0,0,0.000124911739109459,0.00906463062228503,0.0798040871062823,0,0,0,0,0
X601898.SH,0.0698135851370669,0,0.125934646508979,0,0.324023927572322,0.0131828863909848,0,0,0,0,0.0311826710669027,0,0,0,0.00207604010287841,0.0300891182152079,0.00381542112442997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768955289721947,0,0,0.0024220881076918,0,0,0,0,0,0.0958775699467473,0,0,0,0,0,0,0.0014819113589031,-0.0135034182223211,0,0,0,0,0,0
X600011.SH,-0.00292089935264549,0,0,0,0,-0.0108457585403941,0,0,0,0,0.0989420239114847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434146922008236,0,0,0,0,0,-0.00652856544177983,0,0,0,0.069074949528518,0,0,0,0,-0.0587702830682834,0,0,0,0,0.12228982902163,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.153686683096698,0,0,0,0,0,0,0,-0.0342525401166773,0,0.0336119801924035,0,0.0207745722677593,0,0,0,0,0,0,0.0575518291095404,0.0355405651152823,0.296042988920391,0.046955431925141,0,0,-0.0472170209932645,0.135732015918808,0,0,0,0,0,0.0633605887842816,0.156053866111186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095456578168816,0.0134187636612595,0,0,0,0,0,0
X600547.SH,0,0.0921398499771386,0,0,0,0,0,-0.0407544429387177,0,0,0,0,0,0,0,-0.0592582669961114,0,0,0,-0.0372652297982409,0,0,0,0,0,0.0357977571186078,0,0,0.520403566784633,0.00707573826374505,0,0.0230533947910887,0,0,0,0,0,0,0,0.00365848379517955,0,0,0,0,0.132109907098053,0,0,0,0,0.0695425939964814,0,-0.00418128610438467,0.0211590616039957,0,0,0,0,0,0
X600886.SH,0.0940150109644451,0,0.214654197582614,0,0,-3.46944695195361e-18,0,0.122786230568325,0,0,0,0.159576765258785,0,0,0,0,0.207514471869809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514560762606008,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0975785704916405,0,-0.00910535289450476,0.0276425317056832,0,0,0,0,0,0
X600660.SH,0,0.0732583427489224,0,0,0,0.0493825261513512,0,0,0,0,0.166031456131012,0,0,0,0,-0.0527749504056733,0,0,0,0,0,0,0,0,0,0.105810477357729,0.143878787449908,0,0,0,0,0,0,0,0,0,0,0,0,0.0300445081534987,0,0,0,0,0,0,0.0530815776684929,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.213996385120684,0,0,0,0,0,0,0,0.00220143953040554,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0707362365030416,0,0.0175364169748116,0.138963089614976,0,0,0,0.359765030795377,0,0.0185262319427207,0,1.73472347597681e-18,0,0,0,0,0.160224987687459,0,0.229692135273666,0,0,0,0,0,-0.0193096425326281,0.0400005283084829,0,0,0,0,0,0
X002466.SZ,-0.0135829363382163,0,0,0,0,0,0,-0.0143796821466464,0,-3.46944695195361e-18,0,0,0,0,0,0.722136849440374,0,0,0,-0.00395690675318541,0.119682756666659,0.29598908914745,0.0447274497676572,0,0,0,0,-0.145558802368854,0.107651077058876,0,0,0,0,0,0,0,0,0,0,0,0.0364955369866147,0,0,0,0,0,0,0,0,0,0,0.0124797544787528,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0574643005763757,0,0.0137635034143621,0,0,0,0.198140732434748,0,0.307261522060257,0,0,0,0.265541633234965,0,0,0,0,0,0,0,0,0,0,0,0.0767922195775541,0,0,0,0,0,0.00585827949402071,0,0,0,-0.0796281047899499,0,0,0.122085897123436,0,0,0,0,0,0,0,-0.0434651131141002,0.0130135175214953,-0.0154799074832313,0.0255230342880671,0,0,0,0,0
X002460.SZ,0,0,-0.0545679585606467,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.69606217694423,0,0,0,0.137638420352198,0.167692596115472,0,0.0296830703999629,0,0,0,0,0,0.0259416878260818,0,-0.0822158242928132,0,0,0,-0.16110204315901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000564812160948757,0,0,0,0,0,0,0
X600795.SH,0,0,0.0392108513599892,0,0,0,0.0203462102540106,0,0,0,0.302835935458102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560724554011497,0.454133560333513,0,0,0,0,0,0,0,0,0.133714819553836,0,0,0,0,0,0.0866333500596046,0.0121927170349877,0,0,0,-0.0304510222445739,-0.00597514627631431,0,0,0,0,0.0223709506641316,0,0
X600111.SH,0.15441573384342,0,0,0,0,-0.0152668454645597,0,0,0,0,0,0,0,0.258780249613915,0,0,0,0,0,0,0.109902016223155,0,0,0.209706661454356,0,0,0,0,0,0,0.0582646061594701,0,0,0,0,0,0,0,0,0.00204265324579575,0,0,0,0,0.181483571323064,0,0,0,0,0.0652620123827351,0,0.0230816167674493,-0.0182406754122546,-0.0313069848029387,0,0,0,0,0
