,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600219.SH,X002080.SZ,X000723.SZ,X600378.SH,X600096.SH,X300037.SZ,X000933.SZ,X000630.SZ,X600348.SH,X000831.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.324032927830067,0,0,0,0,0,0,0,0,0,0.0111955728398622,0,0,0.0409620511610541,0,0,0,0,0,0,0,0.00404017792170311,0,0.111679299539899,0,-0.0158128893371522,0,-0.0010419752612895,0.164372167049063,0.0443926796128037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893310783041005,0.0119063684865787,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.405698520481851,0,0,0,0,0,0.265759648512207,0,0,0,-0.0455016152537076,0,0,0,0,0,0,0,0.00980915801151603,0,0,0,0.00682774231304048,0.0281674713754484,0.0858071510588454,0,4.33680868994202e-19,0,0,0,0.0410251741441967,0,-0.0545456783779163,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247512700376745,-0.00930892659806205,0.00626279029410375,0,0,0,0,0,0
X600028.SH,0.468848089564415,0,0,0,0.00706435657252569,0,0,0,0,0,0,0,0,0,0.0394132690700089,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.127134584324858,0,0,0,0,-0.0815134688181893,0,0,0,0,0,0,-0.021321783949368,0,0,0,0,0,0,0,0,0.00649916201701489,0.00708470125010228,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276870020302098,0,0,0.266296102705061,0,0,0,0,0,6.93889390390723e-18,0,-0.0869717373038225,0.189598373147915,0.0324055038157296,0,0,0,0.273881992757999,0,0,-0.232814752915826,0,-0.155616899860245,0,0,0,0,0,0.0517343574887616,0,0,0,0,0.0323414530518559,0,0,0,0,-0.00881137917397154,0,0,0,0,0,0
X600188.SH,0,0.646977189798089,0,0,0,0,0,0,0,0,0,0,0,0,0.0814019009023835,-0.0335525372399271,0,0,0,0,0,0,0.0360717492578542,-0.13661570847622,0,0.156901812620366,0,0,0.0492003727429479,0,0.00903052190921248,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.169589967918359,0,0.0896708088534157,0,0,0,-0.00576682279141972,-0.00682214978729841,0.0251305059391702,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132658033432182,0,0,0,0,0.390280664227751,0,0,0,0,0,0,0,-0.0107427767961475,0,0.228102545086641,0,0,0,0,0,0,0,0.092656556682982,0,0,0,0,0.0274485989169132,0,0,0,0,0,0.0319868077344477,0,0.0100199531759982,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.591309688267682,0,0,0,0,0,0,0,0.00448114693297293,0,0,0,0,0,0,0.0229803322499888,0,0,0.0706396078413262,0,0,0,0,0,0,0,0,0,0.007434763322862,0,0,0,0,0,0,0.0734382156079954,0.121954594563435,0,0,0.00477838315044886,0,0,0,0.0210796160898209,0.0122018859314139,-0.00403047719343245,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.823580249949299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384134272149929,0,0,0,-0.0816210728397299,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0285761581113274,0,0,0.11233563744479,0,0,0,-0.167844913195615,-0.00740501890129145,0.0415883614525668,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0127734388171255,0,-0.0659916434244763,0,0,0.200084956984241,0,0,0,0,0,0,0,0,0.17706890517539,0,0,0,0,0,0,0,0.061391673539413,0,0,0,0.116382085715093,-0.0715435215037586,0,0,0,0,0,0,0,0,0,0,-0.0308743504993159,0,0.114209348395723,0,0,0,0,0,-1.73472347597681e-18,0.00161664488027282,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.00893735731407645,0.356264402928824,0,0,0,0,0,0.0844186927966608,0,0,0,0,0,0,0,0,0.0159735095205935,0,0,0,0,0,0,0,-0.0299259002602274,0,0.034326601133535,0,0,0,0,0,0,0,0,0,0,0,0.14012341754483,0,0,0.00561672621466417,0.0390056986098097,0,0,0,0,0,0,0,0,0,0,0
