,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600795.SH,X600585.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000539.SZ,X002075.SZ,X601158.SH,X600352.SH,X600309.SH,X600021.SH,X000898.SZ,X601992.SH,X000027.SZ,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600863.SH,X600808.SH,X600660.SH,X000792.SZ,X000878.SZ,X600098.SH,X000060.SZ,X600307.SH,X601918.SH,X600578.SH,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.763811372636418,0.156504520253893,0,0,0,0,0,0,0,-0.0905477339681642,0,-0.0102528588812479,0,0.0277449996587592,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0599867274080193,0,0,0,0,0,0,0,0.0651318247591087,0,0,0,0,0,-0.0428882873833017,0,0,0,0.00498791681363161,-0.00281615014311035,0,0,0,0,0,0
X600028.SH,0.462031524838678,0,0.104894885927694,0,0,0.109721065475297,0,0,0,0,0,0,0.0329233810024668,0,0,0.0866571893396177,0,0,0,0.00723823365613871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052916718894394,0,0,0,0,0,0,0,0,0.0112823502487893,0.10369537231207,0,0,0,0,0
X601088.SH,0.0434912933782077,0,0,0.166012865732517,0.00536963273925551,0.125468752543062,0.143031728215059,0,0,0,0,0,0,0,0,0,0,0,0,0.00150153194986825,0,0,0,0.0197668725674934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139616127873851,0,-0.0202284570467478,-0.00443218311092364,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14086285737774,0,0,0,0,0,0,0.136901368335271,0,0,0,-0.0838476569595424,0,0.0966828268097262,0,0,0.306543998940496,0,0,0,0,0.235551938677446,0,0,0,0,0,0,0,0.0565576219463355,0,0.00811657699642553,0.0253022245599143,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0223064371917828,0.184311656927787,0,0,0,0.0645120271968952,0.132534155651324,0,0,0,0,0,0,0.0036445838030149,0,0,0,0,0,0.108918739756024,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.388508526968698,0,0,0,0,0,0,-0.00237548092958952,0.00391174427122036,0,0,0,0,0,0
X600019.SH,0,0.0500651613187389,0.146378393206263,0,0.186354238977993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.223652402661955,0,0,0,0,0,0,0.140972115179029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442845445678165,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.219345541891015,0,0.0345198491997186,0,0,0,0,0,0.137826555619125,0.0854763510531347,0,0,0,0.0539859528892132,0,0,0,0,0,0,0,0,0,0.0333595546218635,0,0,0.10238303388394,0.109709849387557,0,0,0,0.263778053895194,0.16369898971395,0,0,0,0,0,0,0,0.0297787079734948,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0601423800905837,0,0.0117171500197029,0.0841866436746716,0,0,0,0,0,0.0413402932546765,0,0,0,0,0,0.200833553702515,0,0,0,0,0,0,0,0.291544242596684,0,0,0,0,0,0,0,0,0.103155846641753,0,0,0,0,0,0,0.00182946624417227,0,0,0,0,0,0,0
X600585.SH,0.047445990504413,0,0.0683181286671258,0.0141128956583237,0.058675558486518,0.102064523887409,0,0,0,0,0.120857199843401,0,0,0,0,0,0.0184399992480535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309505922136286,0,0,0,0.0133553976366897,0,0,0,0,0,0,0,0,0,-0.00760985842507746,-0.0127612625284429,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0641815857815348,0,0,0,0,0,0,0,0,0.0930801009844613,0,0,0,0,0,0.057359153979798,0,0,0,0,0.0417976386101707,0,0,0,-0.0919424207773557,0,0,0,0,0,0,0,0,0,0.11897140818291,0,0,0.253458103346932,0,0,0,0,0,0,0.0039894191155177,-0.0140377657250081,0,0,0,0,0,0
