,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X002460.SZ,X000786.SZ,X600688.SH,X600111.SH,X000723.SZ,X600176.SH,X600027.SH,X002271.SZ,X601992.SH,X002353.SZ,X002466.SZ,X600516.SH,X600299.SH,X000898.SZ,X600426.SH,X600583.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000792.SZ,X000825.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00103194378578873,0.139229914968857,0,0,0,0.00206310410132002,0,0,0,0,0,0.22212923748305,0,0,0,0,0.0177071240386156,0,0,0,0.0811543011363422,0,-0.00762685419177726,0.0396435182655745,0,0,0,0,0.0143015686849843,0,0,0,0,0,0,0,0,0,-0.0179640705885822,0,0,0,0,0,0,0,0,0,-0.0217206154858797,0,0
X600028.SH,0,0,0,0,0,0,-0.00427855267912665,0,0.0397834607610015,0.0696997545269398,0,-2.16840434497101e-19,0,0,0,0,0.112914211358398,0,0,0,0,0,0,0,0.0315553886251665,0,0,0.0195535279411039,0,0.056649075984117,0,0,-0.00406038124339371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211060590234624,0,0,-0.0207425792302105,0.00220527348482812,0,0,0,0.0127593379528087,0,0
X601088.SH,0,0,0,0,0,0.545574641441486,-0.0304185030429317,0,0.00301310074514561,0.0564782341138611,0.0597424952566822,0,0,0,-0.017283189664041,0.0680647411218646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982369873143521,0.0473000531752957,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0139591917205612,0,0,0,0,0,0,0,-0.0107710058954159,-0.00444012283350375,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0727213519084524,0.037637751489864,0,0,0,-0.0228622952853449,0.095561863204185,0,0,0,0,0.326191385276477,0,0,0,0,-0.021896801027517,0.170441180752169,0,-0.0129827675203987,0,0,0,0.116839021030212,0,0,0,0,0,0,0,-0.0614183655347388,0,0,0,0,0,-0.0535495038826561,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00935544453356129,0,0,0,0.00247560371651332,0,0
X600309.SH,0,0,0,0.174215164875965,0,0,0.0418640088748663,0,-0.0738083345761511,0,0,-0.0840624664413497,0,0,0,0.0588528926593501,0,0,0,0,0,0,0,0,0,0.0574589570388722,0,0.106657362765229,0,-4.33680868994202e-19,0,0,0.0491611852908082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103544605282686,0,0,0,0,-0.0288844769823779,0.0123772790969232,0,0,0,0,0,0
X600019.SH,0,0,0.184198799427609,0,0,0,0,0,0.0705701522992782,0,0,0.0671064961401714,-0.113521642585848,0,0,0.0497501424557805,0,0,0,0,0,0.00320354428146531,0,0,0,0,0,0,0,0,0,0,-0.00472689797836114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869977840122216,0,0.00467127312811067,0,0,0,0,0.0234938750007071,0,0
X600547.SH,0,0,0,0,0.0364893337329527,0,0,0,-0.013786000758754,0,0,0,0,0,0,-0.0152858830006883,-0.0248011212867733,0,0,0,0.0368486482765926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16426913735078,0,0,0,0,0,-0.0500878797631929,0,-0.00686634576511023,0,0.220086936332413,0,0,0,0,-0.036616078714245,0.0272319391493822,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.160635175624212,0,0.145926619647568,0,0,0,0,0.00776274422179285,0.12141129129556,0,0,0,0,0,0.140611745264995,-0.0449350732183315,-0.0926565698978958,0.178220471973377,0.250784843833095,0,0,0,0,0,0,0,0,0.0400502059315696,0,0,0,0,0,0,0,0,0,0,0.0569464952393703,0,0,0,0,-0.0219397897678762,0,0,0,0,0.0557762534461671,0,0
X000708.SZ,0,0,0,0.178789038869402,0.11148634989878,0,0,0,0,0,0,0.584311053556289,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0916542447139334,0,0,0,0,0,0,0.0492110555179176,0,0.203897050280191,0,0,0.388734907211539,0,0,0,0.35432694218731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111424824469127,-0.0242413402168839,-0.153271749896281,0,0,0.0300033899195587,0,0
X601898.SH,0.66548153485628,0,0,0,0,0,0,0,0.0501416232289315,0,-1.0842021724855e-19,0,0,0,0,0,0.135542730002312,0,0,0,0,0,0,-0.124559443545477,0,-0.0400988525717858,0,0,0,0,0.215647033691375,0,0,0,-0.0124446390349768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027195724145041,0.0795669094192305,0,0,0,0.0256458342786104,0,0
X600886.SH,0,0,0,0,0,0.0542151476242776,-0.0849057856423088,0,0.171054807227511,0,0,0,0,0,0,0,0.199797365136098,0,0,0,0,0,0,-0.204396765552592,0,0.134883410239916,0,0.0186994958373266,0,0,0.136300775742243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383556953989065,0,0,0.120323989654465,0,0,0,0,0,0,-0.0656127566194182,0,0
