,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600362.SH,X300072.SZ,X600660.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X000898.SZ,X600516.SH,X600176.SH,X600886.SH,X600111.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X600352.SH,X601699.SH,X600027.SH,X000825.SZ,X000553.SZ,X002271.SZ,X600808.SH,X000830.SZ,X000983.SZ,X000792.SZ,X000959.SZ,X600489.SH,X002110.SZ,X000408.SZ,X600299.SH,X600219.SH,X601158.SH,X002092.SZ,X000883.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.37842190268003,0,0.00845005256450557,0.0580513354000826,0,0,0,0,0,0,0,0.0289352231641165,0,0,0.00675954808652625,0,-0.0453953176743302,0,-1.73472347597681e-18,0,0.0347234260736341,0,0,0,0,0,0,0,-0.00197443340903245,0,0,-0.0603866283677018,0,0,-0.0355915733645229,0,0.0236498697368182,0,0,0,0.0396404367655011,0,0,0,0,0,0,0,0.00281582448175198,0,0,0,0,0,0,0
X600028.SH,0.357228013866388,0,0,0,0,0,0,0,-0.0060136756484565,0,0.344996794562178,0.0374283268571642,0,0,0,0,0,0,0,0,0.0256234421406614,0,0,0,0,-0.0361929369490763,0,0,0,0,0,-0.0373928673488371,0,0,0,-0.0854049471349774,0,0,-0.0518835103249405,0,-0.015812012047038,0,0.0334529694849743,0,0,0,0,0.0152045672289616,0,-0.00841556938951113,0.0108815707841983,-0.123233288207905,0,0,0,0,0
X601088.SH,0,0,0,0.140405827884724,0.086311589767945,0,0,0,0.00155337342358591,0,0,0,0,0,0,0,-0.00439695200014638,0,0,0,0,0,0,0,0.0434457301087991,0,0,0,0,0.189442110660871,0,0,0,0,0,0.11359300313841,0,-0.0514238416616684,0,0,0,0,0,0,0,0,0,0,0,0,0.0154093195863022,0,0,0,0,0,0
X600019.SH,0,0,0.126698021165524,0,0.0325923484492987,0,0,0,0,0,0,0.130226126432787,0,0,0,0,0,0,0,0.632874409663368,0,0.153717810267621,0,0,0,-0.206307763302258,0,0,0,0,0,0.188406908184984,0,0,0,0,0,0,0,0,0.0337745045797859,0,0,0,0,0,0,-0.0302561880212011,0,0.00679546490292735,-0.00175948242518176,0.015275361794903,0,0,0,0,0
X600585.SH,0,0,0.0932487052661042,0,0,0,0,0,0.259318086025641,0,0,0.218629844852188,0,0,0,0.0223457551386917,0,0,0,0,0,0,0,0,0.29488394119376,0,0,0,0,0,0,0,0.23321113538972,0.0163229760226415,0,-0.0511509094319186,0,-0.283956018686991,0.0278843226227054,0,-3.46944695195361e-18,0,0.0283191885333146,0,0,0,0,0,0,-0.0357918639569767,0.0438444181705746,0,0,0,0,0,0
X600010.SH,0,0,0,0.0642874278804191,0,0,0,0,0.153143701385049,0,0,0,0,0,0,0,0,0,0,0,-0.0494015590970014,0,0,0,0,0.0865182175523888,0,0,0,0,0.0689610606909807,0,0.157217485872098,0,0,0,0.142954847278369,0,0,0,0,0,0,0,0,0,0,0,0,0.014732265779086,-0.00237583735619225,0,0,0,0,0,0
X600309.SH,0,0,0.101093820628667,0,-0.0996178954442669,0,0,0,0,0,-0.0661642054942365,0,0,0,0,-0.0639919512139029,0,0,0,0,0,0,0,0,0.180447151655985,0,0,0,0,-0.00835461591839567,0,0.0592900347659038,0,0,0.036658014932002,0.0243305641093,0,0.0120327172953269,0,0,-0.111028070885121,0,0,0,0,0,0,0,0,-0.0389062185506828,0.0544704831629742,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0740232934357392,0,0,0,0,0,0,0,-0.0314919323546048,0,0,0,0,0.15237958368689,0,0.0859716767591159,0,0.0381341949974837,-0.124871503025951,0,0,0,0,0,0,0,-0.0382912143547452,0,0,0.12301713828376,0,0,0.0100467037928401,0,-2.16840434497101e-19,0,0,0,-0.0353181865554986,0,0,0,0,0,0.0647936571958276,0,-0.00431728867608272,-0.0118373122450205,0,0,0,0,0,0
X600188.SH,0,-0.185459849717109,0,0,0.274009000055091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954198670104001,0.201239393463147,0,0,-0.0109577856674532,0.326595083276167,0,0,0,0,0.018000179793114,0,0,0.0774658803522452,0,0,0.0763451636904337,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0228616805662552,-0.0142739634583154,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0962103578890995,0.0304773642839781,0,0,0,0.0737552470915179,0,0,0,0.00207872773553442,0,0,0,0,0,0,0,0,0.153478474682208,0,0,0,0,0,0,0,0.0977410028414687,0,0,0.0034281453749798,0,0.113101800068358,0,0,0.044416223805436,0,0,0,0.00474728951037236,-0.00539863054258495,0,0,0,0,0,0
