,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X600426.SH,X000877.SZ,X002271.SZ,X600362.SH,X600795.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X600612.SH,X600688.SH,X300037.SZ,X002353.SZ,X600096.SH,X000539.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.019539677277,0,0,0,0,0,0,0.0414608113492356,-1.73472347597681e-18,-0.0116716357137782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218166062689045,0.0290471975232855,0,-0.0335485553253113,0.089897732808583,0,0,0,0,0.0376902544569794,0.128918587808219,0,0,0,0,0,0,0.0987213919855607,0.0527645859937996,0,0,0,0,0,-0.0962231869469325,0,-0.00430727608044285,0,0,0,0,0,0,0
X600028.SH,0.536065026123487,0,0,0,-0.0276529709456421,0,-8.67361737988404e-19,0,0,0,0.0613141239753185,0,0,0,0,0,0,0,0,-0.0250109645909076,0,0,0,0,0,0,0,0,0.0630237329573587,0.116266906879128,0,0,0,0.118509648327699,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523157633354989,-0.161898055432897,0,0,0,-0.00926031967070625,0.0259788822970885,0,-0.0698081898371904,0,0,0,0
X601088.SH,0,0.118791216708384,0,0,0.203531312396631,0,0,-0.124868627937558,0,0,0,0,0,0,0,0,0.0816968037883674,0,0,0,0.135510396799773,0,0.0135017329759583,0.0498727573397823,0,0,0,0.107082492396163,0,0,0,0,0,0,0,-0.162133653744548,0.0679473248126212,0,0,0,0,0,0,0.0207394888311189,0,0,0,0,0,0,0,5.42101086242752e-20,0.0169525084194338,0.0798281443107189,0,0,0,0,0
X600309.SH,0.126954785156626,0,0,0,0,0,0,0,0,0,0.0527616259040605,0,0,0,0.0686241965429937,0,0,0,0,0,0,0,0.0396534197557503,0,0.0665221547745432,0,0,0,0,0,0,0,0.0772647924672018,0,0.173296556138675,0,0,0.0326778944354752,0,0,0,0,0,0,0,0,0,0.0694113816440186,0.000266473004088672,0,-0.00674221245421959,0.0434722504662902,-0.0340200259383158,0,0,0,0,0,0
X600188.SH,0,0,0.782360853470663,-0.284333321354982,0,0,0,0,0,-0.191250396002738,0.0720804917078697,0,0,0,0,0,0,0,0,0,0.0576261581251253,0,-0.0570676194138265,0,0,0.18769741837559,0.125972867079693,0,0,0,0,0.121477558394323,0,0,0,0,0,0,0,0,0,0,0,-0.221284048731416,0,0,0,0,0,0,0,0.0598654106682321,-0.0630089463656734,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.159717979172151,0,0,-0.187837350806904,-0.131645987053221,0,0,0,0,0,0,0,0.167187881206049,0,0,0,0,0,0,0,-0.171353671693846,0,0,0,0,-0.0396539916118141,0,0,0,0,-2.16840434497101e-19,0.0668795163409884,0,0,0,-0.00261637099520094,0.0992848247427279,0,0,0.33764141897805,0,-0.00266317658937938,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00481248287296199,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0200505447205173,0,0,0,0.234966254919949,0,0,0,0,0,0.0195130012645611,0,0,0.136274605899243,0,-0.0138074959379877,0,0,0,0.29978482236552,0,0,0,0,0,0,0,0,-0.057102167007998,0,-0.220842376394683,1.73472347597681e-18,0,0,0.134806089981397,-0.0132194751425483,0,0.0283706702123611,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.132595386028324,0,-0.0315049287659843,0,0,0,0,0,0,0,0,0.301713812635001,0,0,0,0,0,0,-0.198130653970614,0,0,0,0,0,0,0,0.401588567963493,-0.0273863402088396,0,0,0,0.0702925552971804,0,0,0,0,0,-0.141688708276969,0,0,0,0.0346920775863036,0,0,0.290329164958829,0,0,0.000340593819623526,0,0,0,0,0,0,0
X601898.SH,0,0,0.0106115274429496,0,0,0,0,0,0,0.00745942166456631,0,0,-0.105698201202907,0,0,0,0,0,0,0,0,0,0,0,0,0.206369506244346,0.146933513730352,0,0.00350602145304853,0,0,0,0,0,0,-0.0127380590995987,0.0839085204488935,0,0,0,0.146373396511745,0.131432107819422,0.127294302334624,0,0,-0.166308835738914,0.0929655431092258,0,0,0,0,-0.00865587751227131,-0.000601127088607819,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.264010638710409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995618392171668,0,0,0,-0.0873931452005299,0,0.0057117570629229,0.102475808341394,0.0158792517747984,0.500032261475748,0.0166319141031624,0,0,0,0,0,0,0,0,-0.0789308831993603,0,0,0,0.104413003271985,0,0.0513923255261393,0.162053624582739,0,0,-0.00956289891354323,0,-0.0134226712618843,0,0,0,0,0,0,0
