,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X000027.SZ,X601992.SH,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X600098.SH,X000629.SZ,X600863.SH,X600307.SH,X600808.SH,X600489.SH,X600578.SH,X601918.SH,X600623.SH,X600160.SH,X600547.SH,X600612.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.794396432362561,0.0777188314266077,0,-5.42101086242752e-20,0,0,0,0,0,-0.0501981188680506,0,0,0,0,0,0,0,0,0,0,-0.0845218421747482,0,0,0,0,0,0,0,0,0,0,0.0113253357480315,0,0,0,0,0,0,0,0.0339866375686158,0,0,0,0,0,0,0,-0.0136661006924887,0.0308943789684469,0.04902574975091,0,0,0,0
X600028.SH,0.376911406238396,0,0.168291423074793,0,0.0160677638531769,0,0.17344174538344,0,0,0.00887716541054386,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.113194774466423,0,0,0,0,0,0,0,0,0,0,0,0,0.0105062753359845,0,0,0,0,0,0,0,0.000948359650584018,0.0964504537484201,0,0,0,0,0
X601088.SH,0,0,0,0.0228588455886845,0.31210325296639,0.0460021796971121,0.0333890959134152,0,0,0,0,0.116301995815142,0,0,0,0,0,0,0,0,0,0,0,0.0426734449265901,0,0,0,0,0,0,0,0,0.145619487138218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.157181639269931,0,0,0,0,0,0,0,0,0.239646485358933,0.315044111783551,0,0,0,0,0.15292652261226,0,0,0,0.112364557674325,0,0,0,0,0,0,0,0,0,0,0.0175294031984531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0.00643238825563749,0,0,0.0208793068477287,0,0,0,0,0,0,0,0,0,0,0.0451857749549358,0.325198383887945,0,0,0,0,0,0,0,0,0,0.10893144324651,0,0,0,0,0.0849146622549071,0,0,0,0,0,0,0,0,0,0,0.10526731401757,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.185977630872345,0.103040745301854,0,0,0,0.0129809523903199,0,0.0636166664740995,0,0,0,0,0,0,0,0,0.161982602994901,0,0,2.77555756156289e-17,0,0.0482180619281676,0,0,0,0.130074214426318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180809614517016,0,0,0,-0.0268833774234587,0,0,0,0,0,0,0
X600585.SH,0.0635724240882322,0,0,0,0.02098272635174,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0239301974749617,0,0,0,0,0,0.0347954320428589,0,0,0,0.326006039372571,0,0,0,0,0,0.312519798550116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.015231143212286,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0979293806559624,0,0,0,0,0,0.305349398717513,0,0,0,0,0,0,0.0162342511891055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252636997114471,0.1828549241507,0,0,0,0,0,0,0.0133142679541674,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0122546082867654,0.179494296755769,0.0734576605281104,0,0,0,0,0.00729126907253314,0,0.00222101038359788,0,0.0873688181074231,0.0764554423683365,0,0,0,0,0,0,0,0,0,0.00569378345212817,0,0,0,0.168969227561118,0,0,0.0524221877787114,0.208702001265503,0,0,0,0,0,0,0,-0.00290910005571187,0,0,0,0,0,0,0
X600688.SH,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148700707935707,0,0,0,0.172499919320766,0,0.213827730650433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131563155725033,0,0,0,0,0,0.158844750926717,0.050406187617396,-0.0105031350176097,0,4.33680868994202e-19,0.0157296732876336,0,0,-0.0389704922010762,0,0,0,0,0,0
X601600.SH,0,1.0842021724855e-19,0,0,0,0,0,0.110028979039437,0,0,0,0,0,0,0,0,0.00740264499210379,0,0.0237117524832144,0,0.088186538377164,0.0127304472249893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541445841058701,0,0.182001892095294,0.0234367863447133,0,0,0.00659110313212022,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.219686683537998,0.0494286947995219,0.0309804680511663,0,0.0965666315909557,0,0,0,0,0.084288257089518,0,0,0,0,0,0,1.73472347597681e-18,0,0.133639939796818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190853004736701,0,0,0,0,0,0,0,-0.00084272418468198,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.161904297825238,0,0,0,0,0,0.130035119271514,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0253034635565999,0,0,0,0,0.152465430569611,-3.46944695195361e-18,0,0,0,0,0,0,0,0.184885227349566,0,0,0,0.184583659927692,0,0,0,0,0,0,0,0,-0.0153816005134482,0,0,0,0,0,0
X600886.SH,0,0,0.124782023389325,0,0,0,0,0,0,0,0,0,0,0,0.107198249917561,0,0,0,0.163353274091608,0,0,0,0,0,0,-0.106206190122261,0,-0.0144466270642629,0,0,0.0279154819495382,-0.123005911064506,0,-0.0316856088092059,0,0,0,0,0,0,-0.0562834094508248,0,-0.0536493192154159,0,0,-0.0159721981023913,0,0.459078126796439,-0.430576449523048,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0103178887883104,0,0,0.0356401649356037,0,0,0,0,0,0,0,0,0.0540709290248413,0.239955170905126,0.0186735083730377,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.120792836069799,0,0.0466284163327865,0,0.0598607439235736,0,0.0301808005981912,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0215006864743451,0,0,0.0922254983544438,0,0,0,0,0,0,0,0,0.00168644497960771,0,0.0209107250437226,0.175594074233338,0,0,0,0,0,0,0.0323781602455836,0.144874357953107,0.0304685534861269,0,0,0,0,0,0,0,0,0,0,0,0,0.234841730170389,0,0,0,0,0,-0.00187644385338697,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201536470862665,0,0,0,0,0,0,0,0,0,0,0.0520315588298778,0,0,0,0.0208012679576694,0,0.00482261583712176,0,0,0.0047438233143921,0,0,0.00830909032630377,0.00123240553161184,0,0,-0.00352489403671436,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.157104910520958,0,0,0.0848569343051992,0,0.0204672431401478,0,0.209219288143047,0,0,0,0,0.0274462705944794,0,0,0,0,0,0,0,0.0203541046651882,0,0,0,0,0,0,0,0,0,0,0,0,0.0329394004463128,0,0,0,0.261833863643428,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0515991806215065,0,0.074746434262245,0.560377919974176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698989748362164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494850504034342,0,0,0,-8.67361737988404e-19,-2.16840434497101e-19,0,3.46944695195361e-18,-0.0453563476995784,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0548590481176599,0,0,0,0,3.46944695195361e-18,0,0.0493871703782872,0,0,0,0,0,0.120200934743188,0,-0.0817783392371864,0,0,0,0,0.195248772163708,0,0,0,0,0.0546401689746785,0,0.150753676527563,0,0,0.100603371698354,0.134791240656785,0.0904692697449213,0,0,0,0,0,0,0,0.0237782629505154,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.151767032118646,0,0,0,0.00336790838034706,0,0,0,0,0.00705814698012065,0.00424519658864505,0,0,0.00605393280626464,0.0625152990232858,0,0,0,0,0,-0.000573244031464051,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588727098971854,0,0,0,0.12456176163998,0,0,0,0,0,0,0,0,0,0,0.430561542707872,0,0,0,0,0,0,0.0116468923142379,0,0,0,0,0.039911895185749,0,0.0437141113419469,0,0,0,0,0
X000539.SZ,0.046215408735012,0,0,0,0.374559106499145,0,0,0,0,0.107471130608124,0,0,0,0,0,0,0,0,0.0769304831838223,0,0.0956258555275106,0,0,0,0,0.0223701650869794,0,0,0,0,0,0,-0.232656222375246,0,0,0,0.387343831430651,0,0,0,0,-0.415390448117108,0,0,0.0657035669004042,0.116150880773385,0.10677882337015,0,0.00247603248410797,0,0,0,0,0,0
X600309.SH,0,0,0,0.201722058135672,0,0,0,0.147903879966054,0,5.42101086242752e-20,0,0,0,0,0,0,0,3.46944695195361e-18,0.0137251052304334,0,0,0,0,0,0.0989389501959541,0,0,0,0.24814133377296,0,0,0,0,0,0,0,0,0.0204662905491361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.413789946871242,0,0,0,0,0,0.0259580537811942,0,0,0,0,0,0.0935631024391481,0.0551263273760252,0,0,0.0496262866037573,0,0,0,0,0,0,0,0,0,0,0,0,0.303110077922174,0,0,0.0738747009458995,0,0,0,0,0,0,0,0,0,0,0.0513549408918173,0,0,0,0,0,0
