,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X600803.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601991.SH,X000983.SZ,X000629.SZ,X601699.SH,X000723.SZ,X600096.SH,X600348.SH,X000408.SZ,X600141.SH,X000786.SZ,X600160.SH,X600219.SH,X300073.SZ,X000933.SZ,X002353.SZ,X002080.SZ,X600549.SH,X600157.SH,X000807.SZ,X600985.SH,X600295.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.103076888855711,0,0,0,0,0,0,-0.0487473392487455,0,0,0,-0.0281584891161959,0,0,0,0,0,0.146032620330666,0,0,0.0354509537012868,0,0,0,0,-0.000541240558854332,0.153780241303585,0,0.177455771131767,0,0,0,0,0,-0.109147855413232,0,0,0,0,0,-0.0414439058122801,-0.0995590643224639,0,0.057580364263822,0,0,0,-0.0143224425004953,0.0198560107185204,0,0,0,0,-0.0166615344955715,0,0
X601088.SH,0,0,0,0,0.383923169800834,0.16379057064508,0,0,0,0,0.0979291547606776,-0.0340223641196994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187818666231872,0,0,0,0,0,0,0,0,0,0,0,0.050372067356033,0,0,0,0,0,0,0.142986298186726,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0571360625419542,0,0,0,0,0,0.0148394208860564,0.0119375808449469,0,0,0,0,0,0.0445490529167102,0,0,0,0.00915933516643694,0,0,0,0,0,0,0,0,0.0412430890881907,0.00917469971245444,0,0,0,-0.0142850830095377,0,0,-4.33680868994202e-19,0,0.0258874821196341,0,0,0,0,0,0,0.00690635463268884,0,0,0,0,0.00228513170404622,0.00216743961238341,0,0,0,-0.0460530852717039,0,0
X600309.SH,0,0.0290462273165903,0,0,0,0,0,0,0.035541502259437,0.066096905254212,0.0566426394111872,-0.0211281165395043,0,0,0,0,0.0170375738309272,0,0,0,0,0,0,0,0.0612930935913571,0,0,0,0,0.00364896235654019,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0386452528507595,0,0,0,0.0797332214083006,0,0,0.0649541536661356,0,0,0,0,0.0283758446760747,0,0,0,0,0,0,0,0
X600188.SH,0,0.144099683609235,0,0,0,-0.014465226720957,0,0,0,0.51396659463919,0,0,0,-0.0115171852994223,0,0,0,-0.0556325682324269,0,0,0,0,0,0,0,0,-0.0465414263240646,0,0,0.229953590810171,0.0469470988869306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137368460548046,0,-0.0246732200738565,0,0,0,0,-0.0838800775168948,0,0,0,0,0.0167259428625129,0,0
X002466.SZ,0,0,0,0,-0.0148090755059692,0,0.649261712471294,0,0.0562554104489016,0,0,0.0259046487642782,0,0,0,0,0,0.0754629193460538,0,0,0,0,0,0,0,0,0,-0.10370442894913,0,0,-0.160766272491362,0,0,0,0,0.213207676423192,0.219646420981936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385242561888617,0,0,0,0,0,0,0
X002460.SZ,-3.46944695195361e-18,0,0,0,0,0.187414421742341,0,0,0.255708559805908,0,0,0.0442691775077832,0,0,0,0.108432502842837,0,0,0,0,0,0,0.20014522538967,0,0,0,0,-0.197125105186715,0,0,0,0,0,0,0,0,0.157916158187985,0,0,0,0.12787751430054,0,-0.0759911157527423,0,0,0,-0.0241713814707551,0,0,-0.09889725356565,0,0.160304554559211,-0.0343220634494902,0,0,0,0.043561826983803,0,0
X600585.SH,0,0,0,0,0.165759292771016,0,-0.0952146586265269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193283211888187,0,0,0,0,0,0.288283345535444,0,0,0,0,0.0136920218159227,0,0,0,0.193582657488375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234379750393641,0.0459816816538631,0,0,0,-0.030345263152354,0,0
X000792.SZ,0,0,0,0,0,0.305013239932923,0,0,0,0,0.100076556331835,0.00237762725635918,0,0,0,0.0807290544911504,0,0,0,0,0.0933446349827396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792847380547847,0,0,0,0,0.20378298865125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489001105134302,0,0
X601898.SH,0,0,0,0,0.10153109780027,0,0,0,0,0,0.0139567270787344,0,0,0,0,0.0110696635275796,0,0,0,0,0,0.0136516236506122,0,0,0,0,0.123146856792163,0,0,0.332088744544515,0,0,0,0.180510575039791,0,0,0,0,0,0.0174681671652079,0,0,0.143613645955912,-0.119403897083138,0,0,0.0703035737542208,0,0,0,0,0.0293645634686302,-0.0158294627405694,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.326658320034504,0,0,0,0.0449657343049247,0,0,0,0,0,0,0,0,0,0,0,0.473702402775609,0.263316258631697,0,0.0856903268973213,0,-0.00488538456188581,0,0,0,0,0.593212579515133,0,0,0,0,0,0,0,0,0.299215813823364,0,0,0,0,0,0,0,0,0,-0.198521561266412,0,0
X000301.SZ,0,0,0,-0.0144490366988497,0,0,0,0,0,0,0,0,0,0,0,0.122293830089908,0.0502562733158857,0,0,0,0,0,0,0.123631258537314,0,0,0,0,0,0,0,0,0,0,0.0853380343835085,0.0280606627845035,0,-0.345235852845339,0,0,0,0,0,0.398942639553937,0,0,0,0,0,0,0,0,-0.118741711205151,0,0,0,0.230082843607944,0,0
X600019.SH,0,0,0,0,0,0.0238122305022429,0,0,0,0,0.0965427122094549,0.114967889004404,0,-0.0193659214729364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199835209685386,0.0971169450925225,0.013905374226345,0,0,0,0,0,0.196416894802076,0,0.0779709201914346,0,0.122466052707095,0,0,0,0,0,0,0,0,0,-0.0367992988630492,-0.0499786419834964,0,0,0,0.0384977963468538,0,0
X600111.SH,0,0,0,0,0,0,0.147687703075323,0,0,-0.0631202586994973,0,0.0614740409631228,0,0,0,-0.195241629973176,-0.154525940496297,0,0,0,0,0,0,0.175294049520396,0,0,0,-0.0442576948154298,0,0,-0.00610948531859442,0,0.0326322464231592,0,0,0.448995704899341,0,0,0,0.113225301104767,0,0,0,0,0.172029981768435,0,0,0,0,0.121223799892567,0.156757689946065,0,-0.0616857613282109,0,0,0,0.0636165027874848,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.063238863093639,0,0.210111279661355,0,0.00167615920224941,0,0,0,0,0,-0.0930288036722517,0,0,0,0,0,0,0,0,0.00778433877302089,0,0,0,0.0143003218866109,0,0,0,0,0,0.168075075555866,0,0,0.0164259506275841,0,0,0,0,0,0,0,-0.078620127735709,-0.0152020421236509,0,0,0,-0.065173702983028,0,0
X600010.SH,0,0,0,0.0968333345880037,0,0,0.134867314661103,0,0,0.015825139218875,0,0.131910823519,0,0.234726137884316,0,0,-0.0300405078366931,0,0,0,0,0,0,0,0,0,0,-0.0671471295363966,0,0,0,0,0,0,-0.12280339234865,0,0,0,0,-0.129822677081272,0,0,0,0.145969763818842,0.0112732283961312,0.274807821625069,0,0,0,0,0,0,-0.0966806987325004,0,0,0,0.0658229018233903,0,0
X000708.SZ,0,0,0,0,0,0,-0.0192720680521023,0,0,0,0,0.0551630516491083,0,0,0,-0.0131543428820743,0,0,0,0,0,0,0.111683140175606,0,0.0952120048151121,0,0,0.265839935555659,0,0,-0.0848050504937987,-0.0972393180670865,0.0337962983524509,0,-0.0120007151240418,0,0,0,0,0,0.101736293446372,0,0,0,0.0870638614548132,0,0,0,0,0,0,0.00183204501562439,0.0562298098978656,0,0,0,0,0,0
X000877.SZ,0,0,0,0.107860742405533,-0.0364636482235667,0.192920976546587,0,0,0,0,0,-0.0616744454457168,0,0,0,0,0,0,0,0,0,0.0644553159051573,0,-0.0517926083917516,0,0,0,0,0.00110285877156263,0,0,0,0,0,0.10103631808158,0,0,0.318344851378124,0,0,0,-0.14304428714122,0,0.0176584983015091,0.007553023326331,0,0,0,0,-0.130385565028089,0,0.0615763181058889,0.0428195522241325,0,0,0,0,0,0
X600886.SH,0,0.114199773701424,0,0.0621413035943154,0,0,0,0,0.113902982921692,0,0.0424685600643014,-0.0194132656650126,0,0,0,0,0,0,0,0,0,0.06980458295664,0.0299575552623694,0,0,0,0,0.156993548500768,0,0,0,0,0,-0.0193757363701607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116691224267176,0,-0.0212595027722324,0.00537888774937063,0,0,0,-3.46944695195361e-18,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184423174742404,0,0.0514693080822722,0,0,0,0.118125835657821,0,-0.0364678891103914,0.0502215577377564,0,0,0,0,0,0,0,0,0,-0.0482207186774078,0,0,0,0,0,0,0,0,0,0,0,0,0.0609766317208665,0,0.0142100876782098,0.0165621672583315,0,0,0.0072068591425742,0,0,0,-0.00839875760261572,0,0
X601600.SH,0,0,0,0,0,6.93889390390723e-18,0,0,0.254025789977742,0,0,0,0,0,0,0.043402847831448,0.0324238401863555,0,0,0,0,0,0,0,0,0.0596146126671692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115504451621345,0,0.0107383851865726,0,0,0,0,0.255032852229696,0,0,0,0,-0.0364307764732197,0.00886195390161099,0,0,0,-0.00628969563349264,0,0
X600795.SH,0,0,0,0,0,0,0,0.209868257816697,0,0.194970335941809,0.197997344713162,0,0,0,0,0.181557355799324,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.446774777352288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772956866162871,0,0,0,0,0,-0.0330457437912195,0.0677404245882713,0.109188703101515,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.117196059898536,0,0,0,-0.214973363355036,0,0,0,0.121123273314989,0,0,-0.0388373368631979,0,0,0,0,-0.133244360311862,0,-0.104658726537535,0,0,0,0,0,0,0,0,0,0,0.246280062683226,0,0,0.926205242250511,0,0,0,0,0,-0.101567301268568,0,-0.348444384846354,0,0,0,0,0,0.0575021624026271,0.0883236480422668,0,0,0,0.0168682383277927,0,0
X600803.SH,0,0,0,0,0.132409799293601,0,0,0,0,0,0,0,0,0.0896093980692818,0,-0.00496407382165086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405022353375092,0,0,0,0.019256916684122,0,0,0,-8.67361737988404e-19,0.0681196003065892,0,0,0,0,0,0,0,0,0.0937606179826448,0,0.0102463369282722,0,-0.0181348111199926,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908221050870556,0,-0.0047170237583468,0.0941837980645362,0,0,0,0,0.110761416868012,0,0,0,0,0,0,0,0,0,0.000750547829756039,0,0,0,0,0,0,0,0.038628246111336,0,0,0,0,0.100280512470852,0,0.104061623625408,0,0.0274461274651561,0,0,0,-0.0340879896175951,0,0,0,-0.00916422572504068,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0637357141507985,0,0.0370290899845452,0,0.0302049382475033,0,0,0,0,0,0,0.00141263503685849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824856188553194,0.0701436616376014,0,0,0,0.114918714230888,0.00236967483530718,0.0623949826177298,0,0.0517956928180614,0.0289182865816226,0,0,0,0,0,0,0,-0.0147169783246919,0,0,0,0,0,0
X600176.SH,0,0,0,0.123684445922447,0,0,-0.0523237452142857,0,0,0.12661569805765,0,0,0,0,0,0.157940984190107,0,0,0,0,0,0,0,0,0.0135066320031584,0,0,0,0,0,0,0.0584106725343671,0,0,0,0,0,0.109915503775575,0.103939876481536,0,0,0,0.0480885468846623,0,0,0,0.0526070956023734,0,0,0,0,0,-0.0457067687068743,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0246764877227413,0,0,0,0,0.147361835382403,0.034884732890234,0,0,0,-0.195097972761492,0,0,0,0,0,0.0521830253793228,0,0.0254364829009166,0,0,0,0,0.413647212614683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548613864170156,0,0,0,0,0,0,0.0931749106457435,0.0974072531906192,0,0,0,0,0,0
