,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600019.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X002075.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X000539.SZ,X000709.SZ,X600583.SH,X000898.SZ,X600309.SH,X601158.SH,X601992.SH,X000027.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600863.SH,X600022.SH,X601918.SH,X000629.SZ,X002470.SZ,X600307.SH,X600578.SH,X600098.SH,X600489.SH,X000825.SZ,X600808.SH,X600547.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0158168067187201,0,0.423358662154983,0.0334790377813637,0,0,0,0,0.0723838680741962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16249804069625,0,-3.28864451278635e-05,0,0,0,0,0,-0.086411238623299,0,0,0,0.129079641254001,0,0.0111720225224064,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0226778603973998,0,0,0,0,-1.73472347597681e-18,0,0,0.0152768008621109,0,0,0,0,0,0.0750534954036535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233705345811423,0,0,0,0,0,0,0,0,0,0,0,0.00180515339451122,0,0,0,0,0,0
X600309.SH,0,0,0,0.241521700956626,0,0,0,0,0,0.103034457369862,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0231955160750132,0,0,0.0319281880660158,0.0409357829985357,0,0,0,0,0,0.214671702344783,0,0,0,0,0,0,0,0,0,0,0,0.0502513879657438,0,0.0268370619028589,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.00300418320594712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240408700734788,0,0,0,0,0,0,0,0.0384483633974648,0,0,0,0,0,0.0570661937231926,0.237609167191099,0.0294522742901101,0,0,0,0,-0.00043807226971954,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0633209809097953,0.265305437082183,0,0,0,0.0140038672610399,-0.141858956644975,0,0,0.0385430577759454,0.264975450208644,0,0,0,0,0.0727030684557366,0,0,0,0,0.187138777217516,0,0,1.73472347597681e-18,0.155689294568882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0250845439176474,0.0464064641408908,0,0,0,0,0,0,0,0,0,0,0,0.0427873501190517,0,0,0,0,0.26914342568299,0,0,0.0332814878755112,0.0745046054078331,0.0539410815154536,0,0,0.161071302302089,0,0,0,0,0.0281355108294624,0,0,0,-0.00355743368935711,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0222512365973149,0,0,0,0,0,0,0,0,0,0,0,0,0.0543696384253063,0,0,0,0,0,0,0.0477574694114116,0.0971879220303185,0.238690220682842,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00563058648789394,0,0.0295452534226477,0,0,0,0,0,0,-0.0167476511326843,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106927655472182,0,0,0,0,-4.33680868994202e-19,0,0,0.185971063288454,0,0,0,0,0,0,0.0977577129030766,0,0.0110327828062615,0.0888398273372477,0,-5.42101086242752e-20,0,0,0,0,0.0356676586794244,0,0,0,-0.00305533573404752,-0.00628292153679031,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0183615655249998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812475079790059,0.175214369349737,0,0,0,0,0,0,0.113832677780168,0,0,0,0,0.143893210162333,0,0,0,0,0.0744376636851567,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0725255176235999,0,0,0,0,0,0,0,0,0,0,0,0.380861202104803,0,0,0.0211877115434927,0,0,0.0494846815118967,0,0,0,0.146447434622356,0,0,0,0,0,0.0709130852351694,0,0,0,0,0,0,0,0,-0.000133410358999505,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.11316296275669,0,0,0,0,0,0.0545215904805948,0,0,0,0,0,0,0,0,0.00377439921342637,0,0,0,0,0,0,0,-0.106437613094589,0,0,0.335936085975275,0,0,0,0.0592481780936165,0.118441820367496,0,0.0938701925101159,0,0,0,0,0,-0.04876180321672,0.0382154459304501,-0.0520793921613036,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0908216856588069,0,0.225865541782267,0,0,0,0,0,0,0,0.124124028499555,0,0,0,0,0.244770272002219,-4.33680868994202e-19,0,0,0,0,0,0.0680441250770659,0.0321005183997136,0.0308869830219184,0,0,0,0,0,0.0570007137783665,0,0,0.0202874373979677,0,0,-0.0235123815203725,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11776670628954,0,0,0.0436882303813415,0,-1.73472347597681e-18,0,0,0,0,0,0,0.112605549824369,0,0,0,0,0.101032989481169,0.0209644565615581,0,0.0158731880650926,0,0.0965882287092445,0,0,0.142511142241884,1.73472347597681e-18,0.145355781567825,0,-0.0138486797364564,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.0113140455282209,0,0,0.144957062927794,0,0,0,0,0,0,0,0,0,-0.199138276622663,0,0,0,0,-0.0967930805618261,0,0.206687956826848,0,-0.0672750985904354,0.326799167358227,0,0,0,0,0,0,0.0845673453332314,0,0,0,0,0.204354859782768,0,0.0718744288450203,-0.0949755045543019,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.033358783278186,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.133117079298833,0,0,0.135865498018733,0,0,0,0,0,0,0,0,0,0,0,0.0834800882331794,0,0,0,0,0,0,0.0961119478904218,0,8.470329472543e-22,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125116188116284,0,0,0,0,0,0.163243460834489,0,0,0.0714662308409345,0,0,0,0.174249935403703,0,0,0,0.125131932072544,0,0.00373182445515094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702419209353323,0,0,0.0422472901375598,0,0,0,0.136724714908171,0.143463499347251,0,0,0,0,0.23008742412092,0,0,0,0,0,0,-0.0152822612713968,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.129166585844391,0.00868747728464353,0.148943246324593,0,0,0,0,0,0,0.115281768381955,0,0,0,0,0,0.116225924782346,0,0.11730603813473,0,0,0,0,0,0,0,0,0.111998610462218,0,0.0237694463706385,0,0,0,0,0,0,0,0,-0.0168470430684953,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.149759052350896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468318780228924,0,0,0,0,0.220552587804376,0.138676252535896,0.054289027795051,0,0,0,0,0,0,0,0.105894809012232,0,-0.00914292293121837,-0.0383154082450163,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00878454879528958,0,0,0,0,0.268165174459472,0,0,0,0,0,0,0,0,0.0543611634965413,0,0,0,0,0,0.0145559587077731,0,0,0.0339713238527856,0,0.0207614599280054,0,0,0,0.128446370824626,0,0,0,0,0,0,0,0,0,0.178491668760641,0,0,-0.00498688562398348,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.00181849315187596,0,0,0,0,0,0,0,0.353596147471252,0,0,0,0,0,0,-0.00242684750420217,0,0,0,0,0,0.123392840374333,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0768266114829585,0.00869919082511175,0,0.0954488438621504,0,0,0.169594809876135,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0184433146074684,0,0,0,0,0,0,0.0606808808835655,0,0,0,0,0,0.0799500542651479,0,0,0,0.000937418448094012,0,0,0,0,0,0,0,0,0,0,0.0529943256095863,0.0829622515171756,0.134186393811623,0.0811599596914117,0,0.0252470298322622,0,0,0,0,0,0.0470064915850599,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.00578035399768672,0,0,0,0,0,0,0,0,0,0,0,0,0.017819905177042,0,0,0,0,0,0,0,0,0.0583980301360549,0,0,0.136842177025101,0,0,0,0.186085979404097,0.0306207323704202,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220623967095851,0,0,0,0,0,0.162621429425661,0,0.0544685734641714,0,0,0,0.193569957759289,0,0,0,0.140774586411581,0,0,0,0,0,0,0,0,0.0546562453871188,-0.0787959709081364,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0755213486418809,0,0,0.0243612467851873,0,0,0,0,0,0,0,0,0,0.0969988467208505,0,0,0,0,0,-0.0691388123604423,0,0,0.223683354110404,0,0,0,0,0,0,0,0,0,0,0.013102902053271,-0.0966369584744591,0,0,6.93889390390723e-18,-0.156966171618201,0,-0.0224208919001371,0,-0.0440712636146655,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547413111347413,0,0,0,0,0,0,0,0,0,0,0,0.431074629783919,0,0,0,0,0.0113131527009131,0.368353734776589,0.222702897367808,0,0,0,-0.749125222432812,0,0,0,0,1.15023882287905,0.011156981995464,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253462107201291,0,0,0,0.75043575375462,0.0112683233150249,0,0,0.0175955836304764,0,0.310679826602263,0,0,0,0,0,0,0,0,-0.0267242095654798,0,-0.222566188159576,0,-0.0158625683849254,0,-0.267776823299837,0,0,0,-0.337288474095078,0,0,0.601927066563821,0,-0.265682427918076,0,0,1.28297301186004,0,0
RealEstate_excess,0,0,-0.00142274419312596,0,-0.216046174464251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257204658632317,0.147400828832223,0,0,0,0.070102942993736,0.388887063658392,0.0121545103554092,-0.284190363974163,0,0,0,0,0,0,0,0,-0.160534628528123,0.169634707001547,0,0,0,0,0,0.0288203078758594,0,0,0.0371113914357274,-0.067808100502517,0,0.238561366570391,0,0,0,0
MKreturn,0,0,0,0,0,-0.022295188970582,0,0,0,0,0,0,0,0,0,0.252138017495005,0,0,0,0.480387164944723,0,0,-0.109771371809672,0,0,0,0,0.1122518732552,-0.093886834786308,0,-0.0792205949477125,0,0,0,0,0,0,0,-0.230293975892221,0.000824364297992174,0,0,0,0.011299061010842,0.136809232236974,0,0,-0.00268638069673103,0,0,0,0,0,0
MKvol,1.35525271560688e-20,0,0,0.00255028643097109,0,0,0,0.00653562224847195,0,0,0.000344247251366129,0,-0.00710071725723807,0,0,0,0,0,0,0.00300999326920337,0,0,0,0,0,0,0,0,0.00114720829804361,0,0,-0.0021938221765772,0,0,0,0,-0.0051317520557328,0,0,-1.0842021724855e-19,0,0,0,0,-0.00266655855908767,0,-0.0276890092849514,0.0163434820135874,0,0,0,0.0296184440440504,0,0
CarbonVol_Shenzhen,0.00127018197599077,0,0,0,-0.031501102385516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688468647327481,0,0,-0.0132365082236825,0,0,0,0,-0.0490781691075453,0,0,0.0553437724632658,-0.0662011171810939,0,-0.0530530621030834,0,-0.0312571487553184,0,0,0,0,0,-0.0733554098329296,-0.0994582490344933,0.0219546949088189,0,-0.0289864943662912,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0054065760825945,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.00201232868780207,0,0,0,0,0,0,0,0,0,0.0173315291553706,0.0198850552051714,0,0.00693115443887768,0,0,0,0
CarbonVol_Hubei,0,0,5.42101086242752e-20,0,0,0,0.00431162722307471,0,0,0,0,-0.00265161783080261,0,0,0,0,0,-0.00138576067830585,0,0,0,0,0,0,0,0,0,0,-1.88367473863149e-05,0,0,0.00113686287942306,0,0,0,0,-0.00588876722883525,0,0,0,0,0,0,0,-8.76336940971649e-05,-0.0179637075537579,-0.0079847485349946,-0.00055336487845089,0,0,0,0,0,0
