,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X601992.SH,X600886.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X002466.SZ,X000898.SZ,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X002460.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000723.SZ,X000825.SZ,X000027.SZ,X600578.SH,X600021.SH,X601699.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,-0.0832904985437585,0,0,0.0707249708143073,0,0,0,0,0,0,0,0,0,0,0.175378438614542,0,0.051795341059316,0,0,0,0,0,0,-0.0517536396018368,0,0,0,0.00104654055278185,0,0,0,0,0,0,0,0,0.558689369218575,-0.00597693268845554,0,0,0,0,-0.0572352100569972,0,0,0,0,0,0,0.00946211338213089,-0.00971042817247661,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0288192062184212,0,0,0,0,0,0,0,0,-0.00273704421597945,0,0,0,0,0,0,0,0,0,0.674288429937459,0,0,0,0,0,-0.0768952719184441,0,0,0,0,-0.021670817197094,0,0,0,-0.05528757232691,0,0,0,0.13338455661951,-0.00585296163396879,0,0,0,0,-0.00160404572978166,0,-0.000194976267644387,-0.00287409982214709,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.00660966205843764,0,0,0,0.0558281236698743,0,0.00840322381492339,0,0,0.0159860138688888,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.002023081248984,0.00190177376809419,0,0,0.0503234927318257,0,0,0,0,0,0,0,0,0.0211582966439733,0,-0.00574224226274923,0,0,0,0.0725717315471543,0,0,0,0.000469995747141724,0,0,0,0,0,0
X601991.SH,0,0,0,-0.131999272411359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321474314282548,0,0,0,0,0,0,0.00128029342557036,0,-0.177106386199887,-0.00351235462927187,0,0.0159112724717945,0,0.140926108355436,0,0,0,0,0,0,0,0,0,0.205697396059083,0.0265714338441267,0,0,0,0,0,-0.134864518688748,0,0.120641153591887,-0.0593963037249787,0,0,0,0,0,0
X600309.SH,0,0,0.0553648681378556,-0.285098266808825,0,0.204587702835719,0,0,0.0132701886587103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127963651532283,0,0.098677012510494,0,0,0,0.23053970678844,0,0,0,0,0,-0.00188284347190825,-0.211268783063167,0,0,0,0,0.0469528551124272,0,-0.00528509470807917,-0.00639478139541243,1.73472347597681e-18,0,0,0,0,0
X600362.SH,0,0,0,0,0.0586843313660822,0,0,0,0,0,0.283057745163198,0,0,-0.144180056886635,0,0,0,0,-0.0848215053627399,0,0,0,0,0,-0.00373078439347962,0,0,0,0,0,0,0,0,0,0.727889633171172,0,0,0,0.0260462390442793,0,0,-0.0413570815667384,0,0.088513040799588,0,0,0,0,0,0.0478788409827741,0.00449176531540585,0.00609997669302211,0,0,0,0,0,0
X600660.SH,0,0.0172666601750357,0,0.350675467384553,0,0,0.0894517927378801,0,0,0,-0.0751665061066244,0,0,-0.00686728297453605,0,0,0,0,0,0,0,0,0,0,0.109800283044448,0,0,0,0.244008639400147,0,0,0,0,-0.113545520528688,0,0,0,0,0.106781378902124,0,0,0,0,0,0,0,0,0,-0.0755222508258184,0,0.0123666982012668,0.00191601146377847,0,-0.317584327180166,0,0,0,0
X600188.SH,0,0,0,-0.00791660492178954,0,0,0,0,-0.0454676349654291,0,0,0,0,0.047213735971781,0,0,0,0,0.0924730569033705,0,0,0,0,0,0,0,0.0706664827038441,0,0,0,0,0,0,0,0,0,0,0,0.000859556501685595,0.433516163428288,0,0,0,0,0,0,-0.155271070862236,0.0474627646504242,0,0,8.67361737988404e-19,0.00230842603020182,0,0,0,0,0,0
X601992.SH,0,0,0,-0.156527815106255,0,0,0,0,0.0153728827083323,0,0,0,0,0,0.0562393084219987,0,0,0,0,0,0,0,0,0,0.259198553686506,0,0,0.43181190067775,0,0,0,0,0,0,0.0241118627314225,0,0,0,-0.00283963169642177,0,0,0.00428770947319282,0,0.114483572544959,0,0,0.074363110191024,0,0.141128824072442,0,5.42101086242752e-20,-0.00893381343916608,0,0,0,0,0,0
X600886.SH,0,0,0.156703708987887,0,-0.109578156656972,0.0534378850701045,0,0,0,0,0,0,0,0,0,0.0156855449979253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223293476823763,0,0,-0.0437225441576401,0,0.00269666045717239,0,0,0,0,-0.104797833581003,0,0.0349754226992917,-0.0160853637454068,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.154033818005583,0,0,0,0,0.0809052813863318,0,0.105843210540084,0,0,0,0.0208339004577576,0,0,0,0,0,0,0,0,0,-0.0372413509736281,0,0,0.0315964562098376,0,0,0,0,0,0,0,0,-0.0242201824260644,0,0,0.0182869584812328,0.0271450435207739,0,0,0,0,0,-0.0463310286407858,0,-0.00584778608675356,0.00109143727834153,0,0,0,0,0,0
X600157.SH,0,0.124007829468698,0,0,0,0,0,0,0,0,0,0,0,0.00103513721957186,0,0.0374247215033016,0,0,0,0,0,0,0,0,0.0472189067623483,0,0,0,0.060528437271684,0,0,0,0,0,0,0,0,0,0.0282082247469875,0.143967932773962,0,0,0.0246316911046724,0,0,0,-2.16840434497101e-19,0.0428653045308408,-0.0119691782102635,0,-0.00652036253394308,0.00451262355460819,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0539535768225519,0,0,0,0,0,0,-0.0456640144000348,0,0.132340102672705,0,0,0,0,0,0,0,0,0.0333453159726056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974437648394747,0,0.139452436768475,-0.00425520984366657,-0.000669666732589187,0,0,0,0,0.00667283379805541,0,0.0132324861940533,-0.00134364594278924,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00812523670007764,0,-0.00945487783921771,0,0,0.772391760600615,0,-0.012059439397751,0,0,0,0,0,0,0,0,0,0,0.00535071874759279,0.0102421809368312,0,0,0,0,0,0,0,0.0654925945042881,0,0,0,0,0,0.00447832077876621,0,0.0299376248219033,0,0,0,0,0,0,0,0,0.00774326139491537,-0.00196256228141698,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.0413979239414374,0.325244576565269,0,0,0,0,0,0,0,0.0834675703522327,0,0,0,0,0,0,0,0,0,0,0,0,0.0469778805930195,0,0,0,0,0,0,0,0,0.205446865546167,0.340751016824579,0,0,0.0498736784116939,-0.0661728089221865,0.43054978032246,0,1.73472347597681e-18,0,0,0,0.0224462366910228,-0.0132595122939903,0,0,0,0,0,0
X002466.SZ,0,0.041222157469594,0,0,0.0514048008413885,0,0,0,-0.0501533565310088,0,0.167817067941206,0,0,-0.0814918925966662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34720556843889,0.065884512850726,0,0.228957740117551,0.0767621588336555,0,0,0,-0.0984772706409583,0.0574467578314578,-0.0412227008766947,0,-0.0132075611567083,0.0115420795656948,0,0,0,0,0,0
X000898.SZ,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0708704016084105,-0.0494140843358798,0,0,0,0,0,0,0,0,0,0,0.292191487587053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750404849808442,0.127326205484365,0,0,0.0570744969583285,0.440889144843503,0,-0.0393468894402014,0.00396117586336749,-0.00399731138301144,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.173124416140465,0,0,0,0,0,0,0,0,0,0,0.0903749349729447,0,0,0.361669031619724,0,0,0,0,0,0.0138427852043632,-0.085601144613104,0.437942566086046,0,0,0,0,0,0,0,0.18882548210389,0,0.0881829708970703,0,0,0,0,0,0,0.0895308746576707,0,0,0,0,-0.00692774991462577,0,0,-0.0026615622703642,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0543737667472,0,0,0,0,0,0.0475938917822355,0,0,0.0228509906811221,0,0.0834149555670748,0,0,0,0,0,0,0.0502795833554372,0.126879877219711,0,0.032929620592492,0,0,0,0.0617380143179057,0,0,0.0753356543837484,0,0,0,0,0.0145047490346023,0,0,0,0,0.0745014531847852,-0.0855906884340758,0,0,0,0,1.73472347597681e-18,0,0.00403766431570469,-0.00213244518210746,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0728539856056845,0,0,0,0,0,0,0,0,0,0.287766991612514,-0.0485758075345545,0,0,0,0,0.298526003258869,0,0,0,0,0,0,0.0553858499748732,0,0,0,0,0,0,0.147186347673835,0,0,0,0.0546456267318604,0.00690323479163778,0,0,0,0,0,0,0.0288973826652302,-0.00558250507263008,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0822146560690616,0,0,0,-0.0143718951747881,0,0,0,0,-0.00774742468901953,0.0617028666339242,0.0135208208892892,0.0330376721957974,0,0,0,0,0,0,0,0,0.0149809192996125,0,0,0,0.0202317671964253,0,0,0.0483494229876221,0,0,0,0,0,0,0.0101556072014025,0,0,-0.00925087119748392,-0.0475129169791347,0,0,0.133769702841824,0,0.0821503329467293,0.0216988118372705,0.00787585833708522,-0.00414159417010304,0,0,0,0,0,0
X000792.SZ,0,-0.0280464452641445,0,0,0,0,0,0,-0.0143168811750188,0,0,0,0,0,0,0,0,0.280730867641682,0,0,0,0,0,0,0,0,0,0.00875085999050822,0,0.169933536461251,0,0,0,0,0,0,0,0,0.116829531075712,0.0167276131059575,0,0.0943260610051938,-0.0186353946702584,0.0511142168463277,0,0,0,0,0,0,0.0253358883537407,0.00717080459620523,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.162392189070742,0,0,0.139276405808082,0,0,0,0.233038688873617,0.0554949053091578,0,0,0,0,0,0,0,0,0,0.0334073828381796,0,0,0,0.0503639615489793,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.152135327030083,0.1106120042344,0.0556058904467463,0,0,-0.00211654518253378,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512281357440441,0.0992988157123487,0,0.0433146530886935,0,0,0,0,0,0,0.227413775366697,0.00776968745530096,0,0,-0.0634816521503141,0,0,0,0,0,0,0,0,0,-0.422609113439415,0,0.100747667352984,0,0,-0.00877925704848639,0,0,0,0.0514460028437485,0,0,0,0.0103643932443895,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0279580597023579,0,0,0,0,0,0,0.330529169992675,0,0,0.0769427978235498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124608200496797,0,0.227705482985719,0,0,0,0.0362240073269188,0,0,0,0,0,0,-0.0146873142698754,0.00548489383199373,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00671229655708677,0.0861001385140275,0,0,0,0,0,0.00520357181444317,0,0.0620325218069357,0,0,0,0,0,0,0,0,0,0,0,0.162704028734611,0,0,0,0.0293393479574923,0,0,0,0,-0.0989775295356509,0,0,0,0,0.00752935068044496,0.178715773766406,0,0,0,-0.0177222178831426,0,0,0.000680054096431939,0,0,0,0,0,0
X600352.SH,0,0,0,-0.105984598841606,0,0,0,0,0,0,0,0,0,0,0.0722252747935332,0.0313429536857441,-0.0610734231260988,0,0.114969857335652,0,0,0,0,0,0,0,0,0.0874523322404121,0.0802420876383957,0.0652046505078624,0,0,0,0,0.123870838631853,0,0,0.0513151588615802,0,-0.0923059578508367,0,0.029831718025039,0,-0.129150090537484,0,0,0,0,-0.0136358249991784,0,0.0036376394888611,-0.000758089508429432,0.027417696901601,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.173987531279485,0,0,0.034612350992325,0,0,0,0,0.111131228139869,0,0,0,0,0,0,0,0,0,0,0,0,0.0689851701131546,0.1282783293818,0,0,0,0,0.132129325703977,0,0,0,0.0336732360877284,0.0455362541470151,0,0,0.0322616210272693,0.0252840311527156,0,0,0,0,0,0,0.0047473434665195,0.0021816316402783,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.028538111685165,0,0,0.0124966573417246,-0.0202669405206484,0,0,0,0,0,0,0,0,0,0.256480480526001,0.77191114400532,0,0,0,0.00531918581542289,0,0.0414129912109161,0,0,0,0,0,0,0,0,0,0,0,0.0896225821740104,0,0,0,-0.0888883968673468,0,0,0.0139678285278744,2.71050543121376e-20,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0626827173223393,0,0,0,0,-0.054307475067649,0,0,0,0,0,0,0,0,0.114313211652206,0,0,0,0,0,0,0.103906368774936,0,0,0.0226203552069041,0,0,0,0,0,0,0.254113808210631,0,0,0,0,0,0,0,0.0436159384105892,0.00771978209641258,0,0,0,0.372102793177213,0.0220418372416257,0,-0.00636081476676993,0.00349982241625874,0,0,0,0,0,0
X000539.SZ,0,0.0633434535316649,0,0,0,0,0,0,0,0,-0.146775989102018,0,0,0.0455191446000315,0,0,0.0493152683247541,0.106531881871314,0,0,0,0,0,0,0,0,0,0.0024242830394898,0,0,0,0,0.00417731883748807,0,0,0,0,0,0.0803632692596597,0,0,0,0,0,0,0,0.225724166192535,0,-0.0252804034328149,0,0.00177475931430541,-0.0060707212444461,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0449184171649894,0,0,0,0,0,0,0.0995206825655748,0,0,0,0,0.162372432012074,0,0,0,0,0,0,0,0,0,0.292307690590809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168206993459553,0.0854149118683023,0,0,0,0,-0.0299400017194928,0,-0.00195635863658369,0.00442554615052489,0,0,0,0,0,0
X000723.SZ,0,0.31112653515275,0,0,0,0,0,-0.241457836281674,0,0,0,0.444428302140422,0,0,-0.0939842650100527,0.166979379980307,0,0,-0.209529209047979,0,0,0,0,0,0,0,0,0,0.434089906011002,0.352668333667688,0,0,0,0,0,0,0,0,0.147692526933238,0,0,0,0,0.384808717801312,0,0,0,0,0.172373073206893,-0.18212683981406,-0.0490973319394121,0.0658808504215928,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129961189726741,0,0,0,0,0.481964939158164,0,0,0,0,0,0,0,0,0.085126143756139,0,0.0166227288453791,-0.314571453957863,0,0,0,0,0,-0.0514912257247835,0,0.0161207550208824,0,0,0.027066262652177,0.29457620117289,0,0,0,0,0,0,0,-0.0274245608811168,0.00637317640296258,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0290353893270981,0,0,0,0.0690047973964904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705724025590152,0,0.0114701544869464,0.0415544350630616,0,0.0614402429816451,0,0.385921754394804,0,0.00361932423806235,0,0.0990036451633355,0,0,-0.0367009366626094,0,0,0,0,0,0,0,0,0,-0.055899909536554,0,0,0.00109244693262603,0,0,0,0,0,0
X600578.SH,0,0,0.0730471278894748,0.0157259787090217,0,0,0,0,0,0,0,0,0,0,0,0,0.0322175350685873,0,0.0564034043951905,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0230102905805385,0,0,0,0,0.00818950792948531,0,0,0,0,0.0537276065380634,0.0110465390177033,-0.00303687711933246,0.00155106491654942,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963840804025145,0,0,0,0,0,0.251066907071397,0,0,-0.0265941333157116,0,-0.0196800524858639,0,0,0,0,0,0,0,0,0.0342046558504082,0,0,0,0.0904675420453748,0.00501781005965017,0,0,0,0,0.0714562046786426,-0.118798093328036,0.00210612466147863,0.00749413458125614,0,0,0,0,0,0
X601699.SH,0,0.133205625340366,0,0.0959532061094381,0,0,0,0,0.0280111621062763,0,0.0550719411227285,0,0,0.0722280170926974,0,0,0,0.203765472869818,0,0,0,0,0,-0.169777671071371,0,0.0368640625248691,0.183821438764109,0,0,0,0,0,0,0,0,0,0,0,0,0.532472540143834,0,0,0,0,0,0,0,0,-0.0198830762784762,0,-0.0307984815202732,0.00117250775582072,0,0,0,0,0,0
X600098.SH,0,0,0,0.140558954158069,0,0,0,0,0,0,0,0,0,0,0,-0.37812945449,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,1.61330580216003,0,0,0.0983851120235027,0,0,0,0,-0.167988969932085,0.816927973546853,0,0,0,0,0,0,0.249767613829071,0,0,0,-0.120393198002629,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0451244595184377,0,0,0,0,0,0.125400922565734,0,0,0,-0.128309484026617,0,0,0,0,0,-0.0330789430859428,0.0984616083362392,0,-0.0466851285883097,0,6.93889390390723e-18,-0.104675595831453,0,0,0,0,0,-0.148332409668618,0,0,0,0,-0.224298491140282,0,0.268469912986163,0,0,0,0,-0.0429047850505368,0,0,0.0373985358046825,0,0,0,0,0,0
Slope,0,0.745605779897835,0,0,0.361927946337826,0,0,-0.220025571237016,0,0,0,0,0,0,0.0870276825347274,0,0,0,-0.13672576550779,0,0,0,0,0.663694313926633,0,0,0,0,0,0.831969688016639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358475604610054,0,0,0.125587676582108,0,0,0,11.8265939525339,0,0
TED,0,-1.97989165586365,0,0,0,0,0,0,0.687850128697919,0,0,0,0,0,0.077850140268428,0,0,0,0,0,0,0,0,-0.964443882884764,0,0,0,0,0,-0.0921116381050758,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204442512137254,0,0,0,-0.839794003069013,0,0,0.248986858788952,1.30105364781838,0,0,0,0,0,-36.8569650253237,0
RealEstate_excess,0,0,0,0.0950397053237118,0.100507775054315,0,0,0,-0.313658416924934,0,-0.065005982107531,-0.262879146099234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118317875528937,0,0,0,0.103166126889839,0,0,0,0,0,0,0,0,0,0,0,-0.00675897137302893,0.126007973872352,0,0,0,0,0.0161802736874913,0,0,-0.0027413416144056,0.0081538869265586,0,0,0,0,0,0
MKreturn,0,0,-0.0364514643004214,0.0338418958137882,0,0,0,0,0.0271256569876103,0,0,0,0,0,0,0,0,0,-0.0703995598852082,0,0,0,0,0.0628928301794127,0,0,0.0390187446073952,0,-0.0565190631700503,0,0,0,0,0,0,0,0,0,-0.0358967009193072,0,0,0,-0.0353441839907241,0.00460990692573407,0,0,0,0,0,0.00934337145290449,0.00114893665640022,0.00033572517485911,0,0,0,0,0,0
MKvol,0,0,-0.00154727065561256,0,0,0.000947002581177693,0,0,0,0,0,0,0,0,0.00192078147534778,0,0,0,0,0,0,0,0,-0.00120266601724842,0,0,0,0.000905748019127968,0,-0.000415176089265249,0,0,0,0,0,0,0,0,0.0010491848651712,0,0,0,0,0,0,0,-0.000890155513655667,0,0,-2.69066955594869e-05,0.0026350183195137,-0.00181804847659453,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0126439864822856,0,-0.00645254878763747,0,-2.16840434497101e-19,0,0,0,0,-0.0180519158195165,0,0,0,0,0,0,0,0,0,0.00790201873088847,0,0,0,0,0,0,0,0,0.0264081262094502,0,0,0,0,0,0,0,0,0,0,0,0.0239152244125913,0.000486433901068314,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0353555636672477,0,0,-0.0196578684890246,0,0,0,0,0,0,0,0,0,0.021610063239717,0,0,0,0,-0.0296820257164153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396532928430968,0,0,-0.0244246757724985,0,0,0,0,0,0,0,0,0.0237468543134851,-0.0216756605245004,0,0,0,0.0120050060244353,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00226231069354666,0,0.0160489768202266,0,0,-0.00261129330479636,0,0.00178300808490797,0.0136638098135058,0,-0.00989695215119723,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0239737187173332,0,0,-0.0241197472193545,0,0,0,0,0,0,0,0.000808480443734674,0,0,0,0.00083486138075504,0.00732483322477663,0,0,0,0,0,-2.16840434497101e-19,-0.00983169153214207,0.00628308597637349,0,0,0,0,0,0
