,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X600309.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X601992.SH,X600111.SH,X000898.SZ,X600489.SH,X600339.SH,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X600583.SH,X000630.SZ,X000792.SZ,X002466.SZ,X600352.SH,X600219.SH,X000408.SZ,X600098.SH,X000883.SZ,X000825.SZ,X000539.SZ,X000723.SZ,X002092.SZ,X000983.SZ,X601699.SH,X600021.SH,X000027.SZ,X000937.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.339955906826554,0,0.0297744255936826,0,0,0,0,0.0577446920553691,0,0,0,0,0,0,0,0,0,0,0.0349703010965503,0.048720419976824,0.154612151095262,0,0.0371840066801531,0.0198553048931296,0,0,0,0.049087669768722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719575038241094,-0.00910347623949366,0,0,0,0,0,0
X600028.SH,0.798594034758503,0,0,0,0,0.154510158442406,0,0,0,0,0.0522042383152388,0.0190306698116046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561881845445117,0,-0.0433557520792329,0,0.00818998313485412,0,0,0,0.0105356826131061,0,0,0,-0.0345148023637048,0.0377926465579253,-0.0145699495854432,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.494272689262147,0.025518735494035,0,0.02028271578128,0,0,0,0,0,0,0,0,0,0,-0.182304858693809,0,0.0313576597195768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415565561965609,0,0,0,0,0,0.0209476720578778,0,0.0249653081095534,0,0.0396122632400894,-0.0353316627203797,0.0192802373888601,0,0,0,0,0,0
X600019.SH,0,0,0.35055501177171,0,0,0,0,0,0,0,-0.110094974422358,0,0,-0.0699135983184674,0,0,0,0,0,0,0,0,0,0.152918004414012,0,0,0,0,0,0,0,0,0,0,0,-0.067912949101968,0,0,0,0,0,0,0,0,0,0.134014981919158,0,0,0,0.00101294334799757,-0.00258856237691448,0.0055729839439603,-0.0226363363925543,0,0,-0.336390478868471,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0742725220562915,0,0.133642428116036,-0.0696989318263475,0,0,0,0,0.226501122018709,0,0,0,0,-0.0677572059431878,0,0,0,0,0,0,0,0,0,0,0.089822967394849,0,0,0,0,0,0,0,0.13190396833492,0,0,0.00983274675063214,0,0,0,0.0417491965985074,-0.0157409172147763,0.0129437984485421,0.0929165681010622,0,0,0,0,0
X600585.SH,0,0.0297493164609869,0,0.237019143979189,0,0,0,0,0,0,0.00960978525345173,0,0,0,0,0,0,0,0,0.0730423567718015,0,0,0,0.086712782909498,0,0,0.0729515256514909,0,0,0,0,0.0365163300209174,0,0,0,0,0,0,0,0,0,-0.0373185186347494,1.73472347597681e-18,0,0,0,0,0,-0.148395453800024,-0.294251862972447,-0.0351100810938109,0.0376112988048934,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.044492677698638,0,0,0.0728633168045102,0,0,0.0725298828455565,0,0,0,0,0,0,0.093407245318844,0,0.154368282796473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112706489959803,0,0,0,-0.00722891830558823,-0.00845277691020314,0,0,6.93889390390723e-18,0.123999462634778,0.00929708057771664,0.00224019792951523,0,-0.0261033676272594,0.00871865362811982,0,0,0,0,0,0
X601898.SH,0,0,0.192239019195701,0,0,0,0,0,0,0,0,0.076193723991703,0,0,0,0.0961716536655346,0,0,0,0,0,0,0,0.0614023468670225,0,0,0.178320266534026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558319489944646,0,0.062631042108769,0,0.0312983376490688,0,0.0699086497327432,0,-0.0226527251517488,-0.0268941550958129,0.00814451735839287,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0492966922172064,0.0914729071098193,0.0283771321600535,0.0778003743753705,0,0,0,0,0,0.0478753191187424,0,0,0,0,0,-0.168702011062783,0,0.210417407309646,0,0,0,0.223901814080876,0,0,0,0.160734531883838,0,0,0,0,0,0,0.0392304137637468,0,0,0,0.108012219087245,0,0.19391370650969,-0.074982660129689,-0.00656384376466491,0.0169304202041242,0,0,0,0,0,0
X600688.SH,0,0.322525445994756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150541849191511,0,0.0184733400891077,0,0,0,0.164286850784441,0.0567633081118977,0,0.0326692262764694,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.113999809295883,0,0,0.0565869718189381,0.057850284435739,0.0195478219583072,0.00368854202227723,0,0,0.00280743196129182,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0445036557157565,0,0,0,0,0.0488353155190028,0,0,0,0,0,0.0378680984684345,0,0,0,0,0.760940646345328,0,0,0,0,0,0,0,0,0,0,0,0,0.0531329439604415,0,0,0,0,0.106262199575586,-0.109462588452701,0,0,0,0,0,-0.0310205720045382,-0.0469876482858964,0.0223555721937237,0,0,0,0,0,0
X600362.SH,0,0,0,-0.179041128593257,0,0,0,0,0.0790937180478925,0,0,0,0,0.0854667728594081,0,0,0,0,0,0,0,0,0,0,0,-0.284768385678759,0,0,0.125399884555225,0,0,0.498446916593804,0,0,0,0.144603222439385,0,0,0,0,0,0,0.0456989609205186,0,0,-0.204299093136456,0,0.107565696850494,0.107168454808083,0,-0.0164954057164993,0.00954653430221928,0.0574720118422166,0,0,0,0,0
X600795.SH,0,0,0,0,0.336176827982225,0,0,0,0,0,0,0.0344510384009426,0,0.0307866745008806,0,0,0,-0.0901427270689676,0,0,0,0.0558585077794921,0,0,0.0515325230222885,0,-0.0605988253861729,0,0.122368764759307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786583433770949,0,0,0,0,0,0,0,2.71050543121376e-20,0.000884215749372138,0.0329357404140085,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0191281067893174,0,-0.00837721819179435,0.132910434094564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573923715846201,0,0,0,0.133037093857397,0,0,0.163026770420257,0,0,0,0,0,0,-0.00562941223762206,0,0.0693027740380211,0,0,0,0,0,0,0,0.0553193744128295,0,0.017925569719964,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.148357195937409,0,0,0,-0.176853642839844,0,0,0,0,0,0,0,0,0,0.00862516900054951,0,0,0,0,0.057715922864901,0,0,0.245756879274043,0,0.10988273124357,0.145548124932462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102599580122335,0,0,-0.0205148891169438,0,0.0766015413651695,0,0,0,0,0
