,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X002466.SZ,X601992.SH,X600795.SH,X600516.SH,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600352.SH,X000792.SZ,X000553.SZ,X002271.SZ,X600027.SH,X601699.SH,X000408.SZ,X600219.SH,X600489.SH,X600339.SH,X000983.SZ,X600808.SH,X000959.SZ,X002092.SZ,X601158.SH,X000883.SZ,X002110.SZ,X000630.SZ,X000825.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.596712746742724,0,0.0397874674322689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015446729075205,-0.0987653407955746,0,0,0,0,0.0414126664333768,0,0.00422884963020804,0,0,0.0458292563825297,0,0,0.0692741828973375,0,0,-0.000678724338918945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714374370371748,0,0,0,0,0,0,0
X600028.SH,0.519787282609021,0,0.0244282379918367,0,-0.0164071206628523,0,0,0.0434470088990693,0,0,0.0475256895013627,0,0,0.0140741522994393,0,0,0,0.00228239409375324,0,0,0,0,-0.0595215231004108,0,0,-8.67361737988404e-19,0,0,-0.0859853462167209,0.0359478639059596,-0.0633377448519885,0,0,0,0,0,0,0,0,-0.0794452784628762,0,0,0,0,0,0,0,0,0,0,0.0127433329938695,0,0,0,0,0,0
X601088.SH,0,0,0,0.203914165920707,0.218290651659692,0,0,0,0.0825454583209743,0,0,0,0,0,0,-0.0595030781532113,0,0.0316604445865416,0,0,0,0,0,0,0,0.0549622798863673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153160424138663,0,0,0,0,-0.00357630458910478,-0.00571844968324246,0.225287150021277,0,0,0,0,0
X600019.SH,0,0,0.0885577347104246,0,0.0213774530512951,0,0,0,0,0,0,0.0368936063425141,0.203093826824146,0,0,0,0,0,0,0,-0.131829828586591,0,0.137125943915646,0,0.560718831512701,0,0,0,0,0,0,0.128091918908772,0,0,0,0.12848323533207,0,0,0,0,0,0,0,0,0.00897465766799599,0,0,0,0,0.0267424500929981,0.000499974054319792,0.0952210348173481,0,0,0,0,0
X600585.SH,0,0,0.311806197514173,0,0,0,0,0.18951827023573,0,0,0,0,0.176780901667869,-0.0554887552080276,0.20544453748081,0.00762244246064414,0,0,0,0,0,0,0.123804800314907,0,0,0.118374111022791,0,0,0,-0.241678633697037,0.257454655917363,-0.113322721195397,0,0.0159637293767514,0,0,0,0,0,0.320986347530619,0.0133977775718691,0,0,0,0,0,0,0,0,-0.0271533790563279,0.0286370862178309,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0140527109417631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204565361894584,0,0,0,0,0.0423060419904829,0.0559027726681659,0,0,0,0.0734443670347071,0,0.169963285761823,0,-8.67361737988404e-19,0,0,0,0.192238423969584,0,0.195384503568082,0,0,0,0,0,0,0.0392615392536652,0,0.00320847605757933,-0.00935491986687226,0,0,0,0,0,0
X600309.SH,0,0,0.0991837002522139,0,0,0,0,0,0,0,0,0,-0.176146192880268,0,0,0,0,-0.049336144665727,0,0,-0.0506485063617172,0,0.0578720044861094,0,0,0.00432284232442337,0,0,0,0,-0.187937657292452,-0.130207648644995,0,0,0,0,0,0.13942945025851,0,0,0,0.410906414552541,0,0,-0.0783752491191355,0,0.0290110875937414,0,0,-0.0286591617163027,-0.0342249605651612,0,0,0,0,0,0
X600011.SH,0,0.022541022250291,0,-0.134469209925235,0,0,0,0,0,0.00958620221503096,0,0,0,0.0965357468100267,0,0.155357060076303,0,0,-0.0292889284260084,0,0,1.0842021724855e-19,-0.0246441491710175,0,0,0,0,0,0,-0.0518224573852909,0,0,0,0,0,0,0,-0.00193460527564322,0.0503071071712976,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0078759593395993,0,-0.0865579223261318,0,0,0,0,0
X600188.SH,0,0,0,0,0.227622494171176,0,0,0,0,0,0,0,0,0.00924205519698911,0,0,0,0.0426153818304068,0,0,0.0286873300555738,0,0.0911069581126826,0,0,0,0,0,0.126405542789129,0.074713567781107,0,0,0,0.209889555673492,0.0506409433956152,0,0,0,0.142274159822622,0.134701550012254,0,0,0,0,0,0,0,0,0,0.0234298271659961,-0.0543981893686576,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0218664435006014,0,0,0,0.160986732252902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00763718465345303,0,0,0,0,0,0,0,0.0645922783586061,0,0,0.0550559116405834,0,0,0,0,0.243896742011912,0,0,0,0,0,0,0,0.0395464849657345,0,0,0.00391687580703525,-0.00261821343500164,0,0,0,0,0,0
X600688.SH,0,0.051057368752301,0,0,0,0,0,0,0,0,0,0.215508411341003,-0.0530699307121415,0,0,0,0,0.0153238348680842,0,0,0,0,0,0,0,-0.0134193459934298,0,0,-0.0319634099774242,0,0.0866452593453663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115370471928337,0.0311801266716546,0.0526428904364668,0,0,0,0,0
X600660.SH,0,0,0,0.00967861467633326,0,0,0.0275775582366063,-0.124765445605527,0,0,0,0,0,0.0178834360294147,0,-0.0266925525676535,0,0.0585956514942663,0,0,-0.109623744141667,0,0.263432306066568,0,0,0.0297235841269617,0,0,0,0,0,0.115135698767453,0,0,0,0,0,0,0,0,0,0,0,0,0.0309848489723374,0,0,0,0,-0.0128000033208578,0.0208505964885691,0,0,0,0,0,0
X600362.SH,0,0,0,0.347025351702383,0,0,0,-0.0127567198277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24582969017439,0,0,0.0166967066508857,0,0,0,0,1.38777878078145e-17,0,0.0378355734725614,0,0,0,0,0,0,0,0.0216359023795377,0,0,0,0,0,0.451962985008597,0.140261111287723,0,0,-0.00474174672833677,0.0209493116385571,0,0,0,0,0,0
