,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600886.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X000709.SZ,X000539.SZ,X600583.SH,X601158.SH,X600309.SH,X601992.SH,X000027.SZ,X000898.SZ,X000883.SZ,X600021.SH,X600352.SH,X600022.SH,X600660.SH,X000792.SZ,X000629.SZ,X600307.SH,X600863.SH,X601918.SH,X600098.SH,X002470.SZ,X000878.SZ,X600578.SH,X600808.SH,X600623.SH,X600489.SH,X000060.SZ,X000959.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0299320229816806,0,0,0,0,0,0,0,0,0,0.0207799667274795,0,0,-5.42101086242752e-20,0,0,0,0,6.93889390390723e-18,0,0,0,0.00667798738397181,-6.93889390390723e-18,0.0188657744071578,0,0,0,0.263230867882868,0,0,0,0,0,0.158569504241434,0,-0.00200087945216329,0,0,0,0,0,0,0
X601991.SH,0,0,0.0626927170608341,0.133647258182177,-3.46944695195361e-18,0,0,0,0.0879916993887514,0,0,0,0.137318566513023,0,0,0,0,0,0.108756960497897,0,0,0.00960047659785458,0,0,0.12851742476965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148232946467311,0,0,0,0,0,0,0,-0.00548004875301616,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.13967864224386,0,0,0,0,0,0,0,0.197729503484312,0,0.102651264817881,0,0,0,0,0,0,0,0,0,0,0.02185783586714,0,0.0270530751612863,0,0,0,0,0,0.0697683403612558,0,0,0.334758612477608,0,0,0,0,0,0,0,0,0,0,0,0,0.00118887390092154,-0.0379426654244803,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152061108511251,0,-0.166961304246821,0,0,0,0,0,0,0.449175779290888,-0.0656866847392658,0,0,0.168196777606675,0,0.0148127536719825,0.0693014008155882,-0.269293701301779,0,0,0,-0.0213413025054053,0,0,0.250185281856539,0,0,0,0,0,0.0302702829884901,0,0,0,0,0,0.0289902191110309,-0.0172023780448461,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643126587823444,0,0,0,0,0,0,0,0.0767107847051387,0,0,0,0.227926700782058,0,0.096975403449161,0,0,0,0,0,0,0.0689570752766386,0,0,0.124060075516739,0,0.0157283156409227,-0.0209735918701287,0,0,0,0,0,0
X002075.SZ,0,-0.00407818065427236,0,0,0,0,0,0,-0.0221945224803817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931734486630782,0.0481293891631468,0,0,0,0.0392026685781279,0,0,0,0,-0.000630062532523547,-0.0995475901203176,-0.00891135704160572,-0.0292715060284579,0.0108631787356954,0,0,0,0.0214720521064257,0,0,0,0,0,-0.0212343823664931,0,0.00625957921700064,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0207524041959632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102599778858438,0,0,0,0,0.0788111587760134,0,0,0,0.000815438601496646,0.00792969317464708,0.0146680083880823,0,0,0,0,0.0200658347685168,0.257368126537466,0.0150282060242642,5.42101086242752e-20,0,0,0,0,-0.00591930364797942,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0584394559824625,0,0,0,0.125918836130887,0,0,0,0,0,0,0,0.106717509578124,0,0.015459576927531,0,0,0.118810217603125,0,0,0,0,0,0,0.123461271165404,0,0,0,0,0,0.0954706022006726,0.0253372042888853,0,0,0,0,0,0,0.0744284065928525,0,0,0,0,0,-0.0126104728625682,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.226009136002716,0.00623020260092654,0,0,0,0,0,0,0.0563535215856917,0,0,0,0,0,0,0,0,0,0.151146194378973,0.0117847638262399,0,0.0142063288911947,0,0,0,0,0,0,0,0,0,0,0,0,0.0242659867443805,0,0,0,0,0,-0.0169298657165552,0,0,0,0,0,0,0
X000709.SZ,0.0693347859014125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3473478520157,0,0,-0.257913492811002,0,0,0.672892144414801,-0.37755876710059,0.364451741919392,0,0,0,0,0,0,0,0.0247811817289522,0,0,0,0,0,0,0,0.272339659681963,0,0,0,0.0381416075777518,0,0.222979417807766,0.118457055594533,0,0,0,0
X000539.SZ,0,0.147868443496968,0,0,0.234754431442099,0,0,0,0,0,0,0,0,0.00329764474821388,0,0,0,0,0,0,0,0,0,0,0,0.176981162844423,0,0,0,0,0,0,0.353685932210554,0,0.161794301520635,0,0,0,-0.467292771761177,0,0,0,-0.0671657900329569,0,0,0,0,0,0.0486135777002358,0,-0.0644121340129782,0,0,0,0,0
X600583.SH,0,0,0,-5.42101086242752e-20,0,0,0,0,0.000485403704098056,0,0.472704744171211,0,0,0.0965919056710273,0,0,0.228816343185161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0905506288698386,0,0,0,0,0,0,0,-0.0367992749747368,0,0,0,0,0,-0.00645436786638672,0,0.213280192566429,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0271700831130365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20917009517501,0,0,0,0,0,0,0,0.0123032881089867,0.0254655096147627,8.67361737988404e-19,0,0,0,0,0,0,0,0.11201865594337,0,0,0.253862127593171,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.207121101774009,0,0,0,0,0.16203696182684,0,0,0,0,0,0,0,0.0106300699252561,0,0,0,0,0,0,0,0.0147247548287746,0,0.0701998163867232,0,0,0.223457373720079,0,0,0,0,0,0,0,0,0,0,0,0.0121004465432771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.288737549101973,0,0,0,0.071893823325691,0,-0.13295122668043,0,0,0.0419801497212088,0,0,0,0,0.245509171884585,0.0905754144794564,0,0,0,0,0,0,0,0.173278062507535,0,0,0.08857252447397,0,0,0,0,0,0,0,0,0,0.0104702493121157,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0250845439176477,0,0,0.0464064641408908,0,0,0,0,0,0,0,0,0.0427873501190515,0,0,0,0,0,0.26914342568299,0,0.074504605407833,0,0,0,0.161071302302088,0.0332814878755113,0.0539410815154534,0,0,0,0,0.0281355108294624,0,0,0,0,0,0,-0.00355743368935709,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.14430237505732,0,-1.0842021724855e-19,0,0,0,0,0,0.0672642381871773,0,0,0.18059463981005,0,0,0.0380869446475442,0,0,0,0,0,0,0,0,0.23400484859987,0,0,0,0,0,0,0,0.0575888856346238,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651260761852472,0,0,0,0,0,0.0387336548771583,0,0.0321668950620534,0.27253197878236,0,0,0.0126984945489397,0,0,0,0,0,0.0468097496560291,0,0,8.67361737988404e-19,0,0,0,0.022839938865683,0,0,0,0,0,0,-0.00655868724872301,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204096003505137,0,0.0185053885215512,0,-1.73472347597681e-18,0,0,0,0.0248331724340872,0,0,0.0321931901993093,0.0177453918044503,0,0,0,0,0,0,0,0,0,0,-0.00257450477861057,-0.00167236234340855,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12869189458964,0,0,0,0,0,0,0,0.226212714380748,0,5.42101086242752e-20,0,0,0,0,0,0,0.0829764661690948,-2.71050543121376e-20,0.0726767162767027,0.0116641858731199,0,0,0,0,0.0411379486957597,0,0,0,0,0,0,-0.00359663921978445,-0.00704783741073709,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318103057918978,0,0,0,0,0,0,0,0,0,0,0,0.00338813211950033,0,0,0.0656921827780965,0,0,0,0,0.179175904883754,0.00492899360384525,0.00423988988588016,0,0.0241794660666087,0,0,0,0.0947240659492527,0.230585964595925,0,0,0,0,0,-0.0215493595312702,-8.67361737988404e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0.0477264840252594,0,0.0140562313922091,0,0.153103605114231,0,0,0,0.380836597173511,0,0,0,0,0,0,0,0,0,0,0,0.001591441183483,0,0,0.0676467384248087,0,0,0.131164382345407,0,0,0,0,0,0,0,0,0,0,0.00544580280872716,0,0,0,0,0,0,0,0.00217677666085615,-6.7762635780344e-21,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.152362101178131,0,0,0,0,0,0,0,0,0.019092603471048,0,0,0,0,0,0,-0.015027952232664,0,0,0,0,0,0.0183999613082145,0.208855701802974,-3.46944695195361e-18,0,0.00317809353952193,0,0,0,0.0134131386229693,0,0.326887815715864,0,0,0,0.0113334404569376,-0.00570233201901842,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.139802724174063,0,0.128986541415152,0,0,0,0,0,0,0,0.0727277746786296,0,0,0,0,0,0,0,0.0867099161236222,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664175795715037,0,0,0.0360758935294571,0,0.150374646488344,0,0,0.019102353647496,0,0,0.155016973307283,0.213505568875704,0,0,0,0,0,0,0,0,0,0,-0.0169992826424658,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.141428218655242,0,0.17878178300788,0.022327626926936,0,0,0,0,0,0,0,0.0283341229693022,0,0,0,0.330190171638232,0,4.33680868994202e-19,0,0,0.110480557187323,0,0,0,0,0,0.0197209482368204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299272470656393,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0.0809028809825185,0,0,0,0,0.0727090082469082,0,0,0,0,0,0,0,0,0,0,0,0.0396526560617468,-0.0737172116369898,0,0,0,0,0,-0.151203966140948,0,3.46944695195361e-18,0,0,0.180383029956586,0,0,0,0,0.340151579858892,0,0,0,0,0,-4.33680868994202e-19,-0.0123457253098536,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.055282132451205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119597712809524,0,-3.46944695195361e-18,0,0,0,0,-1.73472347597681e-18,0.221139494328129,0,0.028657291118724,0,0,0,0.113324874850464,0,0.213635761394009,0,0,0,-0.0343535274917174,-0.00557229467473321,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253855787392022,0,0,0,0.147829053000119,0,0,0,0,0,0,0,0,0,0.125322264474379,0.081687439611111,0,0,0,0,0,0,0,0,0,0,0.0445538251965366,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01086274901415,0,0,4.4280587817007e-08,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.149060899328804,0,0.200254562613132,0.0126629743706155,0,0,0,0,0,0,0.105102561605652,0,0,0,0.155621967566127,0,0,0.0481157639587641,0,0,0,0,0,0,0,0.133216896363754,0.0274655376748266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234366418979739,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0906358752473214,0,0,0,0,0,0.0867066810092783,0,0,0,0,0,0,0,0,0,0.0413890645104862,0,0,0.0626478258441374,0.145769207372468,0,0,0.0550291338218353,0,0,0.166911177029034,0,0,0,0,0,0,0.0409939202381257,0.0290147654887793,0,0,0,-0.00989445844988266,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154293458379952,0,0,0,0,0,0,0,0,0,0.159712531461222,0.0485865761175974,0,0.186037083830575,0,0,0,0.155883432089043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413605369235587,-0.061146572223382,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.257818284293528,0,0,0,0,0,0,0,0.00537068420845387,0,0,0,0,0,0.00187995220547581,0,0,0,0,0,0.0762553714530274,0,0.229339310535688,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000124909090718501,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928692780942508,0,0,0,0,0,0,0,0.0248280668733895,0,0,0,0,0,0,0,0,0.169202789189851,0,0,0,0.304914772077553,0.0118610289793555,2.16840434497101e-19,0.0190017780737897,0,0,0,0,0,0,0,0,0,0,-0.0142327288341935,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.88362694499195e-05,0,0,-1.05716645519548e-05,0,0,0,0,0,0,0,0,-4.45074776559933e-06,0,0,0,0,1.00656179110057,0,0,0,0,0,0,0,0,0,1.97653805849665e-05,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.355323238747156,0,0,0,0,0,0,0,0,0,0,0,0.1209449655411,0,0,0,0,0,0,0,0,0,0,0,0.0982458443002274,0,0.081261595208523,0,0,0,0,0,0,0.165867543837979,0,0,0,0,0.000337814288143977,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0335639439122943,-0.135351834187535,0,0,0.0382262670823227,0,0,0,0,0,0,0,0,0,0,0,0.125444934735447,0,0,0,-0.0605736405249681,0,0,0,0,0.24411822419691,0.123105317962773,0,0,0,3.3881317890172e-21,0,-0.0472730925247189,0,0,0,0,0,-0.187526295295314,-0.0724142292134874,0,0,0,0,-0.0327393954038277,0.0114690905468423,-0.0243238505563504,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440806238416047,0,0,0,0,0,0,0,-0.108647510933459,0,0,0,0.258118202896579,0,0.393686309397626,0,0,0,0.129858814865566,0.371668532961486,0.235131548640806,-0.684579475154793,0,0,0,0,0,0,0,1.15411793700137,0.0939371734912077,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0837532403784096,0,0,0,0,0,0,0.215949350238065,0,0,0,0,0,0,0,0.146204157910707,0,0,0,0,0,0,0,-0.33841695104564,0,0,0,0.0878916348925086,0,0,0,0,0,0,0,0,0,0.507847876691983,0,0,0,0,0,0,0
RealEstate_excess,0,0.200229152163427,0,0,-0.251437727539814,0,0,0,0,0,0,0,0,0.00559282975870409,0,0,0,0,0,0.155577345426504,-0.291798579780841,0,0.00944167346010783,-0.178364292836872,0.319253784055294,0,0,-0.161019132927678,0,0,0,0,0,0,0.182738627210218,0,0,0,-0.0460595555359734,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0536952006983471,-0.0848786591624294,0,0.139113016062586,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225525840655153,0,0,0,0,0,0.485530493895459,0,0,0,0,0,-0.137574058153047,0.101368836287441,0.0134688326422428,-0.0936986547118048,0,-0.0441587027729717,0,0,0,0,0,0,0,0,-0.205242395481272,0,0.128532084307297,0,0.00789121156622999,0,0,0,-0.00643829474442472,0,0,0,0,0,0,0
MKvol,0,0,0.000340871854877299,0,0,0,0,0.00247941287191853,0,0,0,0.00534510350398191,0,-0.0045526303682249,0,0,0,0,0,0,0.0011260181154172,0,0,0,0,0,0,0,0,0,0,0,-0.000930938652393562,0.00423155923538586,-0.00558371184079811,0,0,0,-0.00517298826006556,0,0,0,-0.00546324041122061,0,0,0,0,0,-0.0268546103935622,0.013402919684265,-0.00115953996856648,0,0,0.0172527929670345,0,0
CarbonVol_Shenzhen,0,0,0.0420367293573262,0,-0.0698844927465167,0,0,0,0,0,0,0,0,0,-0.0061694917540646,0,0,0,0,5.63404010439805e-05,0,0,0,0.00892271749926602,0,0,0,0,0,0,0,0,0,0,-0.094604010457141,0,0.0774001415404411,-0.054015613238124,0,0,0,0,0,0,-0.010542152926502,0,0,-0.100764439664733,-0.0835893121143549,0,-0.0123421026174214,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540658561079268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201254040924057,0.00178706751931697,0,0,0,0,0,0,0,0,0.017331601153587,0.0198849890044554,0,0.00693083868163942,0,0,0,0
CarbonVol_Hubei,0,0,0.00340624728444254,0,0,0,0,0,0,0,-0.000772954655975701,0,0,0,0,0,-0.00133215867500035,0,0,0,0,0,0,0,0,0,0,0,0,-0.000481400028258368,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00577587212392193,0,0,0,0,0,0,0,0,-0.018356903537082,-0.00760915396694736,-0.00117148962265813,0,0,0,0,0,0
